5625613,-2447322,-7931194,-1982562,-3356565,156025,-11872559,-8817024,9874192,-3019538,1737553,4031290,5045074,7341040,-6414853,8460560,-7558307,-3817806,-4495168,14954046,2127786,-4368740,12613340,-6708444,7311019,-9876352,-2846480,1547225,7176411,2939995,-6794331,-3332276,4140477,1057989,4196011,-9073230,-899084,2355832,-2874601,-2625356,6881833,-2126448,-3819946,-1597219,5424543,4573629,10276149,-724884,7054384,2975729,3293805,3098469,-10227350,-3723989,-293806,-377043,-337990,7101566,3177674,3364117,-288287,525730,4835282,2335646,3963438,-193580,1658887,2389096,7318817,-219852,-4829329,4574778,-2420904,-417387,1322386,-3282221,2750381,-9397369,-2201403,-8864523,4462139,-3995337,-4200213,1615630,3078746,-1484408,2886133,956273,-10563122,-2727581,-2770691,4524357,-1440698,3410952,-190521,9194520,4548274,-1709301,-6748221,-9751386,1092420,-1558608,-935071,-860600,604657,3906976,2958217,-9021134,3182066,1876038
804661,-8465388,876563,125069,7852618,-11627517,7452025,-4739506,-1352517,4200393,2289048,16107113,-1189988,-9141656,-10605432,627824,-4242982,4418,2658029,-1253030,-533177,3057334,2127593,-3313348,-7395178,973280,5229,-2779580,-5478368,-3253166,2053089,8711478,-4027474,643727,-630807,4576851,-6015485,3785797,2644876,1282530,-2255736,-3022070,-2538059,-11336097,6304386,1575500,2509605,-10521525,-1977235,3122733,1342823,-649181,-2020730,-6000018,2835527,1801879,265021,-6597370,-4828080,4826857,-2305823,-7443020,-7149643,-9248582,3342943,-1766492,3221763,1141205,-5199584,-8233392,-389267,-3933705,642082,-1910030,1779239,-811802,4414669,1740120,30423,-587316,-293454,-2654321,-510835,-7956009,-3134488,-756890,3048144,6718974,-622554,4577019,6181063,-5187004,840579,-5548543,-9590484,-1797201,11355390,9239530,-4087367,-2311862,-321118,-6610422,-3917598,-1964875,3163957,5170254,-3014239,10389132,-10439055,-1911130
-2756420,-8090096,-796166,-1323971,-3881995,-462862,36376,-2850047,5085319,-1065080,4079992,9980232,847561,7637849,-720023,1607512,-9519774,-1714203,-736254,-983623,-4151926,-1220677,10136888,-2655414,1596119,-1365324,-397290,4445937,526911,-4937972,548542,7454057,128255,5491706,-194830,-2138523,4553173,1023686,-7075569,3930844,1937545,1324859,7571027,-7791087,6673435,934069,-7541143,-1870232,-1960424,4783345,4990893,-3412918,-9852006,-243470,-2809907,-6898132,-3023658,-5927616,6516340,-3898412,-3589046,-3418801,-960525,3351823,-512831,18747,-1982721,2148274,2268866,-4794593,-8859908,5249212,-1256561,4576909,-2534081,-8081257,12595548,-5013010,3899609,-4782900,-944203,-1902536,-4767751,-5976176,4978816,-8379430,-899403,-41083,-10015484,7846604,361111,8254023,-3034892,-2026258,2070306,3800941,4324093,-2197562,-9674388,-3908654,3554482,-6360238,-3982101,10965952,4696381,3553946,8591727,-3693554,-1893474,-1244219
-5475293,-3085131,1235405,590333,-2647527,10700605,4703602,-2436437,2367080,-3912623,4717194,-4260861,-5029789,9778215,3319271,-122661,-1776426,-6434139,-3728798,1743240,-241136,-1463981,3630731,-9162927,816648,2339560,-4530684,4507167,-3659161,141928,-2437500,1459592,-2866268,-638604,4562536,-2902663,9353332,-7568779,-4302909,4568771,1067768,-8518134,8962547,5790362,-2990888,823507,2404569,3986797,6518009,-229021,-3459846,3561147,-6083860,4210842,535341,-2744183,1008094,-3227088,11743430,-431108,-752797,-221804,-5577664,-2077751,-521014,8456290,-10546484,-335349,1954251,-646970,-3422544,8343110,-3490541,-2936318,-7439825,911882,5489398,-4666124,4512206,2181389,-723086,-1065682,-4939315,6551436,-735919,-1243881,-4141589,807196,-2371129,-928192,-4437752,1783653,-10140867,-1305292,2293423,318527,-178179,6007239,-2626370,-2536868,1536541,-3951443,6754369,3327187,7904827,324087,8285337,-7483016,-3862313,1368756
-1799098,9659067,6608627,13548703,-3612866,5244328,2426911,7278239,-9448177,-6124161,3134614,714407,5532222,-2455393,2531889,-2009084,-10452558,4593545,11588346,-6861351,2311159,-8750126,4787344,7280678,1222381,-7587387,7138981,-8198617,2899760,-5044585,10598484,-2559266,641303,-159736,-5941758,6005784,698337,3311640,-4387753,-4625937,6862174,6596896,2646851,-491344,-5851801,-3435580,-296910,1004424,3579760,2327364,-4257273,-2173098,3312247,-6856952,-4366386,-6568949,-3969945,2794347,160398,-6359015,2270315,2340881,-7481186,-34088,7959825,4095666,3393058,6356676,-2446462,-2615415,5221562,8091041,568217,2679913,2563166,-6366037,-2392335,-3822508,2794988,-5078029,-3866353,9577540,2267954,9455915,8965876,722879,-3722260,3241265,7869411,2278943,-7999471,-6191520,-6967200,959386,-1271166,8728414,-286430,8175253,1408444,2500371,-9408851,8635835,8968446,-4851281,1936231,-6896922,9051155,-6718177,1614204,-2793721
2122190,-5444203,-5364670,-6916788,3274355,-3538919,-1760568,-1627024,5040325,-8287483,7771668,1879453,290070,3005133,1965676,7532731,-455992,-2848544,3822280,8103478,-1987155,5692956,4513304,-899250,-311418,-4850474,-5745716,-1954602,1447469,-807149,-6962632,-5149420,6587593,8535379,-682342,-4747792,3759184,-2527383,3868033,-3729185,-767401,-1154890,-1002239,-3019733,6097716,-7805169,4986111,-3955697,562628,4705508,997353,-1703167,-2202634,-3729860,-3752201,6104599,-4231652,8206496,-1257515,2510537,4056154,1234348,3892696,4820147,2496209,-7175222,2939914,-10638018,-3051184,1714520,-292951,-9683182,7378435,-3040024,2581148,2662130,3250240,-1970352,295994,2271410,10123547,-8269615,3504213,-6222360,-10520495,-3240280,2451168,-3096762,-9503531,-5068395,8816572,7973776,8932505,3471978,-58113,-3593687,2891795,-2714109,1481618,2208128,36815,5867416,-8072501,1931550,3649194,2164865,1144506,-7512085,5117580,662618
-1614486,-9352360,2341652,-5527510,10774116,-9279870,13357265,-6866372,6312271,3270583,123487,-1499181,-9446973,-2802523,4266772,-4547806,12746003,-1690169,-5871005,1685899,7863458,3420515,-9034717,-8570445,11788407,3705815,-821931,-7289431,-12772786,4066822,-386024,6702046,-10567845,-7225568,1027733,6041426,-6946903,-3121033,4025221,1462700,-11061853,-1623882,-2366285,7016755,6364512,7236986,429931,-6269003,-3555342,-909998,-5350669,6102088,8713768,4999250,-2398756,4842997,-2170121,-11796863,8129221,394359,-891446,-15228515,-4777277,-4591079,-8562342,758774,-5053459,-5209422,1811248,2997670,2753275,-7445354,5412282,2664821,3095974,3758916,-3408813,3924347,127845,1596846,2580441,-4935808,537564,-1525823,-8170915,1294740,-1836573,881560,-1062742,-1921460,8074431,-4473169,1077212,-12326160,-3530890,-10598105,10109744,-1262021,4467675,4992957,7444122,-10406560,-2423572,-6409167,2758546,6752489,-10256760,12136227,-7492543,6120912
5967607,3919160,-7245224,10665585,4566316,-5822505,-2200831,3552575,-8685045,-6205171,-5431063,-6088422,-3672534,-11981,3457065,5672944,-3673982,2872462,4775933,-2895670,10689409,-4708811,-2026752,2082296,-2327057,-256584,-4052214,-3545993,5639348,-4366276,1625094,-853493,-8108300,3417588,-2014396,3848388,-8694318,40658,1202017,-5707994,57118,4828742,-4608388,-2146609,2796537,-13039,5155569,4660140,66962,2255658,1602589,5405533,5662513,-5084871,-5360438,-7877669,-933313,-4229663,523594,2506147,-4540355,-7033660,-1471826,-1259120,5374155,10633033,9572259,-2436403,1004975,4234902,7435531,2867364,-3541832,-322746,10162364,-4701298,2026447,4668226,-3313109,-7751112,6099099,-7449524,-3186512,3780368,553875,-5910279,4973997,156605,-1216615,-5523046,-1573938,-605547,6148533,2707969,-3230781,1053212,400645,6688681,4387088,8900394,7352446,2564687,-4436801,-820124,-233659,-124953,-5693132,6405653,2676068,-6145487
-2561199,938666,-137199,-1793047,599545,-645443,-4626440,-9750350,1056474,-5915652,4013272,-5354324,-3580484,932487,-3001039,1927433,-495603,88067,287437,5761190,8513,-910058,3125497,-5739425,4773843,-5800789,2561534,-10472836,-4953686,7116756,-6139650,-2052384,-837269,2388338,4373688,2026352,3134898,-3277306,3841041,-2890852,9848326,-3243012,-10173790,804590,10053326,-108015,6749051,-2209987,2274721,-269606,5444104,3076892,-7024916,-9036475,-2370335,5161191,-5345116,13217061,4277441,4296176,-908798,-4105465,-467685,4302538,1544519,-2682901,-2316430,-2044786,548217,814692,-58274,-6432916,1810197,11168848,1863478,8847935,353287,-2413546,4375472,-5125737,7856351,-4427092,7214663,5556001,-14006510,-3655430,-3843172,-2195043,-3408693,-917882,16469656,6404065,-4613437,-6194005,-628144,-1057087,4071387,612309,4507543,4675839,-2285937,-542641,-4462746,-1555238,1429034,-2833906,2153950,-730583,5130050,-2195316
1326042,-111163,-615487,4705313,1631308,-6025759,-992407,-3464886,3121528,-5863947,7638237,2710649,1529227,-636921,4673327,3151112,-3288312,3944273,5225389,-2373218,4699138,-2961853,5896075,4770098,3259858,-5477838,613149,-3948873,2172547,-5588114,416359,-5176069,2170859,771825,-5562996,3318105,-4529245,-131013,4223108,380626,6111053,6763704,-2579952,1445487,5923071,-43010,4845775,-634205,103348,3050750,-3980110,-4774392,1502505,-7891164,-6237942,3669608,-3575711,682110,8259195,-7867391,-5467890,-3776745,-703689,-840015,4313444,-2119729,7765108,-7129708,-5518675,-2041640,4690357,-1057270,6341104,8272646,4598129,-1280904,-1951109,-1056302,-8261685,-7886972,2003399,-4198812,2321760,-3851872,5810145,-5627566,-5151097,1292114,-13260068,2191043,5349553,2233065,7005621,2178817,-5893538,4181636,3978697,-633638,-1523208,706725,-2214597,6362238,-3771833,-1154303,1475880,-1197365,-292912,-1880790,2824414,-5090684
-3216540,-2805328,-1788956,-1940057,-7292312,6175795,-1437903,3562238,-3328288,-1840800,-1121059,-3946585,2588153,5088969,431838,5211139,-4839785,-696366,-3730573,9797040,-5100952,-3875220,464280,-12512306,4657238,946319,-2666192,2313797,3326959,-562356,-1951982,355874,-3806414,-2008119,8435794,-4651762,2795341,6530094,-6500944,822238,4667270,684627,4434562,-6871211,-4550071,-1237864,-1434197,8669180,2404297,4850559,3984385,5829131,-6725333,-5144207,-1750006,-6836436,2831316,-6095868,-3036753,1165939,-3296385,-5461126,-1724512,2615897,-6065796,985387,489994,6480352,6821387,-4203439,-9642660,1900046,-3358893,-2687447,-6592922,-1734029,1200926,5012605,11268772,-1928961,-11142908,1953740,-5130234,-2944238,-3681335,1224191,6644441,-3203563,-189199,150906,-787436,3747026,-7430128,-2503170,4793531,1056715,4396922,2065584,1792363,2145044,-1045800,-8091241,289714,10268100,3163485,-724440,5628612,-1194853,2391039,-679853
-140678,-2307059,3963955,-222794,72285,-2145552,4871775,745005,-365905,2477847,10003386,7136012,-2795408,3190255,-106478,-2176266,5580099,-1331329,425889,-1568351,3796761,-942741,-4786661,-4681434,2056052,3677907,-7037361,1312477,-2940161,-358087,2971977,2364927,897925,-3434704,-3894015,8394195,3097644,-1155032,810752,3509847,-2063457,-1971909,3391864,-1165029,3301377,-726023,-2189765,-3129649,11517967,-9984673,-8946872,-4898971,-580735,-1144435,-30963,6915795,-7624706,5063457,6562032,-3418965,2817091,-2975461,-2185852,-3627495,-2601171,491322,4721342,1474655,-4152622,-6677341,-2591731,-8391991,6127458,-3201344,1853000,-2266900,248933,-1977761,-4796639,4709579,-272227,-394972,3550237,-4183949,3740143,-1784201,-1714030,1515039,-6170052,5456149,-4900954,1961512,4280221,239587,-2560458,979067,2238832,5911277,-5239563,3213026,-1782251,-1681276,4182555,-2704306,3704584,-2676867,3959932,-4935490,-2869540,316254
5641923,9604120,7617387,9271316,4164811,-5537950,-6430975,-1449005,-8991272,-134924,-13291183,-11690980,-3382950,-2955547,3684937,4288031,1528064,6144772,-2169969,2039600,5518965,-5634378,-4413571,-623355,-3516070,4755571,1173940,-12856701,1849611,-1236302,-1244055,-1274005,-1114764,-3650713,4512073,568210,-6824909,2512544,2410441,-987399,2262661,-3557050,-1776749,9086503,1253615,7325124,6160304,-3139471,-850785,-9533401,-9226590,1303050,4059601,2624311,-5295775,389656,5514545,-690252,-320625,866922,-951193,3328208,-268522,-11119344,2749717,-130367,-4764924,4887174,-4625051,-6820092,12713188,7569378,342500,-2227982,2536581,3003123,-4862396,7947409,-1325791,-8316619,-9508724,3935409,-2953630,7085399,9831843,-309798,-8337934,15654033,6321361,-7019986,2981346,-12224497,-3325579,-6549936,-2683163,731507,-5901787,2144155,9089736,-3509321,1864869,450862,2496470,-7680085,4746289,-1048821,-3564464,3173045,-5014257,-2039116
858838,2542510,2051175,-2194232,-8145896,11591000,1842239,2565920,-1735483,2108854,-5286892,-6220305,7144119,4167738,-4721179,5389232,-6962094,-1114177,-11235922,2819553,386688,5356482,-8874471,-9843087,7275282,5518752,1091669,3277663,4300620,7145458,-1168382,-5548559,-4000579,-6848471,14062367,-3533706,5357196,397601,1077073,436047,1451397,-2328483,9938644,5204924,-8597079,10656730,-3010956,3713975,-6234614,2799431,-285079,-931288,-1677160,-2597884,13263867,-1410203,-769395,6799139,-7053702,6505581,-33316,-1008466,3264173,4222248,-1024308,-235820,-1297575,15934549,6473627,-1742610,5708078,3764159,-791718,5088466,-9751270,1549936,-6512153,3325044,4728409,4501239,-12129520,1076389,55195,602495,3999311,7359634,-6233757,4179438,4165079,325853,-2147916,2478115,-6576897,657026,7266548,-3398803,-419286,7260808,14090386,10165381,-3267759,1124303,1035430,-2688934,7125011,1976356,2847568,-682510,302776,-11253716
1848189,3721046,819205,55531,-1647062,1775667,-9098115,4516748,-9968463,-1188906,-2021922,-5537174,-1403796,1831762,2568736,9779550,2465096,-1358991,2411728,2372869,139851,-10322784,-636033,1496369,-7884337,1950590,743224,16291542,-1611881,-2235754,-3320238,-4920003,5158420,6819613,-7427901,-2822477,8342505,-875590,-2841458,7825240,2202126,-4636997,-3634490,-1773998,-6034426,-1172884,-1791922,3958190,4791415,-9509406,448419,-729052,-4336399,3580309,4029,2333065,6150161,6763818,1203606,2580236,5107832,11798739,4335498,-1184545,-7990224,7283544,1239998,4966169,-2599672,-3773101,-10374022,233115,-3237331,-4000987,-1482797,-9303931,3663436,-4876564,-352088,1936662,-3581683,-2610805,1498421,-337273,2894348,-2674008,-2265583,-1466736,1199073,-4471242,-6770157,1098064,122638,6632987,-2364290,5584427,-7231128,-1785141,-4381100,-11932767,-2234880,-3676491,3536771,7716819,5168938,-4517781,3470289,-1332504,3198264,3012165
7300634,1146118,2597420,-5813956,-2229190,-1717411,2148399,8074783,3229772,6540554,-4803045,220728,-7695139,3186073,-8354791,-6950691,9458841,-915256,2400314,1364367,3377280,-4288736,-7121265,530398,8980053,5753155,2154173,-101314,-4387666,-6062632,6977344,-2669146,1477101,-4685555,4268810,-6246476,-3980497,898350,3935642,-1353810,-12270357,4252032,-690415,9408226,-4656485,-294042,-4175683,-3703390,6088713,-13174630,-5156921,-5043368,6771282,2797618,2162539,7392721,-1398582,-4304678,-2038306,-4194493,11545604,-2602961,618466,575063,2378054,681142,-4809004,6794632,1767451,-5120912,3896595,1111881,-953213,-3411445,5301765,654062,-9489850,-2916927,1915367,15232501,-8611336,-6157860,-2168467,-3385210,8647302,-612297,75463,8807396,2145929,4791883,-3148037,-6586732,-1436815,4078194,8149859,-2928824,-3309501,3184774,2932358,-5465412,-3217666,2474,4333705,-4370679,824782,-3654313,3578086,-7055051,1439711,-4238983
-166471,-1756345,7036723,-2270524,-2216923,-9611012,1506376,5002622,-3312822,3863552,2251136,5281890,-10822448,-6766107,-1247835,-9474457,1685489,3381662,1098995,-7696956,4036156,1646669,-3338939,3969743,-7406938,5679615,-1305833,1239928,-9339137,-4937207,-1285344,3139700,-579594,3331406,-1290353,197353,1396882,-371441,4542275,4097746,-8157338,-1746447,-3460121,-3483065,5828868,3179601,-9617698,-1477194,3621992,-9956371,732625,-4729956,-5822343,3418935,4204733,884450,4560409,-9139601,381350,-6371561,-1738475,-3562956,487839,-9560761,-1843456,1405985,-6730661,2887992,1872572,-3152738,-5615607,-7753974,4699645,2277428,5787802,1470468,769250,5535796,-1767434,6590501,-1652725,-2699712,-1948718,-2398660,2674687,-6910569,56159,3256879,3839867,6001089,-3357821,-215388,-3469518,854285,-818636,-6011048,900687,-1507206,-3802496,566109,3087787,-10164026,2944323,8244668,1242051,-6763158,-448426,2488069,-3137722,7768799
-4347839,-9316540,-934265,-1549791,15199223,652133,14931502,-8821960,7788184,1053426,-2311833,5665056,-1672606,-1523020,-3103704,-13128936,-4064666,432668,-556316,-10062596,4440346,659034,-487617,6359984,1762643,-862806,1242358,-7465236,-3736178,5796992,-7393464,16332486,1465066,-13568576,-7148609,4316789,-1967266,-8889660,-6667344,1979411,-9130050,-9265466,4992460,-385499,-3485703,-5323293,-3445457,-5244827,-1475236,9340982,-3373967,4963918,1912726,-117991,3048831,2479168,-7528107,-882159,6240292,-799114,-629854,5101563,-10147416,2997136,8012568,2802814,903937,-7031503,6338364,2804623,4915030,1802832,-10179451,2317541,-5436727,8143736,-3438339,-8881768,-8340843,1466292,9446817,6850053,1785352,2655664,-4026545,1867002,-10088849,11612183,6792947,1484186,-1539484,4974930,-222765,-6752009,-4059997,-6520993,-3335485,608922,-3460670,3840913,5709647,7792001,-5622117,-10879330,-4348817,16116429,-5953152,5978391,-8179085,8385487
9964935,-1635162,-7960070,2974557,14628672,-10337729,-7345759,-7982357,33756,-4528778,-12287136,-11870446,-12709498,2754322,-1398285,3052007,-2242386,4692361,285087,3312813,8519141,-6280618,-7265860,432311,-6426477,-6736308,-6752522,-16903057,5604920,5447697,-13470948,-1608858,3305887,3746803,8460979,-8831222,-5159108,2202133,3946587,1598097,-753821,-5464530,2614078,-1316540,10021748,1682408,8371181,-6040857,4304060,-2322876,1038920,11021283,807786,-4453759,-12529959,-1842008,-6870970,7078009,2979514,7171820,3152204,4487298,2509002,1829461,1593615,6023062,-4258625,572509,3593620,1225611,3688823,2380772,-2579800,-1588404,9240838,8948144,9989136,6112546,-1985804,-7805735,2379243,-8301440,-6708998,294071,-6676874,-6358088,-3437,13815630,3868354,-8423617,117243,-1054604,8968901,-7783762,446819,161606,-5856010,-1884716,9866618,-1193533,17195534,-1068117,-9242850,-2119340,4954100,9110139,422287,1839344,2458139,3198486
1508425,2793694,15208957,779336,-3695453,-3482213,1531331,7796860,-2312007,-6438840,-1993069,270104,2978162,-2025521,7417226,1436830,-5406117,-9088923,-4505775,2697294,1020497,-992915,-4337495,-2977661,2494232,7930085,731506,-4983680,1072804,-10994676,9124390,-3310359,2622367,57960,2242637,3259936,3092690,-2390446,3913393,-356840,-4647867,-2655545,756741,5815675,-2823086,8003104,1275717,-5448075,-3420281,-7172536,-15925312,-6600251,-578832,6673651,3067243,-907594,1874855,-582211,-3712551,2954430,7215533,-3204566,-2290369,-13991086,-593614,-1833634,-4013502,9841003,-4537841,-7035570,3072364,748109,5384908,3432233,3089648,-9220126,226989,3107510,3729486,-3338217,-14478259,-2984631,-2741267,-3809371,13623921,838831,-4785489,3689401,1862042,-107815,-2540657,-5575501,-3664401,-2559161,3885339,-1566361,689773,6809225,-4442,-2487538,-3240301,-6521010,10676896,-6647539,5572991,-2240461,3052376,-1492940,-4160703,-5263288
-4896739,-6310498,-6565677,-1025936,-7135173,11584567,6404472,-3595449,8968081,-1563122,9598141,344048,6156304,1921533,-2703268,-3594413,-4592712,-4062679,-5998187,5609925,1222984,905881,1337602,-10981636,16195441,-7027899,-3733363,4092752,4872386,6751044,-1718874,-1609487,-10721198,-5988067,11843734,-1965543,-3475979,1475261,-5371638,-917797,418302,-2561609,4263730,2370231,3721498,5085923,5645405,9932749,4356025,6963375,2419783,6691178,-5915895,-7411291,7479421,-8593024,-2068658,-1020989,660196,-5264057,-6743248,-10481470,-4861411,4302926,1738826,1528854,1790896,5449087,13826636,4250148,-213462,-4252353,-3502180,4692032,-4818251,1700440,-2596659,-2206039,-5256451,-519065,5108906,1246241,-955845,5166470,-3935347,-1688802,5480395,-3869350,-3921502,5670688,-9567214,13995482,-3903018,859700,3439288,1822847,9912455,2257564,-761260,5930412,-716958,-7713110,6086808,6464637,-439197,-3963398,2571354,3678514,4386196,-930739
-13789678,-2306505,3717285,1507198,-3339685,5215411,2037652,-9585657,1451523,-2864547,4232282,5638931,6091705,-4521393,-1454640,-10143300,-4645326,346370,4177833,-6914033,-1632016,3488095,7582932,2102624,-3651357,-1824953,3081421,-289755,-6824755,4941154,-17857,10628947,-9137957,-3650551,-578661,6749019,3135822,-5831097,-8917728,696358,10501589,-3555349,2545564,133428,-721637,-1647669,-375766,-424980,-6778364,5842085,4270793,2625905,-5489211,3625432,7960532,1876233,9777374,-1251918,2988042,-9025307,-11419628,-5081241,-9068475,1357819,-3973784,-1578070,167623,-6844086,-428705,4247684,1604935,-816641,-194486,10613725,-4796615,3047723,-2884994,-4132396,3021470,-7009957,7457749,7903250,775368,5888878,-7180380,849678,-4379916,-9896769,5024507,9418759,369566,2862848,-6615237,-1117783,-3601646,289679,10277645,-3666512,-6076375,7251384,-6982652,-2376276,-471932,9256778,-6551765,-4845,4963598,1716545,-9153898,6619996
-12667345,-3355647,2381691,-8701086,1195987,7234111,1360143,-8060790,5990154,-1310538,1574751,1510655,3831492,-1069073,-9398670,-9761729,-647977,-3150835,9811014,-6869196,-11427921,-486069,7395523,-368290,604935,-229266,6768223,627463,-3352812,3435836,3345466,3325129,2540760,-5700105,-9814471,1662787,2718382,-12006376,-6164944,1202140,259134,625922,1743532,143893,-3550686,-12811160,-2752296,-4789384,-7088723,5613074,-4236447,-2490278,1858244,824685,3429436,5211661,1312353,-2925381,-775969,1312690,-1973461,2604982,-5223852,7219910,-918325,-4738542,-8644253,-9258238,-7555830,5183819,81787,2370216,1329248,5728993,-3218902,3005829,-11715696,-10649863,5466705,7969779,11692825,2172043,3488988,7040148,-3093431,7345793,-6614914,-5620751,1106084,3454720,7164529,885964,-4769984,-4075930,-148901,-1846177,2890318,-2790821,-5411423,1604826,-1414501,2682183,-686351,214987,-18393540,-1560067,5364696,-1041567,2170956,5106191
2651780,8995790,6824190,-1465175,-1723023,1835578,221896,14164067,7051939,-11113589,-7703952,-8838132,2128513,3196052,18641504,-7358751,-985499,-4945210,-1805655,1592922,1354672,-4205127,-836447,15262057,4826455,1841793,5267641,-10980555,3872204,-9112730,224272,1255128,13418274,6988732,-6927984,-2394944,-253518,-3792500,2566652,-7767807,-4810717,6201971,-588334,11965849,-11226532,-286283,-3197151,8658104,-10302555,-864593,-12652036,-6952928,-3130621,10915417,-3431598,-52043,490720,6251559,-2876300,-1611390,18026960,8804514,-2596778,1588411,5151221,-280704,-5176031,-4874465,-1310841,11046824,5379922,-4219255,79951,71766,1486807,5105728,-2534016,-4595808,12267455,-911724,2036364,1507107,3369097,4190284,4103110,3635353,-1530499,-9072425,3398808,-7382892,-38262,-2114774,4563479,5453463,6046045,5210625,-10837488,-6766714,-1066013,-5526109,-15439776,11675402,2861695,-10325320,-3234120,7406672,5424370,-6071797,3520594,-133227
-372010,-5296930,3729649,-4883816,-3278500,-2102186,-1824925,5926948,-125360,-5169311,-1911896,5833653,7231470,814332,5557268,3151925,-6323169,-8085956,2239310,3067871,306463,3633265,332110,2963565,156119,929507,42139,6485114,473366,-6274841,2057207,4521343,1767222,1722502,-4112185,-6188752,3056691,588449,-3610682,858567,-2117472,2723075,6327401,-7531073,-8164515,2140354,249722,2765534,-4222771,2463986,55295,3073928,-1209685,7899745,-6254023,-36809,8027435,-6589452,-2004358,-1090387,1384266,-2965338,617902,54076,-8087855,975327,2901575,-2553778,-716404,-5389662,-10038759,5843267,2449511,-1013212,1784161,-6689446,6565815,2751602,2046878,-8389912,-7856035,4640687,-9175090,-10892219,9384391,5474138,4963567,-8504184,2505695,2480690,-8022596,-1995891,6625707,7411583,7463916,285737,1382554,-77646,-6167439,-3967415,564772,-2667944,-6961631,6806903,1674717,577435,4428076,-5302672,-1889235,-1359675
-265778,-2845079,-7779175,5794190,2552014,5012528,4539201,313721,2529393,-838296,839197,916745,4282909,6628993,6525341,5494372,1985446,-15197,-228235,4867694,-6729248,-4249061,7840819,-3309486,-3065471,792938,-5246374,2854046,6895736,-1624638,4227997,6983799,-771237,-994287,4233509,-1019404,708370,6935456,-2551779,1404383,3340495,2712043,9847029,-1479111,125931,-4542501,531404,753513,241391,11332386,-1126422,1420668,1944777,645839,-4123876,-4526330,-4803074,-3083245,847975,-3711906,-3257134,-1409605,-2209314,-2428226,1642014,1639789,3600953,-6817690,-2030383,-2480779,3433539,3710828,-4133090,-9709055,-7952746,-5182728,7311660,1415247,3179202,881098,-3325686,-1611860,-1509052,-1262682,3216049,-3698945,2873672,-2081033,-5845063,-1966339,686721,2653564,3665280,-1599919,-3277441,4970493,4583072,1338078,-3005346,-1369251,-2109228,2342800,-1245698,3315917,3450153,5572378,3441336,3952570,563675,-1694264
-4295520,-1463904,5570555,-4662738,293827,263188,-3645817,-906346,-474998,-475705,-6976229,347861,2346975,118981,-7995389,-5467893,-1729111,-2369672,5960125,-54688,-5909432,-3415488,1281246,2533812,1907801,1769157,5444503,2928553,1729941,-5287448,4275719,4101793,1776472,-6283533,-4180795,224755,-3612714,-6532921,-3655888,-678071,-2794621,937328,3948851,-1678644,-6850600,-6172664,-2746657,-9115220,-6487121,-5683115,-7008381,514070,6874912,9624508,-3325473,-343374,8515758,-5898347,-5362708,-2085964,1984573,758273,-5222818,1888153,-5327296,618439,-4106534,491414,-5464002,-4550758,-1444625,5519666,-2566983,983510,1566026,-3102549,-4992700,-6527144,4661488,1648122,-3046007,2896906,-3214203,1509436,8526761,8186289,1480110,-671533,839926,7283674,-1791541,-5103272,1245789,-845300,4119923,1799191,1931099,1236971,-7673906,-1137508,-729840,-1345792,4260517,-3580515,-10300363,-511336,2491958,-1593711,-1370443,-463202
-3812792,-13130161,-3829153,3658226,13620473,-2889952,8568346,-15577729,3330128,-3648881,3204989,5741634,-333431,3078457,-4769126,1540430,-8794441,3994473,2316943,1889981,4868852,-4426692,7449028,-5772400,7613560,-11254886,-2863909,-8141879,1496031,1379455,-3494914,10169681,-5807241,-8710308,121118,3157836,-4448540,-1859342,-5571321,3464766,-1404775,-5767101,5814240,-2782144,6637127,-4386188,7111090,-7054528,2286329,12512013,-3864423,9708125,2912438,-4657087,-8045699,-988690,-4971927,-4363214,12356621,-2443249,-8383647,-6702580,-8135982,82604,3665678,579334,3054132,-834357,2453748,-8315302,1598886,7799151,-4590985,3695750,-3801023,988960,3465685,-6491140,-7903219,-7313311,240296,-2315112,-2765224,7110774,-971690,-463182,-7838501,13532288,-7551028,1365168,-74095,40685,2032172,-11295490,-4633923,-32984,12849310,4053759,-2472983,1600160,11212505,-2822011,-3679252,-1313528,9465772,10686421,270787,4419854,-7173778,6910741
5176749,9012148,-3328188,1576970,-8392619,6683795,-5873323,11256853,-2006215,1149553,-4230010,-8374134,3598490,-298115,5317574,3084445,5302578,-3007861,2918851,8281664,-4535226,-10883302,1076118,1792192,3548302,-4886843,6319773,4215281,3878941,-728921,2612885,-1557414,-2709258,3096113,2782991,-7321261,2209420,4519997,-2582000,2594547,4010513,8116390,-4413696,1460598,-7334639,2941737,1627386,10571580,4323891,-823882,419896,5466879,-3440202,2521735,-765500,-8159691,-1598570,11502660,-1971548,-814417,1790619,7143841,4115843,1000377,-3482731,3886768,3302655,1985296,3489562,565617,-2316452,-329011,-2663767,-774354,710000,727836,2632062,300549,935201,-2785145,-9253096,2087262,3933341,2404877,-2199247,-107593,7552385,-6328614,2890579,-3273227,-9821131,1719885,-185210,8615808,6279202,7179738,-7410732,-712815,4223894,-8948778,-4222894,-542884,5351881,4914976,6689103,-6004943,6684374,-2217000,11884627,-2302492
