1187,-1507,-1176,-954,2901,3488,-1719,1167,-1406,1354,-1042,291,348,583,-2130,-638,25,-63,-336,92,-2636,-606,1473,2173,203,-1731,1322,-1573,-1138,-2407,592,-1418,2015,933,2398,669,17,-663,919,-2053,2060,-413,-443,-978,-2340,-83,-1105,391,2178,2070,-2376,-2093,285,31,1136,1690,-2094,3671,720,1083,-2494,1380,-548,-322,1460,2004,381,-1515,2213,-2791,-510,-212,-569,12,-656,880,236,458,3472,189,-943,-37,4206,2427,-2041,576,-1112,1150,-3218,807,1266,-3187,-1909,-247,-1754,1733,1059,1385,2345,2724,1616,822,-1365,1060,1613,2010,-390,-1292,-98,-925,21,-1917,-1145,-978,3367,850,496,1702,-2489,-2563,-217,3281,-1897,-583,627,-888,-240,-1677,-857,-1168,235,-1214,-617,330,-869,1074,-827,-1390,-375,-1002,1459,999
-982,-3052,400,907,-2011,-294,-298,-2561,593,70,1537,-275,932,-1299,-863,1137,1425,-2559,-1496,-912,362,-1297,-1055,108,-1163,97,-1450,1138,2955,-74,1675,-343,1282,972,1802,139,-821,905,936,491,3477,2564,1621,2042,-1415,685,-4081,-1241,1094,-2060,1635,-1225,573,-1339,906,1838,-448,-1513,170,1422,1277,741,-66,1277,-713,65,-237,-975,-333,-530,-17,-618,1344,1854,836,477,-1600,2123,-3176,-1379,-1051,486,471,-515,1127,654,-792,-1161,-187,-1637,412,1220,-1296,-170,588,1048,2263,-385,-122,-636,-986,-336,216,-333,2474,-89,1113,1435,-1877,-1236,1501,-978,1430,41,369,848,-379,-677,-1294,1527,-658,-2513,3818,692,-55,-706,201,-1283,1542,286,-1193,525,-1361,1972,985,1326,794,597,283,51,-1280,-1570
-393,-2718,3,1392,-1167,1074,-2723,898,-534,-611,1783,-976,-1176,-2598,-2609,-797,344,-771,449,1684,-1970,592,-245,1518,-665,-1484,34,-643,-1213,1304,532,547,-266,-223,4098,-1762,154,2142,-1144,-1315,3024,2391,-591,-456,-5491,1803,-487,-1148,-126,2665,-951,-865,2020,-1375,4209,-7,-1687,3564,-1570,-450,582,-3921,752,-687,-1412,-207,1543,966,294,-842,400,-142,1202,-1529,-379,1230,-973,-655,-131,-1378,-1227,-1826,2168,2850,-189,1041,-694,-443,-1425,-912,883,-1949,-3147,-2532,-104,-915,3243,449,-779,-455,-1642,966,-399,-1106,-1786,837,-26,1562,-1759,-1532,1953,635,2166,787,260,3133,314,1994,-871,-2926,-672,2586,1333,2018,-195,-492,2351,2190,1347,-280,-1577,-731,-2598,1071,-993,1214,-1699,-1033,785,2108,-2479,-1578
1478,-3278,-3296,1569,432,3447,-2104,980,1632,-1536,118,-1570,3227,6094,-387,1314,2102,-2369,396,704,846,2178,-381,-954,-2426,-2727,-153,3448,-298,-2113,-1012,-4390,1401,1974,-521,1042,10,1511,-3968,505,1282,-3102,520,1398,-1649,1976,-1685,-252,342,1081,-3679,-3786,1924,-1925,1092,-191,-3584,2011,2543,792,-3303,-380,930,-1276,854,-1578,-1638,-3714,3148,-3291,965,-601,1495,1147,418,2481,-803,-1202,-794,1073,-1896,-4616,2166,254,-2022,3547,-1288,305,-2018,393,3079,-2026,2186,1470,-2301,1553,504,53,-1000,2180,392,-2000,2044,1595,3741,4173,729,1538,-1889,-499,-815,-3144,-2364,-3120,2730,-510,758,2385,-1717,-1425,1506,148,-1411,-366,-788,-1239,-2284,-3768,877,1674,1656,1462,-2406,-2360,225,972,2425,-2181,2659,-3523,-625,621
1265,-1700,-1927,524,225,4200,-1318,1779,188,363,-211,-1346,1423,1725,2576,2614,739,-4749,1367,-849,-3244,392,376,1086,-2330,-1924,-2846,-957,-288,-1181,-1760,-1720,40,1422,2535,-584,-274,-312,-231,-992,-735,-134,-681,904,-313,2360,-656,-1217,-224,643,-3522,242,-887,-2697,1321,-445,-2934,3323,-1018,-2222,-2249,451,1885,-627,1981,476,-243,-1343,-1059,-2766,-1397,-1335,-152,-3763,797,2648,-3226,1024,673,-1302,-2853,-2932,4430,394,-1639,-212,-627,-663,-84,-1393,1686,-2033,-546,-256,-178,2349,1891,-2604,-368,2882,879,2178,759,99,997,3305,-864,1102,-2119,-698,179,-187,632,-334,625,-2559,2433,2725,485,223,-435,2032,-678,2544,-526,-398,507,-1352,75,1521,2581,1428,-351,-1185,3046,-795,114,-2932,2404,-2642,-1283,952
-1358,-457,2793,2219,-1284,101,-1087,-498,-2523,1099,-781,976,1851,1742,-1107,-2536,-539,-654,2113,517,1209,658,-237,-1545,465,522,-91,2435,-1263,-907,718,-387,-949,-2512,-65,-1081,-322,473,-941,-289,4019,-637,-1573,947,-801,-2843,1094,-53,-1219,1745,-1784,-1001,813,244,1221,704,412,334,1739,1634,106,-5484,-561,-1962,449,-2177,-232,289,2161,-82,-190,-1335,1100,1800,-2444,-2902,-943,2088,-1257,-2064,2129,-966,1096,-82,-2929,3359,1153,-2284,-672,-1849,-1543,-237,-1426,2019,-3157,-256,-925,253,-1984,-578,-2247,2979,868,2203,-2124,-3272,1461,3177,-1343,179,-966,-697,1689,763,1976,250,-999,139,469,-324,305,1316,-2411,131,-2139,-469,2544,1123,51,2798,-660,2135,-441,1986,-2341,377,-1144,1541,2484,-1652,1630,-1900
-30,-46,1385,2376,952,1585,743,599,-2947,661,357,822,270,-414,-1062,-1938,941,88,-273,-831,-1607,1080,-550,1460,1614,71,1646,1262,-434,-2040,-392,-2420,-67,-1996,-1156,100,975,-2443,26,-584,1114,797,-1729,606,1046,-2314,3207,464,1626,1890,-1794,-1087,2045,1683,-601,-14,267,1131,-220,-585,-2036,-2912,-408,358,1870,-2770,-130,-1018,357,810,720,356,-655,-461,-818,-1084,-1254,52,1857,866,297,-1240,1425,366,-2177,-443,-31,-182,-1241,346,1619,-239,-1420,-503,-1718,1157,-1619,1419,-872,-596,-604,1604,1891,1131,-1666,-211,-836,1167,791,-2156,876,-1681,2196,-992,757,1866,-1070,6,891,1563,387,2171,-1006,2087,-401,-1732,2385,1741,-785,-1439,537,670,-695,-942,-2406,-201,-1765,-239,-172,-150,-1806,-882
-1430,406,306,-851,-1127,-1197,1344,-1172,-1481,3133,1123,4039,-2269,43,-2098,-1374,-3101,3042,-983,-266,-474,-2689,340,1975,-2385,-822,1264,2453,-1002,-1683,2457,2059,158,-1529,-1692,203,66,2388,1035,132,-1742,3672,2608,-832,3816,-290,-79,43,1371,-2546,1018,424,942,345,-1460,-1616,381,-483,-725,-958,466,1574,-2813,2922,-1250,2450,801,430,-322,-2623,2349,1105,1036,-36,-1739,-1071,3334,611,-941,-644,1524,1789,-2527,-536,57,-292,958,163,1439,2315,1826,1821,815,-540,760,-2182,-2457,-2270,-253,-2926,1568,-767,146,2657,2142,-1082,-821,307,497,857,255,165,1393,1950,-88,-696,-975,1829,-792,2756,1729,-1541,-7,1080,222,-1883,-530,-868,-357,-163,-1348,719,454,-82,1389,533,-788,1623,-110,1127,-1311,-884
724,2093,-223,756,-395,1710,6755,-579,124,-47,-1155,796,-1635,-689,4654,1747,2255,2022,-217,-158,-3876,576,-1697,140,1537,1901,926,-1092,3378,-1693,2134,-3274,-269,2844,2571,2015,-1412,-1858,-586,1488,-4092,1254,586,-1868,4721,1323,1896,332,-1087,2602,1260,4999,-1695,1028,-6298,-1485,-1601,-2080,-138,-2393,-1011,6120,-395,4128,-2251,1034,-2782,913,-2746,2390,-744,820,-168,-946,445,2511,2068,610,106,441,3319,-856,-3082,-2535,1822,-4290,39,-1347,2817,1273,440,-425,99,-1206,-308,883,-119,-65,2094,421,-1251,-407,-715,1009,-1848,95,-2125,-677,4577,1612,-975,4085,-2867,-2249,-4294,-1596,-2608,-2051,-118,1412,-1869,-1832,893,1307,-970,-528,249,-572,-699,-2942,2248,1497,2664,-3895,-487,-1915,-1958,-799,-2666,-1264,1919,2216
-1982,-1324,390,-560,1104,-1848,-1000,-1726,-175,-1290,318,132,-598,502,-1013,1105,-136,-2831,-2141,-3230,2828,-1396,-98,-2940,2118,-178,-1108,1486,1203,367,-1905,-46,3299,-280,-1105,-189,2019,-2558,1491,1619,3040,-667,1727,2092,-582,80,1179,773,696,-4071,655,-1344,-2564,1424,-1585,2127,265,-2128,-608,-1635,-1169,-1808,2872,1860,2062,-1404,-454,56,1425,423,-736,-1161,985,1795,-174,-498,1195,-69,-225,-1440,-724,-1362,-1040,354,-686,1193,176,1930,-81,1175,2249,1328,670,1106,1528,-1061,-236,-3795,-1656,-1408,455,988,1133,-2616,1812,1686,-1441,-1254,-323,-2968,-1733,-1471,-339,-3087,1678,561,1481,156,2898,-28,-831,-2338,2719,-2697,86,750,-766,-161,813,-497,1286,-866,-1518,200,-680,1239,1065,-20,-1024,671,727,-1277
-240,-562,-1906,-1362,-198,987,2054,-244,3333,-1956,-1088,406,2588,1545,-136,2645,2803,886,1599,1117,263,3143,356,-1190,-677,-621,1465,448,834,1439,1258,-1245,1149,2498,-354,-1873,-1536,2227,-2702,1855,654,-1886,-785,864,1459,263,-231,2183,-991,1037,177,-2482,-1295,1461,-2326,946,-1715,-1229,2532,1872,-1745,1435,2805,-102,951,-322,-2027,-169,2441,213,-405,3966,3259,898,1515,4348,1499,-192,893,312,-1872,-2126,-570,-2422,674,-607,-1605,1809,1202,1064,-376,529,1829,666,-763,892,1374,1380,332,-868,-1146,-3093,1111,-192,268,1527,855,-1366,1749,175,-2026,704,-3971,-2115,123,-750,1236,-1772,-622,915,884,-1130,-69,-1771,-1659,925,435,-1079,1153,-388,2712,-285,689,-640,1137,-1956,2219,-2309,-1551,-103,1257,493
-3654,-3343,-979,-1624,-2777,-1264,1462,-5195,-917,4333,-1671,3362,-3795,258,-3400,-1056,1709,-698,-112,-713,233,-1754,423,1377,-955,-2004,1098,1623,-1390,1749,3418,635,2483,-1804,377,-1227,2163,829,530,406,4284,-445,2170,135,-262,1409,-771,1119,2637,-1678,503,-3296,-1028,205,798,2028,-2167,89,1423,792,-1704,-1970,3702,1092,-1195,-297,484,2135,2889,-2197,227,1182,3485,1883,271,1090,1682,-660,116,-1234,920,-1958,-868,1412,-38,2486,767,1684,1007,1570,3071,1389,-2128,-2557,2981,278,1337,-2461,299,-1378,-2904,610,-1340,-803,697,2110,345,-1266,-627,-929,-553,333,-2672,-272,2023,-287,49,2587,-1143,882,-705,-733,-661,92,239,-1297,172,243,-336,-1406,-2983,820,-3749,-975,731,1760,528,-2102,-831,3050,-296,-1687
-1052,630,1034,-2013,-840,-2171,-1629,-480,-991,3485,-3094,-572,-245,1881,612,-855,-3301,1204,1898,-745,1564,-2946,-168,-288,-301,-2928,-1974,-1958,-2177,1256,-1176,3540,-3057,-1004,2129,2106,935,665,970,468,-2176,-115,1341,-694,-1888,-800,1229,1321,-580,-1190,-504,-2201,574,-2510,2524,967,2123,1197,-422,415,1484,66,-2926,-477,-1941,1240,670,181,-1557,17,-1224,-3087,-3571,2524,-2334,-3707,-1614,-376,-901,-600,1039,-272,-481,46,-2424,1234,2057,908,1727,675,-1925,-470,453,1056,1762,-797,-1520,649,-964,1255,-1723,1566,-5117,480,-2350,555,3072,-619,-1919,1496,2225,-3290,144,2918,920,-2294,1035,992,1082,-1823,-1193,3064,-3656,-551,887,2502,14,-751,-152,3236,788,452,-145,2717,-3997,-135,-328,3334,858,2102,882,1372
1795,-169,884,2256,-1141,-2550,-2702,-2909,-366,-444,897,-1552,-1265,-1592,876,-2102,-1689,-1559,-606,1881,2175,-5,-1240,3005,543,222,-2718,-680,1464,-1212,-445,-158,-4179,-1404,-2047,3461,-1757,-467,1666,-2428,919,-1354,1477,2682,-2599,-1007,-2222,-5441,-388,-596,832,-776,1701,-786,3267,-2224,2419,2,-2116,2433,2388,-1520,-463,-1456,-925,228,1414,2169,-1716,2058,2890,-3001,717,-198,-1399,475,-1030,-405,-1898,140,173,663,520,632,2509,2318,153,-2585,-841,-3075,287,2467,-2602,1078,1232,-3785,166,1283,2703,-194,255,-1726,709,-477,411,-14,304,1814,-3759,577,-470,3110,1544,1594,-2251,2368,-1893,1307,-2531,-1738,1538,-278,1916,-1648,3939,-2415,-1438,-1380,2771,-49,-2636,585,-1164,-57,564,2574,1609,-899,1917,-112,1805,2137
-2268,-3483,743,177,-2821,777,1685,-2897,637,2439,-587,721,376,823,-817,2327,-418,-1186,-1259,-1371,-3435,-1011,-409,277,-3973,-1466,-326,920,1863,-122,2799,-618,-573,3518,3442,-2421,-248,3456,1801,1037,840,1890,1121,295,1153,447,-3896,987,40,25,113,-329,954,-3253,493,-53,45,1481,-27,685,759,1681,1549,1559,-893,1256,-1358,1832,735,-2702,-185,-2363,3727,2279,2832,3126,-2627,1466,-1473,-1876,-1669,336,370,-1634,-730,-305,-96,-1521,1858,-1903,653,872,-580,-1150,468,2987,2934,-57,775,57,-1227,-376,-44,1428,899,1026,2070,770,-2215,-934,1099,-1961,-70,982,-1957,-538,869,-1878,-799,2460,-712,-29,2598,1333,1175,590,2160,-1454,3536,1319,442,-324,-279,1058,-212,820,-212,-357,459,-452,-985,-501
2610,2379,299,1970,838,412,-1079,1737,1134,-4150,4099,434,347,-2614,67,-1782,-2790,-2731,3491,1206,-262,835,-2046,-395,1751,2995,316,-4007,320,-1261,-1429,-998,-2195,1012,-1828,830,-1413,-1701,1589,-1849,1192,916,-1022,-646,166,-635,-2995,-2280,-4694,320,1192,1911,1456,1169,2756,-2489,-2398,-275,-1916,-686,1134,-718,-1679,-2325,2068,-2616,1063,-77,-1232,2280,818,-277,1834,-3894,-3090,74,-780,3220,877,-718,1709,-1919,1701,1934,-113,-3590,-2079,-2755,-3282,-50,1345,94,-1591,-78,-1619,346,1204,297,1365,-1184,-53,-1315,1361,433,1047,-550,-1207,688,-1917,314,-1441,4296,2118,1214,-937,1648,294,-823,836,-531,748,-362,288,162,2069,-2254,812,2018,178,-1051,-806,549,-1950,525,846,-1115,1260,1271,1729,806,888,-2151
537,69,815,755,-755,2073,422,-224,-545,603,964,-778,-170,1039,3599,215,963,-2128,-3221,66,-3992,2639,-2077,-1303,-1886,1429,-636,739,136,959,2374,-1142,1498,2146,2143,-2687,1022,-529,-1372,-921,-934,-1000,-1038,820,1288,-500,10,442,-1547,1182,1277,4094,-1239,-388,-1701,151,2189,440,-699,-740,737,2193,-450,2349,-3207,1707,1212,1267,550,600,-931,-1150,-2920,-683,1308,1140,-380,-1352,-733,-259,-148,-817,72,-1005,2404,577,361,-5189,682,-358,-684,-32,-2760,-1353,-1397,1433,603,-936,2536,-1262,-1821,2149,-331,2690,-386,-2197,-2699,682,1350,-2549,2742,1066,-2124,-589,-1151,-1805,-1207,-1030,-996,1439,-1077,-211,-106,2181,-880,-822,3064,-1457,-206,-160,-261,-184,2792,-583,-834,1354,-3167,-1723,-1928,-2223,-436,825
-185,2282,1479,-1762,413,-1744,1760,-3094,-1567,3039,-2076,1408,-2667,-1775,2454,-477,786,512,-1857,-63,1139,-237,1126,558,1611,500,-619,63,1653,-756,121,1198,1039,-947,-759,967,372,-440,1838,468,-2265,150,1793,1038,1586,-1233,728,-1189,1914,-1399,3214,1384,-2087,1765,-2854,510,1346,-2529,31,109,1081,161,1605,2805,-1723,535,-561,2102,164,3584,2459,-457,-927,45,792,-81,2473,-155,-345,971,2070,309,-1625,-972,2804,-501,-1287,-1054,2119,240,691,1655,-2365,-1133,812,-965,-3430,-902,2985,-302,-1645,750,-1254,-1444,-2384,-1018,-1470,-2455,1594,-517,-1250,1524,-1398,-114,-4047,-19,-1980,-829,-1428,2925,-1020,-1648,-915,-2171,1291,-202,-597,-39,-1641,-448,-235,-214,1862,-1170,530,1138,399,-1730,-1475,1075,2778,3009
4166,1788,-863,1146,4536,2973,-881,1801,-1976,-280,-244,-56,-1522,-860,78,-1975,-711,1296,-1464,-267,-2198,-781,2007,1472,1297,-527,389,23,-274,-3327,-759,988,-1227,536,-1471,985,-1239,-1574,3313,-1707,-1884,1659,-1043,-1825,768,-1132,-686,-2023,343,2291,-632,2077,692,1623,1157,-2943,-3504,2477,-1999,-1295,-2240,129,-270,422,336,2433,717,2156,-300,-2750,715,-4479,-2034,-2712,564,-902,2169,688,2512,126,1078,3408,1932,1522,-795,-28,-3111,-1891,-80,-2200,3581,-2956,-894,-1191,-1662,1251,-1509,-559,1600,165,3383,1123,2566,903,2335,833,-4706,-433,-1247,195,-5401,1141,138,-387,-1425,3245,-165,1645,-1794,-899,1636,1552,-605,-1624,2173,-2188,-4713,-415,1051,-874,-1641,-338,1233,-2931,70,523,-368,-2222,1815,-2045,2290,1250
203,624,1393,1128,-2885,961,-26,-1206,867,2994,1074,1668,436,2678,2272,-1882,-2661,-446,3058,1293,-1852,2455,-2113,3908,-2373,-151,1269,1575,948,-205,614,183,-3577,-1714,-2479,-1478,-832,385,-1723,182,-148,-2317,102,859,117,-228,-1157,-52,-1003,-587,-1080,-641,2853,2692,3051,-3846,-255,-499,376,381,545,-761,-1417,-1491,-28,-762,-1386,1751,216,-1282,2358,1821,943,-2622,-947,-350,-1061,784,-2020,-1290,1016,-1134,-1011,-1393,-609,3231,-510,-3125,1410,-1059,340,1127,-298,1575,1680,-2104,-267,350,386,-1060,-1667,400,-171,3167,-134,-1019,27,1451,-1360,-147,-392,1462,920,2657,-706,-1349,1236,-1284,-1318,1940,3775,-1694,-901,1273,1156,-12,3113,-2102,1767,4054,-2007,2761,449,351,824,-1286,-998,562,-581,-1168,-626,-3122
-2120,-779,2623,736,-3341,1722,1343,244,622,1968,843,-1561,1121,52,878,2286,138,-686,989,106,-1361,-219,-2755,407,-856,708,402,1711,2469,1613,92,-270,892,242,2177,-2610,-116,1028,-2035,1670,2595,3910,2772,-1688,-2397,2399,1048,1649,-1805,115,-1463,2823,1415,-399,-1997,-1264,1090,1586,1144,-2393,-1253,-806,-372,955,428,382,-1397,-1520,-1188,-226,-478,1249,1340,-187,460,-2057,-2329,-635,-1718,-1929,2042,113,-1310,-2038,777,-2019,2202,950,2661,1917,-3314,-670,1701,2279,-321,-503,2918,-1977,-3293,1646,1186,962,-563,-312,-1518,-1297,853,3326,-11,-882,2985,753,880,1152,-1383,185,1153,-3071,1263,-284,1457,-320,671,2380,-1510,1909,4028,1010,208,749,2300,-2,-23,383,-126,-2510,-244,4706,-1934,715,-3877,-1988
1412,1144,1142,2898,-1142,656,2019,-232,-1234,-902,-44,-618,1160,-3329,96,265,3643,910,-80,2602,-2024,2992,-2583,1740,199,3185,-3237,-544,-392,94,1652,-789,-982,-1440,-283,1444,-3035,-1556,-1967,1227,-876,1980,-2962,-1473,1028,-278,1108,-2563,371,1735,2454,2736,1757,553,-1336,-1942,2091,2036,970,1653,893,1814,730,-1008,658,-517,-1304,2403,-1087,3909,594,1559,1624,-2234,818,-1024,-32,399,970,2290,597,-463,-1187,-501,-788,-2941,41,-262,70,-2875,-1840,-392,-37,-236,-2399,1378,1923,5005,1818,1357,-217,91,-1124,541,-2026,-942,-1561,2721,-505,1110,1045,2543,2113,2835,-2325,1830,-3000,-3595,774,965,869,1778,442,3440,1089,-1138,-596,2275,2048,-3148,993,-848,-280,-1675,-457,-1343,-625,-1870,1518,-1442,2589,-680
430,325,2228,658,-2126,-1588,-2502,-1411,1014,-1719,971,-3105,2470,-1384,1720,1677,-26,-2387,792,1397,2679,1679,-3784,-938,1086,1623,-3714,-92,1368,3389,-541,1021,-1103,-1029,1624,-636,-802,-1896,-1813,1682,2464,707,727,494,-4829,458,-915,-513,-2580,-868,1922,2414,505,-38,723,-1252,1888,-443,302,187,1936,-654,-1101,-1291,-1694,-1535,-250,1717,-2934,3900,1199,-1167,643,1287,982,-1241,-159,501,-1848,-905,1598,-400,-952,-84,2352,-1625,3831,59,152,-1389,-4080,-768,86,1535,1510,-2797,3023,1366,-461,1215,1717,-728,-1286,185,-2104,-194,779,2310,-1902,911,1330,836,487,3661,-1355,1693,-524,-3123,2270,-1087,1163,-1957,736,-1286,269,3099,1259,1643,1582,277,325,-58,-354,-33,-1485,-2988,24,4117,995,629,-448,-600
-2047,-1886,1546,-644,-174,1824,-921,-178,-3226,3035,924,3896,779,2056,-2049,400,-1822,895,-1811,1021,-104,-911,2519,1004,-5387,-1940,2309,3057,502,-1396,2082,-85,-18,3016,-26,-997,1711,1553,-1408,-990,1332,3137,-198,-1496,1707,-1673,-2134,1999,221,-442,-3409,711,851,-1116,-2286,2319,2820,2916,263,-801,-297,-200,1082,1027,-137,-348,942,-924,670,-3805,2595,784,486,246,-1693,-261,357,2160,-2653,-211,2244,3404,631,385,-1470,2801,1488,-559,-417,1022,-1039,-759,-656,-166,-1170,-1443,-181,-1414,-1114,751,1317,2006,347,2056,2150,-1258,-481,1742,510,-2949,1781,-1886,383,2708,3370,-1404,376,265,-1670,997,1708,-886,495,396,-212,-113,2682,-720,-516,2832,-1469,-1110,1150,3751,624,3232,-108,2035,950,-1384,174,-2477
-990,-252,1021,2736,-1852,1902,2140,1370,2531,720,176,-2842,907,3517,-285,-702,1539,-674,3343,-2712,394,367,-1686,-2083,1754,1019,1706,3488,2479,-1322,-1779,-1746,1202,-1497,-1469,85,-852,1194,-1929,634,2056,-442,2309,-1897,-1462,1036,1969,3321,-480,1045,-1670,1233,2029,2626,-354,-2950,-2167,-750,2953,-1704,-1580,-2453,364,-1098,1883,-699,-4158,-3988,2094,47,-2676,125,1325,-196,1714,-2681,-880,269,-1156,-530,1430,-2412,-1467,-445,-3195,-283,-1941,249,2362,-1078,887,-460,4438,3038,-3638,1819,483,-2295,-5408,573,636,718,702,-2484,131,-185,1411,2663,-269,2217,-2962,428,1022,-4576,-1849,327,186,-1022,1055,1204,1912,-1819,-1445,760,-2090,207,-719,-743,-90,1384,3818,2845,-1785,-2211,-1162,-2771,-430,2248,359,-468,-2618,-3129
552,1952,898,-1392,1534,-630,786,-536,-2270,2364,-2521,3243,-167,-1604,-652,-1672,-2559,2139,168,1372,-1779,-659,915,2652,2174,730,1027,-2076,-1849,-1369,-264,1691,-1499,-1370,-1201,-352,124,136,2261,-814,18,-326,-458,-1927,2548,-936,1072,-2126,1642,-593,2126,-326,1295,-1153,-949,-710,-244,453,1276,1702,-1739,834,-985,-623,2167,522,-672,3096,172,529,934,-351,483,-950,-2227,-140,1845,937,1621,-1514,495,2489,1520,-1373,-985,-672,-409,-851,-526,-1469,1114,-674,-2338,-839,-858,-617,-2619,2397,3081,810,661,1993,1268,1323,-789,-1481,-877,229,-437,-356,-1232,267,-385,1381,-110,324,47,-2302,-1579,-218,491,3453,-3320,-1573,2694,599,795,-790,36,-376,-1778,-678,3596,2004,109,635,-375,-1965,-1281,-387,3108,556
2300,2654,-1292,926,-535,-1401,-87,3185,7,-680,-48,-960,-1625,-3091,-167,-1698,-1528,1638,2665,3345,1560,-140,2815,2335,1090,886,-501,-1186,665,-1608,-2109,3039,-4495,-1876,-608,2789,-1526,-1143,-340,264,-2044,3609,-412,-1803,570,1560,420,-2429,-1515,1223,579,1827,2237,-692,1481,-3821,-730,58,-4499,-534,2858,1146,-3758,329,454,1629,590,489,-3849,171,1856,249,-1560,-4296,-342,-3302,-1368,-1432,285,487,1262,980,-2778,3207,2037,-1630,-1024,-1501,-1177,-2534,-428,-77,362,-2764,422,-1349,-903,407,-768,-163,1148,-2331,-1715,-844,30,-577,-363,-341,-2874,4102,-2768,2578,2407,3028,-1852,461,-1519,-355,1574,-2514,868,2312,-397,1041,3217,-2529,-1981,903,-644,-1053,-1297,700,-618,-1412,1773,-522,1141,1418,822,1396,-566,-988
-757,999,3496,2618,-2059,-441,461,-291,-850,997,1073,83,474,460,458,-522,-1301,701,862,1128,-449,1779,-1113,-298,-1085,1186,-1120,2478,2095,-309,117,-622,-2263,-1197,-838,264,-2733,181,-565,83,-146,353,-1042,-1107,-774,-1053,577,-1897,-1493,94,-18,2299,1705,39,891,-792,2197,286,441,203,2705,-363,-918,-957,-1104,-1009,-2685,1166,-838,604,679,-723,75,3,-1019,-2193,-2518,-405,-1990,-335,1585,1921,-2478,-1298,-1768,23,589,-1303,1517,-1623,-2697,385,1163,2340,-1267,-1407,2006,1482,-2253,-385,-390,862,-540,959,-2467,-2405,-194,3207,-2129,483,785,-731,1028,2149,-1283,-1411,338,-2889,1748,1289,469,-1435,740,2170,-321,-203,917,450,951,1914,-686,-756,1221,2652,-1239,464,-1076,1760,361,-2332,885,-3047
662,-835,-2090,-3499,734,2159,-782,-335,-751,2908,-3104,2013,2160,1304,-481,340,1792,60,-750,2333,1875,780,4957,1632,-3938,-639,1973,3053,-1721,8,2009,4725,1577,435,2480,-2076,1519,2308,-1760,877,1737,-1,-13,562,1692,-615,-1234,2368,1541,1974,1605,-654,-493,-2233,-3617,846,-526,869,1753,2835,-2074,671,852,515,-162,986,3362,-79,627,-2521,14,1107,-531,265,2542,1742,3882,1582,512,671,-1370,218,2488,-1102,3571,3222,738,-1310,-572,-507,59,187,-767,-2677,-30,236,-2723,877,1868,-1051,-10,1493,952,3178,3482,-1322,1390,-1141,-105,1110,-1513,-925,-2084,-625,3785,-297,-839,872,-4622,928,3261,143,-2319,-3008,-1424,-832,451,-2254,-543,1535,182,1417,1883,-1010,2336,231,682,-1989,730,-1053,991,1573
240,-532,2241,2628,1433,595,-199,-230,-1794,-243,-101,196,1233,1739,-1389,-2063,-888,851,-1541,-1894,-442,538,68,-64,-118,-158,1151,2199,1231,-3604,-310,-3960,-1212,512,-1671,324,-1270,776,1140,-2576,-332,-1684,-1145,-208,1138,-3859,731,-482,174,1075,442,-469,1233,-66,2147,49,334,1393,1092,2175,145,-2247,-636,-172,-1223,-1321,-2841,184,2361,-536,1332,-2202,-1263,3479,-1137,-604,-965,806,-1449,619,-202,1426,681,-178,-1708,721,-874,-690,-793,-1153,91,-2201,-586,1625,-5004,441,-1845,2132,592,593,693,-675,1688,1650,-1095,-1240,143,2431,716,-41,-688,-2775,996,-493,-416,2348,-632,-281,-809,-204,-248,373,-781,-1498,-987,-1998,-1048,71,2716,288,-670,-1564,2365,393,-2762,2665,-980,-455,1829,-1647,2009,438
-18,199,452,1991,-1955,-298,280,2271,-162,-938,981,-141,3191,-1191,-932,1037,889,417,1689,3021,-1291,2237,-537,-2537,1258,3070,-1845,4295,1209,-884,1133,1103,-781,-1183,508,-2297,-1343,2883,-1730,2930,97,1228,-1167,-1045,-1334,-1274,1561,-29,-392,-1336,2322,657,1550,765,1932,606,-1056,698,-1127,459,627,628,-2554,332,-1398,1206,-42,-57,151,1787,-465,-248,1323,-1204,-1692,-2712,-1221,1463,-1770,-1086,862,-1000,800,-902,-2540,-973,-1344,414,-3126,-3424,-1289,-763,2310,-320,-4281,973,-776,182,-2701,-372,-909,2131,500,3069,-506,-3788,2383,3345,367,1416,186,-742,2911,1630,-985,-2754,-1209,-2312,1477,2994,-391,-1184,-2247,2538,-1723,681,1107,2381,-1607,616,-250,3957,151,2052,-476,1214,869,2699,2443,-2093,161,-3524
1173,1829,-683,69,1715,-2064,214,-192,-422,-1185,-1541,578,742,-683,-1563,-2046,334,906,1041,-2236,3116,-2016,1776,-1253,1617,1744,-1265,226,-1598,-1379,-1606,1300,43,-1357,-2550,1709,-2127,-1499,2302,1591,-733,-783,-527,1657,1779,-2537,1359,293,1429,-1778,2431,-1111,-1454,1713,2070,-870,-433,-2784,-116,1149,812,-1547,-1604,612,1602,-152,1303,2488,-735,-523,-940,62,1030,905,107,-1522,1460,2713,439,1070,-424,12,-1856,-204,-623,-699,-721,-54,12,-1908,1175,1451,2187,-443,-1286,1659,-2800,1731,-167,-1137,618,-484,-134,382,1140,-1036,-520,-952,400,3005,-5764,-1110,1742,-65,-174,1665,157,1338,1537,740,94,-241,129,-3021,-449,152,-3492,802,1185,-110,171,2327,-776,-1822,-303,-761,423,-34,3624,311,2694,930
