287,285,631,-784,197,-712,865,-1858,692,1338,-121,-233,130,-471,1596,-1121,-2069,-200,1903,-773,301,1229,-2978,-2169,-1143,-1390,2598,2039,2049,-29,-694,70,-1882,2026,1152,2531,2135,-2903,308,-1698,-629,-2563,-495,3315,1473,-1498,331,1109,3006,1051,764,1327,402,1131,597,-636,58,285,-333,3988,1393,-4814,794,-3160,-2764,-4444,3653,-1662,-2383,710,919,-1181,-2309,-218,-717,1248,-1912,976,338,925,-1700,-3141,-599,-933,-691,1158,50,-356,243,176,-1361,-345,-3752,-1081,22,985,-996,2092,-263,-465,-1779,232,-9,-4059,-955,3837,2193,950,1297,-1248,463,-988,1365,-250,-1842,-2185,43,1950,1315,1157,2993,-1370,489,-1514,-2585,428,-586,-43,-884,-1635,1154,-230
-1162,-1033,-216,-806,636,-446,1274,436,1173,-1971,501,-677,-95,2925,847,1977,-110,-86,450,-329,-69,1173,-112,735,-198,420,-271,1188,-662,-282,731,3146,355,-1284,1475,1122,-1397,86,277,-1814,723,-1116,-369,124,-1219,1320,570,985,-700,893,-254,-1970,-161,1134,-1253,443,-2812,-129,-301,-2224,-1992,156,1794,209,282,-371,1404,-865,33,309,-483,2467,-56,454,2282,1338,1410,-1372,1239,64,-737,1602,-506,-2003,-478,556,-1640,-301,464,-80,1791,2270,1205,-415,76,64,-562,316,-6,342,947,331,407,839,234,-566,1443,-1585,-2153,1476,163,-991,-1064,-1343,-293,1871,-1299,1272,-351,-29,105,1723,-1816,-88,159,-530,1629,-731,-1563,324,-1640,223
-842,494,35,-222,2050,865,-531,-2106,219,-1522,58,-1526,2594,2986,-197,979,-1295,1747,-687,-1293,-504,1571,-3843,-673,-1398,884,-55,-342,-1231,-1376,439,1940,1512,-2531,829,1733,-749,784,-3092,-3113,1089,1140,-3449,-2672,2295,1562,3225,-1000,641,-1226,-1518,-1877,-2985,-425,-872,-198,96,-147,1797,-2961,515,-2381,2085,-2048,1190,-363,301,-1070,603,-977,-897,1998,2932,-2281,1093,836,1936,-2427,619,461,996,1808,579,-383,-530,-3108,1345,313,837,734,2531,754,-741,-1994,1749,-1853,-1750,70,1525,230,524,790,1614,445,59,322,3027,-247,-1908,-1037,-2611,-1241,404,1065,-302,1443,-1703,-226,-1331,-392,3308,-2247,-1980,-13,674,-434,1341,209,-2299,477,-1817,-2807
491,248,2505,-2164,884,-4227,-1302,1501,-1154,-2047,-126,-2890,-389,-1695,-29,1664,-2868,2066,4158,-204,-5000,705,486,-2474,185,-435,4033,-772,1327,-746,-776,-4468,422,721,610,-1031,-3020,-3405,-861,938,-15,1398,3075,2480,1315,-1361,-70,1943,424,-447,-610,-365,-2120,1750,-1453,1404,3820,3044,3726,2108,2107,982,771,3381,-1068,-3493,2728,3936,-1779,-3089,-1456,-1653,710,690,1386,5002,366,-1141,-2540,-4251,-584,-602,-434,-417,1511,-1787,3508,1876,-1361,-3384,-1608,563,238,1441,1821,126,64,848,1775,-1146,-1933,-772,-2051,-2246,483,-1942,1724,4730,307,-357,-2176,-6,369,1702,-1352,-2978,1098,4763,4666,2742,1127,596,-109,2022,-91,-1079,-2258,-608,755,-2742,1030,1650
-1887,-104,1231,-977,550,929,578,-3481,-506,-770,-255,-2941,1741,-728,1531,-522,-2040,869,-160,-357,-626,-169,-1110,-2088,-3513,1502,1134,-3006,-1705,251,-527,-2562,-3120,1771,-1198,2271,-1898,-892,573,-522,1481,1216,-1340,-1333,564,3054,3160,-1905,-260,-276,-3286,26,607,1440,-278,1273,-511,1950,-1372,1078,-1630,1713,850,-3110,2518,1293,-393,-743,644,1686,122,-1478,-1276,-2324,1558,-261,76,-1317,-456,-1819,2758,226,1066,908,1881,1867,-1459,1569,-1453,-799,1526,1090,474,-1883,640,-1970,-4403,-1460,152,-654,745,135,935,-1013,-956,-1181,1435,-1581,-696,-719,664,-804,-798,-654,-1506,434,-1401,135,-1079,1568,1359,2114,303,3140,-952,-246,2838,-751,-3226,1747,-215,-2607
1176,-2982,183,-572,1098,-1983,132,1455,-852,-2562,-2136,-265,589,1614,1021,-2,-1217,2751,-1984,716,-1114,1586,541,-484,-705,2467,2482,-1118,1020,-1238,-3035,-1105,-3423,85,1903,-597,157,1611,-881,-845,2802,-1996,3452,4089,-1515,188,-2148,-1916,450,346,-1188,-1433,-599,2820,1511,333,-1810,148,-1997,3707,-3441,-1922,1245,845,2090,-2597,-157,806,-1610,512,-483,427,11,2146,1166,642,2072,-2278,-1117,-151,-1826,22,-88,1819,-347,-1381,809,-1162,130,224,3269,1588,3532,1079,1905,-1339,-1672,1280,-301,-624,87,-2130,908,-2104,-1488,-832,541,1363,-1626,-463,1248,1699,1948,-2368,-559,-1748,-1814,250,961,269,921,-2114,1628,-268,-812,-3552,1458,-1004,105,744,-394,8
763,1980,3319,-2062,1573,-162,-3170,195,-455,4165,-2671,-755,280,-981,4318,-1820,-2251,-1401,819,-767,-1007,-3277,-102,-1687,22,-1531,380,1120,1917,-870,1770,-1751,-747,-573,-1786,2205,-675,-3096,-1038,952,-918,2819,132,1605,-408,623,1088,2205,2140,1629,453,-277,-981,557,-846,125,796,83,514,342,-396,1669,-2854,1457,-2357,-506,1862,2592,1243,-286,1206,-2028,-970,-139,2269,852,-2948,-1312,2631,-1767,-4140,327,-418,2829,3620,743,362,-1132,1784,-953,-2043,1123,-3301,-1580,-2188,738,1994,-319,-292,-604,1385,-302,-2662,-1662,2990,-872,2346,563,1588,-1905,2536,1509,857,-1279,952,551,2961,1094,2126,-903,-2923,-221,3927,-507,-522,853,1664,-1756,609,-2085,-551,1192
-349,95,1751,-557,74,841,426,1140,-5,691,-1092,-118,367,622,-1084,-16,19,-2361,1058,2499,-193,-3541,-427,259,1205,884,-1755,451,59,-279,2677,2206,-1982,1807,1160,43,525,-920,-1334,1589,886,-248,-1825,838,-727,-244,-3048,-1350,-646,-966,2497,-168,-436,1862,-752,1605,2041,-83,1130,1498,-1199,502,-566,2415,3478,1634,-2337,1032,-706,694,501,-520,-502,1569,1019,279,450,499,1219,-1142,1601,-425,-1942,-993,1456,-127,-1749,545,-1187,-684,-593,961,-1041,-627,-1064,19,-832,323,-622,132,2852,1716,-1388,2227,-1373,-545,-1004,956,-733,479,2262,346,711,-1886,484,1717,53,952,-319,990,-835,-1480,669,-1127,2340,-764,-727,-816,-617,1428,-1120,-369
-666,1251,1205,-868,2755,-1141,1835,-3410,-1152,680,-598,-2942,-1663,-158,-993,-1723,-1709,1089,360,-1070,547,1633,-3099,-1190,603,867,2462,-752,997,855,-1966,1191,666,488,73,1078,-1015,-4443,184,-1189,-656,-469,-1340,906,-583,1460,823,-1726,222,1075,-766,2133,-1745,1557,-1007,3525,-1972,2015,666,2778,-413,-2477,1812,-3055,-145,-689,1082,-989,656,1740,-749,-2991,-416,-475,4210,1488,-1144,-348,-562,-2497,1463,-1880,-958,-932,1741,-1429,502,2517,479,145,-792,1712,-1266,-127,1502,-703,478,-107,1697,12,-1943,-1888,-98,-533,-1465,1999,1191,1754,1513,-313,-1483,-2604,-1097,-364,-2894,-407,-182,1754,-626,931,3053,470,95,918,-542,-524,919,-958,-761,-1109,-889,-570
386,106,129,-1190,-1700,1576,-309,-659,1694,1251,559,-973,170,111,829,-258,-1476,-127,417,2896,19,-1088,-3138,-106,1433,237,-2496,926,853,-1775,-1933,-1880,-2886,3132,1542,1505,1042,393,2608,-1788,1331,454,1895,2384,-1282,790,-334,1160,-1385,1740,-888,4171,936,-753,-222,-1678,-1458,408,-7,2327,-531,-722,-1958,-522,-2335,-216,62,1129,-277,1262,-2132,-64,398,526,494,-196,-2682,1430,-1535,1800,853,652,-319,3166,237,1574,-2937,-370,1588,-1592,-913,-2459,396,750,-344,839,-359,-283,468,-1555,-1880,3345,517,-89,1605,348,1258,-1002,272,-511,1303,-749,1101,2156,-1042,576,405,-1131,782,1602,698,393,-630,-2399,-803,902,-539,2462,1140,-79,1112,29
-453,-573,502,-291,-1928,-213,-1076,-1265,-1210,840,400,-120,-335,-1339,-208,-212,333,-2579,-292,1019,-845,617,1372,-257,532,1455,-1096,-933,1612,50,96,-889,458,1291,256,-576,-405,-1995,1658,-221,-382,-1820,1103,1624,279,-523,-500,2306,-570,-1889,1614,1603,3543,-404,-500,143,2321,986,675,2129,791,-902,-704,714,-1023,-1728,510,775,-293,2013,1698,506,-1767,-335,-1657,-54,-1360,-924,-565,-243,-377,-4947,-2131,-1219,-35,-90,536,-450,147,-1831,-2438,1601,-1907,1464,-67,1190,-198,2871,-2339,120,-1832,797,247,-1949,-132,845,637,-716,2234,-2402,1853,2612,843,1098,-933,-1367,-1273,4482,1796,-994,-2489,1326,498,457,881,1030,-326,-2909,425,-1437,655,262
-215,808,-882,631,-419,791,-588,-2006,-137,606,-345,218,-444,-1637,-1702,763,727,1250,619,-981,-916,783,-465,511,1576,-564,682,1819,-515,547,907,-840,1641,1351,750,-251,561,-251,1744,-41,-865,-602,969,-265,63,-1085,2282,-613,554,-1469,678,1032,-176,-864,-155,757,321,1029,1878,-569,442,-857,-2352,196,902,-1997,-847,505,-404,-1642,-527,375,2086,-2035,-534,-1523,-879,-211,-2050,-843,1286,-34,209,385,-866,-1507,2390,806,-1436,-270,-1481,-189,318,165,-273,-267,-891,-1132,3545,2863,-2117,313,-555,296,-986,808,-483,-2648,239,-924,-2895,-1428,-665,891,220,-845,2425,-391,-675,2627,2530,-120,-261,391,-1097,1517,-886,1064,-792,-1214,-1189,-1358
-261,847,2090,-866,2256,-1313,-562,1398,884,-2912,945,1,1062,2965,2017,-522,734,1951,-337,-566,751,1386,473,303,-1241,-1200,1208,489,141,2741,-1452,711,43,-3197,1644,-989,-15,423,-1028,-514,739,-1564,-2119,157,2366,-1308,-129,-1635,4278,-841,-1509,-4698,-1046,-1174,-1502,-743,882,1621,2595,96,2053,-602,982,576,1035,-2382,-472,-343,-1523,303,-138,1206,2309,-77,1426,1408,-277,672,1614,-363,-1712,497,535,-745,-2185,-645,3118,-89,-1337,-1661,-1067,1899,280,-1497,-1904,216,2964,839,-873,612,820,283,-1328,304,1785,-2003,1190,3013,-3005,3444,530,-857,-881,92,656,660,610,494,-326,465,1497,-1908,663,2313,1547,-515,-19,-1747,-1859,-707,-516,1773
474,14,-767,2005,-2047,304,441,498,517,697,-2165,-950,-1678,-1649,-620,-1442,-347,437,1217,1494,-207,-958,2478,1629,1240,-329,-770,47,-1351,-266,-1157,1968,-2750,-25,75,-705,2153,1490,879,2674,-1580,1258,2216,2736,18,-16,1164,-1524,78,1309,-814,-312,-1424,-1987,-115,1950,-1122,-144,-3465,-71,-2199,114,588,678,1169,1521,726,1345,-2021,351,-39,219,139,2132,-135,-1562,584,1575,1105,1229,138,1402,1642,88,2941,67,939,47,455,2455,3,-1372,1168,1159,650,-854,-2506,-191,-83,1022,302,-38,-554,-93,-34,-886,-2230,592,-1439,-432,-538,-951,2422,-3056,-107,-564,872,-2233,-1220,-1196,-1233,120,865,-1975,-1017,445,-479,173,-27,503,1753,642
-216,-162,2307,325,-280,1285,-2291,740,1044,-621,-1100,-1289,248,2567,1569,-1406,679,974,114,-259,-2750,2027,-761,401,-1516,1554,-2344,-1115,-876,-478,-88,-1090,175,-2418,692,2190,-267,1715,-205,-2631,1887,-1520,310,2129,-869,-3555,-199,-79,2462,-2309,2515,-1967,-399,-608,1651,-1853,854,140,235,289,-8,749,-548,244,1933,1572,-746,-679,-376,323,-912,3025,1751,-1096,-323,1056,-1088,-2057,197,-1113,-906,-2124,-1200,-283,3007,1263,693,-1281,-825,-885,-195,251,-1622,309,-1900,-1395,-473,-401,-2486,1068,-503,-280,180,-1769,158,-1816,1694,-467,-1186,-1264,950,46,-331,142,2656,-74,-497,1769,751,-1414,-1530,-233,81,169,-1234,-189,2759,-341,-677,1238,-770,-3216
1208,-901,-251,1316,-1174,-51,957,305,-466,1246,-1274,1332,-1771,-2074,-1193,-339,-344,-927,1592,1270,279,-48,2173,-3406,-1016,1512,985,2185,906,491,895,724,-2746,-77,-1542,993,1550,-2491,120,726,-1436,-742,1330,975,-611,211,-1759,199,2073,2034,3455,29,194,1219,1011,1424,-1147,-1147,-690,251,-324,-218,-590,212,-740,-2181,912,-145,-1091,216,-470,-1097,-3048,1263,-493,-1355,-231,-515,1128,1875,-631,-67,1069,-916,234,648,-406,-335,-305,1210,-1889,847,-1147,161,-1371,1841,-560,1186,-1773,415,2259,-2092,-1476,-629,-1664,1921,-524,1409,781,271,-567,685,814,-3448,-1071,-2840,1543,448,-720,-188,-708,10,742,-749,-2341,-1490,-1218,-1715,-91,-867,188,551
533,-648,1295,980,-1965,534,229,1576,2396,-2924,1183,867,0,750,511,-135,-626,-349,-763,397,2770,-889,-780,85,256,-2265,-2134,-426,410,2087,-2339,-1438,-1131,14,711,-1412,-372,1818,1288,297,-832,-1390,481,568,-464,-894,-1748,2312,1878,131,280,-543,-50,3343,1951,-3472,597,421,-1989,1490,764,1986,-3299,464,-1893,-2015,-55,-295,-2295,450,-2513,3749,-1007,-915,2052,2505,528,-132,1298,427,384,-962,251,-437,1246,1717,-1049,-2266,-1617,-585,-1356,-943,-438,-655,-1565,1498,2872,236,-2953,-441,1960,-636,-2576,1855,1014,-2962,1295,865,783,1661,1327,1354,-989,3092,-504,708,1001,-2761,1318,-380,-1042,-1526,-2410,-104,-296,-855,1326,-241,1277,901,69,625
846,-1334,-59,199,937,-1469,1243,2395,117,-2641,202,-7,635,1724,-1532,644,510,-803,-10,-209,-1475,-29,525,1436,946,1367,306,-2271,386,198,570,1777,832,80,2526,-983,-242,516,-666,875,1003,-1647,165,557,929,-1314,-1770,-1322,-1090,-254,1803,-299,-1281,1776,26,65,-613,-1147,775,-830,-1080,-1158,1257,2474,1905,689,982,220,-57,-1611,125,729,57,2939,438,2297,1357,-2127,1258,424,-1127,-1044,-2206,-1058,-120,216,480,1143,-952,197,1524,-710,232,477,986,-481,970,425,-426,-1353,1918,-119,267,510,-264,164,855,1498,-158,-116,90,-509,489,-1191,1238,217,-1689,350,486,-327,1849,-2967,-532,-423,975,-2252,1694,-1082,-606,1108,-605,278
-410,-1634,1430,-1918,-56,-36,-528,1846,1354,-1293,-3,-779,-79,2263,1268,836,-1287,180,1535,833,-1993,968,-1564,56,-2570,1048,-1008,721,-628,123,-976,-585,-2509,-1411,1186,2297,-2398,-1767,-2240,-1217,2139,-1537,614,1612,-3054,244,747,1246,1491,2035,1781,-993,747,-667,542,-468,-11,513,821,781,584,-1510,1027,855,-900,-1166,-30,667,-767,1189,-807,2325,-1449,201,173,1259,-932,-839,367,371,374,-626,188,-17,333,2452,-1927,-129,-360,493,87,345,819,-1135,-2030,615,-1372,623,-3839,-774,-546,150,-1608,-274,1646,-146,2089,63,-1154,2335,1462,672,312,2234,891,-293,-1374,1799,-282,680,29,1883,-3021,-438,-1476,-978,1081,158,-623,1474,-425,-2105
1848,-964,-1185,-838,-1219,-995,392,866,32,-2470,3039,118,1176,-780,382,1577,-319,-1202,-1176,511,-53,3052,-594,-84,866,-530,3253,109,-260,527,-1979,-802,-484,1453,2525,-543,-992,-290,5505,-2315,-2132,538,2006,755,566,3556,429,-479,-3090,1271,-2379,350,33,-715,-2480,-1420,-4605,1798,-269,-2165,261,205,1276,-31,-2935,-3631,1043,-1449,1198,-1914,-2683,-573,-1831,309,2936,501,313,702,-1392,2734,314,1617,-43,-1855,-3771,-886,-1696,-793,1431,193,-1619,72,1876,1703,746,1225,2768,2316,1971,-106,-457,-265,633,2600,2661,369,3220,852,-531,2490,699,-1791,-1205,-1775,-1434,376,672,-1588,-968,1133,689,1723,-351,-330,18,-631,-1218,-33,-1606,-834,35,4045
307,-885,1699,-73,302,2266,-1538,-326,1241,-2140,2323,1014,620,989,-741,252,1101,1040,-371,782,-2514,1344,479,55,417,1599,-1465,-1696,359,1181,-1294,965,-1135,-1536,485,-17,-2552,2238,2715,-2444,358,-1711,1534,-171,-573,-1498,968,493,-388,-1090,2476,67,-2871,864,1634,-774,-2865,-1114,-535,-111,-1286,2788,-2071,942,1710,1137,-3233,-1640,720,1529,-4122,2,2455,1122,1164,2639,-328,-3658,1789,483,1141,402,-146,1138,1431,2418,-2483,-152,-1837,-2866,1716,1404,461,744,-754,340,989,-1273,-3519,886,1714,616,-710,1432,-275,-884,-272,1013,1686,1713,517,-1764,-1936,-213,1110,1645,-2215,10,-364,741,214,1874,703,2549,-23,-687,2507,1387,-2123,-1426,-1449,-1557
-1693,-301,1227,-1904,2695,199,-712,-1213,123,125,663,1145,453,-159,-418,-1146,-2,-202,-230,-1491,-1131,1962,268,933,-925,35,-1213,-1391,-1582,1324,558,2177,-1561,-1884,1363,269,-3233,-1517,-862,-3622,476,-2438,1396,-234,180,-581,2786,-1096,1715,1963,-949,-600,-1717,-1673,-368,589,-1108,908,-127,-888,1008,33,-1359,1136,1321,920,-744,904,-611,2285,291,1735,1383,-54,-643,152,-3168,-2435,2632,-417,1682,761,1294,-691,504,-429,31,-669,-1852,1267,1425,2143,-706,-124,1363,204,-71,229,-1040,4677,-790,-191,-1136,1146,-1697,935,-592,1013,-413,-233,-1103,-2280,811,255,1388,1128,-961,3121,1396,690,1794,-1213,787,1467,197,2242,2227,-755,-3411,-358,-303,-1726
1539,1544,-1113,2259,639,-975,330,797,64,-123,-2284,-1143,-300,1703,109,-1267,1631,480,-1548,-2386,65,891,810,1044,-375,-568,1771,810,-203,-243,-1649,1266,1151,-923,1405,-1839,1523,1960,-1799,2309,245,1188,-590,-89,-903,-479,-403,-1465,995,-1263,417,-3337,-2148,268,-1580,548,-2584,-1687,-122,735,-1139,582,810,-577,1085,-1358,-3008,-1269,1639,-1882,1547,883,1317,253,1308,-1630,2191,-8,-1960,-625,-1561,185,842,52,-836,-1770,2600,487,1999,526,1470,-1797,334,339,-2145,-2209,35,-1463,3157,-1266,-625,-227,158,-2245,-1210,407,1345,-971,-461,-1303,-246,861,-1182,-342,-330,-359,-156,-3168,-18,-1082,1535,-2489,1672,-1738,1158,-2242,493,-667,2081,607,-701,-407
-416,-1166,-842,3,-1461,-1511,1176,2187,-155,73,-2265,-2258,-2981,1981,-540,-1250,1430,-1607,127,-1587,430,1248,1449,1256,-583,701,-70,739,-1504,-1087,-302,-405,-1050,310,12,2210,493,1170,592,157,-124,-1276,2618,2101,-3148,-1094,-336,1908,1353,696,1767,218,851,-96,-1824,-889,-1354,-2593,36,-159,-1578,840,1942,1047,-777,-2216,2422,-1165,-1691,574,3150,2635,-1288,-1025,-2181,-469,183,1783,-1218,1125,482,-146,-1301,-1952,391,-2034,2109,-1669,1354,199,343,-1415,-348,1956,51,1319,-1121,349,-53,817,-1473,1301,2216,-3262,-1321,1336,-741,-563,-1512,-3191,872,2168,1290,-735,304,-3033,-897,494,965,-1867,138,652,-2862,-3611,-2096,-649,1731,1900,2986,2998,111,1085
1050,295,-676,385,-43,-1445,97,1531,-764,-761,1753,99,440,-1844,-2569,2495,-153,370,2695,1526,-3577,-92,689,-880,758,255,2253,-1683,272,-781,274,-292,1665,-1026,-713,-1264,-770,-1630,-417,1631,-1668,2358,353,-1965,947,-351,-885,65,-2843,-1107,-688,98,-1998,697,315,1471,505,-144,140,-1306,-28,-122,1021,-270,851,1367,-1396,1075,1758,-2979,-725,-2665,-1371,2807,-1093,2972,1393,-462,-11,-1674,-842,522,149,369,119,-482,574,1968,-106,542,970,-908,-277,1015,248,-304,-1006,-555,904,-1105,-2215,-981,-1268,1753,-288,-821,-332,2018,953,1371,-1456,-549,-800,597,-468,836,-1480,-194,548,-217,92,-572,1099,78,2123,-3151,-2310,-56,-686,-1037,18,1196
-921,346,238,-1537,-1370,477,-573,-683,3427,2005,2248,1921,2168,-200,4178,2984,-3767,299,3251,3862,-274,-1609,-2208,-3191,-1781,-2138,-2164,2413,2590,-726,-484,-1521,-2364,211,495,2172,2209,-1283,-1546,-2812,1947,248,1281,708,1773,308,-186,3667,1491,941,-898,-1017,2247,2161,1998,-2227,512,1292,-2437,2007,1545,-2414,-1448,-2197,-1840,-1405,905,1302,286,2427,645,1098,-2337,1239,-2930,2378,-1464,-437,128,-17,-3491,42,2117,2626,1765,4677,-5029,-2615,1144,-1555,306,977,-1519,-1275,-1483,2050,-1627,2164,-2080,-1166,-1105,1674,-2090,-2168,804,216,1008,-596,362,1913,1264,-171,1322,2615,911,2608,-1999,2120,2462,-718,-1429,940,-1399,-1811,52,1950,981,-3091,-1882,-1676,2292,318
-1383,-166,1009,-3266,978,2149,-1375,-1653,-588,4882,121,818,1087,259,3989,-1319,-174,-759,-1081,1864,2566,-3385,-1592,-3129,634,159,-2678,1003,558,-1295,1552,-146,-2618,1548,-1840,3702,-1536,1030,-1035,-1682,538,363,-11,812,-185,932,309,1977,526,1081,-1362,2554,1510,-1444,-644,-1660,-287,2407,-213,-745,-1385,-235,-593,225,-813,-28,2130,-924,717,1652,829,-1762,-770,53,-3759,73,-1944,874,1934,2003,-1450,333,-258,1490,-165,2718,-4599,-500,1432,-202,-330,2002,-2135,-1047,1999,1700,-1074,1318,-1656,-705,678,1129,323,-1252,654,367,-614,-602,394,-1699,3203,23,882,-1677,2903,2700,204,1523,1023,388,-1501,1661,1597,-296,916,4092,1042,1778,-673,550,2417,-412
-1562,-1898,-1491,-1540,-1686,-358,-502,443,-253,-1130,2020,596,1620,139,355,4810,-1949,1408,-202,280,-2054,2666,-3696,1436,-816,-1342,2166,2477,316,-1396,-70,-267,499,578,735,2272,784,102,74,-1231,632,904,1281,855,-512,864,2798,-73,-861,158,-1535,-428,1677,-652,-924,-2051,-876,471,-70,-1996,-830,-109,2641,-765,-123,-2545,359,608,2329,-2653,50,1994,721,669,368,1758,-68,-1408,-1172,-469,1016,753,-1292,-874,-4144,2382,-1344,1101,1564,-1061,4693,341,749,2351,1834,343,-3066,-835,2987,-583,-3297,459,2853,147,701,-397,480,-2807,-815,976,-585,-902,394,1391,-1400,859,-1783,1691,-1003,1896,837,3207,-3641,66,-1198,146,1197,-496,-2760,-1286,-1360,655
369,1421,-441,1460,1488,-1118,1642,-210,539,580,398,-2481,-1446,1629,1631,-2779,742,1592,-1336,309,1562,2275,-304,-1761,-726,869,-2699,-2356,507,2718,-1395,-1921,-186,-867,-1144,531,-133,-949,413,-694,2464,1752,-767,-1812,659,2044,157,-2292,-119,-2311,-1577,260,347,-144,1030,560,-2794,109,-31,-393,-144,837,1640,-3770,-1333,3885,871,-1600,2494,1904,1464,-1543,-760,-6,845,261,2049,856,-861,229,-1745,17,1797,345,814,809,-174,1633,-273,1626,-903,1468,1968,-848,-213,-277,2164,-2181,-2145,-2515,497,-1620,1643,-284,-1331,119,1077,1513,-46,-455,2994,-2201,-546,-520,768,-129,-1044,-1860,-2067,-3743,359,-685,965,489,1174,-667,2726,-1948,2637,-723,2955,538
-569,-627,-1588,-2307,776,463,-200,-1184,572,-336,4408,1377,1306,-248,539,1203,1429,813,143,1603,8,1135,-983,-155,524,-1473,715,-1334,-1174,120,-61,-858,28,-1326,-1736,102,-391,1142,1610,-1659,1237,1751,1703,-600,2712,92,387,604,-3028,2022,-3361,1508,603,-738,-1130,-906,-1955,775,-157,-875,1632,915,1587,-1407,-1804,600,1137,206,1115,-821,-196,-1384,191,-1400,-1094,-1617,-668,580,-17,922,-487,2435,405,1888,-2216,-309,-1606,-686,328,-1369,608,720,543,-315,4078,777,1081,-51,621,-987,-3493,2124,2099,647,755,-666,-194,-719,492,1819,264,-1469,454,2994,89,3135,-3442,883,1011,1067,1390,2031,-930,738,-799,28,580,3484,-1304,-1442,1736,2828
-347,-168,-625,-768,-1209,-1323,-733,-239,-281,1071,1578,1804,-680,-3401,-718,1638,-2630,-555,1660,-702,-1755,1078,1311,-581,-552,-1994,794,91,2003,-682,-612,-2801,-174,2347,-1607,-893,-1209,-2345,1240,-869,-2305,-637,3064,-1305,464,248,153,3360,-1460,1184,-2,2105,584,797,1081,-1536,-28,-1314,-1532,20,1667,0,-538,-652,-2837,-1523,715,2097,-409,746,-222,549,-1606,1167,-3651,1146,-2068,316,-1171,-989,131,-443,1400,437,368,1082,-1445,-361,-850,3,-82,280,30,1949,919,4007,-569,1162,-1399,1103,-1584,-968,-2533,-1016,714,2281,-633,2305,2717,-1416,-2132,103,231,1799,-593,-2092,-268,1121,2443,124,-314,2840,-765,389,-772,1843,-2147,-651,725,-254,444,391
-2146,876,460,-1608,465,-33,-172,-614,1188,-546,1735,1701,1700,683,260,2507,-1719,-1434,1217,61,-1462,-386,-431,3318,-663,-1943,269,1224,-373,426,1641,2145,-434,535,-56,467,1328,-1529,-966,-747,326,-2055,-2724,-1662,987,-1570,-26,-382,21,1959,-761,-1840,-656,-861,-2307,-1097,1438,-2303,-871,-543,1452,360,1832,6,609,30,-607,983,368,1821,243,1650,1676,62,-243,-39,-2859,205,2680,-632,827,279,47,-1459,-251,957,-1282,399,-699,-1425,1999,1347,359,-2810,-1478,923,-734,674,1449,3618,-732,2841,-1592,1216,1265,-375,-805,0,-1769,2019,-908,-1499,679,1349,-603,1360,-917,1427,1637,2770,1868,1643,-784,715,767,1754,-208,221,-2758,393,-195,45
-1361,-256,1263,-1622,3,-224,-312,495,1481,-1210,2255,-659,581,1093,673,1429,-523,1098,2256,1527,-1346,-8,-1870,-802,554,-1531,-915,111,-543,588,143,-141,-978,739,1273,374,-1124,571,303,-693,1232,-893,851,-439,920,-2264,263,863,62,-522,-629,672,-80,-698,-775,-1778,493,1698,1305,-149,223,591,-265,299,935,-1411,1779,-911,-1931,306,-413,1801,1047,197,-801,2123,1377,-725,339,-980,-521,79,-1363,-636,124,1163,-1299,771,-2091,-2102,470,615,-907,-99,1888,690,-1012,1011,-530,763,-1113,1372,-1147,1193,844,-1116,-182,943,-1138,1380,91,-2089,287,1602,728,2756,-1288,1166,856,1553,1170,-353,-1271,-543,996,750,448,618,-1896,296,1058,1300
317,484,1133,898,394,2750,-44,-521,940,474,-56,134,-1085,1600,-1343,-1233,1822,1860,1787,1049,1830,-1994,-828,-2152,-371,1038,-1305,688,544,1620,649,2227,53,-2544,-1865,2000,32,1386,-919,600,-845,-1301,-2547,657,604,-2715,-189,-5,4004,-1943,3676,-16,-1610,-284,3964,988,1291,-213,1067,233,570,-1762,-1050,-716,1661,-197,-725,-2385,-1947,-1188,-2053,-285,981,648,-576,466,1116,472,2659,1635,-622,298,-19,241,2069,76,1478,1226,-1165,-82,-1379,-1725,-4066,-2458,-1458,-464,-200,-2236,-3601,-803,2008,457,-1206,89,-532,-569,-119,143,1550,2006,-873,-1682,-732,1043,238,922,-795,-1169,-1226,344,140,-1266,-586,570,-517,-368,240,1756,-238,-1375,663,-1490
-320,-803,-261,667,51,138,-158,390,164,-2018,341,-39,-716,2093,-1395,1681,1012,4213,690,1058,804,170,-989,-790,1043,-2580,2976,-501,918,132,-2587,90,646,-1042,-1394,-675,545,2364,-1766,1119,1021,40,-630,-240,-163,-1666,-1042,-1262,283,-2416,-218,-1858,-1147,2985,1439,308,-510,-1227,-2349,-634,-2858,-86,-517,-779,3282,-932,-1513,-2851,-314,-2709,291,1060,1730,-644,-498,365,3638,1768,-69,-69,-1797,422,-144,-224,-670,650,959,-639,-3163,374,2040,1749,223,350,913,-1777,-1771,-2356,683,-1049,-2175,-1600,-1000,-1775,-722,50,228,-2177,-629,604,-815,1129,-622,2191,-2245,1720,-1268,-1889,-909,1163,-557,-2314,-192,-988,781,-5057,-15,796,-433,-966,-1973,1355
