584,-1230,-122,-126,-347,-2982,-2521,-364,2090,-156,-1283,1766,2897,-229,1329,233,-10,-2846,1865,-1821,-937,1042,-1148,-1505,-541,-2303,872,-1032,1929,-1640,1075,1761,-372,453,-797,-1030,-237,951,-520,1259,525,1359,-1251,-1332,-562,-1002,369,-1633,1865,-626,1432,934,1746,2426,-1335,-1506,1907,1428,-43,1887,-919,805,-1153,-744,-1194,913,37,-1615,-806,103,-1206,630,2224,-319,222,-1566,-657,-421,-1243,2016,-898,3438,902,-1245,-1093,764,-708,-107,-588,-604,367,1288,-818,986,850,-364,1260,575,-16,-711,-231,-404,375,1460,3858,3089,1605,1168,-1438,310,-1543,2646,48,-647
1419,-309,-1125,263,-1737,1180,606,969,-1045,578,-1807,1044,-2655,1272,1087,1070,-726,447,125,1185,-822,-421,571,-227,-1241,-17,-217,886,-68,416,-1077,607,766,522,-672,214,983,392,-239,792,-31,-949,670,954,-76,-329,486,-810,-952,61,-1083,819,1080,260,7,-369,-1046,-1598,293,-348,308,-145,-1214,-44,26,-632,541,56,-545,9,-4,1106,-771,-253,-334,1824,617,-1027,-361,-1477,292,-326,147,-1363,-234,-1757,-867,-1694,421,161,875,101,-84,-63,756,-1548,-1489,985,1231,63,-1668,-50,273,28,-1873,-358,-398,-1887,342,1251,-2445,681,-1201,-334
1770,966,1153,1296,-313,510,30,-1856,1253,-2204,-1785,-8,-1460,363,925,863,-663,-1210,940,-1648,-980,626,-1132,-3166,-696,-689,1419,-978,127,789,-1652,-1167,290,321,587,82,528,701,-1258,1433,1679,-769,-1469,1626,-1551,561,-2325,1035,-2723,2340,-1736,-742,2049,301,-459,-1348,-1572,-471,560,942,276,-580,-948,-1185,-753,456,1210,-1213,-1180,274,-806,977,-528,-343,-305,910,765,-1278,703,84,536,2721,-1400,-171,116,-1923,-505,-94,1244,-2319,75,1494,552,-146,-1239,-1315,-209,1178,-1463,-1100,1808,-782,1407,-1442,-680,-397,1333,-112,810,-1704,623,-1082,113,-249
-387,363,-818,-2458,-306,3173,1121,-24,-2547,-1077,169,-810,-3080,-1756,178,-189,1580,524,-4,220,1818,-2307,2596,-287,1055,-203,-1841,43,-1485,947,-581,-3004,800,-147,1603,873,-769,-1985,-634,-356,-564,207,1155,-587,-75,962,843,-348,-1266,-1484,-1922,-277,-46,250,1463,-86,-994,68,-1096,-1366,-1648,-154,308,831,-1181,-705,273,1962,-382,-2212,1245,-1073,-1823,-1532,-68,1029,1267,270,852,133,-661,-1252,1577,1756,56,-1269,2407,476,444,1581,-520,-1912,-480,-103,904,1250,723,975,-379,1145,-1134,1890,101,-2105,-3675,-861,-2297,-2321,171,-2122,-678,-2203,631,1432
191,17,-401,-629,207,1477,1273,903,-1160,440,-299,-1361,-356,-906,892,352,2591,1018,-983,350,585,189,1619,801,1217,1386,-679,-400,-860,754,-445,321,-581,5,421,73,-589,-2161,715,-249,134,10,1713,-370,462,518,-173,-106,-313,235,-273,83,529,-207,923,1322,-799,705,-780,-862,-848,-263,1372,954,1481,55,-571,411,1086,89,-498,-1650,268,-66,-1067,-419,1084,809,-830,-73,1614,-574,224,530,-454,-1979,-859,-52,-256,-399,270,456,-7,-900,-1605,60,358,-322,796,731,-433,-579,-181,-398,-1614,-276,-545,-862,440,898,-7,569,54,674
-552,-1053,-1149,-879,-818,-1198,426,-184,362,79,1480,1012,240,-963,-790,-1199,-1015,-1481,398,759,-473,-2357,-177,-1546,56,399,965,-1280,649,892,-160,-87,176,-34,792,-2035,519,1507,387,1614,-976,444,-450,-1311,-36,-512,315,-132,482,-524,667,-738,-512,-388,13,-591,901,591,-282,-344,337,-591,129,294,-121,-43,588,903,-14,-1912,31,-460,-94,592,1302,-1699,265,-116,867,-687,-571,-411,1435,78,-591,451,1389,994,818,1074,-160,-733,-927,786,-30,283,1730,607,-161,891,880,2680,405,1177,-364,45,33,372,-1357,-505,-343,-275,1714,1732
418,-715,-1109,-1050,-604,-378,-2407,-662,-1252,1146,608,962,317,-926,1063,68,-128,-886,1219,-341,981,-674,-212,-1494,-970,-1296,-1248,-585,-913,436,1048,50,1449,-699,249,-625,-470,1797,523,-287,-491,3162,-386,-1023,378,527,735,-1936,364,-1408,641,2299,1281,1513,2308,-215,-136,1186,-338,-214,-544,2033,406,424,-850,1839,1466,1550,-1160,914,-1228,302,-1528,-2084,-181,-335,-1344,941,-1177,3116,-1580,226,626,-1492,519,1539,-686,-2215,-1348,1005,-189,-1028,-1775,1027,135,-1298,54,-359,14,-485,-2865,1280,-1623,397,575,625,12,1058,-307,-1175,-2464,421,-990,-356
1702,87,-139,-236,-1635,765,-157,522,-754,-650,-1509,-400,-1034,-643,1655,1193,1003,-258,-168,-1001,97,-1942,-688,-1355,690,-1460,-788,-567,-40,179,1039,-649,1141,-242,1335,1149,-808,-129,1203,1294,-406,70,402,-123,-806,-46,-764,-661,1084,-564,-919,1300,848,906,-2075,285,-548,-811,-947,316,-1075,-671,424,-533,136,-465,85,-932,-1520,-102,-856,763,-1081,-129,-1795,867,1087,-1358,-873,676,1390,1281,1581,-367,949,-1489,-602,-881,-1066,-1412,-1,1144,-24,1353,-542,-404,-379,1307,898,74,-1524,-464,907,-1274,-1158,858,-1444,-333,-348,-14,593,2002,-244,-18
1033,1130,458,264,-1024,-1292,-875,-455,-1779,273,78,514,-717,482,989,1208,400,-33,1971,62,1091,1382,-231,-354,-1885,-1020,925,-1074,-206,-258,2333,554,-192,1650,-183,-439,1409,765,2020,-371,900,2102,-1512,-512,-598,480,-129,-1818,1673,910,-300,2696,684,662,-311,-163,-921,-740,1389,-1051,-1247,-317,237,989,1705,-4,-125,-65,-573,-1034,-92,594,-372,-835,220,141,-678,412,-729,3440,-985,1269,1301,-1521,-601,-527,828,-993,-1176,627,-278,1728,-270,90,-1533,-834,-575,258,-71,-1210,-513,-1218,-19,1638,69,115,924,378,-1003,1309,-1234,1074,-1793,-1386
988,-1643,-727,-920,-1790,-568,557,1016,859,4,-314,1133,-590,330,561,-701,-1316,-826,304,-447,-1818,-729,-156,-1125,-281,-1195,-136,826,1990,-1071,-747,144,1114,-1355,-310,602,-67,445,-1145,571,-204,-515,243,300,-1871,89,-571,-979,678,-1376,1774,560,-175,1508,-1466,-1613,1889,-533,-256,333,402,427,-1881,-308,-1306,-597,1482,-1775,188,-659,128,1016,-595,565,1640,237,259,-318,2106,-1445,1797,-1077,457,-1026,-406,6,688,560,-295,-50,-597,-1552,-1902,1136,288,547,-1477,951,140,638,515,-442,1251,193,-1241,369,895,-1161,-987,630,-800,912,106,77
231,-359,-563,-192,-50,1001,-665,-794,964,428,-669,68,-95,-677,508,-73,578,-329,293,-413,442,-539,5,-78,-1895,760,-1100,-674,-564,-260,-1327,-86,244,-1597,-141,-274,-133,411,-11,540,-71,319,462,85,533,890,682,-1058,-1131,-1095,201,-128,1026,50,496,-138,53,1105,-1314,-113,455,-454,-256,-43,-1498,331,18,114,-214,857,303,445,490,-1746,517,-648,-1136,-56,-694,538,-340,258,-756,526,566,1013,450,576,-1236,-993,-24,-466,14,492,304,-47,-606,670,952,-62,-1143,525,-288,-195,146,490,-400,-1023,-348,-921,-460,457,-94,-595
1286,577,128,62,-1302,84,30,-1281,1523,-1138,-1137,-114,-1007,-600,1317,1525,515,-358,-405,-1185,-224,-805,-466,-1476,-120,-493,-212,-397,68,-77,671,-185,288,1543,1530,2142,1320,-251,145,380,1612,590,440,1535,-1627,-555,-838,660,-887,52,-683,-796,259,1197,-2348,680,-61,-1220,-413,797,873,-1005,-327,-236,-35,-155,828,-599,60,-36,-599,791,158,-283,-4,1410,1958,-2086,-616,358,29,750,839,-228,-788,-1108,-710,305,-582,-809,-1033,720,11,803,-60,588,193,612,-737,-98,604,-1804,-343,-604,-1388,786,151,-347,7,-873,194,131,808,-580
513,-10,-201,1636,123,-1392,-666,-2939,2241,277,1124,-822,1313,85,-1899,613,-1050,-124,57,-738,-1063,752,-2899,-621,-749,1891,828,-462,756,679,112,625,659,452,670,-1836,2257,871,33,738,-638,451,859,-192,276,-442,-1113,-407,-1718,594,-321,-1918,566,-1770,754,291,-606,-868,-30,244,1533,-1124,-17,-692,58,-447,1161,-365,338,-39,-410,36,1031,-353,862,-1474,-829,-1697,901,-250,-895,1540,-1070,44,2574,1929,2203,-188,-14,169,-773,1935,732,944,-1065,937,-930,-2474,-853,927,2636,246,-425,-270,-457,44,254,1596,1263,-2046,668,-2236,806,-495
-396,203,658,-1640,-970,369,-718,805,-549,98,161,212,387,-1080,168,-675,255,-384,-158,380,434,-2545,1387,-1016,117,-466,-379,-934,-508,-393,219,322,-21,-1334,608,978,-1306,449,912,1120,199,-330,-220,-508,485,450,-616,627,1655,-151,-680,1498,930,156,-1098,-393,1226,-357,-633,205,115,1095,1019,1244,-389,1355,1357,-369,-738,676,-1070,-239,40,-1078,-1073,-80,1426,-1124,172,564,-282,-290,-956,-588,-304,-309,178,-62,148,1070,-908,-1123,-896,406,-328,-138,908,1121,580,-382,-1670,195,-502,-662,148,-898,-96,-243,-970,-259,42,1088,624,-485
-69,-1592,-645,723,1813,697,584,752,735,-157,-660,-490,56,389,-1504,-2188,-332,-385,-351,-93,-1158,-701,-1660,1759,991,820,-369,537,-807,-100,-1810,375,-1509,129,-1380,-1154,-980,301,-1570,1300,-562,-919,7,-819,474,938,584,1183,-1108,241,-780,-516,-291,-102,355,-511,-1382,2489,38,1276,22,518,187,-554,729,-152,21,417,271,14,-44,-340,5,-181,-492,-916,-374,1434,-914,-1182,804,-778,-1411,760,1249,137,-581,1078,640,-1552,1286,-903,42,-2014,110,-287,588,-1377,1166,-199,25,408,-193,-870,1237,1190,721,1149,-548,-322,299,-516,663,1474
-691,1684,984,0,-71,262,-482,-996,-985,245,-398,182,-842,-124,-410,424,226,1159,1019,-340,2214,1825,799,1022,103,552,637,113,2,1749,2142,739,1269,414,402,228,702,608,286,-606,-542,-17,-1270,-21,83,1336,-54,-629,137,174,526,148,393,-1431,602,2133,-134,-1926,1198,-1622,-1093,-435,42,972,357,-100,-16,462,46,-1522,-732,140,217,-1011,891,-168,-773,-954,1045,68,108,457,549,180,-265,512,1935,-1613,1327,1062,-706,580,824,-262,-734,183,-1018,-540,-7,-1150,-1050,-1078,197,1664,-662,-827,-405,-973,1547,144,135,-435,-1574,-1032
-405,-545,-609,-171,327,-98,-1657,-119,663,896,432,483,930,-71,451,455,-159,243,203,301,-512,-845,-1023,1202,-1120,109,-2007,-56,-265,-310,133,910,661,-86,-5,143,-107,1024,630,-646,55,1129,696,-1296,219,-179,453,-509,35,-1291,764,305,-692,174,119,-1074,1801,766,-641,1180,702,1072,1036,213,-1682,766,1193,574,195,1143,585,1344,179,-1632,507,-740,-527,-172,-816,-195,-1879,-805,-2258,-97,436,1382,-352,-1530,-418,347,762,-1564,-727,952,1185,230,-666,142,-177,7,-1592,-529,-933,1026,1303,662,-963,-212,-452,-2208,-532,978,-820,-1221
-411,-612,-1140,-490,45,-259,-503,196,166,-733,-120,223,568,-713,1369,-1068,505,143,28,63,-186,453,344,48,113,-500,-1864,211,419,-574,-735,365,-587,361,-919,-267,-864,311,-1625,-539,-271,-500,-77,882,397,-1846,1128,-233,-1120,-829,1568,-930,-247,1004,-130,111,218,1680,-432,-626,323,138,-1208,85,-1628,-273,-143,1277,606,-392,417,1031,-222,-188,841,-321,233,299,136,-376,129,-265,42,282,-1352,-238,362,-888,-1735,-1502,-82,-2075,-1240,466,1175,-810,-1089,-481,-641,-299,-746,2093,-200,2091,498,779,37,-470,-371,-296,767,735,605,2043
338,-715,708,-161,-129,-486,-359,425,835,672,-26,-1457,1179,-1006,186,-350,371,-141,-1116,-35,-1781,-98,121,353,962,135,-231,1264,1347,-2011,1247,1095,-926,18,-2178,1471,-655,-1340,-466,1052,-1560,-158,1181,-120,-137,-499,-108,-1077,1307,-776,41,926,40,867,-321,232,215,83,-1263,-291,605,835,-837,564,839,-467,-87,-771,864,503,53,-1506,1182,1188,-50,-734,510,1095,-361,-540,461,-129,280,1095,1575,-663,130,343,-729,513,-1289,-2053,288,431,-879,-223,-652,-142,1691,2504,239,362,282,-118,-909,258,205,291,-633,1033,1439,1001,423,390
123,194,530,117,196,-234,-140,-334,-345,1037,-391,122,728,329,61,1423,-444,565,-8,-674,1520,1174,901,579,406,-129,1351,-320,-522,1114,983,1035,809,-61,-145,-185,785,326,696,-23,346,461,-832,601,378,185,-105,-133,918,-3,820,314,472,-36,-424,-14,-68,-1028,-494,277,-840,-352,629,723,-259,-16,-1488,157,-414,-347,-572,36,152,783,-10,958,-709,311,473,1089,614,691,1286,-667,-60,98,-1796,511,388,388,118,228,32,-212,169,-212,461,1110,718,-669,-1612,815,377,361,939,-519,-575,1042,709,336,223,901,408,-589
626,-298,-241,788,82,-57,539,222,299,217,-189,-381,353,966,22,689,-260,-170,147,185,-20,919,-725,22,-249,467,602,-644,-1039,656,-483,674,-60,261,864,-631,670,1033,-624,70,1835,-568,-520,-79,-437,711,-1207,-300,-1163,924,-324,-254,9,-428,-215,-246,-1031,157,285,607,33,272,-716,-387,625,-95,216,373,-62,-783,-390,502,-102,-221,573,-310,-363,-3,-343,328,882,81,-909,-274,-108,-514,-298,1102,-30,-756,503,1302,-114,-321,-76,540,-996,332,-907,-982,253,-319,-124,742,-110,417,428,1185,-50,-690,-24,11,-334,111
-224,-277,131,179,-2,-229,-80,-64,-67,1096,439,1116,-165,242,-696,-93,-1188,20,-495,880,-793,-1382,929,-580,75,369,901,263,-154,746,189,-12,123,-171,-1334,258,217,321,764,430,-323,167,47,-18,368,-201,-58,-68,1010,222,257,560,301,140,338,-750,59,-705,-228,596,-114,427,524,392,-164,223,699,74,6,-100,204,-725,-3,850,230,70,-60,755,65,-360,-842,-800,-136,-563,550,388,-269,-272,1317,244,525,-1163,-298,-1003,-416,-304,801,427,582,463,-476,654,-684,-97,46,-989,376,-388,697,369,139,-324,596,572
33,-13,-41,-78,0,136,64,-46,608,-474,-242,-826,441,322,177,915,374,-331,-673,50,-682,1021,-151,224,160,-70,195,170,154,-144,-77,-224,23,303,881,88,657,-629,-790,-40,391,-110,754,-522,-829,-291,-532,-360,-1031,-460,-364,-945,-543,-287,226,-269,-166,-201,-460,167,149,155,-249,-533,81,-251,-405,-140,773,72,-333,-341,424,262,-86,12,-436,-583,-24,-235,293,517,-360,499,320,-717,249,655,28,194,-546,-127,62,882,1131,373,46,-322,-914,563,923,-234,16,-459,-35,196,-212,244,663,-92,-641,-742,-488,-499
76,0,43,48,0,-26,-29,-3,152,-81,86,-189,256,-18,-2,-22,-89,-482,203,-20,674,-108,-501,-287,-372,-93,222,-469,-983,-356,-97,-193,99,592,968,-582,230,-7,-526,256,749,-370,-175,-282,-740,1058,72,528,178,242,-320,-175,-376,-673,100,525,-530,71,-644,174,-896,-248,590,-1022,723,185,-30,124,413,994,62,288,47,-598,-652,90,-72,-182,-302,463,-154,81,-125,-225,-236,-344,-870,588,512,349,-273,1094,-745,-165,905,343,1039,18,-683,-909,585,694,-415,-193,1139,471,-525,436,-331,-644,-124,-358,-1145,-339
-15,0,50,-15,0,-56,-31,25,76,-23,35,-20,182,69,-25,118,-91,-524,-58,312,-390,33,224,-438,-102,-179,416,-222,81,333,-81,79,-653,-38,143,69,-401,-142,275,344,150,173,-100,-546,118,249,-30,-629,26,-390,-201,395,4,292,940,-701,-306,228,-98,-428,-981,-66,-120,-37,5,489,269,204,-324,-81,160,-561,290,-325,-497,-746,-769,569,3,213,-68,359,-220,424,260,54,297,151,228,254,483,-71,212,-118,-172,-242,434,369,67,264,454,187,-541,164,235,-119,306,-80,83,121,376,-51,242,253
7,0,-14,7,0,-21,-28,-7,84,-63,-7,-63,91,173,7,271,-14,210,-274,-212,-218,441,152,294,173,-189,70,538,247,-565,-59,-400,208,-163,-194,233,250,-288,-161,-421,176,226,258,188,-530,-332,-96,36,-193,-370,21,-329,-172,-11,-206,277,257,-307,-506,487,-11,391,-132,-668,-120,-212,-19,99,733,320,495,105,106,471,-82,610,-217,-91,28,124,184,476,9,333,97,57,-173,148,-44,-76,-355,-47,-57,609,204,76,-164,-399,-368,197,257,-296,-13,-319,156,268,-118,-114,-209,146,-656,63,-29,-277
0,0,0,0,0,25,25,0,11,59,0,-36,-14,-14,0,22,25,22,-34,62,-98,45,83,33,-2,86,-22,81,56,35,23,69,-78,3,-96,68,-40,-73,25,-23,-27,162,70,-40,-2,141,74,-118,4,-1,47,4,85,18,176,130,-125,187,214,-62,23,22,-25,122,126,98,-31,-44,245,6,-16,-362,82,83,78,-107,157,159,154,120,-6,128,22,201,-24,-49,63,-55,-9,-188,-74,-237,33,78,-325,-66,-80,94,1,86,-46,85,22,-4,-124,-36,114,-109,-148,25,-7,64,92,93
0,0,0,0,0,0,0,0,52,-49,0,-52,52,52,0,104,0,-48,-52,-1,-2,55,-50,4,0,-49,0,2,2,-1,0,-49,52,49,150,3,59,-45,-52,6,53,-102,105,-44,-50,-66,-56,-56,-59,-43,-50,-39,-30,11,-69,-106,38,-175,-102,122,-90,12,0,-102,-119,-59,-67,11,-17,42,-105,116,116,-72,-9,59,-31,-6,48,-62,87,-95,-7,-50,-16,72,-51,46,-22,98,45,139,9,42,272,183,-20,-18,-129,133,-83,63,100,-68,-9,-115,-243,57,13,-133,46,-8,87,-22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,-5,0,0,-6,5,0,6,5,-6,1,1,0,11,20,-38,12,-27,1,0,-58,37,-16,-12,38,7,29,63,64,49,26,-42,-34,-53,-25,-33,73,53
