1909,-6646,1244,-1667,-948,759,-5740,-642,2154,-822,2157,-144,724,2187,-2349,-2440,2322,2258,-1699,5597,-1935,938,-3358,245,594,419,-112,567,2549,-270,-893,-798,2825,-1317,-4202,-5871,-77,295,2110,192,3696,-2329,1471,-1352,-4235,260,-802,-3127,-986,-1787,-1248,-1139,-4045,-426,1274,-3540,-295,1323,-1510,-765,210,-796,3865,3885,-2456,2991,1793,-1222,3108,423,4218,920,1758,2501,-9901,-1034,-576,2190,-4962,780,685,1768,-506,42,-1755,4039,2387,1883,-676,-2165,-451,-5422,4454,-3701,1087,6136,2586,1169,-115,-2796,462,-2052,570,1117,2487,-4072,3401,-1188,4622,1953,-1285,-7286,903,621,1353,-1418,-591,158,3159,-2039,4057,376,4407,5704,43,-1340,-305,-733,-2130,-2636,2856,-4368,-1563,-5437,-315,-3825,3330,6863,-3014,-814,2002,1693,-1464,3712,1984,-5201,1161,305,-4388,6401,-2679,100,-4623,994,-1643,2700,-3439,-390,3786,-3353,2253,1985
-573,533,3127,475,1723,-1623,-3708,-37,-2264,-3661,-1837,-1710,2725,2819,-3766,494,3107,1727,2109,1180,-3015,-159,-39,3776,-395,-1150,-2924,-7610,-717,-5070,-164,-1460,-4064,-5434,-4545,3840,-611,-2549,2346,-1829,-1586,3015,-2743,-1103,1287,2323,-3105,-1650,-4933,-1762,-298,-106,-3943,-847,475,3259,2234,5179,4631,2172,958,2403,4023,1878,412,-745,1805,-7652,-2724,229,1938,3062,-6194,-1765,1914,3885,1564,-1632,-1067,1529,-178,2490,1972,81,3930,1058,-1424,-726,1988,-1261,-1475,213,3751,3522,275,-306,306,-3971,3428,3906,3606,3350,3688,-2556,1240,-6603,576,-6332,-2931,-1133,4437,-2182,-706,3415,805,2818,-2453,-632,-2255,679,3601,213,-441,5526,-1589,-70,-997,718,-1823,-3999,-656,-4135,3595,1868,-1895,-5524,1223,-918,-1598,-468,-3373,-1469,1245,-3721,-1218,1649,1568,3226,2787,-112,-1216,-1533,-1510,-817,3837,-2031,3129,-1733,46,-3345,3514,1888
3839,-2930,3489,-1646,2256,2285,-2565,-490,1926,-292,6003,-1276,-2402,3526,2969,3072,558,-3811,3812,-295,2173,-2398,-964,-1050,-2645,2287,1422,3381,-1911,-3260,-2162,-1050,1542,-1393,1529,-3063,-1236,-1183,6152,-60,1584,-1447,5247,886,3818,2173,679,332,678,-1346,-2317,154,-1276,-6785,-568,-161,1626,1311,-1309,2238,-1135,2335,627,-3279,-5598,-3140,1833,-3841,-4931,-956,1029,2087,1773,-1504,-2354,-1536,-2259,-2597,-1028,-218,-356,2161,1397,571,4302,-2700,3997,-2065,-1538,856,1630,1415,2639,-734,4108,-2356,1300,515,4464,-761,2724,4350,-4923,-1610,-8175,-4385,3190,-52,2419,2276,-1377,-788,958,3009,-1195,-3280,540,-4179,2736,470,3076,1743,6661,4788,1014,-1229,-2851,-2313,4165,927,72,797,1695,-2414,2469,-234,-4297,4493,4676,-124,1876,-3270,1551,-2305,6504,-1739,-1963,2357,-326,669,1484,-2103,2325,977,2269,-1018,770,-3738,923,-1758,-1219,-1050
5305,1937,-1292,2200,-542,2444,-796,-718,5170,5222,3984,-585,3978,-7261,4852,-1003,-5348,-5501,9022,-1687,7763,1153,-2945,1225,1033,1936,-3222,-142,-2791,-4137,-4183,-1961,2673,-1086,-118,1202,1208,-1443,4853,444,-679,-612,1084,620,629,4790,2454,-456,6214,388,-627,-2889,2637,-6081,3336,4314,3835,2599,3966,-3732,1494,-1185,3166,-1812,-1726,-3758,5670,507,4102,-2180,1734,3514,1941,-4848,1403,-800,-5852,137,1901,-3559,-815,-1080,2496,4521,6789,2910,-487,1301,3413,4733,1419,1521,3276,-2414,1733,-4436,-5717,-2241,6993,3439,2650,4577,-2871,1579,-145,1662,6744,-5827,6799,3540,2957,521,-188,4586,-3383,-4129,-2522,-4133,-334,-1538,-2071,2685,3401,979,-1012,-6599,-1160,-1238,-4571,3197,77,3516,498,3893,1991,-3161,-2210,665,4202,-3605,736,-7355,1657,2083,-6607,1174,-2127,1049,2437,2502,4012,-1408,2650,-451,5659,3248,399,-2959,131,3707,2244,-5306
2870,-419,-1757,1378,-2477,-1190,-2091,1227,-817,-5427,-1292,2640,-5196,1412,4524,-580,-1372,-338,-527,5913,4214,-6936,846,3127,-539,-115,-1295,-2278,396,431,2282,-4376,-2712,-4473,-401,2444,-4638,57,-4432,-7337,4482,3218,-5422,-3693,3020,3147,1552,233,240,-2738,-377,1072,2173,-1225,3078,401,2063,3962,3050,2975,-2883,603,3365,-116,-1676,-5244,2900,-2002,-437,5100,-1182,-356,-525,-656,1663,-1702,-1680,-1467,2166,1206,-1116,-2857,3670,3349,-1927,-5025,198,-3753,1207,-1187,1572,-3431,4299,1007,847,3413,-5294,-8652,1049,-1745,4373,4041,1674,-1328,28,-1860,2105,-1306,360,2832,-119,-2665,2354,2797,-728,-3131,2805,66,-689,-662,862,-194,1475,2707,82,-1923,-53,2036,-112,-1988,-356,-786,6451,664,-304,-2322,-2495,-1310,2761,-604,-1559,-4034,3908,-2929,-1225,-1329,-2395,-1042,2569,-1551,599,-3533,-1830,-619,3938,-1037,-4126,-923,-2916,-147,127,482
520,-2173,338,-944,3759,3698,-6373,2151,1736,925,2573,1627,-4180,-402,-1317,-1136,-4480,-3821,3612,8082,661,-840,-589,-3029,-523,-851,-704,695,-2790,-4157,2502,-584,1540,-4027,-3260,283,-197,-654,4526,6966,802,-1761,1277,3394,-2210,3022,-1206,-708,3104,2697,-233,-1126,-4387,-2386,700,1221,2904,854,1878,-5692,-621,1706,-2920,2413,-1595,2449,4313,-2041,118,-3897,2618,-76,2527,2447,-1775,387,-3402,5103,-3166,371,2555,-2109,852,711,1809,991,-4574,715,-2537,-1970,-3235,-277,2797,-5278,1417,201,-158,5055,-924,1931,2370,-224,-5061,-2414,157,-2866,488,-4396,2735,2924,2522,-4272,-1518,3264,-4763,-1389,1593,-4314,-902,1058,4756,-1070,5875,2793,-913,-3388,1251,-3799,2983,2484,3797,3671,-253,-4767,-4001,395,6027,-2775,-4453,-1235,4761,-3482,-2313,2833,-989,-2582,3104,734,-2906,4078,1428,2111,-2103,3109,2981,2024,-3169,-408,1796,-3946,86,1363
1566,-2068,-1306,-2,772,7257,4378,-1376,-3820,1931,-804,3797,-3171,5637,2306,4982,-3502,-7133,-1422,5873,-1613,341,5898,-6474,4769,-1574,-165,6758,3888,2122,-6150,5887,530,-1520,22,-2943,6381,-331,-333,1189,2306,-4139,8056,1029,2347,1958,2825,-747,-427,-10,-4789,-1256,3556,3670,2572,1238,-1955,1128,-980,-1633,4125,2324,501,-5884,-4112,2727,-1203,1972,-2808,4428,-1199,1410,2045,4886,-2517,2962,-3597,-1049,1889,-1956,-5462,-544,-594,-1724,1271,-1907,136,-3401,134,-2544,4268,2764,3109,-789,-1763,-4300,-149,2394,1186,1292,213,3059,1258,2511,-716,-3602,-2256,721,-3667,2335,200,1690,-1438,-6360,1897,425,1480,-4616,1584,2939,-2123,-2339,2614,1249,3287,2844,-413,-779,5338,-6594,-2070,4242,1733,123,117,-232,-2094,-3615,1696,207,1898,2930,-1565,-1352,3349,-1226,1840,2470,-466,1419,-2180,5221,-752,-5982,1304,-2999,5754,1104,-3392,2244,-3923,235
171,-757,-1860,3182,-3132,-71,4419,-4624,-3468,4201,-139,-1038,1006,1528,-2604,2207,-499,2782,-7609,-3669,-3252,6955,-411,1793,-677,1022,3033,1870,2242,1511,-4152,4921,-168,948,-6093,-6071,2347,625,-2921,-3838,-2444,-7012,1085,-1912,-1672,3212,-900,-4313,4929,-1867,-784,-1097,-268,-3041,2019,-2965,-6018,-1222,-1794,-728,3774,-3682,6230,768,5239,6878,797,5211,962,-506,-764,-4242,4463,8058,-5745,1588,-85,-1842,2067,-5613,-2307,-260,536,-51,914,-577,2442,1273,2700,4505,1001,1872,-2900,-2103,-5076,3084,1267,-2283,2451,1538,-2721,-770,2060,5622,1754,-2257,1327,4884,-1646,-2216,-120,-391,-2817,-590,7170,-6503,-2031,4163,859,-2689,-2857,-1099,-4785,1825,704,5223,1552,5211,-516,-515,-287,1205,-1416,-799,3101,-549,675,5281,-585,3924,1892,1780,-1663,1447,-5685,2095,-1781,-3948,-284,-1012,2523,-3770,3068,-7308,-5170,-678,5305,-1919,-4320,2843,2317,3537
1468,958,467,222,-3958,-585,2114,2717,138,1009,-1013,4592,-3164,-1514,2849,-2681,919,-1579,1726,2286,4514,-1557,-3008,-1531,2809,728,-1526,4951,1577,3970,173,-2663,-19,-382,-824,922,-1975,168,-1972,-363,3539,2754,-5399,-1369,-228,2517,618,-4132,-1337,588,674,-638,-327,-993,-1573,5149,-3347,4317,1549,1043,520,2104,1206,318,-53,-4322,663,2619,1332,3512,-1482,-4134,-1314,-1735,-187,-5325,-1306,684,-3803,1380,-4493,358,3530,2989,-1148,-2405,-11,1338,-209,1019,-358,695,3121,588,104,5088,-4851,-2538,-1278,-3994,-2595,3019,3930,263,1827,1366,1858,-961,1450,-1130,2256,2228,-605,-821,-2580,-3591,-3524,-4,1585,2699,-348,2004,5565,-1410,161,-2987,1349,-1992,-382,4572,650,-355,-358,4364,506,-1451,-3877,-346,-3770,-3497,-3686,-1874,4433,3412,-1341,-1770,-3116,2748,-536,572,-1296,-946,-97,1505,204,-483,-4286,-2556,378,-2722,-2767,-1636
832,-2648,1849,1707,5006,-47,-2967,2058,2634,-5122,3746,-7484,-1294,5506,5704,2205,-300,-911,-125,-1430,-807,1640,941,261,-5135,1455,1504,1951,-2734,1452,-3248,3853,2921,7830,2533,-3154,2167,1369,904,3090,-2511,-8373,5780,-1109,291,-4485,-3099,1466,-3225,-2480,580,3892,-2699,-4340,2041,-76,-2273,-676,-4751,4351,3103,1826,-3556,-6800,-3366,4863,-3948,-965,-698,1703,1740,6008,4805,-378,802,4380,-559,-4828,1964,-7185,7565,-4324,-3316,2366,-4715,-2606,4273,-3501,156,-1593,-3535,-2008,-789,-7421,1616,625,5530,2697,3330,1291,2370,-1472,-3027,23,-3560,-2055,-3301,1335,-774,279,126,-5490,1012,-218,1469,2905,2899,-7293,-3505,-861,1369,-3300,2323,-227,7371,5244,-2243,2772,3128,-2919,577,-2298,3418,-4286,-1314,-4233,1685,-685,3842,4263,6480,-214,-1335,-3741,5123,-518,344,820,1717,1984,-3274,-2092,-840,1133,-649,-1941,3076,4630,4870,-29,2177,8465
2883,-4300,-1234,1800,1189,3714,839,-5798,-3241,-1264,-332,-6390,8255,651,573,460,1026,-1045,-1688,-1510,-88,5375,-58,1948,-250,-1074,1143,-2185,5011,1287,-3252,2486,3209,5238,-762,-3280,-599,2924,-2265,-5058,194,-2861,5447,-7389,-2700,-1503,-2489,-1394,133,-1375,1575,-98,714,2503,4813,-4988,-421,674,1115,-1709,2815,-829,5192,-3148,-1358,2388,-166,-2958,-423,4941,3724,1478,4947,-3447,-4154,4489,345,-6029,6583,-1725,3134,3250,-1029,1984,-1568,3869,4053,3114,-3967,-8724,3343,-3831,924,2211,-206,-794,5023,-715,2929,1375,2832,-3167,-446,-1520,-260,-2745,623,1086,2350,3966,-665,-1732,-1434,-2176,3851,-608,3854,1376,2795,-2809,-2776,1149,-2411,6125,4201,273,-1363,3467,-703,-11536,5469,-2740,4405,3113,-4070,-4993,-276,3453,4292,440,-46,2361,-4071,814,767,3834,2678,-2131,-49,10541,1340,-1488,-1221,-9487,171,110,1723,4884,-3219,7196,5916,-2930
-2458,2967,-4426,-1965,-2389,-2552,616,4519,2713,-3145,-4761,2126,-366,138,3014,-1733,-343,1257,-1745,-1552,1509,-3158,-120,-2001,4713,-2814,-3410,-1304,-1928,3448,-1849,-2222,-2681,1918,3675,1777,484,36,-4819,503,2710,4161,-5048,-282,1336,-4008,3753,266,-2258,-2144,2221,-1387,-570,4464,-153,-1615,-533,-1489,73,2415,575,-2547,1606,556,3264,-670,-1037,2977,-353,5195,-3867,-3238,-6472,1325,642,-2093,2937,-2531,3086,4578,-2219,-1699,-1865,291,-3231,-1196,-3059,-3130,1248,488,3783,1050,2148,1630,-2106,5688,-4209,-4131,-493,-5293,568,-1578,786,1062,2918,2852,-3183,-116,-1885,-13,-91,2430,4245,-3934,-2190,1700,-2418,194,413,2501,-2523,2354,309,-2511,2989,-366,1399,-1376,-2909,5327,-1900,-1728,1629,-2517,3306,1840,-627,-1588,910,-4013,734,1027,1936,622,-1317,-726,-3428,-1141,2293,-3452,-1399,2876,-1271,927,-2136,242,-1828,2995,-2717,844,-1406,1820
1280,-1515,-377,-112,-1576,373,-3834,1758,-1096,2886,1348,-1046,-3288,-776,-182,742,2294,-357,-295,3856,-540,1078,-1401,-2347,-7,2589,-608,192,-724,-1868,2572,-4105,-4103,-2424,-4673,-1867,-3986,1950,-607,-34,3148,-2216,-1766,-3138,1740,6748,-1587,-4638,2859,305,5576,-2079,-3679,-1609,-370,-939,2311,1086,1959,4275,-1107,166,3307,4921,-6029,-3121,4667,138,-1329,-3345,2635,-4014,3050,-674,-6157,-3569,-1142,634,-3171,1952,-342,4592,854,-2301,1200,863,-2185,4011,-3672,357,2004,-7541,2679,-1387,6255,2603,2413,1543,-4785,-6675,-4146,-416,-3996,-5567,854,-123,1014,-2722,776,1860,-516,-6929,-1068,739,-1612,-8048,1375,-1907,4667,-4365,3214,3740,4316,5461,-2990,-3313,561,-2233,452,27,5837,1564,4340,-4904,698,-3148,-997,3378,-1112,-2077,2372,-125,-2363,5970,6732,-1256,-3698,-3797,-2826,1264,2428,415,1110,253,-1197,1772,-4931,-2151,3004,-2643,185,-5240
-1458,5498,142,-211,-1750,-1014,6249,1965,-27,2738,-4613,2816,2831,-2000,-3680,619,-424,1311,-4682,-3565,5799,-5213,2185,3435,2258,-1410,-1986,-2898,-2648,-2537,-1719,-2083,-2348,-4769,5457,3081,-2275,-1528,-903,-2203,-3037,1111,-5298,2622,1834,2705,1179,-2111,1957,-37,3957,211,-732,775,-67,1802,-161,505,1712,1146,87,-3112,1823,-3544,5419,-1822,1107,3605,887,-490,-4693,-2776,-2591,396,4735,-4890,120,751,-2348,2253,-3109,320,5476,3415,660,-1582,-356,-2323,5387,2194,-1233,4751,2952,5771,-1703,-5254,-4785,-2427,-3156,694,532,4511,419,1391,1583,3244,-3090,2054,-911,2494,-1682,8852,1284,-520,-1876,1241,-3692,3497,-2158,2602,-2647,490,-2572,-6363,146,1366,-826,542,-4444,5842,-3165,249,1640,1928,-2256,-3321,-6781,-2904,4622,-209,-1312,1986,853,-1543,-2749,5129,275,2015,1328,-6852,-1700,1544,2980,1802,-1717,-2294,2344,-163,-1986,191,-2189,-4218
4563,-477,1167,-892,203,-565,-2226,3171,7146,-2577,247,-1153,2939,-4029,9018,-1186,3651,-1562,6186,-4914,6162,-2118,-2496,2877,-2653,2076,2582,775,-345,-2141,-4197,-4289,-2059,3050,838,-248,-2634,4209,-199,-2617,1324,2871,1400,-3585,2350,-665,-3218,-216,3054,-4945,-225,-269,1128,-467,245,5785,-1930,-876,479,2082,-2015,639,-562,-1487,630,-4979,-2345,765,3704,4016,2275,-888,2364,-5356,-700,-6961,758,-3180,2228,-2657,2101,1226,-581,4681,775,2144,2997,1007,-317,-968,340,1357,5594,1913,2730,2011,-4435,-392,3110,-2514,-628,5684,-1513,213,-3516,419,4425,3622,4647,3954,-598,1287,3147,2412,-1868,-3563,-2168,-2349,3050,2829,1821,4485,2635,-1714,873,-2292,-5201,-306,-2465,7169,-2228,-2293,1842,-283,1168,-1110,-7575,5911,6667,-8278,402,-1533,6045,1681,2447,1245,-3723,1796,3660,-472,-2158,-7250,493,5718,-927,3132,-2467,-1193,3924,1907,-1220,129
-1977,2686,2837,2202,-541,-3710,2029,560,-117,2931,72,-1449,3005,-3093,-4050,-659,376,1691,-490,-4139,-390,-444,411,3722,457,1787,-648,985,-3175,-1070,938,-995,-1656,-2291,-2325,2074,-1817,-3481,1320,1163,-3128,2383,-620,2607,2815,245,-197,-867,-904,1503,-852,525,-5103,987,-562,-81,3079,76,2274,516,-2425,-636,-2266,1286,-1424,1810,936,1137,-1828,-3469,2034,-2749,-1144,-526,2214,1208,2107,-188,-3256,-775,-312,955,1819,1258,1821,618,-893,1588,295,4111,576,2564,-1713,1601,756,-1449,1261,725,411,176,-33,103,264,-568,1219,2455,2301,-2855,-2906,-52,1890,844,-1219,2275,203,2881,-2271,1736,-3083,1963,1963,974,-1725,-967,-241,293,777,-239,-3911,5210,1177,50,-351,347,-2065,-571,-3235,777,-1458,1381,-747,3000,624,-170,-1158,3762,938,3351,-2616,-1529,-3591,-246,3679,4568,-3272,-1312,2075,-2382,2228,-1634,1697,-2313
2181,-2925,4805,834,1697,1043,-1090,-2516,-2404,-2873,2877,475,2210,1138,2881,-4391,2495,-3938,5891,1322,473,3314,-702,2222,1262,3479,-728,4717,-1751,216,-3587,214,1935,827,-2780,-458,-1594,3166,2002,3943,5133,-618,252,2967,-1590,4,-2452,2070,-2580,3518,-148,2262,-2290,-3510,1005,3540,-1730,4215,-1175,-76,6203,1539,1311,-4837,-509,-1648,1505,-4432,-2123,-235,-3409,3525,-82,-736,-234,-1197,1169,-2049,2286,-2023,-1390,-365,4259,2486,1080,-2603,-805,-1792,-582,398,-2249,3199,258,905,4237,2066,-264,4143,5424,5525,1173,6047,1753,1920,-6186,-6001,-1783,393,-3367,-3450,979,-42,-6880,3929,-729,1386,-1527,-6852,69,2131,1068,-2295,9862,7348,4440,-2793,-917,-598,1573,-56,6348,1254,-2538,3484,-507,-1797,3655,2147,517,-3072,-1,1158,-88,905,-2397,-352,-11,-3520,2305,4264,-1597,-3493,-649,551,1697,756,1983,-1341,-3605,196,783,-1257
1344,-190,744,2664,-313,-123,6139,-1462,-1942,1682,-296,1824,3203,971,3252,-211,1679,-752,-2425,-1385,-1255,2851,-2059,-2635,1623,659,2184,2076,384,789,-3682,2878,2888,3318,1450,476,1396,-459,-2042,-860,-922,-2805,189,-2153,112,-1265,-3149,929,-3053,-935,-798,-2277,155,815,1492,-44,772,3182,-482,-904,230,1984,-4124,-2139,-1471,473,1815,43,1204,577,-3991,-1133,-510,2920,777,-3831,112,-3412,-2025,-1467,-3405,-1709,-2768,-2294,-1828,1930,2624,-2191,-298,-571,1688,-307,-2433,-326,-2186,1876,-690,894,-1384,-2100,-3985,720,3160,3068,-1645,499,-3468,-7,-1461,-1687,-1637,-4092,-3086,1591,1811,337,-1331,-2940,-1155,-123,-3897,2809,-18,511,2576,410,-2746,-979,5923,-2456,-319,2594,-665,3369,-864,1271,-3002,64,1407,1814,1084,911,1674,-2052,3232,-1136,2218,-4097,2519,-760,45,2770,2393,-2818,1805,-2591,-934,580,-1151,1277,-1387,-1186
1433,431,3432,564,-1089,-1772,-115,2238,-1787,1853,3841,-1381,1167,1561,-1438,-1272,-1324,2005,1917,-565,-1892,2171,-531,873,-671,3456,648,327,1132,-2826,-2424,-1672,353,-2916,-2877,4706,-520,395,3475,2400,773,-1340,1506,3116,3934,3099,-305,-3042,-2009,-3297,1976,-3328,-3815,-988,-3363,3850,3556,1601,4325,1695,187,-70,1953,336,-3524,1681,-882,-2658,-1147,-2679,1610,-756,-693,675,1818,1906,2717,231,-3098,1821,16,-322,2797,-795,2502,584,-1568,-414,-3539,113,2187,-718,2324,895,34,1261,-4381,-789,-1186,-411,-1919,684,-774,-829,-1005,1447,1817,-1843,-100,-4628,4064,70,472,1371,-3551,2585,-3366,-227,397,1493,-1533,6524,2888,170,694,-3985,559,565,-502,1813,-1087,-3045,48,3751,-1005,-751,-741,1346,-2229,-2051,-1101,-216,1369,2173,2077,1548,-2321,-607,-4064,-2655,868,792,-1003,2444,2977,1796,-68,1434,1617,-2581,-892,-3393
-5123,2916,-3238,-1738,-1867,1280,3058,-758,-3998,3432,-4703,4041,-3647,8,-8114,699,-842,2748,-5067,2746,-239,-995,744,-2403,1027,-3360,-1289,-1397,-1698,-2415,5332,437,-4286,-1886,173,-1704,1376,62,-3506,904,-1466,697,-3693,1397,-3112,2363,308,-2555,-236,2520,1217,543,2347,3400,-5918,-576,-4431,-2307,-1174,-1603,967,-979,-35,-193,2460,2230,241,3932,253,-3353,-4130,-2045,-2199,2427,-1957,-1921,2685,2414,-2552,3061,1203,1929,-2,-2140,1234,-2566,-2681,2813,251,2414,-1044,475,-166,1196,-358,-3106,3484,3274,-6593,-448,-1223,-4036,218,-2396,3422,276,-4662,2383,-2764,-279,-6415,5193,-497,-2105,1900,-823,1113,4649,1061,-3401,-980,-4233,-2146,-3987,-4542,4575,5429,-3252,1046,-265,190,3982,-207,-589,826,300,183,-2659,-3030,-58,-2564,3999,-1201,2956,-1613,-9,1944,-1811,-2261,-1436,1636,3411,85,-2609,-1188,-1967,1629,-183,-2338,-1885,-3967,-902
-2006,5774,-1297,3582,-1899,-2876,1326,200,-1902,783,-2271,-3275,-508,-2566,-1540,-3691,2483,4337,556,-4192,621,3266,-977,3077,-1797,-1066,-1562,-3416,-5363,2565,6861,-4787,-4672,2181,1838,1304,-1704,456,916,966,-1987,1191,-5576,1116,2039,941,1696,3950,-500,-3359,-261,-2482,-717,-854,-4113,-717,-2036,-482,-1027,227,1127,-233,3026,814,1762,-2929,-4692,1124,-1245,-3852,-2712,-183,-4520,-3669,498,3810,2506,-3557,5339,-1953,169,1387,3693,2025,1738,-6033,-4032,665,2123,3115,-1410,1936,-3912,-634,-1634,3070,4176,-3418,2650,541,-1369,-2887,502,1501,2901,3125,-2638,-1617,-6926,-1736,1566,-1197,956,100,2208,2325,274,-2502,-758,-1802,29,2972,-5484,-499,-3536,1582,4460,3779,-627,586,1867,-356,1886,473,7001,3481,2411,-2229,-498,-2482,-2389,2755,-1205,-1904,-5540,3197,-3586,-1762,2426,-2230,1033,-2184,2617,1114,-2712,942,-2050,90,274,2683,3055,2011
-1365,6019,-5173,969,-4750,-329,1120,910,-2225,904,-1155,949,-2727,-3566,-453,-4703,-3642,4945,2458,-564,2261,3000,-6167,3010,-1143,3285,-3251,-3998,-1323,817,3082,-2829,-1372,521,-108,6745,-2685,2756,-4841,351,3129,8861,-6549,1628,-2044,-156,4788,794,-179,182,18,-1809,-136,29,-3194,778,-2922,2041,2496,121,1946,-1266,4130,1572,5386,-3129,-5602,-1624,3481,-1451,-5923,-137,-6306,946,-214,1139,5507,-577,-1174,1551,-3801,-65,1794,2980,1661,-4419,-3440,242,-3819,2611,6517,-568,1325,1070,-3704,2718,-5340,-3839,-230,-22,-1238,-3020,4574,-265,1136,2978,-1636,-2045,-574,-1610,2430,-1191,3777,2131,224,-589,-3044,1760,-1904,-4520,-5886,9,-1852,-103,-1776,-2199,8507,640,-3596,4884,2144,151,-1411,5120,3066,2127,4107,485,-4580,-4411,-3514,-768,1536,673,-5824,2144,-3062,-2689,1368,-2348,2667,451,-1665,-3034,2916,3569,-5272,2225,-6301,711,-1496,-3322
-2532,3407,-726,-2951,2427,-922,-2840,262,-3065,3773,5259,-1140,-6859,2747,-1271,5854,-3850,-3007,1900,-1276,-2750,216,4095,-4010,-6171,-2743,-2838,145,-2822,-351,5293,1497,-4906,-5948,-701,5200,3251,-2516,2158,2824,-4425,-2963,-1122,-1238,1646,599,5888,-2869,-2064,3258,-491,170,-118,-7364,-1203,1277,3843,-3194,-2965,2601,-3432,463,-1079,-1542,-2850,4278,556,4505,-2818,1660,1449,-2053,1082,803,1155,2898,-159,2791,-2204,246,-159,-3548,-1556,-4247,1181,-792,-4313,3553,-681,6104,1135,2086,-2573,-1834,-300,-1797,-516,4003,-909,-2097,-1979,166,-5623,-2110,3139,3305,3045,-649,-2601,-1020,2647,-321,-1334,2945,-2946,-1989,-2132,-2295,-1759,-2463,4436,3547,2950,-2928,-2562,-4539,3917,-3349,-499,738,-68,1650,-560,729,1165,8560,3718,292,-1036,3285,-4141,-7655,-3283,-6066,2601,-1366,-1284,-776,-806,-4500,5471,-844,-2755,2230,2350,-1080,883,-3356,-1753,-4534,-1103,-1148
2198,-9,-2628,2058,-337,-1397,74,2007,2819,-994,-2854,2401,3771,1770,136,-4902,-3793,-1449,1294,1913,3722,-2242,-2790,-1118,2873,-2140,-3222,-3166,-895,-3307,-587,-2089,-552,5342,-618,-2004,2052,-220,1690,-643,-650,-1005,-3944,-1580,1976,236,30,-1988,-439,-5394,2334,-1168,3241,2376,528,-321,2812,-461,4068,-4890,671,-371,1246,-462,2242,251,4896,-1107,2074,1773,-3649,-1117,-123,-1529,-160,1913,-2180,-5610,6530,822,3707,-3018,1022,1444,1164,-428,-1253,-4636,1672,-1348,-956,335,363,-4940,-5856,3183,-2288,-5102,6326,-848,6202,-3335,-900,1180,5746,-1162,-2688,-1880,-19,3173,-2985,-3623,-1796,-1317,-1512,2644,-109,685,-845,-3314,2694,-1147,-670,-1220,-587,-2545,2384,-2720,1424,1142,128,1088,4639,-2916,2,-2601,762,-539,3487,-818,423,-3033,2428,369,-5732,2836,1319,-997,2494,253,1390,-365,-1283,-4724,4027,2750,-845,3707,3074,-338,1675,-127
1684,-2035,-79,-3906,1639,966,-915,-2487,-2511,-2042,619,2506,799,2962,1465,-1056,6862,184,-73,-5050,-3676,-274,1067,-2589,-4753,-1621,2811,-1446,2804,-3170,1969,4805,1087,-536,-1063,-142,2520,2191,2477,-5796,-2876,-101,-1925,-5354,227,-1453,561,2581,-4357,-738,-996,-2872,-573,1001,-4097,-4163,4632,496,50,1334,-4044,4021,707,2034,1204,-564,-1025,-2028,-2249,4929,-2141,-4717,-1978,2913,-1891,-2317,-235,-94,2587,4966,-2414,-1871,-213,-1997,-1944,-554,1096,1074,-1243,-5280,131,-427,-751,7364,-1777,3351,-525,574,-1712,-5670,-2543,784,261,895,-4023,-2621,-2353,4704,-73,2511,-1481,-490,-959,1397,272,2072,471,-2739,1756,1890,-2753,8652,93,-642,-294,560,-1759,-1885,1750,-2911,-1793,-2037,1354,-19,-1886,5621,3671,4498,5316,-2271,-3199,-2036,-2635,-3675,1416,-1296,-2112,-5038,5156,3747,3741,-5072,-465,3629,-2450,3326,-2743,311,-7311,3722,447,-2870
4758,-5005,582,-2782,-3424,-39,2895,-4338,-2876,1906,4389,2396,2815,2002,-1085,-984,-4101,-4749,-2596,-2904,2917,-3721,3167,2047,-3762,-657,3308,2541,8014,-160,-3986,3782,3775,-516,-2092,936,-2031,2186,-1055,-4661,2072,-4785,3355,-4451,688,1988,-212,-7051,4250,-3404,438,587,4128,-161,1147,157,877,-3966,2063,2212,-1160,-824,5042,3429,1021,-1627,5723,-973,-1014,4244,3935,-4597,4441,-201,-1706,-819,-1578,-3515,2994,1550,2764,-510,347,1651,-2223,-601,4400,1237,-2524,-2394,5741,-2,2313,3481,69,-3913,-4318,-3911,-1404,-6268,2625,159,-1113,-2193,4004,-707,4738,6284,9069,5183,-3473,903,1818,-1829,-1065,-2795,2824,5876,1082,157,-1137,3355,-4,4448,-2266,-998,1456,-4749,-1549,-1397,2410,-750,-69,4173,-2984,-2759,-4481,9880,6225,961,-582,-8283,-1763,-2290,3483,3114,-731,1683,-5224,2919,675,-1667,1173,-6545,-33,3519,-2904,-3180,872,829,-3760,-9133
