876,305,-2692,-438,1939,-645,1470,2366,-711,438,-2526,989,389,1114,-1134,-2875,355,-844,-1046,-1420,-3520,-560,2594,1555,-5049,-613,1041,-1162,-1462,1500,99,749,1967,-81,-1761,-1181,2537,-784,-1361,1442,2246,-661,538,659,-50,-1552,-1027,-1492,725,-2557,-1063,204,3305,1228,492,-441,3506,3928,-75,-1359,620,912,-861,1494,-406,1143,-585,1120,143,-319,-1326,-119,-524,1134,-1734,-414,2372,910,63,1766,-1226,-332,296,770,2736,992,480,-4834,1421,15,1066,-1136,2377,-33,2900,-616,2007,993,1904,1607,-1251,-2373,770,-3545,2262,-2098,-1197,-761,-335,-1415,403,1695,3137,1770,977,1169,-1796,-2782,845,-1518,-178,1684,-1001,-2936,-1836,-3308,-3484,729,1496,1895,1662,-305,-80,-476,1311,1556,-163,-1359
1476,-234,707,386,-671,-1280,756,2018,-221,2007,-1445,91,734,143,717,-2380,150,-739,-53,903,-44,-1595,1470,1055,1531,1173,1175,677,2494,-938,-623,-2089,-1592,-925,1267,1943,115,786,-4014,-90,1652,-2009,-1449,-1870,523,-1135,-1223,520,-80,-55,407,-1715,1053,-1194,-969,-1046,-2423,-688,-2235,-499,-87,-1332,1075,937,779,1535,1709,-1739,-1545,3229,212,202,-407,-1853,1472,501,368,271,-560,1144,195,2283,-127,-1725,-1160,-188,2610,1758,785,-967,1636,381,-1023,-342,240,1210,1924,-585,737,-141,288,949,-1244,-701,2897,-2178,1778,-1050,953,3377,-422,-2070,559,2309,-225,-2210,835,2651,-25,-447,-360,659,175,-3443,1186,1295,-1561,-3110,2776,1761,1677,2738,1450,909,2041,2854,-213,100
-4181,1859,-2198,336,3628,2815,-1147,-592,2814,-2593,-326,3352,-783,-1505,-587,1736,-611,2336,1068,-2563,-1023,-627,-1251,-1581,354,2090,-2008,2197,107,-677,492,-107,-156,-10,-1705,1546,-2331,-1871,-682,-266,-1513,1776,-1198,-1407,1099,510,708,-2465,560,2046,121,-172,-385,-1342,-2794,-1490,-792,2197,-1988,897,-1667,2262,-1219,2365,-107,-1344,416,-97,1582,-3907,1580,-1297,1405,954,1063,-1653,-1329,2433,1857,1038,-998,-1365,3046,-885,-1343,84,1630,-1212,3086,-145,271,-1783,4491,-252,998,3198,670,1079,151,-252,-266,16,403,-3191,-2342,51,-2056,-458,-2004,1685,-1205,1102,-11,-453,236,1899,-3894,-2331,-455,-1916,1630,1535,-1073,2042,1306,-1393,1448,632,1087,-1569,-2409,-1512,1783,-1612,-1456,-3160,-34,3275
-3288,1548,969,80,-220,790,-1525,-3043,-847,-2539,873,-293,-2164,-4341,1428,2304,-1597,58,-105,-595,2497,3530,-1397,-2089,-608,1987,-69,2219,257,-4686,-591,468,398,2886,2698,696,-1778,-2365,-379,1409,475,1571,-1391,-1909,1995,1901,899,-147,-3766,269,92,-1695,-158,-2224,-2026,-1329,-2724,2483,-357,-212,841,985,744,587,-2185,3628,2919,2453,1965,-425,2321,-338,-1133,-585,563,-493,-1540,1977,2082,761,3805,2491,2789,1695,-188,-2747,-1598,1126,-266,432,-3373,1161,-2561,1522,82,1777,-2491,1814,-643,-3288,-792,1559,1745,1426,462,2520,-936,-880,-350,-317,-757,2846,-988,-4824,327,-965,470,1064,-2664,-122,-1640,910,-2631,-132,1516,-995,-1779,2319,317,-825,-2386,-1100,109,199,-796,-534,1340,-939
-1865,-1113,2003,1174,-2750,855,472,-183,455,-1899,-423,222,223,-2565,3028,2862,474,1901,-2660,-266,522,3028,-3476,775,4480,-1895,-2647,-607,-3901,-1183,-3717,335,2882,938,1805,2209,87,-2311,972,-1664,-614,-804,1888,-2440,2310,-3047,-1539,282,1086,418,-1516,1584,-1357,-2619,-770,-2434,-3220,-1296,809,-2138,116,-614,-1626,-2772,-207,-1447,2041,41,-2388,-2640,3921,-2018,-940,329,1606,-1419,1539,1382,59,-2312,1950,3272,-649,-1899,-515,-3419,-470,121,-2180,-2784,-2988,-1887,-1192,823,-2267,4217,-631,-3555,355,-3404,1796,1874,-247,1168,-1412,1380,-528,-915,-3135,-66,-349,1387,396,-2037,-751,1165,-594,2897,-1836,1414,-207,-2185,698,-923,939,1965,2110,2333,-3071,-1635,-358,-1314,-1213,3273,-3546,-2786,-1391,1417
-230,2816,-1599,448,-2036,1637,-4241,-2820,387,124,-495,528,-3157,-545,1860,1639,-126,3243,1444,3504,1600,1249,426,613,1244,450,-1751,-1511,1733,-3713,-687,-495,-2642,-641,2412,2534,-2586,-2981,1597,860,-903,518,496,1113,1687,459,2743,881,-2752,974,1965,1712,-2041,-105,4231,-341,2585,-115,7,418,1176,1420,1778,633,-666,638,-790,7563,534,966,932,3461,-1959,-2000,547,1471,-2547,-2712,356,-990,1463,1512,-1644,1968,-4079,-3046,-3105,2256,2052,1721,1045,-1030,2213,-190,-1216,1821,-2972,1892,-1548,2686,-789,-3562,2785,549,-189,2205,4407,3218,4448,-4844,-1671,2388,1347,-2690,-1975,-776,2512,109,-1398,-3378,640,819,-4168,1250,44,-617,850,3308,-606,1245,-2527,-444,-3594,688,1630,-1999,-2311,-790
-14,-485,49,985,64,-712,339,1704,-1949,-1291,-1354,-826,835,-508,1509,-2879,194,-1191,-1495,1103,-440,1390,863,-1616,-790,-1006,1107,-962,-786,386,-1670,2137,3358,1131,1601,-1158,2312,-982,-3312,-2475,837,606,104,-293,1756,-1996,-3662,-729,1441,-748,620,2,1513,2187,590,1010,-1636,2181,-599,-1584,356,1194,-1548,-788,300,447,182,-63,-920,-839,399,34,-964,1756,1743,1440,1350,512,126,-1276,-928,1258,-1508,61,1430,-451,454,-1892,124,-1281,-2114,-515,1218,2708,-1776,862,2645,-789,1009,2131,1175,-717,-534,677,2122,-1473,-78,-359,-1880,1075,1069,918,1983,2181,-1251,901,-52,1563,225,-252,-1050,683,-1186,-1847,-1376,-1713,641,1092,1872,1492,-1518,-393,-91,-1508,-506,-2413,-2520,104
-1484,-1001,1879,2251,1060,-1014,-1524,-1282,-179,-1227,22,-81,-1100,-1860,-303,2714,-59,657,3888,1090,1,-1012,-3389,-1732,-469,-2281,590,-1357,2494,-505,1064,784,-589,-2356,2737,-331,423,2182,1210,-67,-3100,816,575,-2704,-1823,-1024,-586,43,1199,-418,-2509,-2128,-552,-1156,1637,1396,-1402,-2345,431,-407,-635,-619,1638,6,2432,-545,-1252,-2266,1887,354,1491,-87,3255,-2541,566,265,-3921,-491,1082,-1186,-228,1705,684,-1547,-3784,537,2011,-1472,-984,1656,-618,738,-539,306,-1111,-1251,-247,-223,1885,1717,-244,512,-1914,4709,-1474,96,474,-4079,-2310,-582,170,-1222,-1609,-2803,1074,62,181,4173,2196,1676,2154,-149,887,407,464,481,-1037,927,1700,-2510,-1597,1453,1648,-136,-1132,-421,1205,-2234
519,-2094,-1424,2924,-78,857,147,615,2229,225,-2756,4852,-1064,-1253,-627,1651,7,2967,382,1321,-856,392,-1229,366,-1551,362,-351,-2438,2083,-1510,-2656,-418,-796,-914,3293,-532,2856,209,-1922,1719,1040,139,614,-1124,651,-3370,1075,-371,1466,390,-3681,-1458,383,-2689,881,-2382,85,2290,2271,-3987,1156,-290,-1457,1999,2662,-1827,2264,1061,-1150,2478,447,-4015,-1269,-819,-2777,-2194,1986,-1019,2172,-2060,104,2282,1178,-2467,-367,-2707,-569,-2533,-1137,1309,1203,-539,113,-295,-235,2023,1959,-1306,1101,-369,357,1519,1501,-2503,-779,-262,575,-598,-781,-1509,-1382,-969,958,-1836,971,266,2117,2016,-1897,79,1730,-316,-737,-2443,1061,516,-107,654,611,-2090,1604,-1695,-2014,934,3049,225,-965,122
-974,2294,-1762,1503,13,2713,-1852,-1563,1863,675,-1755,1868,-2264,1476,1842,-593,-966,1717,2710,-427,-607,-714,135,-710,-2080,-101,-828,2057,2533,-1214,996,-664,-2294,-1029,147,2024,783,-1156,674,-1370,461,-45,-298,752,2295,114,1751,-1996,-396,1515,1266,-253,-1056,-89,2196,-611,2086,380,-2328,-2033,1171,1823,2126,1134,179,15,215,2993,710,429,-705,-884,-2997,-607,2416,4605,-2333,-927,-996,1061,495,-738,-241,-1171,-2033,1330,-466,673,2252,2241,-205,-965,3231,-291,-1691,1316,291,-167,-2556,2272,598,-2338,478,-1724,741,626,1166,-809,1954,-1907,-58,1652,1437,379,-513,-639,1257,-2402,61,-1211,960,477,-2562,1763,-498,-592,1123,-67,-1212,166,234,-1422,-2011,517,1577,-2961,483,1160
-674,-2005,489,2157,1611,3915,2228,-1477,-312,706,99,651,790,-1298,1070,1828,-442,1441,-599,-1054,463,-316,-110,-3642,4843,4385,-748,1546,-2589,-1891,-206,-870,921,878,1951,1914,-862,1337,-1932,-882,-131,-1948,-538,2252,130,1461,-916,595,-813,2009,-172,437,-919,486,-2255,-1052,-1279,604,-1864,873,-89,1978,-237,-2557,78,-115,794,-1485,124,3146,-260,-2417,2448,575,-4573,1375,-668,-1241,-890,-722,331,224,1874,197,-2936,1618,1131,-641,-2130,1368,-378,-16,2302,782,-2245,2845,-1079,1005,-129,2363,3451,1750,1947,-843,-4948,338,530,563,537,-708,-26,-3499,-1753,1594,2663,183,1149,-1756,-1759,1590,-1889,-280,1552,2144,1742,-692,2994,-61,550,-2483,1,-947,1383,-1015,1716,-947,1765,-1352
3235,-101,-16,-1204,-2716,-1206,2122,250,1229,943,-1888,-662,1213,-343,1938,-2254,1312,-2110,1009,-2227,1477,-322,2943,1779,-3045,-685,2818,201,4482,3144,-3246,-1075,-3162,-2326,-1487,-905,106,-1121,1099,743,2534,-1462,-4396,-1106,-1346,-3023,-1719,-2266,859,279,194,-1240,1329,-1512,2272,-1256,1672,3426,1403,-663,-1323,1900,-4322,1870,1411,-427,2312,1308,667,1893,-1879,244,-1190,735,-899,-1086,2659,-2978,1095,-179,914,-298,-481,-714,1030,2975,-1593,-220,461,-3554,2429,545,-1914,213,-381,-2635,3485,-2700,870,-1008,588,1626,919,-3422,-991,-291,-3,228,-1745,1198,-138,-3039,-1693,1211,-2829,-1631,2469,-1832,1584,-687,-3384,1266,732,-4072,-1638,-947,-3103,1383,3168,1884,1344,-539,251,-593,3033,2757,-106,50
-356,-112,614,-334,-486,543,-203,-1336,342,-136,722,-205,-103,-220,1163,1508,120,-1562,-784,-1531,1334,1526,-851,-231,-284,-342,265,729,-2212,-954,588,333,-238,908,-50,1573,-64,-745,1648,930,-839,643,245,-794,-1480,15,677,-262,-1354,1041,1541,1440,-1185,-148,-1613,-2055,-905,21,786,2138,890,-1329,594,-61,626,-1388,1013,548,29,1431,341,-791,-446,416,902,1266,-588,233,-55,367,1103,1503,1211,995,-771,127,-51,493,-1837,-310,-2219,511,-1361,-141,-1278,932,-1859,-792,-1022,-1917,-830,2359,1395,1090,-1238,149,-298,-43,588,152,-1501,-994,-1401,-1204,649,-1826,1280,-82,-1950,1107,-382,318,-47,-1179,270,1654,-410,921,-118,-1911,-943,795,1738,1136,-1229,1329,2040,-1422
1031,-1416,505,-1681,-393,113,1313,3393,3125,4520,-1357,1102,961,2415,2129,-1126,1255,2483,-2408,-28,-98,2465,1539,2754,1573,-2541,-1887,-2026,-5064,2380,-3297,-3130,895,796,-2024,2838,3240,-1155,1530,-649,129,-1943,4246,-185,-985,-2153,1811,2636,138,-1184,743,4955,148,-1351,-2373,-2941,1735,-2278,1342,367,1068,-2452,-2274,-1810,-1634,-523,-370,2921,-1984,-1548,2565,-1678,-2117,-201,863,-1030,3246,795,-1880,-2637,1857,-334,-2703,24,407,-1082,-2838,-1217,-654,-1777,-516,-76,-1028,-305,-727,2886,-517,-1434,3263,-367,2471,1367,1990,-575,1096,115,505,-500,-1711,-359,-13,-1572,1333,1072,-929,-674,-1647,1057,1321,-2120,3963,-1559,2342,-3366,1809,3610,911,-1149,-3211,2297,2314,-391,-3585,1055,-543,2536,307,-1634
896,-1929,2006,2,-1742,-204,2690,1477,-264,773,1881,-1355,4154,774,826,289,-4397,3367,-459,-228,1100,-242,-1583,-946,3198,-569,-2878,1387,-2714,260,-1091,1505,622,1007,1754,-2094,-1181,-147,121,-1970,2483,103,693,9,1781,-477,-319,561,2638,-1806,-475,-1034,305,-30,-11,2137,-649,-4922,903,-992,73,-820,-2609,-562,-2637,-1516,-53,-2055,-2385,2095,2981,-2066,144,-711,-3244,-2133,2333,1741,-511,1056,3269,-559,-1326,1552,2811,-1654,-1804,-1353,-4449,-1005,-90,2498,-2019,630,-428,-2361,-1322,-1733,-144,-2920,-792,3561,-254,1888,-1287,-1464,53,-778,-679,-1083,4568,-1009,1547,924,-524,-2452,-1252,782,1118,930,-712,-2721,1554,1867,1786,2592,2165,-2382,-2118,1207,-327,2105,-2110,40,70,-531,1031,-937
-649,1605,887,43,-1636,851,1519,-1325,-1689,-301,-1643,-168,813,569,-1820,497,-437,-1564,-1983,-75,-866,1438,-896,3387,-1324,1314,-2163,-707,-2503,-916,2504,1123,1876,-939,1784,-1564,-919,-811,2241,522,-932,-386,-911,69,-1886,2221,-88,-425,-2,-382,-729,-1802,-2845,922,351,480,-853,644,305,301,-1740,-2562,2512,-3921,-2163,2258,977,1382,612,631,-723,1917,1100,1921,1235,-1396,1128,-1344,-1124,1539,122,-1642,-548,-1032,279,822,911,1552,803,-1505,-169,-2204,-2073,4040,458,-2019,-1196,-586,-1993,788,669,-2352,-3687,-116,859,-651,1619,965,-498,-862,8,2544,1859,-1187,-293,1136,-2456,-397,-751,1256,-2112,500,-84,-289,-452,-596,761,1230,-169,-1005,-864,-366,515,289,383,-1356,901,-38
838,1145,1796,-1669,-1438,-4,93,1320,41,500,-1790,-346,1425,1570,-715,-2595,916,-1341,-3900,2820,475,4303,-228,4767,1397,-610,642,2016,1271,-1309,-16,863,4267,-1022,1002,384,-689,1585,-730,384,-808,-2674,-2133,-2910,2830,-1245,1017,-2020,2201,-503,613,1689,-1490,-851,-232,-2105,-1391,1478,-1335,751,-1661,-2012,-604,-3188,-341,1171,771,-796,2396,-2271,1424,2614,-3277,3622,3236,-1909,1854,-2520,-3691,-1343,3187,3276,-560,-126,663,-640,-1452,1851,2848,-3098,-980,-2219,-2336,3014,814,1122,-4265,-1966,-2042,-1681,-1565,-64,-3211,851,3960,1259,3947,1682,975,875,-2552,2964,4254,-687,-3181,2506,-102,1806,245,-861,-520,62,-947,1722,145,221,268,-2735,-2942,891,-2186,-2796,594,-680,-1864,-1870,-3180,1142
-478,526,-985,641,2246,376,-1283,1430,1602,3098,-974,3716,-2062,2005,-518,-2754,645,2311,1879,1353,359,1132,3219,1524,-1,-158,-1540,-3009,-135,930,-1267,-1647,-1237,561,485,861,3288,-688,-3311,1025,-449,1487,271,628,-1034,-407,2159,3778,-1250,-118,-366,-358,-912,1165,-3554,-307,758,-683,1004,1192,1409,833,-1132,1385,1899,688,-604,2036,-2051,2570,-728,-1210,-1387,268,1145,112,1945,-145,1494,-106,408,-725,-2023,-867,-2498,124,1808,1244,675,3402,2309,-1993,160,-345,2057,530,1518,-109,2823,2503,1220,598,-423,-3449,114,-4274,-1009,-140,318,1186,298,213,1585,894,2236,347,17,980,2343,-665,6108,4026,-373,-2578,2925,-742,-603,-1377,2323,-1862,-742,1837,-3064,-192,1588,571,-910,-721
930,-540,1810,1336,-1997,-448,2634,1395,-359,637,-3374,-252,1349,-1653,2444,-2720,1577,-1445,-370,1553,-1931,150,2234,-236,659,-2327,652,-562,-445,1329,-2159,779,2603,-269,-595,734,3081,768,-2270,-2002,376,-886,-1109,147,-1708,-2695,-3198,-2015,3654,725,23,839,-262,-550,-2166,-2129,-528,-1,438,-2263,-579,1366,-2626,-795,2265,1097,1431,-839,-2291,1444,-89,211,1831,1681,2202,539,2649,-2311,145,-1051,-177,-812,-2028,84,773,2967,855,-620,1207,-3654,-1422,-3316,1577,2634,-1973,1433,1324,-2053,1001,829,1855,-1415,-2601,604,358,292,953,-996,-389,1763,167,-2832,586,1322,-183,-623,2543,2417,2946,-278,-801,-197,-1099,-3375,-627,-552,112,1205,1433,449,-708,-739,2624,941,795,-2325,-1400,-440
-372,-749,-1634,1350,840,738,-584,243,-459,-1547,-616,1778,203,1238,-618,959,-612,-1369,-342,-988,46,902,-269,-793,-2609,290,-419,436,-596,-287,955,1835,-2539,1757,1807,-1356,914,573,331,-202,1491,1371,953,627,898,215,-1022,1425,-117,-501,1184,-631,1045,2098,752,-745,1684,463,-154,44,473,-731,457,529,-681,-867,624,864,-1579,-264,509,-2280,-2876,1965,85,685,343,594,962,-551,364,-576,2103,-704,2467,-282,-222,-734,-528,1226,-594,502,-590,82,2434,391,1349,-334,711,103,-1230,1680,923,-1234,847,-3095,-1680,2125,-2289,-284,-399,1141,482,-865,2034,691,-1538,-81,-1386,1700,-795,78,100,-1163,-357,-670,36,596,1479,-362,1622,746,-2406,2130,1911,415,-581,-601
-468,2140,-561,-909,-1975,-797,-506,1099,686,-1965,1399,-1987,-1322,-2076,2744,-330,1250,-602,366,-234,2270,1434,2712,-615,395,-1349,-891,-274,2037,1219,-2159,-791,656,2673,-1083,-678,583,-2149,698,-139,-536,-802,-1411,-1416,262,-903,-790,-732,-572,-430,575,813,-725,-744,-730,-672,-1177,368,868,575,1635,2789,-1877,278,1106,1292,904,2804,82,-3996,1028,1101,-1275,940,489,-1835,662,-428,2538,-340,1025,-315,-812,519,-1507,-1101,-3156,593,1366,-2629,-820,127,-355,936,-614,-1021,2093,-845,431,-525,565,919,1906,-187,-928,1491,-977,650,-1505,882,184,1397,-3445,263,-3222,-13,1051,-2141,746,252,-821,823,-1012,-2547,-387,-1500,-391,2196,-333,2275,-623,502,-1440,-279,-2144,-654,-1505,2476
-1933,1277,-2201,2772,915,1190,-393,1933,978,-2483,-1037,2752,-1591,-3237,43,1006,-1236,2090,2140,3043,-1407,-1204,667,-3188,979,245,-2954,22,2961,-3426,1157,-572,23,970,1039,-2282,3310,257,-3915,1751,374,-236,-614,-380,2792,-1597,390,-909,1299,-589,-1279,-578,296,620,-2219,873,978,2429,-1627,-2437,405,2842,874,1654,840,850,1257,1475,-1367,-1375,1435,-2390,-442,920,-1334,-1710,-1319,-175,4367,-248,787,-196,54,406,579,-3669,-382,-731,-302,1753,-61,-2198,4999,344,-731,1378,471,4013,436,2077,1051,-1528,-954,-688,166,1309,-891,155,1427,902,-906,1152,-2139,-2033,1252,1460,1277,366,1883,-624,84,-1093,-4041,57,2547,-2954,1166,987,1430,2932,2452,-908,-1532,1966,1531,-3577,-1886,352
746,-663,-1758,-572,1512,739,618,2660,377,-248,1418,-754,-1554,2698,-2139,-525,993,-1759,-1055,-543,-612,-405,387,-726,-246,-1137,-538,-1481,-783,462,1277,543,1790,1745,-1786,234,3072,-92,-692,-480,-2843,-635,162,-228,1666,151,-1399,1961,-1562,-1689,1009,2536,1706,2314,275,1487,827,1531,-1758,335,1795,-959,1730,-1073,-2497,-1815,-2134,1340,-211,-2011,-1589,909,-2019,1458,-247,586,-233,137,58,-546,-435,599,-856,-635,1700,-2588,2344,-445,1847,1005,633,1020,200,-2532,426,-328,1003,1937,248,2014,2384,-288,-293,-734,1878,-352,-785,1015,-327,714,127,-272,150,1704,-1316,2622,-923,-961,1647,170,2249,-111,-422,124,-148,506,-576,-723,-2624,158,3808,1280,-1839,371,-28,1411,-428,1336
180,-2221,-717,1699,2489,3371,1632,250,-1153,-1453,1307,-1830,-951,486,-1418,755,255,-2939,-1057,-2171,925,-674,105,-3148,-989,1546,1809,-388,-2156,-2072,1384,2226,1286,3272,-118,1798,1620,-574,-1368,152,-286,-246,1106,4048,457,384,-3185,1154,218,-1861,2540,207,2263,1221,-1242,1373,-164,4611,-3717,-710,812,334,404,-1133,-3280,-325,-311,-1023,-792,942,-3412,-2460,1397,1908,-879,3021,-753,309,-910,-2398,614,-152,2751,2207,1087,198,2289,107,502,2007,-2960,-305,-1110,-1091,-1373,2969,-1028,671,-1856,1224,345,1434,1943,176,1050,-1013,-1142,2497,1267,1215,379,-701,1580,1899,-524,961,968,-2489,-476,3040,300,-1099,475,798,-137,-598,1396,1558,-601,-4553,2828,1246,431,158,2529,243,177,-1414
-2145,622,2293,-1286,2819,2121,-8,-3370,1728,2499,-2733,3155,3111,-272,827,-1544,-1735,3558,2194,-3759,998,2377,-1466,-45,1657,1418,-231,3274,-139,-1528,-1603,-70,-127,-2413,3059,3478,-3133,-1120,1470,-1078,2173,-287,-2025,-893,2249,458,-148,88,3422,-2028,983,-1228,420,-1523,-721,-2622,441,-810,-284,114,-2942,1567,-2892,216,-1569,1560,-506,-1395,3237,3228,2028,-167,557,-2195,-1725,2169,-689,-1284,113,1381,3140,1448,3086,1999,-2314,11,-814,-836,-1062,-662,-1981,-787,2449,-628,-785,1523,-1190,2841,559,-1283,1864,-160,801,-1807,-1722,1290,2562,-3294,-2324,1596,-2234,-1263,-481,-105,1497,1392,123,-1705,-1200,-2215,-640,1522,862,3542,2577,744,-424,-1065,2467,607,-2930,-146,2362,-4337,-961,-1258,3162,-1175
-752,1093,945,684,-446,154,-583,1527,-730,-1236,1629,-2094,705,-992,1031,215,-700,1454,1389,539,2185,-9,451,-96,5228,935,-2123,198,-903,-4248,960,210,128,1965,2349,1773,-293,-737,-3679,-1326,1541,-840,-309,108,2097,232,707,1685,203,-215,-5,-1419,378,-1637,-282,786,-3628,-345,-2083,-356,1755,1137,-778,-840,-1969,3055,1440,-58,-714,-795,1291,1096,29,-1970,1533,-857,-1148,14,1178,-357,3014,266,-627,131,-373,-2010,883,1529,138,151,-492,1352,-701,-908,-780,983,649,574,-115,74,-1216,795,936,2348,-563,-1555,797,335,804,1470,531,-505,684,3334,582,-546,-992,-789,827,2020,-1251,-692,442,1779,1381,-40,1422,-863,1544,355,-85,2320,-1260,-814,-2823,542,979,-252
-447,1507,-696,-1583,949,-1106,-1732,731,915,421,-105,3444,2429,3210,186,-3363,-705,-214,160,-1210,2166,2624,-486,2307,-1112,1309,286,3448,-614,-2407,1392,386,517,-363,-417,439,1764,2181,-2250,1248,1577,1578,1056,-1118,511,-13,4061,-2958,313,3851,2307,-372,-964,456,-2805,-2207,-1585,-345,810,846,-696,-420,-2175,920,1888,1143,2318,-820,133,-1217,126,-880,-573,1657,1545,749,1828,-336,-1462,-627,-39,230,-174,484,1318,595,-956,-1696,1299,1149,-1698,253,933,419,1170,1827,-1624,266,-2831,-2105,-1561,839,-230,406,2784,-2466,-704,-1004,-711,1728,-2669,171,200,9,800,-1172,-1687,-1954,-2289,887,-1345,1228,-428,-109,-1084,395,1232,-1576,1091,1157,-2805,49,1536,-1438,-2151,-1113,410,262
-3408,2682,-509,714,886,1501,502,2406,175,-954,1414,1087,1398,1786,1780,627,-2201,1657,-601,-1688,-970,3482,1123,-702,3163,229,-6083,1009,-3921,-1076,913,-665,1926,3899,-1238,-454,155,453,-1534,-178,1870,765,2636,-804,2594,-465,-895,580,-2020,-130,1292,-316,-932,733,-4159,-1118,-1568,-3188,-916,2271,2471,-663,1947,-3560,-172,1358,-1653,587,-2107,-2994,1639,-2464,-2296,1305,204,-1487,-652,2156,1222,2349,2064,2210,-1574,1543,-2004,-1988,-1892,-1732,-3285,-434,-2987,-3141,499,2200,-906,208,776,-2109,1134,-1115,2039,2493,795,2489,-916,-3456,-2831,-2756,193,1139,-125,2576,143,234,1172,-444,-3332,-1069,-2120,2558,1655,242,-2283,-419,2412,596,548,-920,-518,2913,-33,2226,84,1450,-3856,-2821,2050,2313
-972,1332,512,-2988,-58,-1515,-3935,-3422,-235,-122,-121,790,-230,2054,962,-1207,-30,2258,1438,-2995,1151,3551,-2776,3326,-1600,-2137,1324,1635,818,1858,-2084,2488,-139,-1439,-137,1607,-2923,-1337,4058,-1235,889,925,-683,-3007,3533,-290,93,1920,-1120,-1562,2297,-1728,189,-1580,4095,-420,1238,-2905,1031,173,257,1034,560,2043,-114,-914,-3390,2026,1448,-4428,1935,1484,-2977,-2950,2135,-18,-72,-256,286,741,-591,1718,-825,-444,-1775,-2810,-2621,-1064,2044,-929,-2038,951,309,-1805,911,892,-60,-1028,1380,-2089,-1858,-2279,1449,85,2142,1336,-601,-1186,-2118,-2934,842,3762,2242,-2495,-2474,2423,-1808,-1654,-2509,-2256,-561,1906,-990,2728,-2127,1802,-1913,1578,-2901,452,-4021,-1157,-1563,-2720,-5034,-1727,-1063,454
-1251,-430,1259,946,-1540,-565,3052,-97,-1933,-1241,209,-1529,1091,-3114,1237,1039,-706,-1769,-357,-396,-242,-2124,268,-3529,329,1583,-820,1072,-842,2624,1669,-1333,158,338,-389,-2058,-2105,-495,1150,-3093,0,1588,-1675,1113,-2484,3280,-3271,-1283,975,628,-1587,-982,-248,2589,-1031,391,-2914,-508,321,-445,-1222,-1759,595,17,-783,1059,-248,-1011,-508,-596,1889,-1262,1647,624,807,-951,100,2720,-1639,1903,-2959,-1936,138,-1040,1790,2204,1788,-382,-2075,-3567,914,1536,630,2690,-769,-2188,2091,1074,510,-1164,1551,-623,-851,-121,-2663,-1966,-1414,-256,-905,14,1992,-1620,-3533,-35,-166,-1471,-322,-686,1539,-1065,-1340,-700,1663,-896,1134,-222,1082,-1269,1552,1071,778,316,1498,967,1307,-1,1179,796
-1259,2331,-491,735,-1779,1497,-594,-1722,-2066,-2070,-444,-317,670,-282,2457,-1252,-3392,2292,1490,-826,2071,1448,-124,-512,116,235,-4621,1229,-1049,-1455,96,1811,787,1903,2754,-233,-1224,-3308,406,-3016,3334,1153,-1343,1957,1762,1025,-671,-1104,-596,-1570,254,-497,1026,-538,476,1067,-474,624,1169,-2648,1131,1417,-230,1360,-3545,1936,2138,3814,-2477,-360,1396,1473,-1401,2135,2398,1191,-1827,-2192,1972,1345,2409,-1623,-1967,3629,369,-127,-2998,-668,625,-455,-2095,-325,1441,2644,656,-541,168,-1591,-1746,3482,-1543,-2225,-38,-1795,1007,-1131,1584,-570,-675,-1806,3054,4250,3747,828,-2879,-1004,-102,-3727,-445,-1623,-504,1914,-1156,1652,638,-3536,1769,1865,2192,816,-2468,1749,-2324,-10,-358,-1999,-1697,-115
490,234,1320,1067,-2366,2680,1001,-2581,-1418,-1073,901,-1528,-966,-1399,-1281,2250,-1240,13,-578,1044,1595,2302,-1637,-2942,737,983,-393,2497,89,-3892,244,-233,-695,-2300,2602,184,-2749,2854,204,849,-1523,-1118,-2525,454,3007,1725,1430,1876,-946,218,102,-1232,-1990,-301,896,-754,1624,1903,-320,-747,-1040,-18,-451,114,1712,1349,1583,-652,2474,-77,169,-908,109,-349,160,1429,-962,-5878,-472,-3202,2142,1123,996,1786,-1560,366,749,2296,-1922,1204,-197,66,-2407,2984,1012,-11,-3125,-283,-1173,-622,-867,1360,-2949,1292,-1785,3308,2528,508,3411,-2751,997,-221,1035,-3132,-2462,-997,3000,1740,-214,-1187,-533,2111,-1161,744,-851,-824,-371,2585,-1493,-2491,-1153,-1856,-2140,-482,-509,-1360,-433,-707
-488,2583,-1964,-58,-412,1426,-2084,-427,2834,-1412,566,-530,-1775,499,1349,1110,-1345,2316,2297,-301,460,-407,-74,728,-386,-1319,-2125,-1239,2240,-927,712,316,-1161,-321,-2602,-257,289,-1641,1863,587,-2233,468,-935,-2168,1694,-3287,2201,36,-1361,-471,1559,1350,-802,-891,2360,167,466,562,2740,1074,2528,2540,-550,2230,-840,-2383,689,4000,1992,-2296,-12,1918,-1316,-281,1129,-1278,-2585,-1526,2068,651,1731,-694,-1711,1251,-492,-266,-892,-773,1285,213,441,-1395,2052,-101,-41,-2119,874,559,909,2244,-418,618,-156,-451,-774,108,812,1169,622,424,-339,1911,1577,911,-1924,-270,-1074,-1436,1066,-1172,1644,2011,-1201,1976,407,-1043,310,3385,771,514,-1756,492,-1330,-499,-595,-419,-244,-667
