155,-240,-470,-709,-473,503,208,-60,124,-99,302,89,1141,693,-151,-738,-1873,230,-36,584,-425,-465,685,-250,412,-410,-322,-217,-966,1458,-440,-226,690,32,-272,711,101,991,880,-1323,-524,1113,71,-1428,203,-1188,-410,160,-47,953,376,1060,-415,-476,721,-937,638,-923,219,17,53,365,81,545,-553,-675,-810,-533,824,-591,-1189,-611,731,-34,118,-966,-2075,-349,-684,-541,-62,31,-515,112,865,-453,-223,-920,-1197,577,116,-1453,-1097,121,857,-676,-494,-25,-1462,0,82,150,-879,-812,-335,-730
369,168,-173,779,750,-29,341,-1023,182,911,101,-310,129,245,389,-72,457,687,-32,-15,-711,36,-122,-47,22,-242,380,219,69,-504,-103,-365,-658,562,126,-560,485,-247,-1446,-72,-711,-300,-26,-97,-10,-13,124,-1197,-284,39,606,-237,90,-1144,285,-219,191,-737,328,-361,878,556,-895,92,-877,507,43,192,-779,465,-522,601,-736,-5,1269,-796,502,-202,-141,452,250,772,1324,-533,-208,533,521,-644,957,438,-704,137,-292,173,-468,87,-1104,744,238,-1057,-752,304,-290,112,-240,-404
366,-289,-243,10,-401,394,403,-711,578,522,386,293,-5,55,897,47,238,351,453,283,371,495,-557,-940,1124,348,1098,61,-73,-331,-208,-603,-251,394,-363,359,132,-945,441,1418,-554,683,-378,411,-278,-571,393,32,113,-239,73,739,-169,-85,186,256,54,183,-946,-14,418,-214,648,-855,-701,-323,279,756,-431,131,-206,-169,-935,27,-449,-481,1103,343,-34,-58,239,-824,657,329,463,509,134,-669,193,-328,448,-16,636,-656,-384,-114,-265,-445,781,638,-1085,296,60,-685,276,-369
-269,403,-189,32,695,995,928,823,-739,-148,934,-1119,-372,-413,-291,245,-855,58,438,172,-81,591,-724,86,-1186,-324,18,130,-657,617,-627,183,-706,420,-273,544,1739,-931,505,-590,-2152,-453,-1218,-1996,-164,-474,-196,-379,1184,-562,-725,403,-517,-1165,-185,-813,239,-419,529,-833,1256,829,-673,-85,-885,82,-496,-902,200,1572,-87,-94,-93,-1171,-284,664,112,1058,-490,144,-277,861,490,-295,-498,-671,61,-281,1225,1664,20,281,758,1093,-171,-952,-853,761,-711,310,-259,549,465,-617,291,477
-407,-805,-416,94,-317,-565,-709,-158,-49,595,-578,270,-102,55,-406,-632,363,446,-51,7,-746,118,-390,-228,505,-1047,511,875,493,256,275,237,417,-729,583,-123,-205,747,-77,-264,162,-108,552,-372,62,-181,653,-961,-523,431,436,721,-193,424,-404,932,85,68,284,474,315,-1120,-482,401,-313,402,-408,-42,-1430,-47,735,511,-146,-21,431,-662,775,-805,-588,41,453,-177,-261,-347,387,-500,-385,-651,-936,-581,-599,-513,491,-80,44,265,-607,365,141,352,-103,583,-403,453,-22,-1156
360,510,360,97,477,56,211,128,-482,-605,-106,-709,-404,0,-48,61,-388,19,-542,-202,282,-195,866,-130,-82,393,-567,-575,-264,147,-623,193,-195,851,283,230,619,-626,696,320,-2,-148,-309,669,248,503,-1002,267,-182,172,-555,59,-336,-128,515,-320,-129,243,-355,-199,-191,101,-23,-957,-459,-925,517,-176,1499,-691,-46,-1090,701,178,-474,470,-1027,-330,-154,152,-815,-394,-1114,894,-991,1042,206,1175,888,66,-250,-394,-677,383,877,-213,749,-137,-977,-793,529,-139,1271,229,845,1338
-498,-462,-498,-31,4,522,506,136,-89,-431,-239,-124,357,0,-82,30,-382,-111,788,-90,-241,444,226,105,-294,328,90,168,28,-300,-422,-176,-216,-465,468,1066,-1225,261,489,511,-168,-419,-767,-414,-483,425,1,-29,-655,359,-309,-490,290,-106,270,16,633,253,-288,-18,-22,-162,-71,-529,112,-849,-847,-501,-678,-312,-617,57,-153,-82,519,-47,1169,755,-315,-394,239,119,-219,-476,122,266,-194,-241,633,-496,-511,-102,-346,-692,-34,-116,95,262,589,1140,-930,50,696,-113,-566,-284
185,351,185,87,28,-100,-273,-176,171,444,418,321,36,0,74,-291,908,483,-408,136,-254,-187,-208,176,26,-919,72,16,672,307,-418,-550,-400,-31,8,-726,450,-427,-805,-709,-108,280,628,-572,360,-578,627,400,119,-219,-29,316,-123,149,56,261,-866,231,-109,142,707,-19,-328,390,-23,738,236,-488,89,558,298,748,-277,-511,649,456,208,-148,-754,318,307,368,581,-219,112,440,-130,-382,-513,-130,559,-565,-195,-209,-434,353,-820,523,-573,-133,81,9,-705,-35,-160,-20
3,-41,3,42,37,-48,31,-41,1,4,-98,-75,-42,0,-22,143,-202,-21,-10,45,261,12,-54,-81,-10,226,-119,-149,-248,-34,137,-38,-245,260,-291,-241,343,-69,194,91,223,270,-18,378,-35,277,17,39,-38,-73,-401,-819,317,-521,513,-214,-278,-127,23,182,13,410,218,104,599,5,69,-91,928,-152,93,-297,120,253,363,-43,-190,61,31,121,191,-145,-171,325,-178,4,341,611,-294,-74,-229,293,279,200,417,78,20,-108,-157,-470,71,218,-129,1,463,-28
0,-1,0,1,1,-1,1,-1,0,0,-4,-2,-1,0,0,3,-168,12,-2,-446,-280,-172,-12,-2,172,215,-236,-235,282,-100,-274,22,80,-174,-171,-190,427,-58,-80,92,-51,21,132,-76,478,468,90,-165,-422,-402,718,288,-27,261,-439,-220,-318,-274,-481,209,-488,-47,-14,-308,-160,25,-291,-182,-432,-80,-21,5,5,460,-12,99,208,128,-296,-90,-29,310,-447,266,35,-179,-119,287,-322,255,-24,-90,-17,4,-80,-72,25,-101,194,-352,-230,87,201,114,-7,-336
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38,-38,0,208,246,0,-1,0,0,43,-6,-6,-246,111,102,90,-64,164,-41,105,7,46,77,193,345,20,-124,167,-391,47,-98,37,129,49,-51,12,-43,-268,72,-23,-13,18,123,-212,-93,-206,84,-94,231,189,-131,199,280,-106,-46,-199,19,14,-163,-212,-425,-90,245,-344,132,-143,311,57,-149,79,29,266,-140,-94,3,-199,100,-218,120,-239,237,28,-99,34,99,-203,-24,-87,-208,204
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,79,0,0,0,0,-82,82,82,-79,5,5,0,77,10,82,74,-82,-69,190,134,90,137,-163,52,-143,60,-31,6,180,105,-169,-124,97,-125,262,-32,62,163,-131,-24,164,-86,173,-52,-7,-4,14,-83,53,-85,39,57,70,-12,55,-129,-26,-113,79,-92,121,-81,280,194,28,85,65,-74,41,20,-23,-43,-50,-59,-23,79,-84,138,50,190,53,97,258,-192,28,80
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,1,-1,-1,1,0,0,0,-1,0,-1,-1,1,1,-2,0,1,-11,0,-9,0,1,-1,-1,-2,-1,10,11,-12,9,29,-2,-42,48,51,-13,1,-1,1,47,-8,-1,2,1,27,-50,-1,98,-92,90,-98,-88,0,47,-40,-124,73,133,250,-88,28,-56,34,50,26,-11,-182,-3,-66,-125,-38,123,-135,36,58,64,-113,-64,-188,21,23,4
