-140,1468,-970,530,1749,-697,547,-657,-23,882,-1834,-1269,-808,174,-2068,-1630,-2436,933,-373,-1036,-1265,-505,-968,-438,-1745,-210,539,781,604,482,637,303,1643,-498,-339,2678,-140,-745,1820,-408,184,767,1348,-866,1660,242,-2327,1141,2114,411,-1877,-628,1051,956,-69,935,-435,1010,-396,-1311,-1913,193,-1776,1252,-568,-1460,-176,808,1163,-2255,749,1114,-1050,-135,-1613,954,-1583,-1269,29,-41,175,1466,202,-65,-1446,1085,2154,-515,-65,1502,1592,1056,213,-1576,-1023,-1290,10,-257,-1899,-71,-404,-2013,-767,-1062,47,1467,208,2757,-841,-852,188,-1015,-1295,602,-673,-161,-147,-385,-1126,-14,-641,416,-1749,406
1439,30,-394,736,-1762,-671,-468,-646,-50,1405,1094,762,-1696,-718,-674,921,634,19,755,-1472,-31,1328,-918,-1475,-189,-680,793,-1891,-594,283,-373,2198,1316,-893,868,593,380,1075,132,1455,-473,2190,-1816,706,-1291,94,725,-2244,-392,-2523,606,819,-229,393,2251,-1483,426,-497,-747,1693,115,-1445,321,84,-1140,-210,299,-1275,571,2370,-623,1803,762,-573,1188,-194,-1641,-1182,66,-1368,2277,-178,-2715,-1383,1031,518,575,1893,1109,-206,-1152,-1192,90,333,650,-247,1729,-1355,349,439,-95,-1045,246,193,-1903,-712,430,398,862,-969,270,-1841,772,-1233,33,-392,276,960,-695,-1040,69,1194,-1111,-2463
1274,-299,-917,1087,-896,1004,666,678,-1370,-235,-414,1016,-1217,509,128,-247,269,461,1780,1838,1188,1532,-125,900,1145,-1216,-653,468,-1368,-274,-667,-730,-876,2220,490,-686,-1982,459,724,-218,1167,799,809,168,711,74,665,1301,-138,-966,1499,16,900,-196,-685,1898,127,516,180,12,528,-854,903,108,576,552,1355,-1443,-439,-463,-1040,-1667,-830,353,1883,546,2354,1613,751,-2,-916,-804,119,1639,1266,803,-1463,487,551,1353,1252,310,900,-159,21,-1496,-2311,-63,-581,316,-1460,-721,-871,655,1952,-2805,104,-3283,1973,-100,373,6,293,-517,858,1011,788,332,729,726,849,-911,314,512
1259,397,2720,-1515,1446,-2206,953,-1073,305,1171,1839,137,-2158,-2826,2503,740,969,-840,384,-4402,-780,-1158,-262,850,1291,1531,-319,-285,653,-794,1955,1573,447,587,-2560,-477,-381,-1585,-45,103,-971,-2142,279,-2352,-2260,1872,-219,-1883,-127,1608,-219,-9,-1055,-726,-2486,1465,2055,-591,-3018,-77,-489,1306,-1614,339,137,-1359,1628,137,1558,2269,-248,-1135,330,-873,-1219,483,-1435,1450,-534,-478,-697,-1274,-533,-1614,-506,1191,218,-1298,-409,1304,549,1635,798,98,409,121,1347,-2935,973,1527,1566,-695,-1301,-3195,-67,1243,-2277,456,35,70,-723,1590,-1122,1364,729,-1209,809,-462,282,-679,-107,2641,-1342,471
-76,164,1328,-1819,148,-1044,-316,281,234,-1474,2643,-319,1937,132,951,309,664,-824,-761,-1384,-1348,-1035,1340,1238,599,1372,1637,-1179,-497,1015,312,378,1514,-204,715,-1783,-61,-171,309,309,-1021,-1491,-1156,936,-1829,147,-1187,-1170,-168,-156,1547,-409,-984,531,1207,-61,-1006,-739,1174,46,1024,970,-707,948,-1275,-1553,-985,85,344,1832,-143,2316,66,-340,-481,-247,983,-1145,929,1190,898,-1240,-615,-1878,-2019,-1411,458,-256,14,-662,-275,-698,-1188,1329,-1613,581,1699,425,1295,1496,1583,1864,1188,521,-1597,-286,-303,-863,-755,-2,-278,-801,1085,835,-638,-781,460,686,715,1449,2233,643,492,125
446,-310,-81,-961,165,-1006,-962,647,271,-185,1491,-525,-1226,2325,-798,627,735,918,-363,1169,92,-2079,-186,-901,707,884,1245,550,-372,-532,912,1062,2106,1140,1896,-454,1552,425,1357,-697,-1098,467,4,277,-410,1804,886,170,810,258,367,-285,-664,791,1808,408,-2200,-1429,276,358,1388,338,65,1058,-1090,2262,-2201,-302,-1669,-991,-53,436,-640,351,-65,82,1281,184,1475,-678,309,-1320,-796,-870,-974,-627,811,594,-646,-1335,-503,-2735,280,11,1078,-1824,566,567,-623,1281,775,2984,1190,-63,480,-1285,-8,-415,872,-2139,-1487,-696,1562,-853,1259,-968,260,-341,902,285,1636,-930,497,1543
233,-652,-302,200,-1503,3,2,-2027,-17,1351,1776,1978,-1515,2779,-899,1177,-2075,497,-1241,-433,172,1255,926,1188,2459,-751,2177,-1172,204,1615,995,-279,1810,336,-881,-484,93,660,1005,-624,2601,1909,1396,-710,-1722,1260,-975,-2416,-2222,-907,-317,865,-1452,362,-1451,-716,-10,466,-643,148,357,-1366,1557,-832,1644,481,768,-591,833,-56,816,115,-328,560,-538,1255,262,-370,-2099,-1400,983,624,421,654,322,-1925,1185,1275,1468,-133,-1329,810,948,1232,953,435,-455,-832,-1042,-860,620,-759,665,793,-1801,-1106,1268,-1128,706,998,336,1078,418,811,-1211,302,1067,-611,502,1252,-1184,468,-1517,-1882
-522,-1857,-609,-1166,-3571,1428,-124,-1645,-275,-268,790,1753,1919,-113,1573,1930,1037,-1003,96,2043,918,555,1082,-378,227,-1065,688,-1864,-1278,-2914,-494,-1839,-537,-1133,1267,-1772,372,2632,-1977,1188,1172,735,719,-283,-353,217,1525,-1910,-934,286,1031,2747,-2311,-1864,-1526,533,1879,540,304,2912,-288,-1313,-439,-3316,1782,-273,419,1708,-1917,-963,-443,136,1440,108,970,945,70,1257,-1465,-1089,-457,-432,261,-429,2295,-1063,-1318,-32,1068,-2262,-650,-83,53,1624,1054,1177,-997,-425,-200,-143,-310,-281,126,2778,-1250,-263,1994,263,1068,1872,445,1203,-438,844,-231,-709,-732,1688,-1017,957,309,138,3319,-1903
1620,-1311,-729,363,-2476,1100,-380,-99,-1429,-652,1105,259,-806,173,221,1027,1821,1069,602,1568,706,1469,740,-340,1281,321,380,1099,-346,-1945,106,-968,-584,1917,516,-1669,-509,1856,401,964,-17,771,2203,922,-137,725,2275,580,-560,-1004,736,-44,-712,-982,833,447,315,-104,-656,810,1826,-861,-650,-32,1769,2230,39,18,-3093,437,850,-1370,-99,1027,1027,-300,1023,1887,533,-2724,-1555,-358,-1791,-38,2002,-464,-1446,504,1696,-477,-498,-897,371,1733,1993,-1336,-839,537,538,1117,-1220,874,-95,1514,507,-2207,-1547,-2355,812,-324,78,-1199,1080,-323,1359,332,-255,65,-1562,295,-422,-619,1510,-1142
534,-1510,-218,12,-637,-2321,-339,-2852,-814,1594,1756,862,-3396,739,-296,2265,-1366,1147,-826,-1457,-1004,455,1093,771,1803,1026,2639,84,1939,-966,2038,634,377,326,-1377,1563,668,464,-39,1061,1215,1956,1954,-742,-2453,2288,-733,-1563,-1117,-1507,-464,2,288,-213,183,-1762,75,-499,-2430,540,927,-1120,-511,-2473,1998,623,-470,108,1749,612,812,-1172,271,-388,-2957,1445,160,-799,-1056,-2236,820,-445,-2035,341,246,1762,228,1202,1176,-636,-1224,492,490,674,966,447,503,-2166,-903,-882,-125,-1798,438,-179,111,-1518,1117,-198,771,-199,-840,878,871,1703,-1153,659,1700,-95,-704,113,-1605,2522,-893,-2086
-24,273,179,2203,634,463,-1023,949,-1901,400,326,-786,977,-941,-1594,456,-685,-26,758,72,-249,264,-391,1319,-310,82,-5,-569,-1054,-246,-1558,-250,708,646,-1367,404,632,482,708,-1832,-1062,-1906,-723,489,-444,-229,-127,376,-579,-981,-36,-853,-410,387,-82,-549,1424,156,2019,-382,-891,-249,-216,817,-1471,359,467,353,725,-182,-1128,-636,-450,-585,-1112,-378,503,-1351,-575,502,1790,-36,925,-92,-1246,276,-1310,1111,-1684,-575,-218,-1038,721,480,698,900,235,466,111,355,-1273,-201,-1621,-1402,199,1000,658,-50,-1652,-245,154,894,39,-1405,-2009,2005,-1114,830,1746,-1032,431,1897,-946,-1056
-1764,344,1116,-1538,2692,-952,-190,589,4224,1379,-246,1962,-2588,2966,953,-491,-931,-1697,-17,-1020,1145,-2726,2281,1217,450,1099,-587,-908,2940,2585,-31,-618,1007,25,1440,1447,1192,-2452,233,-1729,1021,-1038,-2371,-1603,-750,-233,-2980,-555,-454,108,-453,-1131,-428,548,1457,1071,-1485,-1624,140,-456,-623,1861,2029,-14,1061,1306,-293,-279,2146,-1828,-607,-1130,-1647,2488,-655,-168,157,1504,198,1535,633,-2784,1556,149,-706,-1285,-1440,-1112,-968,-826,940,338,-511,-223,-2591,1399,-1729,-576,191,-1437,596,1306,2462,-827,-936,976,1043,-287,3002,1539,328,555,869,1098,2438,-627,-1566,-2778,43,85,-792,-347,69,2280
-851,-4258,-2057,-2165,-738,-1614,2109,-3041,88,3355,2006,-820,-870,-1269,5736,4617,-256,1168,-2849,-784,-1456,600,-1726,1888,2341,2448,347,-1685,-25,-1495,945,187,-1116,357,-1767,-2815,-1088,342,-1609,-505,760,2363,509,-3000,-1872,1350,-1427,-2065,195,1954,1624,338,57,-79,-3411,-2959,1597,-277,-2123,2508,-1684,-896,-1686,-5034,-281,-1725,1170,301,-1055,-706,-827,-422,-482,-1767,-1223,-76,-1709,1150,-1126,785,-1066,-585,-1361,-73,303,-553,3845,-2237,3676,-2248,-2184,1071,3112,754,821,-219,-2191,-2327,-7,-1977,-81,783,1576,4567,-391,1123,-991,-1197,3306,-116,-2926,2368,2973,1425,-1650,-2959,2013,-156,-523,-715,-660,1163,1167,-3101
-241,-761,1981,-925,655,-1558,-1475,494,1644,24,1695,361,-1869,937,1170,1831,-4,-569,550,-524,1268,-1874,2353,1459,1543,1764,1987,-1755,466,357,1230,1347,2217,8,104,-1902,2753,-1461,484,-2142,-648,-966,182,-463,-2408,938,-656,-1715,250,-932,954,-498,-51,1045,-109,-323,50,-1883,-635,1290,1734,471,754,703,126,784,-857,2296,824,923,241,-1011,-1059,-4,-1805,2063,-540,719,-823,-534,1495,-523,359,-2466,-625,-811,-1416,-332,-1261,-1332,318,-578,235,-474,1055,-10,-990,-1188,-753,2007,478,789,1445,-650,193,-1143,1625,-442,789,980,-679,894,866,-284,934,-778,-983,1586,-324,-341,474,2550,-671,334
891,-642,-144,-123,-277,1061,-2335,-640,648,1687,40,-749,-1779,55,1262,2112,965,-223,867,455,1990,-2091,-1374,-304,76,227,66,1582,1574,-1468,1919,519,2118,1417,1711,809,741,1433,1391,-1088,352,1960,-163,-87,1522,907,279,-52,968,977,79,-289,-613,840,1377,1410,-919,1132,-558,215,865,-1326,-12,-2141,1268,974,-1313,-684,-1336,-751,406,-1539,-2084,730,-1180,-616,-197,1245,-192,-3661,504,-1421,-230,-854,2170,-192,-628,-1271,1133,-602,-941,214,2569,1807,1193,-2177,-1149,-957,-337,-482,-1223,65,385,518,-495,706,966,-1190,1093,905,-1402,-2504,191,-719,2229,-471,-199,-1168,-1867,-836,-764,-370,260,-194
1602,863,932,-343,-1439,-325,-530,2157,-120,-1057,1753,1770,415,498,54,-1002,-77,859,1194,-692,2760,850,1446,-1174,987,92,1289,-719,-2725,-625,-889,-1685,656,6,-194,-784,2395,566,-64,-1611,-2799,-873,-9,1650,475,474,612,-169,-573,254,1499,1776,-76,1500,-755,458,-1929,-1588,245,476,3110,599,659,3176,-274,-788,877,-535,-492,2622,91,230,897,1385,1596,794,1434,1109,-460,1918,-986,-2765,-1117,-232,-882,-468,-1991,2897,-2040,-806,-81,-2274,-2821,-360,175,1248,726,162,781,2110,1009,-93,119,-1182,-138,-1702,-1040,-2189,198,-1067,924,-2036,-6,-730,65,31,-1359,650,1911,1848,2252,1388,985,1343
50,-1252,464,-619,1945,-1725,121,-692,-1716,1224,1529,-307,-1724,81,-47,1685,-301,1712,-90,-193,-965,-2489,-800,1894,245,1570,-1696,895,-156,501,2174,-56,-418,534,-1929,109,-1364,-1454,1304,36,-903,-1490,617,-88,-848,85,-1054,1213,644,1309,-309,-857,249,-582,-793,1760,975,-2710,-2147,-320,304,268,803,702,280,1640,945,1662,337,-2224,-632,-1607,-1222,-870,-1961,439,-438,416,698,1901,-877,-1497,-841,-597,-1398,2185,870,-455,-399,-257,-1927,358,580,-285,-998,-158,-1697,-1065,170,945,72,1276,954,939,1940,-634,-1284,-1006,362,-1542,-1817,1932,-523,173,-724,538,1482,-2102,252,1120,828,-339,257,243
478,1836,-174,-39,-678,2331,1628,509,473,-305,-509,199,1919,1085,170,-791,589,-909,-922,-104,-552,1198,-363,253,-553,-392,-730,2186,-1672,1280,180,-1000,-730,-1109,-1019,-1160,-1007,785,485,-503,2237,792,708,-999,110,672,-861,832,-763,562,-166,233,-417,954,-1806,-635,-823,1256,-382,-1746,-634,-72,-108,1279,372,-1740,664,-543,-180,439,1840,712,1611,1495,587,-1134,1032,977,174,-38,-678,963,1525,595,-887,-1534,2532,1135,-17,1276,-972,-583,1762,312,-377,-398,794,253,1554,880,2621,425,-1266,920,-972,355,-1887,-542,1112,1110,366,1565,-1936,892,-680,-681,-106,-174,1224,1479,1410,-1209,-1606,1940
-2147,-3844,-302,-679,-592,-424,-205,-929,-1131,-907,-100,-2676,357,-804,1331,979,-1301,847,-1963,2810,167,-2009,477,2382,2193,951,434,582,-668,-693,2808,928,-912,509,-1956,-2618,-571,-2533,-1293,836,-615,40,824,-295,-463,-820,130,138,1717,-102,80,1239,954,-1388,-971,-1192,1669,-1204,-2307,1395,2059,-1597,1454,-1250,965,561,-262,3479,-3091,-1126,796,-45,-902,-3182,-2049,1884,-1692,-1937,-2149,-986,-1366,2792,-1534,-1313,696,1320,-1095,-3386,761,-1501,-660,3640,-434,730,2553,-811,-1791,119,226,-547,224,65,2416,1185,724,-2,895,1011,-1334,2181,-2170,3132,-809,1036,-1937,418,1872,866,-1633,-1775,-1347,1895,1044,-897
146,1629,1622,-751,-898,277,-2757,-2025,-916,363,438,1504,145,2375,-1110,2597,-485,-3298,3022,-2642,175,37,-62,-1230,-1383,936,-772,3310,1851,-622,-805,154,-287,-1391,16,1732,2601,1238,980,-818,363,758,1939,-543,-614,1979,-1024,-86,-1649,2157,-134,-1330,315,3052,903,921,265,3192,-3133,1,107,-1096,-774,10,-387,-1250,-175,-3206,1393,39,3075,-218,651,1456,-1199,-676,510,-260,-1240,-916,738,-774,795,1534,94,-1526,2368,1198,-1861,-137,-751,-796,2259,-605,835,-438,2713,-192,2538,856,2891,347,123,2183,-279,854,-1155,2218,833,2379,-1631,1256,-1178,-478,-213,-2452,-1967,1140,483,1357,2835,-899,178,1541
277,837,552,-1270,-2182,2153,-27,-190,1551,-1212,-467,2314,-85,914,277,-1400,1350,-1745,876,266,3604,-76,742,-1232,133,-3297,-40,-327,-692,-1307,-383,-201,-1206,-656,1499,-202,198,-104,-381,971,1283,1328,-419,-86,1235,-346,1912,-703,639,1192,190,2882,-1989,-1495,0,2093,596,922,26,1166,529,-1397,244,-411,2468,866,-15,-1107,-605,-978,194,-1708,727,1248,1573,929,552,1738,754,-477,-1735,737,-1247,142,1980,-845,-667,-1011,-81,1316,932,378,626,-625,-870,1392,-107,-968,-299,280,927,429,284,380,1308,-1192,-1076,630,1058,778,1925,-612,-2078,-264,3125,275,-142,-695,-1244,-811,-418,212,984,2306
-1530,-19,-695,-253,789,1374,-208,-827,670,1884,-715,272,-182,1133,-186,526,-841,-912,85,910,-1811,-869,-1544,424,-1841,279,-2808,907,634,591,-1808,-1412,31,-890,-572,1407,-1186,786,-1955,-251,1696,-643,495,-529,1025,-305,-1493,632,107,307,451,542,1236,-468,269,803,-943,-39,-477,-608,-1225,-1378,1243,217,890,990,448,515,346,-2279,1629,-429,1536,993,-1182,260,-540,-610,644,-18,546,178,-349,50,-233,-311,1425,-29,192,661,-306,-580,734,-372,-860,428,-62,344,760,1300,-570,795,-1187,2640,832,2025,-561,2185,1037,1111,118,793,-1209,-537,1187,215,543,-1684,-1212,846,271,-1131,-1833,-104
1037,-54,-342,822,-1454,-449,412,-471,-2342,-541,-189,168,428,776,-2393,-493,-337,2472,-162,1126,27,1372,-428,-740,187,525,415,627,-1674,-751,-613,-1149,568,-1453,-855,-1481,100,1597,-210,-543,-961,243,2525,-202,1113,-178,815,128,-1244,-354,-1023,710,-202,1087,-2038,-772,776,109,-825,-392,707,-920,235,2466,-333,272,2414,1061,-276,-990,283,537,250,-808,1035,1469,-1095,-382,-526,-354,-1835,-417,869,1409,-133,1675,493,748,578,-288,124,247,-1312,-1072,1823,-1142,-985,1384,-1031,-341,1278,-1685,-857,-1061,-1123,-453,-1345,-405,-852,-750,-1233,946,-1261,-1103,-2366,688,-414,338,1565,1228,79,-365,-84,-456
709,914,1622,-998,1193,-2576,-1702,-2666,-2495,476,585,1624,-860,-519,-906,1868,-1118,1396,2012,-1381,-873,-2730,-1288,-93,-1032,543,-507,609,1474,837,541,78,-258,-1181,-1379,1941,1836,760,846,581,129,-112,1101,1867,821,1396,-205,-72,-623,2268,318,1472,1488,-148,-1016,2256,935,-27,-2743,1503,-1695,312,-1669,567,-1339,-2035,382,-749,1143,-770,-386,803,352,-649,-1706,674,-720,453,-71,2325,28,-2031,916,-413,-1657,1082,163,176,-201,832,-1585,996,-341,277,-164,1494,990,-400,769,2198,123,-648,-333,880,-191,1654,17,3070,-361,515,392,1432,-112,-2166,270,-1188,688,917,658,1928,2755,-1049,2286,-938
1305,-32,1170,-1125,-1277,-296,-1356,-33,46,-101,3065,2599,-914,1294,1025,1511,-64,91,1140,-1693,2569,-171,2303,108,2128,156,2170,-1438,-1464,117,-893,-252,30,910,613,-2437,1003,998,363,-2242,-720,103,110,1215,-72,1235,-938,-601,-1058,1024,1719,1755,-969,928,-155,1310,601,-1479,969,749,1354,-1698,205,1467,570,-351,1252,-1130,214,869,1349,-1482,-61,985,1775,1114,1187,1314,1535,2595,-557,-1622,-1923,-1561,-1082,-2553,-1729,1916,-208,-20,-1092,-1244,-252,29,-436,1139,-1437,-1278,1037,1861,-106,650,1423,1056,677,-2316,-884,-890,445,-484,514,-1348,574,30,994,-840,-32,280,317,1481,2156,1696,1573,-101
-34,790,1211,-2074,-489,-1606,-1311,-1108,-137,-1247,1125,999,-597,2262,-704,-395,-1320,-1530,74,-830,-592,-1513,986,-1540,433,694,2423,-52,-56,-723,-186,200,-290,-1251,2127,174,1056,213,1352,-1726,35,645,2089,1493,521,2074,-1512,-1243,778,1608,-1391,1097,-33,196,1677,366,-829,-707,-610,730,439,1035,1356,821,-450,-101,-619,-472,-1160,1311,2118,833,395,-666,-98,911,390,-1775,-96,572,-402,-590,-761,-582,-2097,-1001,-728,-415,68,-76,516,-143,156,58,460,-32,661,757,1997,956,1510,1790,927,461,-955,-1108,-435,2255,-1191,132,-761,-602,240,419,1069,-282,174,1101,282,-392,64,-1373,630,331
-533,-32,164,-1083,506,-713,1563,-722,2056,1208,-860,-560,-358,-2116,2910,886,513,-1364,-335,-2152,-778,-221,687,-255,-657,1467,-945,-371,532,-1081,614,1294,-1000,-842,-477,876,-996,-1153,-947,-43,258,-1153,-1154,-2434,-967,-201,-1594,890,954,-720,371,-2220,-617,-964,179,-135,1046,1439,-933,1414,-1404,1574,-1809,-1872,619,-1259,1526,1354,923,-31,1305,-362,1079,-186,-959,-356,-2142,-55,-550,594,-491,1317,-465,231,795,-144,842,-1271,1948,14,1550,522,879,-1133,141,747,-101,-2150,121,-1357,166,-218,-380,-280,-1566,1959,-625,2715,576,-1245,-1037,749,320,973,-79,-1638,-537,230,-723,-370,-861,2576,-594,593
533,1290,344,-1195,196,-456,874,-510,-538,-79,1438,2447,-168,930,-797,-1303,-615,-932,583,-1784,-640,406,689,-205,-41,108,-175,643,-87,553,-1086,-780,-2105,274,-482,1523,-1139,799,745,-876,-388,595,622,735,491,1547,-1566,726,245,1564,-12,773,864,-122,-1314,1886,-479,-1033,-319,319,-545,-9,-149,869,-536,-766,503,-2234,1813,849,920,-151,289,1462,1624,468,1903,-402,1449,2728,258,-1029,436,368,-1474,1171,1102,488,-1152,1562,-495,-852,-333,752,-1466,1222,520,-400,2349,206,-10,444,879,925,1060,-633,-1074,1104,121,-469,952,574,-442,802,244,-148,93,-901,1040,820,2475,-647,-139,1130
-105,1804,759,102,1037,833,936,2868,3029,661,162,1042,728,1535,-889,-797,-554,-22,-120,-163,367,-1513,1478,-176,112,1967,-577,-737,109,2426,-726,-2136,1852,-303,-1439,-434,1523,-948,356,-2627,496,-1404,-806,-241,699,-739,-1859,-802,-812,-898,1021,-416,-920,1734,-1058,-169,-1775,-336,203,-1183,-1060,1256,207,2612,390,422,196,1418,416,-100,-874,1520,395,2903,821,-1580,113,1904,161,1968,633,-757,2457,-827,661,-3164,-508,1348,-998,-113,790,-1476,-205,-264,-479,1501,-363,727,-410,887,-298,36,548,-1966,-1322,444,515,-504,-433,429,709,26,-632,244,-214,-621,-1418,-2901,1198,1507,-104,-461,-770,1021
-617,-1532,-444,285,-388,515,-260,-438,-1411,217,643,-268,-244,14,-334,657,916,274,243,217,1072,162,-377,2683,1091,-372,-519,91,32,-595,-152,1207,-377,-178,-455,74,-788,1013,633,1348,-185,-454,-1550,-1107,-1028,-553,1030,-314,720,-598,1161,-235,-1168,-1416,404,884,1564,-419,984,309,1010,-1772,781,-430,-445,1698,388,-648,-591,-989,-1305,-2195,-660,-697,-1127,369,109,-1048,1065,21,-865,506,-380,-242,-252,1707,1354,-375,239,-817,-628,59,961,-447,-398,599,386,-953,-597,69,-68,661,542,761,1202,28,-233,-970,1865,-118,-1165,2117,-803,-828,-1296,734,702,-234,385,-213,192,1679,336,998
-1428,-1259,572,-384,1449,-1662,898,945,1299,-489,-20,-1157,-820,-548,2027,1178,-405,-615,427,681,-511,-1568,1152,2108,600,2168,-116,-1292,969,174,1274,1113,-129,155,370,-904,-304,-1538,-918,-172,1608,-801,-1868,-964,-749,253,-909,-758,1653,-1039,2156,-293,1338,-77,992,-765,596,-1253,649,1008,-429,1069,1088,-187,-1898,530,-971,608,368,-808,-626,1401,-703,241,-1057,322,-1898,-510,-1048,1028,315,517,-66,-480,-541,-249,-1238,-107,-891,-323,1535,-773,-1128,-790,832,957,-1799,-286,-924,1010,-708,784,1208,-1600,1210,-811,732,-602,-596,-377,-1410,1890,377,366,-67,-22,729,1707,423,-654,-404,1540,553,221
333,-2050,540,-917,-646,-387,-552,-1371,-1967,-638,775,19,-551,-1999,425,-923,2201,353,-1206,1211,231,832,-1852,604,411,-2031,-2643,-466,51,-69,1101,1052,-1704,864,-2348,-109,-1268,-945,1208,1360,-2699,166,1011,1193,564,-2145,1667,-872,279,16,285,573,783,-1964,-1891,1081,606,-1445,-1264,2444,2245,-577,1617,124,1654,234,-169,-366,171,478,-540,-1649,-1581,-745,-870,1207,-697,1117,-721,-2295,436,634,54,-973,435,2506,594,-3595,961,1688,813,2439,-91,1867,97,34,522,-106,1408,-1300,-327,-499,2549,474,864,-38,775,-395,-718,-314,-861,448,588,-2473,-623,1155,1036,1166,-1245,-1874,-1160,-682,-93,5
1211,831,-383,237,-1000,1705,316,664,273,-102,-529,2,-219,-711,269,-1480,1587,-120,-1430,1227,-360,782,-1305,-1382,201,-2233,-816,1190,-1766,336,678,168,55,888,411,-886,-1443,-115,-1148,637,-471,183,-380,833,493,-613,1423,212,-576,-761,776,1411,-339,-341,365,731,-1308,665,448,-1225,1972,95,934,186,934,-212,89,-901,-283,540,1161,626,694,158,737,-749,1857,-134,1021,-1658,-275,1108,476,-906,234,47,-343,304,137,750,590,240,978,711,247,-1919,555,-445,1035,612,951,560,-1731,161,-528,150,-76,-698,202,-717,6,-1752,111,-248,1696,1816,1130,463,137,-148,-798,-1110,-1452,-306
-922,413,887,-1512,1076,-604,1351,770,1761,-117,-107,713,457,303,1803,214,766,-650,977,-206,-803,-1525,325,666,-987,422,-2541,-1173,-290,1944,-108,489,-175,-669,-29,-360,-965,-1287,-1446,558,599,-2712,-2581,-1031,-762,-770,-502,997,-18,15,2448,-454,-864,-1110,187,603,-91,-311,-973,105,-381,1898,678,1187,-81,-111,-222,40,31,-869,-978,-51,2096,756,821,-335,69,1060,668,2123,-520,-623,745,455,-265,-1413,959,340,-887,504,87,-1025,-548,-1607,-1132,1282,669,-145,1097,1928,925,1246,-693,720,-219,1044,-1515,231,1322,-796,402,1165,-409,-396,-148,-1132,551,-1218,883,1949,2730,807,1007,1924
494,-340,-969,-903,-1439,300,643,219,572,531,922,460,113,1158,96,-163,797,439,-1163,1074,773,-1678,-155,-589,-153,-839,393,303,-2020,-209,1530,-41,-255,267,1254,-185,471,1194,965,569,-217,958,-1201,501,891,407,-414,-485,-263,-586,540,1368,-1143,-27,-256,-624,-911,-813,-1008,805,75,394,1018,-484,-199,-277,-1397,-1182,-2161,-564,-1089,482,1338,1503,1252,-465,962,609,157,-185,-357,-1455,16,-1400,490,-752,844,1080,381,-1027,-1678,-1133,579,700,-57,492,122,757,1198,-577,785,1323,995,260,-1908,499,3,-218,1499,-603,219,-30,128,-34,-499,-391,278,-994,1690,91,1249,-1016,1231,391
272,1300,2,382,1671,-374,-28,727,402,-48,467,-727,150,420,-254,543,-621,-31,-118,-1394,-1521,143,52,-1227,145,1014,639,1844,1269,1015,802,1779,-265,1091,970,370,-318,-100,436,-231,1105,350,-170,133,-879,968,-1878,1026,-637,1198,317,-1819,1129,1203,1203,-1015,-938,1325,644,-1716,-406,599,-1221,-674,-1603,-314,-986,303,1230,2011,1809,1372,649,213,-217,-1321,937,-416,1737,1861,976,674,671,-637,-997,-1820,1394,1453,-690,256,-1091,-1440,456,95,-994,-1969,-180,-727,23,871,-244,1317,-1887,144,1011,-915,-77,273,-823,-948,9,-1643,518,1912,957,-1535,1183,-492,302,428,43,-1662,-282,70
-409,101,746,-488,-192,577,16,160,1188,284,-1090,438,407,-37,276,-3,287,-69,406,724,672,-1038,310,-254,-532,319,-1205,-375,-164,162,196,-732,591,-1349,-1123,-267,471,-1079,-640,-441,-6,-1832,589,-429,427,-1996,268,379,-684,-247,-12,-423,-720,-605,-1164,314,678,678,-1439,914,295,322,-235,510,1855,149,716,2401,-507,-1272,409,-682,1172,314,-274,727,-1302,1469,-839,-37,-1221,932,1230,-382,1581,-150,-1155,-1155,22,-470,1038,1147,882,-1115,704,183,-724,-377,-199,269,418,-1159,-639,82,-1223,959,-420,1740,69,1179,-117,-87,-1223,-565,277,-296,-663,-599,-827,851,-190,757,58,-180
222,128,73,-3,240,385,-219,-602,-60,0,-175,-387,-696,561,162,-500,-322,-639,-331,-442,-123,403,419,734,477,266,568,1395,398,-310,-526,-444,-540,565,283,25,-488,164,143,-89,1215,727,897,322,161,-505,-374,-425,-228,243,-739,299,104,199,135,-510,-999,-697,-1,-1530,-83,-208,-201,189,1023,534,-332,-832,-37,-108,560,-1185,-758,-733,36,440,30,-844,24,-1880,-617,-55,-199,-308,-358,182,-901,-1621,682,-31,648,1798,613,260,184,-1107,-523,1230,240,303,271,160,-919,155,52,75,-1910,-114,1134,1068,-197,-655,528,1228,733,-335,700,-487,-763,-628,-1279,-480,-875,-120
-354,444,-467,-50,-185,658,372,-251,639,567,360,815,393,996,-605,189,-58,-403,-468,-118,-1024,340,773,-240,-649,-221,85,-90,162,110,-389,-851,-486,-445,124,996,-129,1431,-30,99,665,-348,73,-71,-682,654,558,45,-786,84,-417,-691,-1005,-609,-275,189,347,119,125,-1335,-302,200,-757,-595,528,-186,-527,-343,13,-930,440,-546,1462,1132,-95,-514,986,-143,522,256,371,722,-7,252,-334,-312,920,1019,-702,-133,-478,-1531,109,-241,-634,1293,1055,746,-338,144,-524,342,-520,1497,22,762,133,530,284,-551,638,725,440,973,-260,-184,-6,-590,-244,948,567,-237,-96,-324
