-2439,1563,123,2055,-1590,-506,1136,2293,2330,-1174,-521,-156,-363,863,1176,1578,3810,2145,-544,-38,-404,-499,3317,1182,-147,-282,-920,1197,-822,-202,-448,-771,513,327,-1558,2032,-1446,859,-1776,-3104,1449,-3888,-1888,244,122,-1636,-2702,830,1767,346,-1063,-1266,-912,932,-1477,1975,-964,1374,-1990,-510,1210,2654,2031,-315,-2140,248,-1800,815,-2130,-133,2547,117,-307,-1867,1628,272,3450,166,1009,2468,1319,810,-796,170,286,-35,1893,-731,893,721,1199,-390,-1948,1082,-82,-663,-393,-2088,532,-2806,-1129,-1831,-2815,333,-596,-393,745,523,262,1519,3305,-3204,50,-444,342,749,-530,2717,-1582,3082,425,855,-497,-2380,449,1275,-2453,985,-366,1130,287,1859,2036,3582
1219,-322,2870,1918,163,-1336,827,1820,191,-3265,3010,-2020,-3493,2529,-1970,1402,-822,-2327,2078,-2750,834,-2763,891,-2925,-3346,1978,-1370,-3222,-3721,-3788,1994,439,3,833,-1910,-591,1004,1250,892,145,-243,1583,-2472,1508,837,-3007,-83,149,2147,-8,579,1323,527,-2685,2994,2311,1902,-518,1028,-972,-1936,252,896,1440,-1926,-790,1974,-1485,88,-3598,889,897,1540,-1719,-1645,130,521,1920,-2531,-815,-228,2511,489,3218,-591,-1271,2099,-1693,-281,-2427,-627,-2390,2144,764,-565,3004,-937,1561,-753,-680,1358,-2377,-2949,-1204,-47,-1134,3110,993,2116,3044,-2029,-1059,-833,3547,-4701,2024,921,-1864,-1359,-2891,1245,1958,2438,1859,-774,1105,-1257,-125,-2280,289,-145,2003,1399,675
-1060,-396,1014,1351,-391,3409,36,-1572,-1443,4442,-1106,-795,-1121,-1559,577,-2414,-2135,-1435,1813,9,-363,2045,-657,-846,491,-531,-1094,1511,2314,1918,119,-2184,1752,2487,998,2542,-905,-1151,-607,-1311,514,1300,3441,-167,1518,-929,1285,-993,-804,-1349,-1595,-1306,-26,-775,-223,-3230,-303,561,-589,-1627,-358,498,-1134,-637,361,-1903,-913,401,628,73,2023,-3209,-1249,3,1785,-127,227,-755,-765,-1812,-151,-313,1341,112,-296,2316,-2256,-1904,2091,3233,736,-160,-2526,-594,-3089,-58,-911,-622,-1540,-2878,-1516,706,3010,931,-208,1016,50,2756,1653,-631,-76,1590,-2585,-1601,1025,149,847,585,1474,1076,-1088,1106,136,2711,-3102,269,135,453,1958,644,64,3441,1108,-55
712,-937,2111,1493,-168,-2008,2117,2384,4228,-3941,1394,-1124,-1906,4010,-947,2070,698,713,1880,-2668,-1183,-2545,1137,-1838,-4176,654,989,-2684,-1311,-2806,2772,-51,881,859,-2243,414,3436,1778,513,-2246,1916,1625,-372,251,941,23,-1224,3001,2333,2595,-993,2718,-1194,-173,3940,2243,-31,-2633,208,-1056,-308,984,437,-642,-1787,-1978,355,-1163,805,134,1762,-1068,2217,-2681,195,1123,2299,1441,-2407,-3403,-797,910,762,2679,-1468,-1186,-388,-126,3240,566,-1052,-3002,1281,-89,-1690,-199,-1980,-2660,370,-73,2210,-2533,-4270,-149,511,591,-1492,-748,1525,663,-574,-2711,307,1546,-3783,367,685,1462,-1916,-2022,-544,-2435,1543,1241,71,220,-1279,531,-1217,1042,-552,1987,763,2495
-575,2196,94,1020,-2543,963,1208,25,-1719,2579,-1299,-3054,619,776,2533,-1547,-1877,-1751,1847,3659,2138,2024,-144,576,821,-310,-1740,-1417,1926,407,1147,-1022,-493,-1101,-2455,1287,428,-2645,-750,-854,650,1111,523,-693,-908,-793,-826,-87,-382,1887,2307,-1324,-1811,-475,-925,1426,1179,1149,-1261,519,2924,1543,-1605,-1747,3537,-313,-531,2172,18,1684,-61,-1424,-658,818,415,-1424,-1022,-819,2572,1816,-407,2136,2102,-1417,-1059,869,2451,24,-1369,-899,2888,-1172,275,-2402,-1229,-1793,-1888,-195,-1229,-1564,-320,-836,2770,2251,119,2191,588,99,2500,2070,2071,-2450,1887,-1987,1795,1604,1307,-1569,-2156,910,-2376,3350,1160,-2983,2075,2998,783,318,736,-20,-2042,-49,1331,-1363
119,-435,-1374,-549,137,2656,-443,-2283,-2348,2206,-2778,1660,2270,-849,1124,-1229,-1421,-874,-2271,1134,-1639,2650,-2692,183,1423,-786,-82,3078,5698,568,-1714,-1677,-1188,1753,1795,2323,-241,-2818,488,49,-446,-1552,1542,-253,-135,-388,1481,-645,-1683,-891,-81,668,-1526,-1275,193,-779,-485,2730,2,776,222,-3723,-1636,-1167,754,-139,431,-1862,-28,3294,-1479,1605,817,484,111,-214,-1327,-2068,2054,222,1066,353,759,578,-1391,298,-3218,1534,-2215,-635,-702,-1544,-1797,-1742,-775,-686,570,216,-2073,-665,3110,233,2863,-852,-94,530,-583,-531,321,422,-1441,4101,-1545,-3822,1450,642,-298,-577,192,2307,-47,-949,859,-1641,-1583,-428,733,-1593,1130,603,981,20,-2648,-2620
356,-1567,-996,-149,-412,-717,-2019,-961,-71,-1074,360,1009,278,94,1027,208,1480,2499,-2611,-1031,310,998,-1079,1372,1931,-441,3074,741,814,-640,180,4097,-2475,-2693,2420,-1012,-13,1227,435,1523,64,-3064,-2494,-3216,1974,-1261,1830,-2620,2128,459,904,164,2170,2607,430,-1849,-1945,618,3078,-1960,2976,-1157,-75,-355,-157,258,-1411,638,-1922,121,-869,2626,150,-1798,561,1913,-205,-1750,1015,-1976,2643,1590,-197,1424,325,925,-735,1841,1630,-641,-2178,1715,695,415,-248,-741,3018,478,-342,404,-225,2138,-1819,-1638,-679,-1467,-2044,-1513,-2613,-3177,-2410,2032,-1674,-829,88,-27,954,-888,-38,-2718,-421,619,-1380,763,768,187,136,-2108,-1822,1945,-1492,-2979,-1462,-922
-138,-1138,-879,-1938,2343,-32,-2956,-1169,-3131,2706,-889,674,-302,-325,443,-2823,174,52,1097,1648,-1722,1396,-870,-1013,765,576,2775,1947,265,1709,2295,3479,1567,-1359,1489,-3426,-1128,-658,1068,1372,1442,1013,211,-3179,202,1071,-2527,-2084,1145,964,-1220,645,679,750,-547,-813,-3023,868,1712,-4214,1433,-2253,305,1400,1069,2210,-271,1350,-261,1698,-544,-80,55,823,115,186,-538,-3209,392,-2527,-1050,-1927,153,-1234,-66,1198,1784,776,-1298,-249,-486,-83,944,-1698,611,-988,4219,2540,560,850,-12,1655,1142,-305,1540,2949,-1236,-2192,-1937,-1126,-8,1242,-2140,173,910,1110,469,-960,768,1113,-565,-561,-1835,824,-1820,-172,-249,32,567,777,152,877,1239,-513
2089,-2069,797,-1065,1747,-202,-52,-2124,1810,-1065,1204,1569,785,1387,-3039,-2120,180,498,631,-2898,-2349,869,-2147,-1758,-2148,2258,181,311,-1296,1702,-209,-335,1164,1018,-157,-948,3263,-208,309,1291,-2013,2423,2459,2551,-1728,1808,3229,-56,-218,75,-740,2866,-1043,-120,499,156,885,-1693,-459,470,-1752,-914,-1699,-889,-2648,-865,1765,-219,2103,-575,-2468,-1953,2447,792,-69,-2854,-1611,249,-2112,-3127,-1273,-878,-528,262,-2925,-1432,-3124,1817,25,111,-1269,1321,1986,2203,994,-253,-374,-864,-642,4153,1084,1446,861,-629,828,1263,-2349,857,3,360,-2941,1384,1793,1421,-2669,-1532,-1421,500,-654,-1569,-69,-1488,-152,3328,820,-1358,869,-179,881,-1173,2502,501,-3126,-529
1387,-661,1777,726,-2457,692,79,-3203,-709,1805,2276,-2020,502,-797,1697,-2815,-4057,-93,-1997,842,2701,2831,-2847,2065,-70,1436,-314,-1941,-5,876,-254,528,-2586,-1379,1786,-1356,884,-27,2119,2268,-2484,2448,1347,1614,-1580,838,4629,-2763,1558,-2347,2398,-1246,-1772,39,-2067,-2046,4059,-1627,-216,1092,3282,-965,-3160,-2797,1998,9,863,2343,3556,-908,-828,-2762,758,-414,-1763,-1539,-4564,1409,-1879,-2186,-231,3259,394,151,-2338,-572,-17,1280,663,-349,999,392,1781,-1415,-1163,241,-2351,-1054,-1962,1472,-606,2593,-202,-2600,-2030,-695,-1508,-16,1431,40,-2087,-539,-802,103,-2734,-3702,2074,-3787,-3241,-3403,-1659,3720,-1189,3203,3170,1239,4234,-2860,-984,2532,-814,-3869,-1212,-3904
655,1319,-400,-55,-944,-280,1015,-1298,-424,1011,-750,-1267,131,25,-1205,120,1156,-408,-1728,-2789,939,1994,-928,65,-862,3217,-1056,-1138,-1007,2658,-1513,1703,-1870,-40,132,2238,-443,-2414,-551,1204,569,259,536,586,137,-1715,-362,-1380,-947,-662,1952,-1257,1322,-3306,-2900,-1738,3100,2366,-910,465,-156,272,1242,1731,-520,-554,-1373,417,2589,-3403,-1076,616,513,651,-824,-4488,234,262,-1608,418,-358,2088,-3256,-529,1248,-355,3087,1147,-3416,-408,-593,1793,2222,2519,1350,653,597,-862,-1574,792,-2630,-720,1191,1012,694,1163,-122,1571,1933,2158,1423,-417,-827,405,-2251,-2130,182,-1524,-156,-652,-1824,2808,966,901,2833,-469,1964,-467,-2922,-2172,863,-1174,-161,-2854
-1930,-1064,-2140,56,1479,2731,-2779,-527,-630,349,1092,1144,-1546,-2104,-1265,-2105,-1263,-1423,-1342,1836,282,1887,-1379,407,250,-1070,-1365,1355,1144,1706,-479,1617,138,646,2960,-476,-2372,-2667,478,3807,-2284,466,2097,-1260,40,-857,-557,-1993,127,-953,-1666,387,-601,-800,2253,1900,-1623,455,-479,-443,-159,-798,760,1508,-1231,477,-1018,2047,1363,1468,2693,-136,-524,1425,2365,1485,792,-827,-390,1663,3176,-1481,743,1806,133,-2340,-1508,-424,-228,-1066,-780,1398,959,-1571,-1225,568,751,3557,-442,265,1526,1062,390,-489,-761,351,-19,-878,-1822,692,-181,3491,1168,-965,270,-1334,411,1052,493,307,-1309,-1205,-1940,-627,-1179,-1773,35,517,206,86,-372,-166,1452,-1020
583,-1455,61,715,-509,1020,-2775,336,-719,-868,2208,-766,-1104,2242,-2710,-4053,2394,414,1274,-41,-718,1475,-3409,-3938,-235,1002,45,-437,-3010,502,1418,1847,1128,-515,194,567,2188,-642,-611,438,1492,358,-722,-562,-574,-1105,251,425,1308,3952,924,676,-690,-990,709,1184,-2412,443,-1035,-1027,-1420,179,-328,1557,-724,1258,-874,2126,523,-2856,57,316,453,-171,-652,-1373,880,-782,-3000,-2911,2457,-1176,720,2402,-2587,-1018,98,2702,-635,-1136,-503,968,2643,273,-1317,-70,1059,993,-808,2735,-498,906,-1141,-824,-79,290,-688,972,-419,1331,74,832,1709,1057,-2388,-441,-900,1750,-1297,689,761,-531,727,1929,965,-869,310,-1015,475,-379,-1035,1976,-523,928
-313,1547,-2423,1004,-1848,1095,-1109,1121,-2693,870,654,-354,-129,480,1467,3348,1681,2303,1304,1073,-1470,-227,1190,-1465,2312,-1140,-2380,594,869,-1667,25,-871,-984,-1299,354,2038,1193,-2011,-1303,1441,584,-4150,-1645,-1689,1481,-1330,2172,-434,-2974,-392,1319,-1853,643,749,1703,-153,-1592,1401,-28,1857,-483,352,824,-2413,2122,-601,-564,-933,-1636,-1752,1318,927,-5339,-190,292,3490,-504,-1816,1902,2513,2747,1941,1406,1788,-597,1825,1542,168,2015,-1046,-546,3883,-827,959,-488,-1219,-417,-60,817,-2282,-1398,275,977,2834,-3076,-489,5131,1666,2689,-1209,2091,1657,757,-527,-81,883,172,3148,861,2859,430,3304,3687,-1066,173,2257,248,-2344,-492,-1098,-2418,-998,973,205
1267,-1885,16,-444,-1906,763,-3718,1451,570,-1899,4503,2087,1193,790,-535,-596,1498,1193,-2410,-1030,2111,2070,672,-2440,2170,-584,-405,-2359,2864,1311,2209,290,-1990,-1071,3264,-2626,-187,-1409,226,1698,214,63,-853,-730,-4,-350,557,-863,-1388,691,893,4605,-577,1006,1860,937,-2005,757,-3098,1645,1352,-360,1447,-337,-275,2406,1441,3266,474,-1346,1840,-114,928,-127,-411,-1356,-174,-1280,228,-604,2421,-93,1440,779,-1844,-960,2557,1449,2196,-4987,385,3059,1465,504,-3119,-309,287,2604,976,1755,1906,712,-1370,-513,-2328,-1508,-206,-1022,1767,-1182,272,926,3166,2302,-2167,764,-2214,-505,573,-509,178,985,646,-2156,2701,-2082,374,-2156,-1002,-879,-502,-2519,-1046,673
-795,1931,1723,-1313,-2938,212,92,-361,-3076,5615,-2489,-1914,-341,-265,-834,-751,565,60,826,-210,-444,605,616,2027,1491,365,1599,-755,-2037,1894,2490,-2963,323,40,1299,2954,585,1715,-1875,-2644,-615,-1178,1348,-212,339,1021,809,1777,70,1191,2385,-2810,-17,-792,-3786,-3233,1879,325,-2601,1498,995,889,2921,602,485,1673,-1972,2800,2449,-1722,-1834,-583,-767,1326,-1257,-2508,675,3175,-1065,1656,751,-290,-3686,490,1645,4050,3505,-1810,-1837,2507,2200,-1575,-162,630,1297,-3420,-1885,-2568,2217,-141,-2215,1701,2425,93,-135,-661,-426,2133,2746,-235,1872,-2141,-528,-642,2196,-1756,348,-152,-468,-273,1071,818,58,-877,-901,4099,193,-595,-2555,-1319,72,2140,-717,-2650
222,-1933,2137,-1269,654,752,-1581,736,-954,591,2830,-167,-5355,1686,-3450,-185,-1855,-54,1816,-983,-3919,-1915,1498,-2738,-625,716,371,-294,-292,702,705,405,1752,1006,768,-1742,1880,1245,-1,-245,482,3086,201,2317,-509,-513,138,-235,1222,-1525,-3064,-178,-1667,-1837,568,-283,557,-29,-230,984,-3471,280,2632,-871,-2795,2091,347,3128,3628,-1910,-774,-259,581,2028,-1315,-2429,644,72,-4671,909,2778,-2485,-1021,336,-348,700,2392,-2398,517,-569,2526,-1516,577,1597,-770,-387,205,1290,632,-731,-849,-343,-16,-572,843,726,1583,1929,3604,691,-757,-13,-187,2348,-3371,1483,-3371,1011,2762,1152,1467,27,259,2044,-2686,1215,-2244,-1309,54,-1771,-237,3674,-679,118
-585,2839,-3250,1142,1547,932,-1846,2674,122,-2943,1635,-2092,-249,869,-750,1348,1590,527,973,427,2720,-302,2749,191,13,-2083,-1814,-2158,-2408,-1239,185,562,260,-1525,-1115,-1357,1052,-2050,-1194,1271,658,-1836,-1973,-1989,-290,868,-2355,775,-971,1901,-1112,2290,89,-1860,3277,3615,-551,-958,-2100,630,875,824,331,1647,-1429,-338,-283,-1133,-1907,-544,4466,-586,-3118,1925,-839,-2135,-1852,-418,-619,557,546,1549,1485,-1058,-205,-1068,1263,-232,-477,-2903,-2372,969,2509,4141,-2075,-1094,1585,1488,2766,-1055,1006,-2899,-140,3953,823,1619,1573,2318,1526,2497,1615,-341,4264,2017,-2034,3091,-327,1582,-823,1611,-1402,2079,638,-3067,1136,-393,-1646,2761,-849,-3662,-150,-1214,2347,-677
-1539,-381,-1169,-2248,625,-2763,1792,-146,1523,-417,-1235,-2905,-3157,152,-870,1174,-548,-559,1526,-150,-1001,-3055,-1364,4581,-1773,-1948,3288,-411,-489,1200,-148,4190,-570,869,215,199,2470,928,200,1861,-642,1620,-2607,-1339,4054,-1101,373,-2410,2728,-1462,-702,-1971,-349,2032,-495,-738,1773,-64,3409,-402,527,-1230,-1474,-2418,1317,-2533,-2879,2247,1343,-315,2329,-645,-1863,-236,-1590,-472,1650,1935,-686,985,1779,-189,-2091,-208,2441,704,1328,-717,-798,1310,-336,-1610,-712,-322,2482,-2349,1056,-2241,405,258,-184,1740,-281,4336,-304,120,-2471,-255,1123,-1315,1087,-1657,192,-1022,845,-4728,-1091,-936,149,-2091,-2288,-224,-107,1626,-1238,1225,-595,1077,-518,-743,-1184,-1417,-759,628
-66,-2152,-516,1582,3964,1200,-69,-927,1883,-3379,-2264,-417,-1639,-77,-2072,-1302,-965,-1551,751,-121,421,-282,-3326,-636,-3121,2319,2151,2321,-2053,-1925,2816,1464,3455,852,-1080,1117,881,1094,3102,1295,-2662,1033,797,-1307,4638,-345,-1576,75,2016,116,-337,1620,3566,-384,2910,146,-2858,-292,2943,-1415,-839,-1313,-3364,2735,-590,-2411,-342,-1443,-2292,-158,1493,-9,2238,549,3536,2182,4185,2016,-361,-376,1858,-739,155,628,2496,-503,-2764,773,-569,-2027,-2594,-1233,751,-5,727,482,3573,1095,-2080,674,-582,-1061,876,-2620,1786,2366,-2901,-1348,-2621,897,-3178,2063,-480,509,532,-572,1122,-1944,-1713,-1145,1571,-1247,-3409,3786,-428,-1849,-1238,2443,2873,893,-897,2435,-972,788
1270,597,-840,-911,-43,1542,-364,556,1819,-348,1004,442,477,-937,53,2034,653,969,-318,-1463,1126,239,-244,-597,-968,-2379,1720,-1462,657,1081,314,-927,668,590,664,266,545,-2006,-1796,-2244,1012,1415,178,-737,-1454,3354,664,268,-243,15,-332,3461,178,-983,2858,7,350,532,-1408,2754,-1834,974,577,1966,-1393,-2004,617,717,2373,-1556,2750,-1254,-279,474,-975,-2777,-1400,951,-1452,-801,-248,-1312,-284,-2662,-1403,1429,-1696,407,-941,992,-636,-277,199,-845,-1193,-1713,-690,-1874,2409,-442,119,55,732,892,-649,2177,958,2343,2478,1486,-384,-354,1531,868,-1713,449,-395,2748,219,-619,-591,814,1930,999,-283,-632,2106,1285,-2101,-4369,647,-2241,-1196,479
-3029,-2576,2605,2585,-901,-165,1244,-451,4287,-2092,1732,1062,-1916,1350,1280,-922,-472,363,-1238,-170,-879,804,429,-591,-4485,2155,1486,-450,92,-495,1334,697,1950,2764,570,57,-274,1118,231,-1447,-160,-1116,120,1952,2755,-3479,-1595,-457,4173,-69,-329,-18,-2823,2253,-110,3353,-2057,549,140,-5615,178,399,-1180,-3945,-3559,-41,-811,1842,2360,2014,2836,-1727,3430,-6573,2316,1774,4261,1117,19,-403,2299,-2400,1742,-738,-3212,-1734,2909,-1079,3633,-539,3988,-3636,-2256,-2227,-1649,2370,273,-3896,-2025,-1117,-120,-48,-6432,-1810,-2848,-669,-993,-274,-47,-1628,-1125,-1998,-1730,2254,-528,-1970,-547,783,-2197,-267,-1276,-1572,-492,-1623,-31,-326,-3276,-1033,2443,2195,1949,1640,431,1737
3267,2741,83,1114,1370,2526,3088,-1985,-1174,3845,-2630,-316,3383,-3142,1126,313,-1695,-552,1670,2125,2449,-759,-2978,506,353,436,955,815,-1091,-2659,-102,-3259,2885,-1281,-3112,284,893,-1461,264,-2694,-1091,3699,3330,2526,-1929,5178,3850,1689,-1318,1235,2553,-205,530,-513,151,-2654,2335,111,-801,4702,-2725,-1771,-2366,2370,2523,-1126,1247,-1407,-873,102,-1294,-2003,1599,4054,706,-2526,-902,1436,-488,-568,-4527,-264,1209,-3495,584,2168,-5036,1541,-1663,2841,-900,-1640,-2180,-2393,2016,1260,-599,-150,528,-1093,-1004,192,4657,-462,2388,2878,1614,3429,-994,2162,-2745,1675,-464,-3010,2892,848,2990,-822,-677,949,3126,1696,1536,2611,75,-675,1290,3667,948,-293,2460,-569,-1412,-2182
863,507,1411,-828,-898,-3228,4263,-182,1077,2572,1155,-728,-1666,1372,-2170,1841,-1929,-2462,1150,-3323,869,-2463,868,2106,-1267,2053,1569,-2363,-1505,-507,-907,1218,802,-266,-596,505,1070,-27,31,2790,-154,1289,-386,43,370,-681,2033,375,864,758,2095,-2028,951,-261,65,-312,2878,-558,749,478,940,759,-1400,1812,888,-476,-1437,277,2499,-1449,-2449,-2009,1988,-1884,-3081,-1378,-596,275,-1796,1972,-1009,-308,131,-84,2614,33,1360,833,-2684,1671,-410,-1847,555,-2181,206,1507,-4719,-801,-2414,-906,-163,-782,-544,3187,4395,277,-1719,3997,-1104,-1730,1478,-1993,490,-57,-1974,-1918,-469,1571,-1622,-2164,-2370,-422,867,2740,-1676,1697,-3235,-393,-1480,-281,-18,-664,-1922,-2079
-1081,157,-147,1256,586,2654,-457,-862,-655,321,-872,874,525,-1626,81,-1627,-2240,-372,-3537,-136,2957,367,-616,1467,-752,-1717,-1450,1345,858,1337,-3455,725,251,2002,-507,-1061,-2900,-1064,923,1381,-2812,955,446,2068,771,-1554,592,-211,-724,-1315,-2725,907,-524,-1381,-157,-324,1864,259,-2091,773,612,1284,-259,623,-1845,938,1285,-1376,118,2373,2309,-433,133,-1266,261,2317,-566,-1137,-1234,2355,-425,1348,-520,290,1717,-2073,-3709,2056,-490,637,247,-2536,-1320,-1278,-1792,2098,1353,598,-355,282,1487,258,1698,-1768,673,-1315,-715,683,-2214,-256,-850,618,-1647,-2512,947,638,107,38,-1636,-309,503,-1141,-1876,1045,-2181,-2071,1763,-755,2564,813,759,457,-852,-1043
15,136,2500,-796,-1852,-1170,-1907,-1238,-3851,2422,-59,-2834,-1443,1463,353,-3318,-320,-410,1564,-110,134,-58,52,-319,503,701,849,-1831,-3987,1650,1328,641,-907,-1368,316,-664,-346,1790,-1000,-1256,350,-152,666,-1272,-2211,-2140,68,-953,1940,812,1605,-937,-744,-1637,-2715,-3001,606,127,-333,-2355,2325,1789,958,719,94,1217,-1435,3322,841,-1779,-2126,-96,-1564,-1394,-1203,-1359,-2535,453,-1884,-1766,-1267,1578,-1801,1587,-469,2054,3651,-1607,-934,922,1255,6,3077,1960,-717,-1515,471,643,396,1695,-726,1597,-927,-1477,281,-1794,-277,27,919,1301,1355,-1312,-358,1780,-571,826,1095,-2163,-1468,-2122,-692,2284,-188,711,-640,3208,1381,-2878,-1600,293,-469,1946,3258,-359
-469,186,2134,1054,-5235,1372,-1625,2811,-277,752,3781,-174,-1771,2960,-745,-383,1278,3174,-2696,-1258,2756,-491,2190,-865,1093,-2763,575,-3286,-1211,2041,1463,-817,279,-2496,69,-1314,262,1452,-3296,-646,1162,-2664,-3832,108,-544,-2939,1858,2811,2131,1423,-1223,-518,-538,360,-875,-322,274,1638,-4054,2256,907,3561,3590,-893,-3716,5118,849,3560,3089,-904,2766,1773,-2077,-2825,-2717,-1881,-490,40,-2810,2903,2591,755,593,212,-453,1510,4128,1047,1887,-1950,3235,-32,-1886,578,-5390,-2988,-1838,100,2272,160,-847,327,-3466,-1568,-2143,-3835,-222,1464,2141,-1040,1730,-2130,1393,187,-695,1374,-2638,2700,-945,1096,280,267,2122,-1752,-812,2153,218,-3769,279,-1798,-2782,302,-822,-353
1257,377,1188,-278,-1602,-2709,2091,-590,1638,1070,2032,-28,529,-363,1574,1277,-615,433,-512,-835,-130,-1218,2055,2310,2386,1794,1731,-1508,-869,-830,-1789,995,-2815,-2721,-789,-575,-1617,440,-995,-675,1913,122,2097,655,-2831,-216,2658,-1592,1375,781,2272,-691,-497,1368,-1498,781,2284,-1028,-437,-698,2557,-375,92,1226,1856,-517,-1688,1322,1052,-895,-1854,-1123,308,-401,216,789,-1838,-1362,-136,-2305,-295,625,622,-63,-599,98,37,-174,2562,3093,-1556,1864,1042,-1751,1231,2011,-3364,-399,-653,-1639,-983,178,-1513,-1755,-713,-727,218,-429,-2724,-954,1597,-1139,-159,-879,-18,-1886,980,-226,-847,-2299,-578,-39,-1130,928,1546,-882,1043,-1336,-2016,1490,-106,-3914,-522,723
714,925,-84,643,180,84,-39,913,-2388,398,68,-733,24,-846,1455,2899,-1024,1232,-1176,3199,-1425,-1490,-1339,-1679,-689,382,721,-1819,44,-2736,189,108,-876,328,-1101,-407,197,-1235,3066,1232,974,1881,80,431,849,969,-888,-1402,-544,123,1721,-892,-1422,-2514,304,-1430,-98,-468,1003,741,-2692,-4357,972,1298,1482,869,-761,-1517,453,45,-721,2034,-1063,-188,-1716,3847,-2042,52,-866,-1468,210,1419,508,169,1087,918,469,348,251,117,-1577,-1592,2403,-2338,-533,2872,2534,597,-178,-1485,-1016,-1302,-1204,-1275,-590,-283,3439,-1754,-647,1339,-1264,-852,-2073,738,-1864,65,1140,-287,-1041,1426,3245,1575,1582,815,751,97,-241,-589,-1156,2088,1325,-1076,771,-1111
-2208,594,619,-293,-2022,-2507,-87,483,-2216,1181,-1436,-1970,750,1729,1397,300,-886,-90,-1790,-639,-586,1161,3243,1231,360,-20,-1869,-1058,942,1066,-1633,1413,-2225,762,-185,1496,321,385,-212,1959,354,-3671,-552,-2123,3957,-754,-1530,-931,652,-929,474,-992,102,2760,-4816,-912,2656,-2995,-497,-976,3724,-88,883,-1794,2178,1991,-955,-1700,1041,915,-1865,-279,-1016,-3407,-3271,2643,-2041,-609,331,-435,-1559,3713,-1647,1384,1230,394,5546,206,1190,109,1723,-365,-25,252,-2871,-378,867,-2648,-2919,-861,-444,-25,-578,3312,-1618,-2737,-2263,-1335,1621,-4275,3240,-4025,-1730,1078,-1391,-1943,-547,-706,387,1210,-1407,1525,434,-1722,636,982,-319,-4188,288,1880,-2077,-490,1363,-1241
-1326,-2480,591,-834,1379,1081,-1410,-2998,-207,-188,-1801,-9,-1376,-680,-123,-2084,-2165,-1017,-966,-298,-269,-173,-2435,-333,-1532,675,2967,1776,489,742,-978,1889,450,1778,1326,523,794,106,-104,-717,-2031,932,1457,413,2595,-2702,571,-3130,952,-1307,-306,765,-612,-251,-536,-2359,-1870,2846,1074,-1748,-697,-359,-2207,-715,-274,-2541,-1899,1296,784,-370,1722,-815,912,-1351,1094,-454,1232,530,-2181,106,858,-2859,-2995,-1140,464,1538,-103,-214,-345,-322,1623,-1756,-1325,-345,91,819,2863,-880,-952,326,387,2000,-568,-794,-34,-1268,-1022,1284,148,388,-1545,1500,-1847,920,1496,-1008,-1172,-1327,463,-22,495,-419,-1058,1681,-2315,-1539,92,-2125,2589,373,-491,1248,-896,-544
-700,1278,-2394,670,-1687,3749,-1740,1684,-1244,789,2790,-619,-2233,-844,-169,-192,-921,-963,271,1851,1364,2201,641,-599,1932,-3837,-3602,-703,3186,-292,-3057,-1136,562,262,2934,-604,-1963,-805,-677,-774,2532,-2044,-712,146,-1566,-199,-533,340,-2494,-1228,-1827,619,-539,-2239,1013,1502,169,1073,-1271,1223,-1012,1123,747,-593,-1594,2836,-1265,569,1428,-699,3341,328,-2594,574,-1761,-1981,-1635,-2111,638,3022,2749,-422,3438,990,-1910,337,-1354,-786,-1201,-1530,1472,586,-697,373,-2472,-246,-2079,2436,1699,-1659,5,-233,1421,1472,-1079,1486,1057,3608,3538,2324,2252,397,2092,-2753,-1042,-118,-1241,2523,796,2207,-1155,1145,1923,-1413,-645,1226,6,-735,71,-2957,-906,-50,2208,640
-824,1998,332,1592,789,391,2119,-207,-89,179,-1201,-1703,-1129,177,-755,-1591,-203,8,320,630,2031,-2570,1807,3656,-629,516,954,-1432,-3781,-225,-2847,76,2137,-144,-1982,-1341,-1788,1633,-2292,-2068,482,-282,-434,4114,-440,-219,-1783,509,3132,1831,-2830,-1040,-769,-1122,-2549,1255,2158,1460,-501,461,833,1133,-379,-155,-2218,1311,483,28,462,-170,1311,371,-208,1245,-1151,-1142,485,576,-1734,2448,-1345,-393,-1512,-2490,2048,-497,-405,-723,-635,1161,1582,-3287,-1935,687,2137,16,1068,229,767,-664,-1436,-765,-308,-590,973,-1133,-992,1236,-2536,1456,-66,-3236,-182,148,2184,-387,-209,-1094,-890,-381,78,-71,424,-416,6,-474,-74,1312,2112,556,937,46,36,-1362
1936,-1008,77,-1040,-422,-825,560,235,-616,-271,385,371,257,895,1815,9,-762,1202,723,1414,-123,-1339,-2086,-1932,1350,540,2218,-554,570,43,1212,-356,853,-371,-1219,-365,1689,125,1053,1237,1633,1598,-1026,-1076,879,218,541,1484,-351,1257,1429,-806,521,1128,529,-927,-1172,789,2141,49,-304,-1055,-1995,-653,786,1405,-281,-623,348,1518,-1178,1360,1177,-620,-1541,237,-180,-786,1589,23,-672,-754,2981,-720,-339,1242,888,-123,-189,438,778,-205,-107,-2652,654,-2108,-874,1068,127,1598,-871,715,-779,88,-849,1037,833,-3902,102,-236,830,-68,-500,1853,222,723,-735,-1893,1432,-1025,-436,-2809,1042,781,883,-891,1018,-1033,1794,547,-1085,-1276,-2159,1308
