311,-709,-2180,3244,-2205,6043,3426,-1431,-1820,2972,-4351,1707,-4451,2088,927,953,925,-1015,375,-2046,-4285,2875,-828,-1433,-145,2568,-4127,-2825,2272,1709,2402,-2443,2254,-3666,-428,-2860,-1019,-611,-3743,1498,3382,-1005,495,352,-2633,1059,-747,-3954,-304,632,2756,-1916,3844,206,42,-2317,524,-1826,-882,1375,1991,2187,2610,1481,-654,-6152,-583,4416,-2936,4141,-416,1255,153,-6071,-957,-4537,2312,3887,-990,1574,-478,-4573,-2725,1507,-2374,588,3118,4033,4045,1331,4278,2885,852,-790,965,-1223,-3787,-657,709,-1577,3321,4682,3808,1063,-2144,-1490,856,-3958,47,-71,5635,3100,2479,571,-2137,-247,-2313,832,-1437,2170,1724,-2987,2794,1526,-1057,5707,-2571,317,-3608,1063,662,-2458,348,1713,2794,540,986,-1726,-2395,-855,-2592,-402,2400,1249,3528,-4390,1224,-3987,3600,-3115,62,332
-1574,88,-1056,-370,-1242,-393,-3963,1293,-1608,1565,-4711,2054,-192,799,2995,-890,-477,1956,-1524,3599,-1457,4582,1763,1986,459,1906,-2069,-2334,-1853,230,-1425,-2952,2533,-2312,-2836,3076,-1998,-4627,626,-1463,174,-2203,-424,3687,1771,-2507,-782,-1560,2296,-627,3217,374,2011,-2177,4923,-478,-1577,-81,1893,-3460,2493,530,-2743,3749,-1234,1360,2282,2581,-4766,-2606,4017,-2557,2240,-930,2677,-5874,899,-1940,1450,-509,-1103,530,-1283,85,270,847,-755,-702,-2449,459,2366,-2835,5163,61,3417,3975,240,4601,-2760,2349,3203,2743,-867,-1745,-1118,-2958,717,3124,-787,36,-3741,225,3383,176,-3374,-2463,-126,912,281,-6353,-1993,945,2760,-2356,-669,2394,-119,-1314,3936,-1678,-1613,784,3727,2285,3261,-1524,-3616,-309,-2625,-1529,-2734,-1465,5146,2101,717,2236,-1158,-3322,-670,696,1655,-1339
906,-287,1173,-405,-1051,2263,-856,-557,392,2197,656,405,399,2101,1551,3155,-148,253,1206,1166,1959,279,1867,-1950,-1601,-1656,-1862,-3516,2473,2112,1185,-267,-860,1010,191,3820,-2107,-2604,861,-1015,-774,766,172,-657,528,-2637,-1913,-1334,50,1602,-2956,570,-2610,-2727,-588,-1369,-1447,2464,50,-1445,-1893,832,238,-3011,230,1078,1815,-847,1279,-2187,-235,-507,449,-637,-677,-273,334,2447,-80,-1547,466,-1572,-2003,-3151,503,-1414,-1037,-810,1588,-721,19,586,1501,-2335,-1000,-2686,-1598,-433,4014,-131,-19,3241,1359,-794,652,792,1060,-2152,-1532,-1636,-1887,-1842,-126,-1052,-261,2053,-617,255,-2104,-2438,5320,1917,-1904,1775,2215,1542,-272,-2129,-70,-434,1306,-1879,4019,1629,-2548,1075,-1686,599,-569,1272,-3969,1997,2770,1368,1895,-531,-2276,1442,-424,2,-4951,-43
3547,3364,-665,-1577,3299,2382,1927,-4691,-338,106,-1605,2173,887,-3344,3175,-1223,-1632,738,3601,-1803,-2920,-175,116,-354,-2442,-552,-4430,-797,815,-852,-3204,-1587,-85,294,603,-1330,433,-1256,-1612,-475,509,960,306,1333,-5218,511,-2356,-2064,394,2510,-1995,5658,2583,896,2909,-1022,1149,3414,90,1971,-528,2517,604,1486,-1374,257,-1599,1128,-102,2688,-865,2445,-672,-1322,243,1239,-613,1370,2449,-1892,-1315,-3351,3570,-713,2340,-920,2151,1155,2325,-103,-667,-2769,-3011,-684,-879,1760,1549,323,1588,-1139,-2160,553,3032,2011,-1032,-853,988,568,1931,-293,-481,676,1508,-169,1461,-3027,1793,957,1910,-645,-224,-1757,-1880,501,120,164,-180,-1450,2121,3350,-492,291,-316,-2255,-725,2888,998,-2987,-165,-1789,-1959,4443,-1392,2631,2403,-856,1774,-516,4487,1731,2602,673
-115,1230,-548,1684,-2119,-1253,-577,1096,-291,-4095,1359,-3369,-120,-1082,1947,-601,1497,-832,-2560,-2753,-1632,-4459,2739,-1181,3568,3170,-1630,1626,-243,-2878,-1732,-1781,-1322,-854,-844,-2267,2715,3510,3593,2156,-1095,-1448,1315,684,4881,3370,572,-2421,2253,-73,-754,-1391,520,-5297,1855,-1078,1182,-1970,2178,-1338,162,-2595,889,-2653,1727,2455,-1219,-327,446,-1119,-2108,-67,-2173,-287,555,-1947,-161,-38,-681,81,3536,955,-2451,639,-1398,-423,-550,1803,1167,233,-1076,1202,-734,-303,-1270,3021,2954,-999,3081,3293,561,496,-1776,-1768,-790,-724,730,3264,-102,678,-543,1311,-1494,116,773,-1801,2394,2036,1400,-1935,-5634,-1495,-5293,-1564,63,2048,2116,895,-696,260,-1144,-1109,-3570,-1263,1750,-59,2473,791,2270,-226,-994,-1102,1282,-1557,-551,2239,1358,4291,852,1479,2780,1448
334,-293,2950,-4553,-889,-240,-1830,-1550,2135,-767,158,2470,-388,-865,-372,6600,1099,973,2544,-110,3186,1946,1180,-1649,-399,-1355,-769,1271,77,1413,1192,591,-2204,2139,1660,2076,-1140,-3556,-609,-5357,-1434,-289,1011,1950,-1236,-3163,-2466,937,3168,-688,-3066,1623,697,-2910,-347,447,-72,939,1126,910,-2130,2656,137,-4215,-2222,623,2802,2589,-239,-5232,-2830,1221,-1458,1531,-2097,-2600,-798,-783,-1440,-190,1581,-1592,1323,1132,3507,1017,-2271,488,-1920,-1520,-133,-117,802,-551,-2540,-5799,-489,2306,1572,1858,-143,136,960,-1698,1719,-700,-1851,985,-3219,-3916,-375,-1936,-1595,1422,-817,547,3326,-2654,-3294,-1229,7040,1812,-840,-4483,-383,-1649,-818,-345,5901,-3164,-2149,-1243,3667,316,-5312,590,-800,2177,2442,1089,-1344,-1650,-930,762,748,-485,-4378,2392,3404,1250,-3178,-3538
-538,-1708,1122,483,-445,-940,-1491,2352,1088,-557,-562,2339,2533,1926,-226,-223,-446,342,620,3748,2500,1397,1081,-997,-770,111,-2595,-282,-1299,-533,-801,-362,-546,-2142,-2381,139,-1525,-2966,2401,-1770,-11,-1946,-1133,1086,339,482,219,-1996,-750,-2370,-2313,313,159,739,-383,78,366,405,-538,-1276,-1916,1508,-1594,2908,-593,842,447,-698,-1743,224,2498,-2190,2620,-327,2475,-393,333,81,3091,-1477,999,-247,-548,-1646,2933,100,1500,-375,59,-565,1043,1267,-712,363,861,-2647,-86,-37,-205,-4824,1018,-1332,1044,-898,-1225,-126,-28,2246,281,1542,1242,2395,-1739,-1667,-2282,-1860,-2810,-1673,-2466,-1580,1055,-103,1478,-2463,-1256,-185,-40,158,442,405,-1992,360,3620,3569,2398,433,-2278,-2585,-1249,1798,-328,-681,2454,-319,142,-1672,-1524,889,-49,1172,-1036,2001
1945,1985,-718,1787,761,1264,5305,-1073,-1448,-2325,1905,-5351,-271,-2574,720,-1442,1883,-1868,301,-3940,-1193,-4638,-2330,-3795,1599,584,1165,-1642,32,36,1328,4095,-279,-152,267,-920,3105,1870,-1177,5237,-1544,3571,3968,-2708,119,-672,1814,-2183,-38,887,-1356,-585,1393,1104,-2934,-1693,-187,1144,-1916,5797,-1190,-1601,3160,-2865,6503,975,-4542,-4772,3650,2998,-2372,2093,-1802,164,-1327,3971,-327,1859,327,4522,-1104,-634,2831,-1598,538,-1032,-843,2974,2372,1550,-3077,3202,-5935,-2610,-2117,-1372,433,-1594,1855,2089,-2877,-294,2425,2542,1084,-639,-2241,-2046,-872,-448,3148,-2016,-784,-2061,3506,1358,-2137,939,2289,2206,2014,901,-1074,3850,578,2179,756,-3725,-4683,1478,-1319,-2584,-4087,-1417,-1659,-3776,2460,465,2290,-3873,801,3796,-3037,-724,2827,-1994,866,2010,1625,1226,1855,3594
-891,700,-1482,-1651,2248,1290,3346,-1513,5246,-2413,-556,2091,-793,-3022,-2550,-2092,-1149,-870,5099,-960,-2343,-435,2045,1235,-3640,-4257,-4117,418,2191,-49,-4080,1401,-1161,2469,2280,69,-3362,-235,4636,-919,959,4376,1056,-1501,-1192,-504,2313,-1122,1196,-901,-2578,1707,4674,1110,913,128,863,-1415,-2585,-413,-1903,6880,-2859,4691,-3936,-346,463,3482,-1898,1722,-1560,1316,2110,-643,-337,3539,-1654,-683,-818,-3359,-5919,1731,3718,-3507,-219,187,2266,-3777,785,-3011,1117,-1036,519,2216,4894,6129,-147,2879,194,-1971,957,-947,-1926,1084,-1947,916,1796,2153,27,592,458,1246,2044,-600,-2079,3293,-2493,-658,1290,1826,-2892,-2274,-187,592,-120,-741,-1248,-699,784,3771,-157,-1386,31,362,-3594,-1474,-5383,-5685,4008,775,-3,4840,-4901,-2837,-251,-704,17,-2149,1400,2626,-2008,1108
-389,-1537,1285,468,2438,385,1270,-956,-2148,3500,24,1902,1151,-916,23,1323,1415,-3259,-1400,440,2745,367,-3254,-1366,-6039,-1343,1021,-2454,-1932,893,2510,1199,639,3436,-3039,-2104,1233,224,-852,-2430,3447,-753,167,-1301,-5389,-513,115,-284,-5311,-1667,-58,-2040,-1588,2136,-422,-1969,-1705,4914,-2155,58,83,-1846,-2271,4650,2903,309,-35,567,529,5267,3349,3274,-813,-912,213,3843,-1036,-1038,2663,1620,-2449,-3372,3620,-2242,-2160,-505,2436,966,1414,3239,-1481,2981,-3077,-3077,-242,-998,-1299,-6724,457,-8828,-1020,3390,4425,-418,-1818,-1290,-1273,-292,4875,-398,4211,-3912,-1227,-6343,-2866,139,-4434,485,-759,1591,1674,-1484,4866,1093,-5345,-2656,431,-289,-5445,2965,2836,1694,114,-3302,2047,3288,4742,-2126,-1074,-2675,2472,827,-2326,4497,3619,-2697,2564,-3344,1352,353,3618,1221
3746,3537,416,-1328,-225,-1720,-504,-2,-1568,-874,1507,-2615,-1748,2159,2366,1474,-2348,2591,3599,420,2277,-1079,4693,-2833,1702,-945,-5469,142,1571,-1814,-2466,4764,356,-839,-4699,-3995,-1996,-1876,844,1112,-1779,3088,303,348,-984,989,-1734,-890,3798,441,-3412,3641,-1593,3150,-2286,1570,-4149,-1462,-2727,5529,-598,1675,1909,-4996,2011,786,-1787,2984,3041,-2948,-74,-5278,3184,-3168,-1454,196,827,396,1275,-6999,3049,-1739,1018,-397,3755,1164,2769,1756,1878,-3457,-2127,-835,1534,-593,-6022,-3242,1468,1844,4941,2842,890,1848,1147,-2710,-1312,82,-1309,-868,1992,-1448,2185,4919,-1765,1951,154,1278,717,-535,-576,-2173,2889,133,-3328,-2013,-2321,1405,971,739,-232,-3941,-3534,-3127,-1278,-931,-1228,-581,-4221,2634,343,-1360,-6569,1551,3415,-943,817,-2929,3738,-1085,411,-1218,-3692,-2444
3297,347,-1795,346,-434,-656,-11,1389,-3358,334,1122,-4223,-2815,2294,5203,-4424,-3765,851,-1540,1830,2989,-3597,783,-2196,4845,310,-1088,-4518,848,3479,971,1203,2569,-4748,-2146,-959,-1850,-1076,1374,2677,-1850,2471,1499,-747,3816,-1508,-1448,-3723,-6988,3259,1210,-1548,-4375,2177,-2208,1380,-398,-888,841,3888,236,2592,-1099,-2548,-864,4301,-1068,-2920,-3047,1484,-822,-3516,793,-413,-274,-852,-60,-3808,-396,-350,-468,5782,2664,-519,-1624,-3647,1549,2494,1163,829,1275,-2241,-2961,-1783,2705,-163,-247,-1962,5504,4476,-656,3497,-871,10,1793,1671,-898,-618,-2047,1326,406,5559,-2316,-1215,2971,-715,-680,2667,4172,-5613,-2964,-337,-2974,5376,1836,5918,-1757,1542,-1620,-1662,-344,1846,-2330,2220,1162,-767,-3354,1822,-2690,1333,-3561,1136,3371,1383,-3584,-4445,-69,-1109,-4428,-1403,-3107,2900
-1032,-903,-748,450,-707,619,-1562,-790,4501,-1964,2017,1585,1283,338,-263,1377,-2897,1115,3674,847,42,2312,1257,-108,-1517,-685,-1644,3254,694,345,-2848,-172,-1375,-1225,3284,1468,-2398,-987,615,-2595,-642,-4084,-887,-369,-1782,-3304,-2713,2920,3078,615,-1428,1324,944,-4587,-1926,268,-4904,1029,2892,-689,-2144,2796,-4233,991,-775,1186,1420,-541,2451,-1208,-4468,555,1970,1493,3100,2360,1396,396,3775,-2557,1982,295,-2811,-2475,4761,5,-2085,-1979,-628,1042,1518,-1364,1066,1569,-2287,-103,620,3118,2571,-415,874,-273,-4140,1150,-2206,291,-1573,-1137,-3120,-2833,-2851,1952,1311,-610,-2757,-1346,2169,-407,-5232,-1450,3840,-1959,-3293,-640,2396,-1643,622,569,788,1734,-1125,-2352,2936,2296,-212,2791,-2300,1420,2077,1771,-3927,1026,-607,-226,-3123,-2553,-3026,165,2308,-938,-1092,-234
-479,1008,-2513,-975,1020,1513,1895,-958,-884,-589,-2380,-133,-1313,-4626,1510,-550,3413,2921,1751,-2720,-1875,2067,-1709,1491,984,1601,949,328,1415,-6,1003,363,-2020,170,-3197,-2552,904,-1306,-894,3509,1368,2072,-189,-2062,-1760,-3676,2358,917,1006,690,2396,-773,598,871,602,-746,-448,1946,3463,2611,1832,1433,-848,-876,1919,1368,-3175,114,-547,246,811,5320,-2106,814,-383,-47,248,-833,1159,-908,-4204,2579,2152,2488,1546,645,-2032,-1260,1678,3571,-754,-643,1580,-3647,2026,714,2716,2673,-3024,3450,157,1846,-883,-1396,-506,-2416,847,-1385,-1476,2485,208,-591,1849,-1635,-367,2036,-2825,-23,2622,-851,1737,-283,2282,2087,942,-812,-2578,-1761,1736,-751,-1784,-29,1352,-2163,-614,-386,-422,-773,-313,-3002,-2153,2016,-1939,5788,-953,-2000,894,-1099,2134,1145,453,-735
1480,887,-262,3836,-2991,2468,4311,4155,1630,-4577,-840,1792,6583,-1585,3159,-2876,-7,3301,1301,-2008,-4808,-1228,1475,1551,2465,-1598,-1821,-754,-2567,-6080,-3512,-3496,1542,-5144,-3527,214,958,-3380,1648,-661,-2073,-3437,758,-139,3843,1119,2229,-4462,757,-1078,-2875,777,2973,1061,-1050,-2896,3056,2242,461,633,624,228,5818,972,986,-3737,-1758,-3528,1079,3466,2699,-340,-2193,-3519,-1719,-1271,1541,9525,-1466,3530,849,-6858,-1126,-2726,-725,1175,4481,5626,-975,-5211,128,4083,-506,3940,-692,645,-5124,2393,564,-688,182,-3948,2099,-1013,4772,624,-790,5994,-1002,2351,-1062,3182,2568,-2139,-2821,-2535,-2463,-1244,353,-1068,-1650,-3572,-2256,199,998,2100,-426,-3041,-2117,3503,-5815,984,-1060,4965,1640,-4845,2262,-2781,-571,-5386,-1889,1296,-1351,-2732,1469,5483,-775,4938,2873,2478,-1033,727
-955,3966,646,1020,-556,1248,-1603,-609,-326,-403,-349,-794,1934,2578,364,-3589,3440,-1622,5160,-85,-2398,3244,3421,-3696,-3979,5076,-5053,-479,-2008,-3186,-935,353,-1887,-1894,-1445,-45,180,113,-847,156,-4877,1832,359,-100,1160,3307,2486,-338,4039,-900,-3203,1143,2288,-374,1399,-351,1638,-76,-984,-64,80,-2392,-1230,1424,2351,1114,-101,3113,802,-1949,424,108,-6,-1470,186,-1864,954,-497,3666,-3381,1544,-290,-1415,-1206,4573,-1221,1260,106,-2743,-1644,-2245,-3424,2287,-868,140,1205,2094,3226,-597,-2326,1246,-3890,-2972,1375,-2154,3890,3185,1757,502,3819,-5166,53,2885,137,-4543,2673,2938,-208,-3572,236,-2741,770,1443,-1074,1458,-2257,874,-730,485,-4050,1294,-3273,867,2042,1998,-2420,-489,-1358,2210,-2646,-3661,-456,1636,-3431,-1016,68,-1436,-362,-821,4099,-890,2
-829,102,22,2552,-3629,334,2633,3110,-121,-1263,249,-2048,1310,-1380,1157,-1459,975,1924,-617,1153,-1753,-842,-4440,-3999,2346,-1178,505,-1296,-1600,-2385,3655,781,-2264,-109,-5971,989,715,-13,-889,3312,-4180,825,3124,360,1882,-1771,694,-3945,1138,-821,-604,-1184,3136,-568,-552,3163,2035,-779,-1984,913,-403,573,2760,649,3295,-2234,1105,-2913,2069,-1423,4668,-845,482,1087,-706,627,-462,-183,-2261,1270,324,-1409,-220,-844,582,790,2012,4143,-503,-6115,694,2259,-1212,-509,-1832,-1017,-1955,1205,-2720,2746,-492,-346,2170,-1843,1714,165,-2418,3275,-4472,1875,93,-683,364,-976,-299,1535,-2606,-1090,-875,460,-1175,-1242,4153,-2388,198,2348,1630,-3870,-649,-2760,-5093,-889,-259,2776,-345,-6024,2475,-2109,-2221,-3491,509,564,-59,-1835,-204,3069,-1671,967,-209,1374,222,674
1407,2191,2675,-2279,2487,-49,223,389,-72,611,-3410,761,-62,3854,617,-1196,-540,-1496,-1530,-1626,-3942,1827,333,169,923,4813,-2037,-595,-870,-677,-2388,-1648,2435,-160,1366,7,-1772,-1067,-564,923,2788,749,-3818,2105,1770,4625,-221,-1155,798,-787,-3159,3691,-175,1374,1689,3626,419,-460,-2665,2525,1891,-2018,1348,3263,-3452,576,-246,1692,-1043,285,-746,-653,1568,-1199,1328,-716,4982,1166,950,-123,2619,-526,-747,1238,1316,1485,2812,2003,12,274,2157,-1108,-1363,-158,625,557,-1184,-1440,117,-29,3782,-254,2590,-495,104,-535,3327,2244,-595,-389,-343,-1584,22,2340,1533,-758,-295,-587,-326,700,681,2331,-1228,-1137,-514,411,-591,-1221,551,385,-591,898,3650,1135,774,-329,-147,-2679,158,-1435,402,4083,2995,-2344,3657,-2061,-688,206,-1919,-788,486,942
3069,1004,2527,-1794,1789,-101,-1005,-1233,-1064,-1085,-1140,1423,4341,-3429,2405,4862,1471,5647,1862,-2963,-17,2095,-903,-2211,-1021,899,-45,2410,-46,671,1724,-2040,-2242,-2692,-1937,3090,1159,-3893,-803,-2356,-93,-1712,-3589,-2825,-2916,1324,-1411,-1428,2179,1348,-2094,982,-1482,803,-412,-463,1627,5818,1158,978,-530,-2172,4929,-4228,-438,2215,-3296,-4625,-139,-667,961,233,-2063,359,-694,-400,3910,2802,-3835,2512,1789,-4232,-762,1005,5829,-234,-1827,-720,245,566,-4454,-2232,-3416,-3409,-3924,-4719,1885,-1333,-1158,2352,454,-3148,1517,-1789,3327,280,-1220,1472,2652,-1256,-1669,-2451,-1120,998,2483,-5212,2710,-4382,1412,-166,4930,1493,727,-2404,2759,-1328,-1637,-3558,7336,-1553,-510,2890,3157,1839,-4495,650,3177,1969,-518,-918,-1015,2170,-3675,5808,2811,761,1784,2326,2391,4250,-1970,-4273
-4533,-822,118,2027,-2737,674,4204,3836,5075,-6063,1399,-1240,1587,-1839,-334,-3765,4273,-1112,-26,-1751,-3642,695,-780,233,1744,864,2114,-1028,-3078,-2380,1423,924,1762,2441,1344,1048,-954,1693,4551,301,-311,-1438,2141,340,4925,-1606,6463,2682,3265,-1758,-3265,-3003,5207,-3237,-2731,720,630,-1094,813,466,-2190,-324,-579,-146,-21,-845,1149,-1875,1652,59,-194,5692,-3333,2910,-2039,632,-3065,2170,-826,4123,-2632,3597,797,-2908,-1705,-475,-926,206,-3705,-3251,1596,2113,-140,2150,2025,3053,-2062,2980,-1156,928,1016,-3161,-4066,819,884,-1222,118,5525,-5541,-575,-959,-5025,3067,-2222,-2401,4107,-2701,647,-2283,1336,-1075,-2419,3751,-1735,-740,-1191,-1032,-1020,-2389,720,-2071,-1957,644,964,-2489,-2247,1702,-5192,3863,-2556,2427,409,-4772,-7112,2040,4701,-5408,4699,-166,3305,1849,2910
2460,134,1726,-3448,1831,-3072,-1501,-2153,-1370,-1719,1032,-2371,-1319,-2240,-223,3605,2156,1478,-2043,-6448,1962,589,-2890,-1392,1276,-1111,2162,1816,2606,2088,334,1069,-3926,-4795,2309,-821,2193,1075,-26,1018,-1305,1745,3053,-1655,625,-2002,-892,647,-1691,-1816,341,-3392,-4501,-2975,-4004,2348,226,762,2740,2924,-3102,212,3637,-5024,2361,2965,171,-1954,175,3437,-4896,6563,-632,-1374,-4944,-3993,708,307,-3757,1600,-451,2257,491,3922,718,244,-1435,2750,1432,2013,-2603,3059,-2951,-4044,-3980,-4770,1456,-993,1852,4807,-2115,2063,2426,-3954,951,-2534,-53,-1348,3898,-703,1636,-709,-1629,1494,4530,-1998,4014,-331,2505,-3031,1644,2636,-1320,1522,-51,-1730,-3968,2896,4847,-1746,-41,2270,1663,-2612,-1686,-1717,1741,5344,2488,3475,-846,-3434,-1430,1786,-2082,-3761,-2850,4203,1196,-2313,-1749,316
2058,2562,1640,1130,-816,80,141,1863,-2599,-571,1099,-2478,1406,436,4070,-460,-1348,-1963,3722,-1621,-267,-1474,2103,-1213,1890,-990,131,-1175,-3193,-1659,68,2047,1627,-1038,650,-247,2518,-3308,293,1702,-302,2256,3054,-1695,3023,32,960,-490,2116,446,-1906,1325,-1154,2620,1325,-1752,2139,1245,-3455,3665,704,191,2242,74,1728,-1066,-255,-787,-196,2014,-1263,-3222,2033,-1833,-2413,603,126,489,-136,1228,728,-820,5621,-206,-1786,518,3349,3935,1837,-4035,561,2312,-3911,810,-1459,1167,701,-2930,1962,920,-14,879,946,1280,2552,-171,-1768,8,2002,79,-3058,2519,453,-509,2724,-261,2434,362,395,-175,-1557,2119,-3590,934,2753,2098,1000,-2107,-1002,1648,-4123,253,-1857,920,1649,-2876,-1455,1596,317,-3837,-2439,1027,336,-3642,2073,1416,1570,2315,1271,709,-1784,2271
1584,-288,-1344,-2555,1020,1211,-1579,-1918,312,4482,-1576,5187,-1745,-4767,2194,1039,-1332,3598,637,3240,-1570,301,-338,4943,-2545,-1097,-3143,900,2625,3301,-162,1187,-1809,-842,-3370,265,-2829,-2164,-4275,2285,4423,298,-1653,647,-5804,-2043,156,424,-267,2837,1870,70,1359,-567,3658,1852,-320,-646,2546,-570,5497,3337,2415,5437,-3413,1957,2146,1356,-875,1543,1786,705,-78,1674,818,4715,-507,-2021,-79,-6682,-3387,830,-110,3319,-1644,992,2522,-1412,2041,2231,-925,-3934,525,-2231,484,3441,-1112,775,-4201,3359,3777,1083,1330,-1476,-4833,114,666,-1503,1189,568,-142,-126,477,1489,1388,-4404,909,719,1847,-1374,-529,-623,739,-1442,1288,991,-4890,-546,1467,523,-307,713,1484,-812,-1045,1121,1195,124,-3914,1496,-558,4239,2301,4881,-2032,649,3151,-5445,365,-758,1454,-5473
-1576,-4948,-2274,2265,-3538,1209,2250,2343,1226,3537,83,3287,-3074,1576,-1927,1829,-2155,2726,-4229,6448,115,1195,-2593,636,1682,-1876,1792,-2130,2021,1982,2400,1980,5653,2549,-5480,-3791,-4131,2290,-1364,-888,1440,-3314,-2056,4153,-2569,-2601,-1702,-374,-2573,-402,2740,139,982,-489,-3067,1830,-2366,-2974,-392,-3603,682,1619,334,-853,-1760,-6238,2670,1340,-584,-1441,5479,-1594,165,3361,845,-182,-1089,1594,-1703,-720,156,-1351,-3595,555,-5199,-395,530,1166,693,28,3635,986,3598,2665,-1193,-1768,-5831,1861,-3466,-365,2646,2684,2512,-2260,-2956,-1420,-1976,-2260,-3294,-1505,5632,298,-1918,-1192,-2067,-2004,-4455,-377,-1228,2324,3374,-4018,1918,-3018,-4577,1840,-1232,356,-5486,-127,471,-720,2468,1068,-2195,1942,321,-4124,-4867,2742,3014,-1046,3635,750,202,-1065,1554,-3706,-1324,-2326,72,-3137
-1657,261,-603,-2951,1759,-1937,1824,2046,-1386,-3438,-2341,2626,2370,-4675,-210,-3945,1844,-1464,-1679,407,-656,465,-4963,1091,-885,2199,6859,656,-940,-785,327,-3873,1964,2169,390,-821,4027,2952,2568,-1643,-1618,-960,-1172,841,-26,-1491,1032,-172,-2804,632,3699,1964,-476,-1408,2567,2424,4003,2517,2129,-2369,-1556,1437,-839,1892,-2073,2749,-1601,-4298,226,774,3782,3683,-4540,5702,1477,4278,-2104,74,-831,1168,-95,2097,1877,1224,1501,-3528,-707,-839,-3172,1074,178,-775,-884,1457,2568,4300,3713,960,-4847,1808,-5591,-1585,-208,-463,1133,-3536,1034,3220,-605,2303,575,-2895,-1720,-3971,3178,-111,-6108,-2581,5233,-1776,-2849,-85,4253,-1005,80,-2401,1215,-557,385,764,3220,4112,-2203,-223,-1001,2564,3678,-1641,-3101,-459,5445,-1926,-4709,849,-3308,903,2878,2051,-1738,2010,4974,-977
3819,758,-1289,-1521,-752,3693,695,-5514,-143,4791,3298,1342,-538,-3188,2534,3021,-870,1002,-4,1227,2579,-4401,-604,136,-299,-4810,-889,-2724,1492,5851,1216,-404,-2244,-724,1217,2870,-2950,-4409,-4306,207,2087,-58,1094,-482,-3660,-4758,-1868,-276,-2268,1099,-3125,-1495,-550,-2866,-61,-2211,-856,1970,1644,988,1983,2671,-2134,-513,1331,-527,-637,-1725,2191,1126,-2851,772,-1993,-1012,-1409,2078,-1462,-1330,-446,-1819,-2750,-2172,2217,-3213,-1400,980,976,1595,-360,981,-2662,-1813,-1658,-3208,-340,-4189,-2861,-512,4429,70,-3524,2845,3897,-306,1380,2063,-2498,-5138,-2058,-844,1548,507,-16,-689,292,-807,-460,1738,-1263,-1961,7589,717,-1785,3050,1087,2236,-3126,-2525,-103,694,1354,-592,-897,-921,-762,291,-326,2392,-2492,453,-3430,1831,575,6095,-1764,-1749,-2515,-3078,5376,-170,-1532,-220
-197,1564,1740,-4456,501,4146,1657,2252,-1718,323,-3244,4998,-305,3400,2412,-735,741,-6413,7528,-1391,2657,1833,3572,2799,-4805,3268,-1824,-618,1,2301,-4119,-2119,-310,2502,5060,2643,-3258,-4336,1878,-876,389,727,-3469,2520,1142,-2404,-80,294,-217,2982,873,3536,-5814,-2135,3204,-3208,3833,5149,1641,3027,660,4167,-2430,2395,-932,172,-685,2026,-3302,-1894,-1022,2734,-37,-388,2982,-560,930,6170,3680,-6508,28,-2413,907,2124,1927,-1478,4387,289,-375,1319,4600,3616,3289,-1207,522,-1922,-1715,-292,546,-6591,-1580,-583,-676,-1090,1975,983,5378,-5393,2886,2700,1429,662,3729,-3021,-3196,8770,-6259,-2017,-472,2097,5828,3277,-2520,1761,149,1131,880,2532,-5489,333,19,-5188,2211,4224,-517,3269,-263,466,-1119,-674,-1471,1125,38,-1608,-3508,-7663,-2947,-1001,1851,-2962,-2736,2701
856,491,1061,-1038,2398,400,-253,-529,860,-613,-1031,1434,3892,-689,1237,504,150,2444,-844,-3897,231,2939,-797,394,568,1316,1930,1720,-778,-602,-1893,-2142,-2663,1147,884,1319,2157,-1028,1465,-816,2129,-1361,-4198,-4216,342,-1144,-1436,2551,457,305,1108,-608,-2235,-1167,-614,-225,-553,2807,1457,687,1266,222,-644,1676,-635,1162,-893,-1579,544,188,-1264,2241,-1173,102,-212,-1864,3448,1774,-1186,1722,733,-511,-37,-1315,4182,1178,-1835,756,214,996,-1035,-772,784,-2173,687,941,1899,-1566,860,400,417,576,-1616,-1635,2820,2717,640,-612,561,-272,529,-48,-350,-1165,166,-2553,-1083,-1747,35,329,1753,-593,-441,1900,2209,-2784,-404,-962,2935,2126,760,3672,5297,1240,857,319,1782,-407,92,730,-1103,-33,-257,4849,-2151,-2419,-939,266,860,2623,-3883,2449
3215,-1484,-1947,2027,-2043,2370,-1428,56,-1944,3688,6013,304,1559,-1413,3451,-513,570,1764,4135,1911,879,141,4627,291,-372,-456,-309,1818,-872,5294,571,1241,-97,-4355,850,-35,29,-2093,-314,1274,3459,591,2324,524,-5709,-2264,-2187,-837,398,3615,-2670,-2956,-2841,2662,897,-2088,2705,-737,5523,895,-967,-305,-905,367,1552,1427,-3855,72,-1330,3152,-122,-1648,-1858,151,91,-3240,-1534,1265,-1195,-3506,-658,3430,-755,1147,-155,-628,2367,-360,162,1670,-1775,-1851,-3430,-909,-1822,571,263,-1538,-691,-1067,1940,-1226,-1245,4613,-3372,4867,-1137,-5170,6100,3673,-494,4941,-425,-1203,727,-4126,5059,-76,-1425,-1999,-3175,3493,-4826,1159,3139,226,-3951,2537,-1506,-2536,2766,518,-2414,3071,6189,3866,1107,2210,-5910,233,-4325,658,2281,1153,-6247,-3792,-1400,-569,3748,-1048,-5352,1008
