-783,1884,1080,628,-752,-1827,-1723,3803,-3566,-456,-1290,2226,3347,1095,-1571,2488,-3706,2470,-1416,-405,-1407,271,-2068,3463,603,-2396,504,4628,1788,-3399,-1594,-4754,-2066,-2003,-1780,6349,1200,-698,-2354,-1024,-3868,1381,-815,-3437,-4098,-1795,3072,140,2686,-4317,115,160,1616,2935,-2795,1294,-4212,1852,-3434,-969,174,-613,962,120,2611,1264,2656,-2999,2377,548,-1871,2506,-2362,-292,-3132,-588,-201,-646,1974,-2784,-2418,2263,833,-1409,-1517,472,1399,-1863,-4084,2985,225,-2197,-3036,668,-120,-1328,3733,4509,3416,4919,-3332,685,-95,-1740,460,-939,-960,-3617,-210,3456,-279,2948,-506,1980,506,4164,-407,3405,-877,-4221,470,-623,3777,-818,-3455,-2355,-2103,-3080,3598,1294,1744,-3327,-648,695,2846,908,1017,-116,555,-2615,-1550,1641,-2539,605,-4003,577,2114,-260,-1966,-1118,-151,3039,1242,2947,100,1237,2428,-1161,-423,-2079,1718,-531,1133,-2501
2537,-571,1009,-2513,1042,-1688,-3414,693,-1089,-15,-1145,-3186,-1798,1171,-3440,3148,-1899,-1474,716,-82,-2037,-3029,2050,-3543,-3340,359,2778,3,-1722,-4220,-4318,114,-3296,-2742,738,1671,4461,195,-2443,-1153,-2412,7923,-2149,-10178,-1583,-1937,1315,-4333,-4657,-2166,-5382,3397,3669,-1661,-634,-4402,-2376,859,-1896,-4791,-316,-248,3475,-5437,-3741,1954,-2036,221,100,-4892,-3461,3481,-3726,207,65,-3406,-3070,-1856,-699,-3056,1218,2321,942,838,-4470,5183,5467,-1463,-6647,4067,-1610,-594,1125,5905,-2533,736,-2306,-2658,-553,-393,-1225,-2062,-177,65,-3898,1167,-1945,477,-1501,2323,1216,-3309,-524,3823,-3498,-3095,-41,1867,-6756,2960,-640,-2346,3817,98,1717,1156,-4173,2793,2195,2079,4485,-4140,23,3051,1034,-26,995,-14,1785,-1726,4754,-329,-4316,-106,455,4154,4830,-753,111,-2033,4940,-1049,-4802,-4843,2198,-4259,-178,720,-504,-1601,-4332,4701,1905,-4248
4856,-9,-1074,-2450,1952,-1061,1809,3782,3474,-2312,1104,572,-1775,129,2815,573,317,2999,695,-2588,1193,-156,-5454,3239,-2652,1090,501,1675,4212,-5560,-5379,1554,-2528,498,2479,-335,2688,2348,4266,1157,-2705,98,-3269,437,-2970,-1796,4946,-1244,7,104,1902,-2606,-2758,-3852,3355,826,27,-703,-1170,-3477,5029,-1588,1325,4464,-221,1261,-566,2433,4296,-1501,1857,1716,2473,187,-1837,3866,-1593,1307,-1374,113,107,-2347,-3377,830,469,2406,2543,2931,-951,598,3272,-475,173,-133,-2082,1429,2977,1852,585,-2101,680,-2228,-7678,845,2945,-616,18,4063,1313,2174,2868,-1306,-2330,269,1608,-4623,2785,2185,1885,612,158,-2001,-971,-1496,247,-2047,-3128,564,-1228,4464,-922,695,3169,-254,-1377,2199,-1192,-1065,-1524,1210,-3201,329,-940,1033,-1157,-771,-341,-27,-285,2165,-948,-2544,-683,-1099,1691,-259,-677,-1417,-4316,-3166,-483,-3470,-1376,1023
1784,-1878,2899,-1350,-49,504,912,-372,-1751,-3677,443,-2504,1958,5134,-1291,-1255,3357,-4912,-239,-5057,2265,-3948,1228,1439,-2080,1241,-1075,-1025,-441,-3159,5128,2159,-1208,-22,1376,1917,3610,2769,-2073,639,-890,458,-1317,-4194,-507,507,-252,-1851,-1878,453,-1752,1246,-2021,-2558,-312,-4221,1287,-1713,4467,-1605,2186,538,-140,-886,-2835,370,2283,462,-412,-2662,1957,-4046,-2873,-3532,834,-2794,-1829,5337,-298,-3073,1176,-2555,-5203,-1349,-5774,-4188,1810,2319,-1112,-2186,-578,-713,2021,1218,-1484,-2128,-465,-1159,-5801,1835,-337,2292,-2812,199,-231,-1544,-3174,-3156,-1289,1368,-2036,-3816,-2512,347,-462,2287,2710,1763,2741,1531,-373,-3432,-1342,-2386,-1131,-1955,1863,2990,-473,-3581,53,-1580,-2046,-3792,208,-2284,-869,2038,288,1212,-1312,-916,1801,-2231,1432,-2898,-999,-700,-3693,-1702,-1122,1117,-1625,640,497,-946,113,-2999,-4604,-711,1253,-2040,1997,-1640
-1230,1350,1926,-3651,-4609,2379,-923,471,1746,-1438,-1451,-4695,3431,-6810,-127,-3865,788,-3113,-4085,-3756,1689,-4150,2422,-603,46,5568,-3350,-2967,-2875,-4309,937,-407,-1764,1742,-498,-326,403,2550,-1490,-2477,-445,4528,2154,2116,-1158,-2236,-5326,3349,2498,2599,4339,-2333,2705,3887,1565,-2216,1126,-2951,-2216,1731,1957,1685,1180,-4134,670,1379,2308,-2331,-5923,1559,887,2170,-1815,-939,1668,2369,-1163,-1512,-1576,-2032,-3785,-5845,-760,-813,-2274,1100,-4634,2712,-1553,1509,-4937,-674,-1209,-179,4091,2995,-3558,-2092,-3250,-1035,-1526,-3863,-1311,-730,1410,1966,-1314,3734,2303,-2651,-6550,-1155,-1286,398,98,4240,2870,-1209,-3938,1033,-2764,-849,-2520,-1499,-4317,-1062,2602,-2127,1200,-3285,106,-4901,5015,1863,3413,-2695,1501,3574,2292,362,706,1288,1929,782,1783,-5150,-2900,2178,-139,-3911,-3489,2515,-208,-2089,-333,-1476,2914,826,-589,2092,5001,933,-3935,960
-289,-4694,788,-327,2058,-207,-49,-5063,-4653,1488,5601,-1606,-82,8154,744,-618,8220,-7744,1968,2286,-3631,-2114,1864,3625,1789,-1170,511,-1781,-827,-159,8488,3462,3771,298,2956,406,1446,-3325,1537,-2308,1076,-2977,-3042,-2120,2565,3365,-689,-1940,-859,-276,-6592,5692,-1908,-3238,-8128,-2554,1293,-2544,8206,734,-3616,1605,-5198,215,-3583,-1225,-967,-1295,-1747,-1024,3315,-5232,4107,-1277,4911,-8107,-830,6287,-1303,-1219,9985,-3845,-1796,3383,-6425,-7637,-324,70,-1085,2972,554,6015,2654,3970,-2257,-6141,390,-1360,-7489,4437,4641,3695,431,-3504,77,-4723,2289,-3314,-1436,104,1184,-1540,-3051,-4827,659,3044,-3632,1241,5011,5796,-1577,-650,663,-5764,2476,3567,-1807,4888,-3583,-4346,1905,241,-5405,-751,3094,-2057,-463,1441,-101,2058,992,-3062,-1243,2506,3542,-1668,-1244,1189,-3147,1865,-3424,-866,587,2914,2877,-3177,2157,1606,-4064,-606,629,250,1831,-1483
-2332,1949,-63,2342,-849,2772,-4365,426,-1099,-342,-4044,3675,-35,-2418,-4616,-2148,-1960,-3302,4000,2415,-1665,-663,3394,3517,5177,-4267,-1802,4790,-2948,4578,-1069,-1288,418,-1834,-4227,-352,-2987,-3866,-4342,-627,6294,3572,546,568,3923,5251,-7213,4715,2352,-2450,535,-249,7241,1540,-171,896,1354,560,-7673,1598,-4971,4343,512,289,4303,-1220,5575,-3162,-2495,6828,-1662,3571,2674,-4172,-337,-102,527,-1169,1759,1007,-2371,285,4449,3551,5299,1230,-1474,555,2975,-3478,512,4012,-197,-627,-1989,432,-3723,-1890,-396,8120,-2580,298,772,-5529,736,-2439,2603,-3507,2173,-3357,-5249,3248,-1670,586,-2821,8063,1049,-820,-9541,-5738,3315,2127,2253,6582,-6207,2245,-1927,-2456,3964,4340,6,5772,450,3234,-211,2685,5755,-2073,1467,-581,3933,1511,-2504,1164,-577,2755,1380,197,1470,-5,2206,1880,6290,4507,1467,2285,1696,-605,8348,1517,3462,2481,-4561,-560
3114,2005,1558,-2672,-986,-1442,-1120,1609,3065,2084,1238,-1953,1611,267,2383,5285,-1073,3585,-5800,-508,2333,-803,-7451,-588,-2836,-1560,2673,-3590,-1812,-5052,-1109,-2471,-2075,2179,4038,1756,-419,-208,-572,-2099,-9300,904,-658,2429,-2713,-3449,1111,1597,4492,-5592,1443,316,409,-1367,-1721,-3151,-5391,483,-279,-4337,3187,-3239,2742,-1556,-3732,-1970,-2181,1381,-350,-3811,-6126,3469,-4579,1691,-557,2752,117,579,-2053,759,-2765,-1986,1639,-1471,-4714,3556,-335,1117,-5161,3423,-1262,294,2190,-575,3247,2030,734,-518,3887,-3110,-2578,-154,-4213,-134,357,-1994,-2076,5255,-3580,797,-2532,219,-2285,2005,2126,-3178,-135,4681,2925,-992,-1132,-3097,3761,160,689,-5089,2851,2380,-601,1353,-120,-3680,-476,2387,-3438,3099,-2702,-159,-1178,-1454,-1642,-1760,-543,-1182,-2572,2738,363,2417,3605,-223,-3292,-1323,356,-1129,-338,-1486,971,-757,1610,-563,373,682,-1929,331
4608,908,4795,-1617,4186,-1720,784,364,1022,-1785,2599,2199,3801,3229,5205,1066,3662,1686,-5456,-3161,2522,-91,-5946,3156,-3117,1377,4802,-1548,371,-5279,1527,-266,2611,2121,2093,1060,3464,-1286,3432,713,-7843,-24,-4095,761,-3802,1428,5404,-2287,3488,760,-2559,859,-3150,-5061,-927,202,-3102,167,4824,-1905,3868,-2146,1534,1678,-4749,-1297,-3569,-794,-2449,-7423,620,-1738,-2108,-3066,1917,-376,683,3043,1099,-2635,636,-2504,-1324,-4365,-4235,-1050,-2966,1030,-2685,1160,-1416,830,4172,-1624,1788,-1822,-1174,305,185,-3825,3375,-2520,-4246,1913,-689,831,4496,2894,-572,3502,4519,-907,-2527,436,-997,-1755,2507,2007,5034,2202,4000,-595,272,-3644,2763,-2442,-1489,3422,-2194,2075,916,-3274,1210,425,539,206,618,3213,-2051,3133,-3111,950,491,-30,-5107,-1626,530,-2555,-1042,1779,-4449,2626,-2508,-2315,-54,-3147,757,-599,-3098,415,1444,-3384,-227,4281
1156,-3136,2699,194,-409,3990,-4538,-3060,-6520,33,-6212,464,4307,2681,4245,-9768,1062,-6498,6002,-3268,6941,-1545,5292,-1730,-933,-75,-6506,-524,-3660,3016,2553,3902,5146,-1951,-1045,-2641,458,-1547,-2226,5750,7043,-462,1433,-7523,1625,6320,-3560,-2346,-1002,4692,-2944,-1460,356,840,2130,-4421,430,-2411,-3222,3109,-10,3131,-2686,-2478,628,-1236,5258,-1392,-3381,1961,2285,-1547,-2020,-4418,-1171,1696,5643,5949,-618,-1190,-337,2084,-4387,-2086,3196,921,-455,-4702,3448,-4953,2124,2047,5325,-723,-4374,-1456,-1631,-4061,-3451,1509,1380,-490,2363,-1802,-1758,-579,-2079,-7937,341,-1724,-3591,3787,1156,4963,-821,5436,773,-2489,-3045,194,4565,2843,-5200,1896,-5394,-569,74,3472,573,-3274,-2778,-175,-2997,-4248,-385,-1300,-685,2332,6381,6565,2339,4130,3332,3227,-1160,2553,3944,-1495,-219,-5294,5007,1591,-4105,4243,-5251,247,-1276,-2108,-5398,-711,-210,-2273,5656,1916
-720,-1745,5546,4174,-697,652,1944,-3659,-2128,-687,-3149,2010,3586,917,124,-2708,452,-4429,-1143,-630,1706,1036,5907,-2418,-5741,5185,1561,-257,-4954,-1876,3257,3000,-748,2779,-3442,4192,6316,-3657,2194,-3195,3641,-1122,-841,-623,1232,-2005,-735,-7627,3830,1008,-483,-3294,-883,-2401,2119,87,-1416,-3353,936,1402,-2781,1813,-1008,-4359,-1625,-5207,-3901,-1693,-1369,-272,1188,1134,2860,-1355,3639,-2881,2183,1036,-1806,-2137,1439,951,-1825,-488,1821,-4687,-3692,-2322,2170,2627,-5427,-751,-902,-2988,-1985,-4612,3646,2468,2212,190,2116,903,3655,-28,-2352,4143,1708,-4004,-1993,4078,2787,1816,175,-1168,-2396,3643,-2635,-1530,2476,2036,224,1392,-1906,-4953,-2841,-1321,633,3586,4316,-3041,3909,-2359,-638,-2033,986,-1337,-1656,1719,4434,2202,1263,1374,1501,48,-5005,-5781,1968,1860,-1140,226,-1930,2602,-2730,85,-342,-2617,35,-2615,-2562,2800,-3966,-2674,4459,-2090
1526,-1932,3919,1703,-497,1873,341,-5174,2972,1295,-427,-5619,-3029,1727,-2000,-3033,-726,-3897,571,-3817,127,2398,4985,-4847,-1592,-474,2729,526,-5289,-3366,760,1349,3684,1908,2773,-5355,1375,-5067,3819,-4198,3950,1585,-1544,-261,-237,-2088,-1253,-9939,-877,5549,-1848,-239,-184,-1036,-2441,-821,-1093,-54,1619,-912,672,3389,-2146,-3544,-3471,711,1748,-640,-2147,-3691,-152,2735,-4297,4390,2798,-24,5369,1717,-5847,-2658,-114,-866,-2275,2348,-4309,-7539,-1051,-3198,2903,3075,915,4214,907,-1600,-2475,-5064,2165,374,3167,-1932,773,3208,-1385,4940,-5964,-1244,3611,-2087,-2970,406,2229,-562,485,-613,-2747,-929,-2806,1986,1639,5883,-610,3166,-2762,1070,2089,-2921,-2749,1142,-418,-936,3941,-392,-4404,391,-431,-2034,-2491,-2095,2885,3522,4050,492,1594,3644,4189,-2782,-2936,4552,-2700,-1356,-1402,3102,-1056,4201,3119,-1563,1228,3328,-678,-1350,-2678,318,5708,924
-584,-4283,-4721,17,5343,2506,8508,262,-2913,3804,4510,2502,-1384,1130,4739,-1398,2422,-3855,4188,-704,2615,-3044,1243,400,-3825,2730,-3237,6040,1762,5861,40,5690,-5501,1387,2029,-3317,4730,464,3209,2086,3449,-7205,2415,2736,2229,3888,-1078,-163,-7575,9278,460,-1129,-5186,-6668,-1373,-936,7308,4170,6460,1412,-754,-978,-2359,5071,-3249,2896,4198,5151,-2745,414,4187,-2715,13396,-194,5332,1011,-1391,1501,-3478,1182,9155,-8165,2258,3144,4359,2685,1902,2560,4597,-2526,-2026,-4563,2652,2415,2507,-3488,2080,-3445,-9568,-4829,2917,128,-377,1883,5121,2292,1048,-4019,6039,3022,1047,-3180,-322,-4669,1482,2285,730,-1793,3045,3819,-715,-2024,-2325,4222,3958,2419,1321,3715,-4230,-4601,-3261,-1685,575,1704,-3137,5663,314,-1564,-6572,1981,-810,-2582,3275,1628,4535,-3236,-3626,-121,-2767,1906,8860,-904,-2327,-5279,958,238,3180,-182,-1214,-2296,-4526,333,-876,1845
-425,-1712,-3968,1277,396,-1279,3797,3033,313,-1373,379,712,62,-2820,-1648,1085,-2912,1641,3045,1824,613,-731,835,2237,-2825,162,528,4001,-1274,-98,-3353,-2259,-7829,466,522,-815,4180,892,652,-2384,564,918,756,1416,-612,-1766,-195,637,-1293,2921,1683,-2207,-916,-6773,1066,3149,1108,332,-183,-1718,-714,-1647,17,671,586,143,2826,4413,1600,4489,-617,5681,5330,3792,-863,-49,-1723,-767,-3092,607,430,-671,2178,6320,2474,175,4569,275,-2324,-137,-1158,-2028,-3862,2845,-2448,577,4003,2494,-202,-2269,-1360,1586,-435,-1857,3023,758,-1780,1824,-116,3340,-1283,352,-874,-2441,410,-1985,1228,311,-1928,-1814,-1723,-1500,1108,1477,-1163,2533,-1029,-3766,-477,814,695,-4111,4954,1249,-3107,4712,381,-1075,-3274,-3000,-1519,-2918,-4134,-1443,2423,-1405,3405,168,-1027,-145,4703,-817,434,532,1741,860,3243,225,313,-1189,-3563,1234,992,-3108
709,-1309,-5179,-3077,-906,-4070,-3906,-2751,2770,1300,3567,-5177,-3653,-580,-2277,1281,287,1226,1676,3515,182,992,-2365,2504,4093,-765,-2253,-4161,1941,530,-826,-1234,521,632,3735,-2027,-71,557,1173,836,-1056,1335,-745,1265,751,105,1092,359,-847,-2319,-1362,2453,382,-1451,-2886,-844,-673,1484,1681,-4537,-515,1596,-2474,606,-372,-432,1160,2568,1723,1947,-3217,976,-2116,4355,-5402,-1067,-3976,-3353,1922,3746,2166,1089,-630,6905,458,-2614,1717,2853,-1663,2868,3056,-1321,-1270,5494,-2404,2615,-1142,-174,335,-1676,-2993,1329,-446,-1297,946,-2811,-242,9433,-271,-1337,1991,-3111,-919,1037,1080,-7536,-4910,562,-733,2824,-6832,-81,3890,743,4989,1686,-74,-1431,-4956,2582,-49,0,-737,3126,-536,-1647,-1208,-1400,1219,-2396,1758,-7049,-5365,1198,5551,2754,1155,1176,182,929,906,-5390,841,-1778,4418,1009,-2268,3652,-753,-1430,-401,2618,-374,-422
-3572,2684,-1714,-2116,-4382,-3073,-2835,-285,1204,402,605,-1842,1590,-5908,-2252,-2062,778,162,-2724,2935,-829,-965,1707,2728,7769,1055,-1928,-1081,1243,-1358,531,-2862,-4620,442,-4259,2347,-1142,2148,-736,-843,-3130,5306,2340,4945,-1664,420,-2086,5540,4399,-2261,478,-92,3804,-1046,-1814,1797,-1173,-3003,-3736,-1010,158,1207,954,2480,4898,-4855,72,-5661,276,6668,-260,5260,822,1616,-1431,-2603,1477,-819,3472,1479,-3731,32,-355,1258,1983,-469,-2350,2476,-3059,1373,81,-3780,-4026,-376,758,4101,2567,3115,19,3582,-1545,-4057,1791,-4579,1389,4648,-2839,5119,2900,-2582,-2386,2486,-2270,-831,523,-1397,-2329,-1336,-5050,-3855,-4052,-1805,4272,-3006,-5239,5090,4111,-2379,-716,-174,-334,-69,4584,1189,2610,1364,2222,1541,-1428,-4806,-2767,-1788,-118,-820,-1179,-63,1337,2379,3078,-2467,-6087,-2981,3098,3248,772,388,2528,-1740,2836,493,1988,4070,-2273,-1851
2359,3809,3920,-4223,-1367,-1866,-6940,-3434,7151,-2223,-1097,-10577,-4160,-4864,-6764,-4365,-179,4553,-1408,-3912,-1817,-3787,1424,-2468,8004,-728,5993,-3446,-40,-7190,431,-576,-36,2277,489,-1015,-1813,1275,420,-4640,-2944,7657,-2681,-3475,-3092,22,489,-3022,6515,-2383,79,3116,-93,954,477,-887,-90,-4004,-8077,-2292,3440,5764,-1214,-2930,-3337,1543,-5224,-5564,1418,-4565,19,3932,-10084,-1330,-2908,-903,6405,-719,-197,-2730,-7019,-4991,-2614,-2144,-6570,-2315,-2008,85,-501,-177,2555,5083,-2643,-2175,-3337,7031,-3315,-4581,2133,2317,-1443,-2699,-7044,-1827,-5183,-2657,1635,6326,2758,2642,-1510,-6539,-4020,4543,1930,1501,5586,1151,-5282,2516,-695,2352,-3737,-250,112,2731,-1643,-1481,640,3533,1905,-15,-1161,2278,-536,-100,3234,220,-59,510,1090,2571,-3231,4028,1676,1102,266,1293,2432,-1951,-7316,3128,3771,1081,3306,-6610,151,2033,3070,22,6839,1669,686,1417
-1761,305,464,2389,-2293,-1321,813,909,1373,93,2763,-2328,-2804,1731,-2450,712,2371,-3575,1256,1107,-5041,2342,2788,1873,3501,-982,2759,-3455,2129,-5783,-4262,-135,1322,1685,-66,2544,-850,-2470,2269,-5147,2386,-737,-1128,-1791,-689,-3505,3138,-3618,1943,-4343,-3148,-543,3275,1193,-1657,-1918,-44,-2677,799,-4902,-2756,1555,398,-2761,1135,193,-2718,361,3002,1758,-759,514,556,3324,1819,-3908,-2024,-620,-1419,-1202,699,497,-4744,2896,-1644,-4798,-262,568,-650,1249,870,1087,-3449,-152,-2787,-2218,744,5526,-694,4827,1522,1160,-3261,-1226,1997,-2224,606,-1322,345,1781,2016,4959,-2347,-5036,1121,-2031,-999,-1724,2194,648,-2721,2137,890,-3759,1410,276,-2535,-3560,-1989,2393,1198,-1456,1688,-1108,1912,-2539,-3238,225,1349,1438,1007,1402,186,867,-829,-436,1221,3308,1469,2321,-5271,-5909,7522,3728,178,-92,1058,-146,647,935,2726,-381,-196,-4231
846,-8125,-4780,-479,-7272,1138,-3157,-3468,-2951,-3231,-5374,-4332,5904,-254,-1203,-6194,-1586,-1471,5983,-1118,2854,1363,3236,-1942,-1781,1642,-1523,2620,-7639,-372,3441,-650,60,-77,10144,-6041,-947,-3165,113,2064,1683,-3609,220,-2597,1701,-1369,-7059,-5748,-1619,4553,-832,-1580,2479,744,-115,-3115,836,1312,-1869,2328,-3043,3722,-4054,-2198,6433,-1598,7714,6161,-3963,3481,-763,-919,2798,6976,-2701,782,-3032,1181,-2679,5047,29,-1295,-3298,6072,2436,-3521,5531,-4998,5021,5696,6304,596,-5783,1970,-7210,-1271,510,-1706,-1359,-1375,-922,7900,-2158,-2238,2388,-8601,-1336,-2161,-288,-1402,-1170,2899,-564,2234,1107,1318,-2030,5336,2861,1283,-105,-1710,-4514,-1846,1955,415,-2085,2803,-3964,-4915,-1699,1122,-5507,2978,-2385,3058,-3549,988,338,-1069,-7438,-3882,-110,-828,2136,-3930,-1021,2174,-4378,-5469,4539,-699,2679,4229,1149,-2151,3798,3395,-6372,-313,-291,-3817,1992,-3315
-491,1008,-2458,-3858,2815,-2621,-631,-388,-6091,5276,2483,184,2760,-1540,3301,861,-2272,2890,1003,-1382,3237,-562,-5719,598,3582,856,2451,3377,4629,2681,3552,-3897,-1637,1845,779,3166,4593,-394,-543,3864,-1009,-3573,-3301,-4425,-2281,4345,2660,2219,-918,3289,-2963,3284,-5413,-198,-2478,3173,-1335,3429,1140,2121,3855,1016,2431,3344,-4320,3795,1001,22,3169,-5328,2896,-1750,3662,-3279,-133,2476,3765,-1847,3143,-1954,2006,-4653,1805,-3013,391,3929,3753,-1453,-1065,-630,3553,-1686,-2318,2176,-1459,5752,1835,176,2460,751,2268,590,1339,-4142,1927,4116,208,2102,3073,5413,-1765,-1777,1924,959,5439,2329,2382,-1895,384,1369,1640,1959,2957,1628,-233,2808,-850,-542,-1085,-1783,227,-3891,-1677,-429,-408,4285,4584,-3,-3244,-3151,-3510,-263,-90,30,242,4280,-320,-4385,-721,-1135,702,2631,-2726,-1608,-2781,-1045,4461,-1623,-1458,-2306,4147,2209,826,3066
1420,-1652,-1626,860,-3397,-1079,-4318,-598,2747,-5717,1581,-1499,2798,-1083,-1466,-3690,2073,-3939,2794,2271,-1283,5232,4807,3521,4048,-552,417,-5383,-1633,-2756,-249,-859,2911,-1565,-993,-2262,-2995,-2203,-3512,-2636,4908,2037,1111,1301,4200,-3517,-3821,201,630,-4300,-1821,3991,5779,3285,81,-3379,4816,-5455,645,-3811,-3958,5718,-3454,-2394,5529,719,3469,1928,-3573,5475,-4172,-1976,-465,64,-48,-3091,-3857,1178,957,3667,-1014,2964,-4682,4890,-1288,-4185,350,620,994,-973,3338,3219,-1740,616,-2881,-3635,-2724,3220,-2593,6277,-1849,1395,-1296,-1949,3201,-5681,3059,2640,5428,-6198,-5621,6896,-6648,1053,-1257,-67,-89,865,-321,-4163,-4150,5750,2538,-2450,1735,928,-3478,-6051,-2331,2663,-1489,2181,2112,2726,2088,-2793,-3793,782,496,4340,1899,102,-1721,115,1035,1311,1753,2154,1562,1421,-869,-3622,5189,2677,36,3970,1144,4432,-830,2341,3661,-1757,-2403,-1133
-964,1025,-2925,-848,-4725,-6372,-6251,1495,-1587,-5394,2083,-1961,4890,-1289,-2253,-992,-4034,3001,2105,7294,2543,5830,-2990,1150,2018,-3749,4157,-2448,-1842,-2231,169,-8730,577,-707,1198,7494,-1901,749,-4409,-777,-606,1400,-196,-3439,-1702,159,-514,1033,4669,-5437,-2145,-1970,3300,4620,1995,-1961,-1987,-115,-3099,-2138,-3301,3036,875,-2983,8103,-440,2793,1238,1392,7116,-2053,-3582,-2917,3634,-2297,-2787,-4480,-4489,5988,650,-3458,5300,-5118,4190,-2661,-3055,2109,57,-3226,-1507,5313,-378,-3466,1394,-3340,1262,-1637,6839,5011,5079,-286,4182,3101,-3107,3684,-4355,-4022,2902,1751,1834,3614,7990,-2229,6172,115,-2413,-4441,-695,-1807,-6612,-5543,188,516,-5091,2840,-1858,-2788,-2126,-3081,490,-3331,-671,3346,-6730,2031,-544,-3448,5375,4152,-4427,-8837,-2365,-1236,-2300,-6195,5259,3775,-5571,-2903,-2116,-1181,-589,6921,2771,-1939,-472,1439,-2177,-3580,2558,5529,-1156,-331,-3997
1457,1011,1627,-2249,-1146,-2278,-2645,-1985,4835,-1647,-888,-2065,-2248,44,-2844,-1609,6106,-971,-4427,-3841,-3113,-1919,1103,-173,3471,4582,-1277,-1495,1966,-3125,-722,3615,-795,-483,-400,-3660,1717,-1152,2813,-1013,-4156,4795,1704,-961,-2859,-1343,2148,-6682,611,827,-528,2445,1984,-5854,-391,-3483,4281,1630,108,-5739,644,-2991,-946,1314,2621,-3154,-4629,-4300,-1314,-1912,-1192,2001,-2968,-606,-2736,-2154,-526,2590,-671,3434,2754,1339,-2331,-847,-4144,-995,-749,2801,1067,3435,-1085,-1937,157,-2587,-1487,954,1728,-684,-1091,2018,-914,-5775,-1901,1681,-3878,3959,1538,4310,1290,-22,1786,-1987,-2458,435,-3253,-3044,-1443,1686,-3526,1379,-2821,-1907,4920,-903,-632,2395,1410,536,-862,6308,1787,127,3896,4908,2836,-1720,-360,144,-3212,571,-3243,-1265,-960,3909,-1597,-252,2032,1997,658,746,-4618,-377,-1247,-1176,1213,-2198,-1793,1338,-312,2247,-995,830,-781,-1287
602,-398,-207,1220,-2625,-74,-604,2863,585,-4179,-1417,-1428,449,-917,-851,635,-2394,202,1946,-4105,-1701,3449,-696,-1468,-2000,2259,-1437,1348,-375,-2229,-273,-3921,3001,-1279,1381,-1052,-2272,-934,-157,-2471,2652,-1880,676,-1215,36,-2855,2072,-743,-3251,-466,2602,-2724,2226,3883,2322,-2604,640,649,-2575,-3053,506,-648,-820,794,2717,808,2449,-813,-1493,3742,-2043,-197,-4595,3105,-4876,3136,669,-4184,-1064,1787,63,5311,-3844,-762,-1417,-539,358,-4800,121,54,846,-512,172,-276,-1963,-3805,-257,2502,2677,3535,-6081,716,-588,2313,2007,-4790,552,-499,1607,-1257,577,1913,393,1351,9,-633,-803,1191,-3007,-2814,-2781,2043,-93,812,1558,-3462,-3403,-3572,2721,1254,-1615,-1557,-1272,1787,1686,-4144,-916,-4040,730,1877,630,1947,-3774,1751,674,3698,839,31,-1076,-516,2652,2409,-960,1959,1883,2579,1585,2327,-4656,-1108,344,-1923,-931,-304
-2203,4503,4796,3828,1658,2094,2444,474,2152,4904,-20,1846,-6773,4857,-1751,2523,2161,-3286,-4752,-1214,-3188,-1000,500,99,1490,-1913,-783,-769,2573,-663,-3512,2747,2928,193,-3611,3774,-1119,748,945,-2418,-725,-207,125,3429,-181,4225,2751,-2832,348,-1270,403,-1922,1110,-1154,-1022,1038,-1243,3585,1888,-5526,95,-1529,2541,1184,-4161,-6309,-3964,-2505,4406,-3022,-67,-693,-3266,-3379,-220,1125,3617,-187,1950,-78,-263,3906,1637,-3291,-1441,194,-3792,1280,2932,595,-4275,-4162,4646,-4393,2269,-3365,2499,1590,2756,2077,-3444,-2770,-1210,2743,-1727,727,522,-1455,-1723,1318,1295,968,3179,-1613,-1467,-513,-3337,-4019,-2893,473,43,-2962,1210,3096,-2805,-4836,1929,-358,4707,744,3213,1444,-3563,-88,520,-2074,58,-2096,213,991,5047,1561,3794,3995,-1902,-2387,-655,1652,2471,4016,-1889,1818,1961,1297,-1308,3686,-2940,103,2575,1789,-562,222,3476,553
197,256,-2620,1319,-2953,-2097,-651,1024,1563,-1999,-3778,3988,415,578,-4217,3921,-4687,6208,377,3540,-1968,2891,2422,-2378,-1489,985,2379,790,2057,-1286,-3550,-1469,62,-2585,-2688,2633,2023,436,-1287,2870,-2962,1951,748,471,-6521,-2418,1065,-3197,-1063,-1183,-1926,490,-298,-1858,256,4093,-5349,-719,-948,-1067,-2065,1853,1648,3980,7477,-812,-134,1787,6309,5949,-1088,2811,707,1538,-3202,1578,-1601,-1396,4589,509,-1468,1838,448,398,4850,-178,5223,3042,995,1740,7365,-5755,-9001,-3503,968,201,2860,5800,1900,2645,595,2276,3732,3642,-1889,2109,-5168,-1280,-7728,-1286,3404,1062,312,-912,-1520,-6989,-1831,654,-14,-5871,2475,-1268,1532,-1726,-353,-9,-1451,-314,1828,3204,3587,5434,-1051,-212,2853,-134,-580,1081,-621,-8886,-4348,1945,-3470,-5092,-3938,-90,3271,-691,1514,-709,-1261,-1883,1816,4707,1925,648,-3088,-2034,1523,-1645,-1945,-4858,5151,-3649
