359,1732,7445,657,-2660,-1420,-670,-5648,-4078,7507,-399,-4162,4556,-2708,-2161,-1616,-4282,-4853,-4427,4753,2286,2992,1190,2330,-547,-3341,-2286,4566,-2388,5488,2226,-6814,-881,-3415,1621,-777,-443,-2545,2520,9298,-5444,-6589,-29,-2576,-5265,4364,4207,-5609,-6289,1981,2448,6526,-2131,-933,602,385,-3096,-6452,5770,-4338,-2388,1148,-3724,1068,-1910,-950,-1445,-460,6155,6545,-4808,-3436,7384,-3275,1156,-3056,-3590,-6345,-345,2761,1370,-4275,7285,548,-6812,-1087,5733,3090,1944,4860,-2514,3020,-383,-4858,-6412,-2158,1556,-187,699,-78,5888,-1040,8405,1397,980,4055,3659,1955,-1846,-7135,-4211,-115,-1639,-3652,1707,1940,5670,4419,-3598,10220,-7795,-4115,642,-2185,-3936,979,615,-1996,-2408,-830,-6758,3958,-1715,4013,-5859,6933,1191,7358,3840,2912,5820,-3965,-1808,-3184,2432,425,3353,-6970,518,4358,-2050,-6063,-3005,-6215,-5465,-5374,-12224,-3506,4403,1738,3297,-10969,-4102,1292,-1924,980,-6762,1794,-847,1382,602,1616,-504,-4830,1007,7574,1043,-847,10435,-5252,3338,-4859
-2397,-7118,-213,4427,-1467,-1631,2347,-3243,125,-3885,-875,2684,-1523,-1560,-4407,-8753,-1320,5046,1580,-1702,1287,-5197,5462,-3803,3033,-1790,-4134,-665,240,-1414,3348,8064,1526,6497,678,-354,-3504,7147,-5840,2921,-345,5518,-5631,4191,451,-7030,-4950,1390,-627,-18,-165,-7122,1524,2887,5275,51,949,5190,-8473,4175,4784,290,-893,1010,876,-5765,-2593,-3794,-2860,1520,6307,6390,-490,-1995,-1825,549,-641,-1586,1953,1456,-3263,4631,-1545,-1607,893,3497,-1175,2367,485,1833,-3046,-9923,277,1986,106,1964,-4041,-1946,-5329,1810,-1657,3227,-1322,4425,-2090,-1757,-3293,-1336,2597,5758,110,318,-3231,-3537,2975,-3228,2342,3821,4213,2484,4868,-3055,-1706,-3732,-7174,5028,263,-1256,1683,-158,408,-3760,6646,3737,3743,4266,-981,1685,-2877,-1872,-6090,3731,-395,-7006,-1264,-1089,-9422,-516,-1227,-2110,-3576,-816,10222,-3699,1673,-6459,3527,-3084,-1591,-615,-4391,-3122,71,-8804,2720,-7220,-2499,-905,5212,2231,-5428,4144,1601,-3368,3411,663,5618,-4025,-5322,-8608,-3169,-1550
436,2016,-2081,-621,276,1901,857,5247,3855,-729,6793,6469,2511,8409,-93,5107,1521,-4579,-319,379,-4016,-2610,-1153,113,2574,-1850,6517,443,-5132,3438,609,2527,4312,-1579,-1317,89,-2063,9925,-7460,-5046,-3489,-4109,6754,-1554,1528,1890,-3138,-2539,-1845,7874,3432,3533,-2434,2369,6819,-7463,410,-12,2121,-3249,3037,2419,732,-2715,4140,6301,982,4734,2369,1557,-3664,-2593,2259,-1558,-3029,4354,-1488,7924,1553,1053,-187,-3539,-1299,-272,-2652,-215,661,275,-1299,-1319,4474,-1144,-7675,-498,1014,3492,-1068,3188,5784,370,-4872,-2694,-1255,-6182,913,-740,-5361,596,1759,-3774,-213,4836,1928,-3718,4132,3629,-1497,-6347,3043,2895,3762,5028,2450,736,-6055,1897,3170,2897,5515,-2768,5468,-3753,340,-973,33,-1839,-477,-2931,2652,-3052,-3804,-1474,-7352,2429,43,-1616,-638,-5036,2288,9009,4713,491,-1051,-1502,681,-501,2994,5187,3553,-1220,2774,-4635,1845,6263,-5586,6247,6133,-9200,16,-1066,-1458,1982,-422,1747,-507,2779,-2851,5813,755,-1456,453,3268
7871,870,-9774,1738,-9620,8317,-9239,-9683,5929,8408,-1333,47,8486,588,-6007,4082,350,-11980,1217,459,5554,-2882,-365,-2235,2528,10970,926,-12691,682,-7675,-9806,-5490,-5931,-5056,-1787,-3580,5344,2441,-140,-4885,-12168,3923,3096,3007,-3158,9603,1356,-4295,1576,7411,6071,-1974,-2653,-410,415,-5330,-13064,-5313,-2010,5066,6650,-11953,-2277,-5515,-2593,255,7443,-2373,3580,-5054,807,-2056,8540,9352,6068,-2146,-7551,8384,-5550,-7502,-4508,805,1821,2927,7466,-2450,-8355,-6980,-1448,877,3282,7911,-295,7205,-2408,-4647,-403,2293,3236,2936,2929,1443,8590,-1720,3312,-8561,-7250,3257,6307,-1826,4504,8120,3610,12899,-5733,-415,-3514,-5302,-2696,-4855,2926,4014,-526,6261,-1088,25,-1485,4677,3174,-7992,4461,-6467,-7506,7074,7110,4470,-5308,2399,-54,-3278,1879,-5123,-8060,-1383,-934,-3708,-458,12835,-3070,2374,257,2154,9,3542,-1153,6874,1138,2906,-11208,-7360,-10238,1458,3186,5832,-3981,4137,274,525,1705,-12855,-8473,11586,3424,75,-6786,-994,-2744,4718,8842,2311,8422,-10388
11443,1105,-4112,2245,2195,-589,-11405,3346,-4205,7332,-8178,2495,5015,2186,3139,1968,2848,-8211,-9042,-3966,2635,2494,-416,-5888,-6260,-2774,5705,-9567,4915,-3944,3250,-1016,1422,-3500,3638,-5907,486,-6578,-48,-9284,-3820,2822,-1046,-4140,2615,1517,9458,2007,1508,-48,-2628,5320,-819,484,-6314,-2082,-7028,-7608,1794,-3244,-406,2858,-4200,4187,-6020,71,-5396,4429,5761,-4593,431,-5774,2032,6843,4141,6464,-10227,-4957,-8274,11177,6082,5713,3639,-7906,2075,1656,756,447,-7015,-1453,4063,5942,-4533,4577,-1998,-1735,5549,1895,1213,-4775,3027,1856,11143,4744,3600,2621,-8971,-5145,231,361,2729,8737,11049,6344,4901,-2456,-8199,-7317,-9986,-8293,-4367,1239,1569,2637,-3276,-5652,12052,3114,994,-3709,4997,498,-2179,7168,5716,-896,-2541,2969,4446,4199,1544,2875,2724,-6661,3572,-4012,13210,4158,-2735,3487,-3179,-2521,-7866,-104,-274,5507,-11148,-957,-1178,165,-5659,-814,-621,-2020,-4870,10078,-4798,-1544,-7585,-3512,-2184,1036,7792,2108,1839,6508,-1979,6760,7852,3580,4011,-7632
2266,-8293,1478,4521,-9972,2916,-2803,-9326,1217,-2041,-403,-2243,2963,-1789,870,-3666,224,32,1959,2661,11994,2011,5156,-1348,7665,-2468,-5748,-556,-11816,-4846,3291,7190,431,-1291,-2881,3940,3730,3935,-4443,9302,167,-3256,-6173,5265,3893,3381,-1016,-1169,-8763,1505,-848,-928,5804,-3841,269,2695,-2509,-2107,-13941,-99,8747,-687,8494,1613,-2307,-7009,2352,1192,1571,2798,-2964,4543,-4075,4499,-3492,-6955,-5830,1579,2746,-7441,-5594,4742,412,-349,2267,6711,1869,517,-1762,5604,-3162,752,10014,-2246,-2254,-2268,-7018,-1664,-6909,-181,5836,254,4099,3320,1358,2355,-4700,-5362,8623,-1908,-2852,684,-4640,1442,-758,-4791,1089,-3367,402,-500,1763,664,-617,2955,-3718,3945,-8137,3499,5579,882,-6644,-6171,2019,-1400,2190,-162,2954,6375,4496,4895,-6143,5639,-3814,-4125,-338,-7146,2287,-1419,1004,1639,5522,-3298,5279,-9727,6659,815,-3446,-380,-1608,-3750,-8720,-2897,-89,-1020,187,-471,-6422,1535,497,5889,-3263,4851,3686,-2384,-123,2532,3429,-2708,-962,-7104,1640,3281
-436,4100,-3045,76,9428,-3384,943,1350,-7023,-2629,-12999,-537,-6960,-4087,6711,-2291,-2851,2212,-2385,-1051,636,-778,-178,-3855,-8851,2126,4737,689,10573,-1566,8422,8314,-5336,9899,1725,-2648,-3105,-7633,3858,-1224,2835,13848,-8497,5945,3274,-4750,3102,4037,2047,-1275,-6084,-8174,8785,1849,-1108,4466,1709,-865,-6517,1567,1281,461,1226,5044,-58,1236,123,3428,-2887,-7920,9983,860,-3437,-2163,5423,1355,6823,-3567,-1715,-6373,-193,4294,2366,-1369,632,-2299,518,-4033,-423,-1024,-935,1387,4512,404,2576,-7220,3192,2734,2675,-1236,-6192,6341,-613,1583,-2098,2021,755,255,-8328,6815,1646,-279,5502,8929,5030,-2505,-6789,9821,-5502,-10319,-1884,8584,-12908,-4532,8053,-9879,-4044,-5100,-2856,3007,58,2619,-447,1257,4644,-4883,-503,-3614,-2637,3758,-1717,6243,-1915,5305,101,4595,-1999,2634,-5574,-5577,-7313,1007,-4119,4241,-1477,5415,-457,714,1608,7633,4806,2306,7831,-5867,6533,5189,-1784,6986,982,-6774,5857,-1307,4270,4424,-2391,-5488,1826,4115,-3786,5038,2620,-1930
-2499,3712,-1246,855,651,-1265,5625,2358,-960,2755,2859,2086,-2534,-3186,797,5370,-5999,1818,3428,4145,768,-3762,-3677,595,-986,-5685,1917,10235,3,2695,2522,-595,2334,-3505,-3840,4749,-801,-2261,2460,780,-1581,2899,4225,5058,-3348,-1275,-6003,-2238,-612,3882,-3224,-344,-916,2179,1685,-5111,333,3534,9988,368,425,-2650,4680,-3851,3785,3613,3095,-3652,-507,3621,388,2590,-156,-5459,-2592,-2465,7619,7536,3035,-949,2074,-3584,1047,2989,4815,-1532,-2912,1871,4317,588,798,1525,1016,-2014,4313,1005,8970,-5157,1105,3892,-417,-2139,-1468,-3605,580,14,1932,4594,826,-763,2495,-322,1244,-1937,421,-611,-947,294,2075,3067,-668,-985,1781,-2253,-250,1155,-591,-785,-2377,-2636,-56,-1449,-4246,1817,-764,-9927,3854,-6540,-1670,93,937,974,-2823,2711,2260,1817,-2602,36,-3325,-4509,-885,3984,-3229,1542,-4892,1399,-963,1022,905,5647,8276,3227,4334,2416,-389,511,-723,1873,3526,444,4453,-29,-1630,-1014,-1988,1527,-950,1837,-4874,-734,-1939,4093
-1312,2648,-3466,-1497,1989,5018,-2093,2211,-5041,2207,-2311,-2363,287,3468,-1590,-5417,5340,-3070,339,6120,3907,-1215,-3057,-1518,1515,-453,2207,-2505,5394,-4139,433,-1946,-971,2277,-228,3496,-2246,-5328,-4074,-4126,1241,3674,-3299,-3430,-2508,-2028,2881,-1673,555,-1030,-3476,-5634,241,4260,-6897,5365,1811,-2862,-4801,-999,-2334,1437,2108,-4497,-2600,-165,1956,-2971,-1708,1433,2122,3016,-334,-3681,2579,-1645,-2091,-3188,-2246,1024,599,167,-2634,-4362,2743,318,-2027,-6182,-9212,-2531,762,2203,-866,673,-1863,-5037,-109,-2353,-685,478,-1916,-5234,-703,-4313,2995,-1198,161,273,-4170,-1739,-779,-5969,374,-4882,6406,-3927,-3977,-2235,-757,-3962,3980,1409,5801,2308,-326,1977,451,-2680,838,2694,-2569,1542,-86,285,-2853,2567,-1118,5099,4576,2025,-3078,-4904,-1949,3065,-1883,1280,820,3161,-148,-2253,467,-6453,4316,951,934,-2943,-237,6400,-3023,35,4263,7871,-148,4539,-1128,1852,-1319,4968,5154,3927,-1464,4581,4583,2078,-3108,-5205,3303,8343,1449,3295,-974,-2755
-2148,-2352,783,-3738,-4869,2466,5194,2007,3192,145,5567,2226,3489,-2048,-6146,7370,-941,3425,-3506,-3161,2783,-4205,-6088,4905,7935,-2447,-1468,1074,-364,4565,1889,-6498,-1086,4835,785,5041,-2749,3966,-4721,426,6538,562,-3101,4750,-873,-739,-4758,-643,-707,-29,-3388,-6096,584,3886,1712,969,-2945,792,-876,170,5571,4360,-254,5113,-182,-3763,-679,-1347,6551,3414,4666,5917,-2175,1507,-1152,-304,4142,-3299,5891,-6845,-5192,-371,1805,-1325,-927,4196,-1869,148,3535,-3213,-3457,-3184,-792,-6416,870,2444,645,851,-1294,1402,-5214,-499,-2952,-6252,-3347,211,2207,-3049,-2802,-1677,676,-4167,518,-4154,1729,-1454,3615,4918,1240,2074,-3672,-910,-1604,-7976,4225,-814,-1013,518,-1785,5440,-406,-7645,-1458,-267,-2910,366,3263,115,-1500,621,2069,-137,259,-2219,3661,2188,-6961,-33,3663,-1438,4016,2167,3327,-2966,-2277,-2008,2344,8238,1951,4478,1054,-2852,-6996,-6201,2834,-742,3210,-5331,-2079,3597,-1284,3387,5879,-4280,5259,3592,1243,-2425,-1295,-428,-4151,5537
-211,295,4702,-2996,2317,-4404,5021,4511,9384,-6543,4787,424,2552,5434,3926,1704,1305,5136,-621,-5836,-7574,4277,-1031,3845,-4342,-3541,-1219,1003,1562,-217,-2567,3838,1564,-3716,6208,-5469,1700,3200,2277,-153,819,-7771,3615,-4335,-4095,-2696,1172,-2853,-3249,-3281,7850,5145,-1493,5265,4977,-3831,6075,-2728,2956,-5871,-4747,-981,-851,293,6830,3572,2820,3895,5994,2700,-2769,-1493,-3035,-2264,-8896,6681,-1588,-123,924,2971,6858,-2988,-4965,3796,-2202,-2584,1327,-4322,56,-2251,3188,-1909,-3663,-931,930,2178,-6980,3295,-70,-1913,-3634,-6982,-5178,997,-5365,649,7107,-2032,-483,664,-4657,1218,-157,-2501,-1688,8761,3838,4378,671,1143,-1953,4341,-1852,-2880,-870,-157,8229,1101,679,2738,-3186,-1328,-2389,-2738,456,-4036,-5223,-920,-1263,-2353,587,-771,-3003,1462,252,1388,5275,-4628,5297,5701,-924,1133,-1769,-181,6226,-2106,5375,-3228,2586,-1658,2836,-7504,6391,-2683,-777,-143,5704,-530,3963,-4993,4645,-4682,-3514,2415,8073,-539,238,-1417,-6228,7290,-2945,2281
-2472,1826,-4532,621,1338,538,-1782,980,-2638,1754,2931,2984,-1130,5135,-7243,197,-111,3141,-2065,-5924,3716,-683,2542,5909,2678,-3785,-2377,540,-3983,-4220,-4623,1765,2244,2370,-3404,6140,892,6081,-250,1931,-671,-8005,4202,2615,3092,652,469,-1858,-1676,6684,-1236,-3703,-2998,-217,-5281,-1464,-3130,2543,-475,9123,-4381,1310,-3757,-6279,225,214,-167,-3094,-26,-572,-2517,-1480,-1052,5734,4310,2286,331,1741,-1441,-3240,-5783,-3333,255,4902,-1435,1785,95,1252,2206,-6561,5034,-1181,-1923,1698,3284,-1768,-2852,-1009,-5126,2245,-2596,-3481,-2581,-3238,679,-548,-4655,-703,2911,2329,-4087,-5020,643,921,1389,4027,-346,-1725,8420,3203,-6529,-1149,69,16,1807,3874,1251,3042,2343,820,3044,598,3597,4293,-931,1180,-1230,-2182,-1694,1137,300,1437,1746,-157,2425,470,2467,976,1849,2589,4471,736,5153,4543,5743,-1593,6,4026,2272,-5237,-4077,-306,-3324,-2837,-7344,-1958,2395,-759,-5317,6091,5398,987,629,-1726,-4824,-7315,982,-1742,-5153,702,-3847,-281
-5451,6149,505,2429,8,-473,2031,-5099,-4492,3226,-5170,5818,-1502,-2483,-873,3566,-692,3738,-1259,2935,9753,4226,1515,3738,-4178,1313,-3954,1971,-577,11855,-1648,1815,324,-9994,-6674,4417,3984,5203,8155,2328,-4608,-8607,925,-306,1127,2532,-3490,-3945,-888,3500,-1280,-1452,-2941,-5822,-3375,-886,1660,-369,6078,8316,-4761,-3870,-2203,-5288,-4530,4659,-1516,-5922,268,-5518,-3603,1130,-5516,563,1951,-336,2025,-260,-3473,-2367,1181,-12476,4531,-1374,-1305,316,1065,2044,4900,-1145,2712,-445,362,339,590,-7524,6046,-1343,2109,4626,1242,2869,-3250,631,-407,523,3725,7362,1908,8413,-6490,-2839,1699,-8657,-2087,-1368,11324,3941,-4564,1986,-6488,-3188,15,-3972,743,4349,-3298,2189,216,299,-4449,6126,-5387,3653,598,-2665,1639,-1424,-5574,1999,5248,4371,-4981,-524,4829,1587,5385,-4299,-4071,-2945,2236,-4411,-2745,74,-5600,-2865,-2420,6002,8896,2813,3616,-626,5632,23,-1323,3254,-1759,4231,5056,4323,4434,-3037,-3891,-1371,-7718,-5500,-288,2373,-4283,-1622,4990,-4848
-6859,-4098,3957,7443,4140,-2139,1850,-8536,-7045,-929,-2410,-1973,-4638,-2306,-3540,-11748,1312,-2103,8736,8609,4205,-750,4365,-836,3047,-1020,-4899,7652,-7729,8892,-181,8246,-2024,-3580,-4497,-4229,4216,7448,-3224,3501,2059,-3263,-3947,3253,-4119,-1791,-8179,-3169,-2304,-3688,-3235,-3399,-2487,-7550,4636,-2697,10203,3928,-4017,8360,-1309,-2455,-4090,4230,-3543,-5952,-647,-369,-2069,-2208,-1184,447,3996,-6656,5555,-3511,6596,1496,-4713,-1938,-5939,-4876,-865,4789,-7404,8631,454,1601,5131,-2643,1604,-8553,-3221,1066,-7296,-5888,-5706,-3438,-1234,3791,-512,3272,-9657,3064,2999,1719,9,1087,6660,6495,-4677,-12782,-9326,-1669,2689,5096,7412,11480,7863,8059,4643,1888,-1527,2903,-2398,6468,-4322,-4533,2252,363,1042,3163,9669,7314,1385,2847,-617,652,-6792,5496,-5003,1735,-198,-319,-1172,-1897,-6672,-6946,-1355,-527,394,-2020,277,-8378,-1790,-3048,-3206,-8342,7876,-3826,1146,-1192,647,2411,4298,-13349,-4066,6379,7587,2687,494,3035,-4277,-1280,-1607,-1742,6836,-3031,-2687,-7348,-1552,135
1673,-3197,-7187,2362,-3242,7281,-3354,-2777,-1718,-628,-2668,5687,3364,716,-3448,3512,1804,296,908,-9346,6783,-1812,4278,-3555,8933,582,3305,-6577,-2815,-7615,3696,1789,-1400,4019,-10315,4865,125,8563,-10125,-2075,4140,3492,-5004,6556,5112,-1237,-4737,6167,1945,7806,-1430,-10035,5591,3105,5360,308,-6193,8018,-7598,7265,7712,4621,-1344,-2426,-2683,-4440,2264,1025,-3095,-6615,4089,4126,-3639,6029,2802,-368,-4372,6729,-1802,-6536,-6401,8190,-832,338,2476,1820,-8276,179,-430,-3980,-3914,2060,4292,4574,1610,161,-2001,395,-3835,2674,-8269,3049,-346,-538,444,-5037,-9629,-1593,4984,6586,406,4054,7172,-1302,165,-6966,-2854,-5874,3529,-4556,4383,614,-1892,-830,-1147,3747,-4500,-784,2129,-1268,3554,-7374,67,-167,3935,-2518,2166,-2745,-777,4849,-2767,3966,-2461,-5776,-1576,-6312,-2381,3624,-153,-1804,3377,2343,10088,-2924,3292,1399,3015,7492,-4855,373,-5943,-60,-3819,-3691,-375,239,1616,-6152,-7807,3572,-4723,3513,5869,-945,-456,1908,627,-1429,-3917,-6418,-2230,9370
-5112,6055,-2464,1623,11345,968,2509,2622,-5478,229,-3736,6179,-4062,2955,1122,-1324,2192,-2589,2549,431,-3850,1228,1456,2433,-8,-406,3643,1648,3426,6658,3898,8814,65,2897,-5537,1571,-2815,5845,-506,-9860,2192,-573,-1527,-1148,-2358,44,-3920,-421,5255,6228,-4595,-4918,-4018,3002,4879,-2675,5507,4426,6527,6671,-6984,1562,-699,1985,-1354,1180,3174,1266,-5712,-5977,2263,-3016,-5324,-4831,1865,5190,3650,4102,-8433,117,-1474,-2732,-4786,2645,-6021,2529,-3352,-50,-3662,-7411,2760,-2863,-8774,776,1093,-1370,3749,914,1520,6759,-9348,-3202,-6305,-1660,-319,363,-2470,6524,-1596,7347,-2151,-7305,2198,-7874,5857,837,936,147,8404,-3420,2724,3399,1521,-2162,5338,2899,1932,-5801,2807,-1124,3763,3148,6786,2030,-3126,-2258,-2655,-4732,-7849,3431,-3999,-1708,-1250,4173,-4130,6557,1650,-8054,-4985,-1117,-2017,-3719,1246,6132,-3139,456,5171,1357,10984,4263,11519,4007,5072,3824,2607,-586,1630,-868,634,3151,7893,2052,-1667,5378,-2770,-4249,-1311,3801,-4862,98,-3382,-487
2883,-2855,-2445,3489,1123,4596,5828,4240,2527,-791,1361,277,-5458,-4108,4721,3213,-3696,-342,299,-3347,-4866,4771,6796,2664,1835,-2173,5951,-4,4807,-6294,696,3501,-505,-508,2164,1802,-2101,4181,2655,-3855,10552,-1680,5006,391,-151,-7913,-8119,4657,-2139,298,2231,-7617,4643,2679,670,6061,-1363,3786,-5158,-1771,-4241,1079,1310,-2625,-2398,1343,1350,-3911,-466,3188,-757,854,-4398,3673,44,1217,-4612,3205,2282,-1217,-9322,183,-6813,3475,-571,-5273,-7037,-525,-4065,456,-5905,-404,6316,-4840,6271,4267,3925,3397,3036,8750,-608,478,-1086,-546,3122,-3222,3298,484,3080,-2619,2941,3362,3806,-3320,2047,-4964,-5033,-4612,3325,-5017,4036,7429,-1483,-5357,3337,5779,-1752,5447,-3604,-3788,-1158,-2756,862,-6168,3114,-2822,5976,478,1502,-2328,-4554,-8397,-614,-4333,-5486,578,-3676,-7290,-3468,-2927,-1014,3830,-2735,3963,2545,-395,4244,770,-9907,-3360,4519,3791,827,3205,5996,2182,3325,-876,-1420,-1252,-1222,3373,-3278,1872,807,-5181,6692,7035,-1661,-2195,-10473,7158
1982,-5772,-1956,6994,-822,-7592,9983,10161,2596,321,1875,5176,-9567,-7103,5122,2237,-8062,2892,-2707,2910,-3183,-951,5340,-1569,-2178,-4543,4888,7393,4586,-1764,3332,3567,-2754,-5417,4408,5175,-6496,-274,6470,3154,7499,4613,5477,6207,2514,-12403,-3216,-5177,-7072,-288,-5030,-2840,8261,-82,-6722,2849,3401,3284,72,-2781,5507,-4910,781,3230,3287,4929,-2848,-3595,-3706,12175,3333,6008,-285,-380,1923,-3806,3545,-3474,7040,-267,-5604,-2856,-76,964,-3291,-5714,-3405,-1311,1599,8983,-1033,-5584,3087,-2145,7312,6781,15377,234,-519,6315,3206,6729,1826,480,2386,3106,11765,-5553,3286,-4164,3564,6566,3575,2283,123,-8807,-1122,1614,-496,-755,1617,2565,-4206,-7392,-5479,4164,494,4421,-1998,-8537,-1685,592,-4581,-914,3266,-6450,3134,-699,5338,-5231,-1991,-2031,-462,-1652,5140,1879,-5304,-454,-7101,-3462,-4493,3379,-11134,2300,-1357,-3220,-4279,-448,-5911,4066,3373,1905,5464,726,4206,9546,-2506,-1342,2433,-4058,-873,3828,-3335,1950,4945,-2645,7959,-1621,-10978,-7228,-4124,1773
-2682,9493,-202,-8151,-149,700,5335,4747,-1274,727,1199,2773,-370,-5252,-5064,7008,-9700,7602,-1420,-1550,381,535,-4571,4738,-3336,-5540,997,5278,5037,-4586,8762,-4942,6958,6853,5971,5747,-6511,-8374,4489,4452,-48,7380,2849,-5726,-398,-1304,-767,6954,1684,3331,5729,-6466,-1233,8012,966,3727,-1069,-1905,8800,-2514,18,3808,-3690,-8718,2917,6453,601,985,-1614,-722,2394,-3421,4513,843,-456,1139,4461,-2928,4070,-5203,-1352,-3981,6902,3930,8774,-3308,5886,2660,3237,580,-2592,9439,6549,-5968,11514,-879,10976,-2954,5244,397,-4065,-2817,4144,794,-319,3119,2577,1095,-10809,-3934,3694,9581,6326,-1137,304,625,-6305,2205,-6316,3145,-7987,-446,-3331,-7039,2371,-3395,549,-4097,-2150,-399,-2503,3826,-5645,-2394,-3402,-3357,6441,-11962,3356,664,9588,786,-1133,5068,6482,1755,-4962,4143,-2523,-3163,-3711,8003,-1108,5091,-2240,4828,1589,2006,-6557,3379,4617,-3895,123,-6525,-3869,6709,3357,2392,-2530,-2364,7320,-11545,4733,-8042,1841,-2783,-39,-5475,-3598,3176,-3344,780
4592,-2498,-386,7231,-1635,-6342,1500,-2417,3406,4440,5159,1628,-1043,-876,-3563,3578,-4818,-1993,-1455,2300,-2661,40,-1571,3529,2080,-5917,-1309,4306,-7550,4383,-2601,511,2611,-1530,2190,1164,-6656,1694,5280,3764,-3455,-6719,6441,2098,-3874,-502,-1889,-2419,-4281,5243,2648,4526,-4121,-1856,118,-4867,-661,-5211,2683,2386,3580,-3580,-956,2736,4178,2096,-507,420,2975,-252,-431,-9855,2753,-1493,2918,2095,3372,7373,3494,295,-6933,-2795,5978,5914,2774,-529,1729,9088,1560,5930,3430,983,-1632,5649,1856,-1066,4958,-2163,-1907,-4666,2242,2230,5623,3036,5325,3789,-3510,-1139,4721,-6367,6498,6997,5337,1730,-4763,4620,-3882,915,3414,5286,-3547,2939,1576,778,-5752,-1548,1569,5809,6410,-6421,-2504,-4244,-888,1391,6657,-6856,4159,-880,4887,2453,-4014,849,-2422,-675,1133,3274,-1309,1108,3947,-1209,-1413,828,-5999,-3871,-1478,-604,-2840,-3091,724,-4834,-2426,-1316,2159,1466,-759,519,4647,3119,-2056,-2051,3214,-3971,2194,2395,3915,1507,-505,-3272,-2236,-4256,3562,-948
-5231,-4157,3530,4599,-1117,-7483,9324,-3413,2950,-2658,5965,627,-833,-4856,-2938,-7,-6408,11222,4218,-1474,-386,-2770,8195,3894,-3906,-5962,-5614,9472,3302,-880,-4939,7760,2925,-4508,823,3149,2149,6486,5113,10448,-3151,-1687,4671,4586,231,-6322,-6781,3542,-4076,1347,2865,-6157,-825,-1619,3598,-2142,4209,8849,-1458,3264,-489,-1025,-4182,1880,4168,573,26,-3166,-1758,4826,1362,8340,-256,-6246,-6478,-3518,9188,6528,-3020,-2581,364,-5617,-2638,4006,-1941,-4037,-3051,6066,7585,5113,1687,-11838,2460,1803,1426,11682,-2637,-2393,15,4558,2791,3466,-470,2824,-5842,-98,4503,-66,8764,3500,-3241,2896,-6285,-3342,-3919,640,8506,5655,3981,6424,-2619,-10250,-4597,-1813,-8696,8674,2257,-4825,1947,-1173,-2121,-3912,2825,374,7264,1209,-5809,-4338,-5384,-2648,765,-13,-5026,-6926,2705,-1081,-7566,-3356,-1878,-1366,-2050,-968,1726,-1247,-271,-6244,1492,-6687,2341,4944,1242,492,-335,-1071,1553,-6682,-1787,404,6717,512,2595,216,-6196,-3972,2392,1061,40,-5344,-5017,-10697,1250,2628
-7432,2890,-5954,1896,23,-1300,4115,9642,3872,1087,10606,13242,-3434,11206,-1052,-684,929,-3408,-3542,1096,-1244,-5725,150,-23,9646,-2868,-409,2611,-5892,8366,-262,6190,-6659,-1415,-7537,10658,-4322,10966,-6471,-434,664,-4068,6284,5905,680,-440,-3464,-14029,-5416,8958,-3560,2117,-6933,6098,5787,-5196,2893,3058,9960,1408,2635,-7845,2779,-885,8450,585,886,-3264,-10613,9851,-1599,6248,-1671,-5204,-3156,-4963,471,3260,65,2590,3274,-7482,-663,4707,-11433,-3267,-6661,-3338,-1740,-5794,4371,-7645,-15213,-5445,589,-3134,5412,-2857,-5346,12655,-2717,-5185,-2550,-8549,-1397,-2860,7099,4738,7122,4435,-1597,-1371,-1945,-12149,1503,2829,15467,-2410,6033,3296,6453,-829,11132,315,-3056,12654,2436,5129,6469,-3665,2723,2502,-3491,3504,-8755,-5098,-2391,1703,-4806,-282,-5760,-914,-8498,5319,6262,183,5212,-8701,-287,4731,1783,-7993,7825,6884,-984,-6007,3709,5040,5124,1939,8719,-7056,10981,10374,-4235,3084,6581,-7746,3870,2187,5069,3065,-5161,7405,370,981,3426,-1089,-14996,-6013,-2161,-6347
6446,-2727,-3743,6961,-471,-3357,-9856,-1646,2805,6224,-2456,9345,6177,96,5960,3401,6266,-4508,-5344,-1602,4497,2936,-437,-4178,4528,-1575,3432,-6145,-5296,3576,-8336,3666,-5846,-9171,76,-116,-3516,1422,1507,-3780,-6312,-3371,1226,-1217,3715,-694,8135,-4010,2001,3813,-3085,5860,333,1547,-4189,-3654,-2967,-4874,4353,5849,-950,-790,4538,9701,1150,1691,921,-1670,-9105,-1503,-280,-2274,-5861,-1486,3053,3924,-7908,1171,-4506,2469,5119,-2436,2748,1621,-3663,-5828,-10991,-4020,-1163,2484,11948,146,-5252,7969,-1649,132,5337,-24,232,-3680,-131,-1954,7637,1550,2549,-3205,-2156,-3712,7600,1671,3154,2380,2885,-3781,-7522,-2264,1618,-8476,-6772,-8733,3717,-1419,8523,3094,-8531,-74,9248,7327,6432,-10171,1606,5516,-5411,-564,8026,-4187,-3282,5768,6689,1414,-3255,1596,-5168,-1233,-2001,4897,11907,3608,2616,3599,-5301,-13174,536,5537,-817,2699,-5656,1228,1726,-2472,-674,-3780,-2620,2770,-6177,6626,66,-2471,-1316,87,4320,162,-2789,8564,-4331,2472,-2268,3053,-2597,-1188,2694,-5401
