1959,1379,2103,-432,-464,3586,1666,1687,2371,-603,799,-465,1253,4163,1141,-2377,-1469,1487,433,2761,-1561,-5382,1484,-1289,118,2537,2233,-489,-275,788,-2201,2691,-652,2235,2048,-3615,-688,-334,-1421,-1191,-1824,-1001,-155,4494,-2081,-3341,3058,929,1422,-231,-531,-296,1702,2377,-467,2991,28,667,-2350,3943,-940,1297,-294,-1669,1396,-13,-454,892,809,-4660,-3055,-1920,-281,-6114,-1530,-2622,-122,-51,-1171,2487,639,365,3783,-276,3708,-726,139,-1781,2461,351,547,-1416,4278,854,-368,608,2598,-2709,-308,1728,-4716,544,-228,881,-2938,584,1249,417,2282,2319,998,249,1130,-2085,-366,620,-368,6707,-3934,-2841,144,-1388,1961,-1044,-660,981,421,949,-1291,119,1842,-1257,3260,615,849,-3413,-3532,116,3667,-157,1787,1382,534,3460,-1458,2978
1457,-1414,-559,2569,1485,-4285,-419,457,1187,-1384,2158,3499,-195,431,-3221,3931,1454,-46,1670,-745,830,1430,-138,2372,261,423,-1180,503,2619,-740,2698,723,384,653,1563,-718,-468,-3240,1099,-1428,483,1340,4167,798,-867,-1503,-4,849,-2080,204,3147,-17,2937,-698,1192,-3849,232,-795,-1622,-2055,1903,2421,-1610,-2123,1205,-1047,1756,2164,631,5127,4046,82,3266,1730,975,-3231,336,1635,1229,-35,275,-940,-1400,823,-407,-467,1230,-2696,-342,-860,-71,-1464,-551,1233,-1390,3887,-1481,1068,771,1129,607,450,-3635,256,932,1402,-153,1368,-764,-219,771,1190,-485,894,8,-1352,4828,-425,-1440,2007,-384,550,2192,1993,1655,1214,-1130,-396,-2642,1183,1567,-1069,-704,-464,959,44,1094,4538,-381,2589,1161,-676,-3476,2102,-2253,-1272
-4098,-1946,-3118,-1570,337,2194,1731,-1381,395,-2045,158,-1089,-946,-3359,-293,-2169,-2494,374,1886,-768,2450,-1810,-130,-354,1920,-86,-2,2563,1988,725,-3097,-1043,1632,1049,34,1437,2496,1917,559,510,3106,-104,-291,-2619,572,-1378,-3776,-55,-907,2756,-1493,-455,-1474,-495,-3687,-2620,1353,1974,-249,3198,-2296,-1485,-262,2451,-2022,310,-948,-904,518,1621,-1472,1212,601,1791,858,277,89,-2016,-905,-62,-3516,607,918,289,471,859,-882,3073,-3281,4038,700,-1092,-1234,7,-1556,-305,1519,274,1642,417,-2711,607,1373,-2010,1856,2025,-297,-327,566,30,665,-1194,1264,-54,-356,-253,-436,-2064,1698,350,3951,-2105,-297,-2940,-436,-110,340,-153,-2737,133,-1723,119,-3650,-623,13,-209,3043,-763,-2927,92,253,2371,651,869,-960,-1303
-1245,376,4924,-3333,1295,5504,-3626,-2337,-492,2508,805,-3358,2304,5131,2128,-1255,-2609,1547,442,-3946,3218,-2391,207,-1771,-423,1812,949,-1815,-652,47,2088,-4042,-2223,4431,-1452,-612,4113,-3887,-2278,-5518,2355,1236,-2828,78,699,1421,-149,5560,2006,-3982,824,1739,-716,4318,-204,2136,513,-2703,3232,-344,-502,-37,-51,693,-1417,375,936,-1186,488,3210,-574,-1139,-2501,967,-2324,-2501,-3644,500,-329,-5465,3220,-1826,-3333,-3153,-4198,5140,-168,972,1550,-1029,1564,1235,-637,951,770,-5039,1186,2626,656,-293,-3830,243,-1898,-4256,1110,-520,824,355,786,4916,-2392,-3885,-2476,-276,-855,3621,-2355,-1626,314,-2318,-1697,1519,-4070,1248,-1291,-449,2541,2723,-1351,1729,1101,1848,-3549,3693,151,1967,1347,-864,1787,1765,1853,-640,-1154,2648,-2433,-6404
-317,1352,-299,-5845,1125,2920,-2061,-2107,2051,-2579,-3462,554,-1786,-1467,4521,-2058,-2979,3145,-978,-462,3762,-2661,-573,-5000,1340,-1345,-1510,-2699,1262,-974,-3956,139,3607,2553,-4697,-3439,984,3320,-4205,-3270,-587,-475,1108,-841,158,-2749,-856,475,702,-423,-420,-5456,-1212,4525,-5558,-283,-1802,479,1550,1514,175,-3969,2677,-274,-779,-104,3588,-1144,773,-2359,-1369,788,17,-952,423,-147,1013,-547,-1366,-1850,-342,1374,3985,-3007,20,-231,-1246,-2255,-897,1664,-420,-78,1055,-189,-5766,-153,3191,-2447,-2122,-381,101,7287,157,2915,-2291,-1338,418,-67,116,-1476,-2548,-3929,-1270,1394,2263,-750,-3132,1022,-1415,-3786,-5307,562,1207,2060,3132,2540,4659,-2443,-3293,1318,-3394,2145,5475,2143,-2591,292,-1102,-3510,-2209,-2587,688,-1592,768,2551,2383,2884
-4904,-4249,1333,-2542,-1862,1615,-1550,1535,-882,-3965,1145,545,46,1935,-94,-471,-1041,-277,1265,-5054,1393,2629,-623,2986,-577,65,731,-849,-547,1476,2699,1074,-134,2482,-440,1513,-1417,-4061,2943,1174,-150,3076,3049,-6326,3270,-252,-3115,1012,1094,-1765,-1808,6112,-2485,-1216,-1783,-2317,2107,-1141,4217,1899,-1527,-1546,-3847,779,-4375,969,258,-1346,3790,-827,-3835,4146,-1204,387,-1678,-983,-2135,3119,1257,1396,-1701,-540,-821,-519,927,457,-534,4954,1424,-308,5631,1870,-2216,1649,2702,-1853,-3544,4494,4248,-8961,-1085,-5730,3841,-4547,-855,2841,-2179,3231,-2311,-1569,2263,1997,4203,-1932,-216,1940,1487,1454,288,-115,869,-1464,742,-824,-5333,-3620,-7340,1763,-2096,1615,-144,1563,-2583,899,1366,-1846,-2441,-527,75,3080,-6346,-1770,123,-2940,3556,-2179
2009,-212,-1190,-219,2621,-3663,-1056,4637,1927,-1843,927,2197,688,-448,-1108,1163,-106,3179,1235,2057,141,2071,-259,3318,-883,-253,-1165,1420,-1646,1269,399,2645,-991,-725,253,-3109,-3478,519,-793,511,-1880,1934,1614,1787,-697,-1599,392,-861,-703,3458,-1426,-2960,771,1784,-1163,673,3091,1223,-449,1973,4503,256,362,-1961,3051,-221,467,4310,494,-1267,4884,-4,728,-2005,1391,-3867,3569,2960,-1655,327,-3601,5524,3508,1565,-1270,-2506,-461,429,1756,-390,-1876,280,-1110,102,-354,2333,-7,192,127,-729,1292,450,-4938,5950,-218,2120,3987,77,513,-2602,987,2651,-2171,-2074,1647,-394,1964,1416,-3414,1028,-4286,3472,2336,753,2963,-1032,2281,-1470,-2540,722,2995,-28,1991,-517,-2110,-209,-1233,1681,-423,-929,679,835,822,195,180,4382
3202,2016,-1620,3013,2377,-1625,1898,421,215,1570,669,169,313,-2867,-2627,313,829,-1495,-1756,1695,979,-857,3514,585,161,-1512,1189,2313,-77,-1349,-2438,2032,1341,-511,2727,-1829,1952,1774,-1256,-2261,-2342,-1842,-3967,1182,-1961,-372,2654,-2709,-1207,-470,-1895,-2688,808,1279,-114,2058,-1965,135,-500,-111,2729,310,2569,590,3280,1242,-1989,4007,-710,248,2278,-1255,1065,-1355,-1644,-1235,1848,-613,-558,-1932,-185,597,2021,416,-593,-2640,-781,807,-47,693,-3878,-2919,1775,-838,-2873,-84,2815,-1897,-318,6232,-642,1043,-2015,3056,-621,-4917,792,-3480,-2892,-217,2461,-1550,-2910,-195,-3395,-2440,-507,796,-1431,1324,-709,538,-708,-1981,3863,255,3546,-1116,-205,1270,-1135,-548,134,-2086,-2975,2459,-2142,-339,-25,-84,5493,5273,-676,3831,-1614,4352
1568,-32,4705,-3290,535,3933,-3222,-236,-824,527,-16,617,770,5713,2810,-2210,83,4067,-2514,4050,-3384,-2340,-461,-3822,138,46,1503,-2887,2555,-1167,-208,808,-496,2117,2385,-1728,271,-968,-1130,-3511,1162,866,2048,1921,181,-1920,-1869,4160,563,-2259,3092,1236,5269,4411,-1164,1461,-616,1435,-1031,3823,-430,-1866,-1737,-2372,-225,1250,1713,-1075,3224,-696,-3053,1153,36,-6180,551,-1403,1565,1972,-3474,3598,187,-3497,716,-1768,-572,43,-1997,-459,1297,-1347,5932,-3799,1308,2814,764,-1662,1052,-4636,-306,110,-327,-1428,-778,257,-1047,132,-65,5113,-1248,2936,-1285,-3214,-13,-4058,655,1615,1785,-260,-1954,-4549,-5472,1245,2050,2250,-3105,-415,3219,-1812,2950,-897,105,2263,3050,619,698,-1895,-896,2394,807,2085,-1115,-4227,2550,1436,1828,-1945
-85,-87,-158,-430,1914,2046,1812,-2560,-1169,718,-982,-1290,1099,-1389,1748,-1953,486,1701,-5200,104,1095,465,1617,-2889,885,-849,-1321,1727,3137,-1999,-3030,-695,1877,-568,-1994,435,1322,-175,-2077,-2981,-196,-1766,-3456,-1299,-201,1904,-218,-670,-1306,-251,-289,-371,948,148,51,712,-3016,1771,1448,1727,914,-1276,1806,1086,780,538,2048,103,-1653,1523,871,618,3208,2579,1479,-548,550,97,-3405,704,-1813,-2239,846,-234,-1314,943,196,-1197,-219,-345,370,-506,-337,4556,-410,-2137,3922,-3159,-198,3527,-188,-971,-12,3430,2016,-2930,1291,344,-3124,-497,1024,-4150,-3636,-1189,-1834,-3002,-813,290,752,139,-735,1197,-1060,-1273,516,-1753,3328,-507,1868,2353,-3874,2496,-393,-1366,-5367,2932,3431,-1395,-3278,376,2603,-156,1316,2902,787,-1422
510,-2141,-883,1044,-864,-4296,3537,-1275,-2732,-236,-1076,428,-1837,-1307,-3230,4714,1563,2460,-4149,3459,447,2495,1519,2338,4528,111,-4111,1191,3915,-4080,-5567,2643,1838,-4228,976,1476,-1708,-1907,-1874,1629,-192,-5583,621,-1065,-3136,790,918,-710,-6029,661,3458,-535,503,-2101,3593,-4098,-1381,-572,557,-2303,1845,2938,-2375,-5486,-1272,6140,1900,-118,-145,692,-796,321,2679,807,235,-325,241,854,2235,3979,-100,-353,-1685,2627,2583,-3907,1637,-2574,2184,-3680,-974,1879,-3237,1335,-167,4448,57,48,4056,-196,2884,-573,-3127,-577,2155,-922,372,1413,-1569,-2007,572,-86,2639,179,207,-2236,2626,1691,-1296,924,-759,842,831,2002,-602,66,1667,1698,1768,2298,-2292,1616,4344,-992,-2387,-1493,-2520,-218,233,2840,-306,797,-2110,-2277,-878,2320
146,3109,-107,-315,-1687,931,2459,-109,569,-565,1798,-2430,4629,1528,1667,-2129,-867,325,624,-1752,-1352,-3488,857,193,-488,2939,1700,1922,-447,2022,-2867,-22,181,53,-934,-3093,-681,-1546,-2013,-1329,153,1664,1031,1572,-2409,2548,3822,-591,302,-570,-3736,-995,-1551,58,2598,3213,1169,-1511,2763,218,-1480,-1002,1876,1071,-82,-164,3372,-685,-1658,-3081,1620,577,-940,-2059,-681,-1568,-1713,350,-581,-277,-1677,-93,3809,2151,2227,259,2135,-1494,-84,-1262,-4320,833,496,326,-800,-1755,2741,-481,-1490,-639,-3980,420,2370,364,-2593,2983,1200,632,-274,-2596,2548,-2094,-1387,-1518,-446,-3048,-260,5217,-3402,1457,1180,207,1569,-1613,853,1887,-2937,2595,114,1833,773,-380,-1819,3736,-2512,3418,1641,-827,3003,-763,-316,-1094,2269,3810,1645,2079
-752,-2120,-2682,-1104,1613,-247,-414,1332,1162,-1824,-907,691,-2572,18,2022,-922,411,1357,15,2339,-2116,1053,44,1087,1284,-2240,-1195,-620,714,-269,-2440,5747,2199,-2769,2178,2142,-2895,754,-2094,-448,2202,1072,2722,979,3113,-7010,-1220,-937,-993,2838,534,-1296,-453,-751,-242,-2079,4000,2679,-3309,3397,1565,-1994,-1426,-257,529,294,283,-2613,-2147,-1970,2535,1271,692,96,1621,-2254,-1522,456,899,538,679,160,-908,1096,1202,-829,-1962,446,669,-129,1502,-1271,-797,1298,2035,4672,93,-2097,-2565,-1928,1455,905,1307,1776,-74,1748,1232,1000,-1838,947,260,1593,2723,-2905,2237,-1366,611,490,-3844,-592,-713,-2000,1647,-1571,-340,2349,-1916,-2084,-2484,-592,-1321,24,2260,-1222,-3,-1750,-139,651,-4044,-1122,-1907,-2719,586,-1730,1507,1686
4736,2902,33,3301,123,-2965,-745,2004,1362,3528,78,881,-2644,-816,-347,2184,944,-3368,-2734,1984,-3221,3134,-942,882,-2560,-1826,114,-517,-3341,-3007,1565,1749,-3568,-4259,862,-19,-2658,4391,896,1497,-2617,-833,-1860,4097,-2312,-1231,5000,-1646,592,457,2169,-2093,582,-2274,738,4127,-529,247,-640,-3703,2769,2656,1347,-1795,977,-1451,-2015,3373,-1082,-1855,2568,-2867,1161,-193,-166,1651,1599,54,218,1053,2018,1354,2631,1978,634,667,-3206,-1188,2572,910,-4348,-2475,-500,-1390,-137,2386,-2800,-1435,-4395,3404,3691,1574,-1958,3887,-977,-3120,1418,-4550,-1356,-1729,-2364,3110,-2030,1668,824,-685,-1476,2517,-983,1191,-965,1066,-178,1726,1442,2022,2491,728,1314,-1166,1608,-2307,1311,-4792,-1301,-2093,-2400,474,2640,-1859,407,-131,-338,-980,-2417,1781
2926,6727,6086,-2634,-310,4367,-4084,-3848,-6495,7703,-1127,-2322,2616,7465,466,-5844,1084,-5905,-1675,1085,-3255,-4882,-526,-3011,-4201,-1033,4490,-6252,-568,-599,2629,966,-2207,1415,-1239,-3399,1273,-1855,-1804,-2041,1115,602,-1825,1330,-3482,1714,4539,4213,2794,-8367,-1239,958,962,65,2013,2461,-3826,-7532,1172,-1272,-892,2404,1505,2111,-667,-917,3155,-1315,361,-1017,-4330,2207,-4568,-849,-392,200,-1840,623,-2935,1814,4124,-7715,-2708,-1090,1813,3305,772,-7110,5047,-2947,1119,-4069,2723,-1371,-4386,-6735,102,-2584,-4617,4525,-1080,-660,525,-4355,-2080,-1122,-191,370,-233,137,1534,-5578,-1830,308,-1235,2374,-3687,-929,1085,-3390,846,2380,-3977,2233,-4946,-2225,1030,1803,5497,1896,6042,-1696,-1363,3141,-1242,5997,2330,-1373,4317,2947,697,-5987,2224,4237,-2004,-2284
5923,2295,5774,-278,3913,-169,-6967,1054,1030,5300,5542,-5750,7335,1459,1147,874,-872,2026,539,4286,-2571,-2869,1221,353,-2194,3314,-98,-1696,1010,-2969,165,1551,-190,1201,-1865,-6311,-2017,-4792,-149,-4696,335,1623,-1944,5661,-6425,1883,4391,2958,-753,-1497,-135,-759,4839,-499,4087,2539,2548,-1989,1856,-1525,2484,803,2284,-2109,-375,2303,2994,3416,2232,1850,2225,-5784,-553,-3397,1162,-3215,3645,744,-2749,1585,-187,-3429,-2032,2612,-2345,-289,2498,-3402,5207,-8169,-3949,-2786,2672,-623,-4440,-1113,5112,512,-4415,-585,1493,913,-7697,1767,-2238,-3025,3906,609,1106,3319,-3043,-477,-3872,-2093,3082,1259,-1262,1238,-1702,-7256,-3404,5395,175,-1237,437,-2101,6058,3828,-749,-542,4753,-5228,2512,2612,-1889,4390,-957,4312,2022,-5402,4772,-4825,-994,3076,-1638,-2118
1370,4129,-1694,-156,-1269,-648,1395,-174,-2236,3329,-3649,31,1185,-170,1777,928,375,-3241,-249,-1045,-1757,-2137,1940,-2240,-180,-1308,-201,1024,-2796,743,-2277,-785,29,-2127,-2009,-1180,2225,4587,1671,2813,-1914,25,-4723,-28,-933,1304,381,45,-82,-859,-3266,-3045,-2076,152,-1820,3168,-651,-1414,-676,100,-1355,-309,795,690,-1029,-781,-2216,-808,-478,-4825,-3760,2596,-4433,578,1648,3018,4699,-3227,-404,-526,-967,-832,149,-274,881,-3216,-1485,-1971,28,-110,-2815,-1635,1486,-2178,-1112,-986,-261,896,-2489,1640,1759,469,3278,2692,-1305,-2862,-657,-3232,3838,-2132,843,429,-1646,-1122,250,-1207,-3541,1562,1965,-329,2324,2330,-2357,-1157,-1043,-2117,-765,1135,4480,-1876,-1536,-1283,1983,2309,2194,-86,-1584,-3190,1174,-372,-160,-352,2446,222,799,3529
-1621,-3495,-452,4386,-4052,-840,3978,2366,7389,-2907,5281,2765,-2541,-515,-574,2824,1126,1684,-1760,-1663,-2518,972,-2905,57,376,2181,1052,996,3021,-778,28,-3289,-666,-2127,1472,4500,15,2935,679,-4127,1504,-2969,1109,650,884,-4010,-611,-4225,-241,2706,3437,3552,1609,613,391,586,-2316,8542,-5379,2040,-2500,1009,-3468,1288,1935,-1948,-1011,2502,2044,3330,-641,-3141,6016,-223,1291,134,-554,2479,2042,-1069,3180,-1730,1833,1030,2115,3442,881,1982,-939,4692,-672,3779,2376,2664,4072,2719,-732,2034,589,-743,-2911,-3619,4959,-2184,-1876,1717,-2211,1350,1934,186,676,227,3215,520,1052,-2662,1306,2064,-1102,1941,-21,-3037,2485,-2515,-996,2585,-6138,769,598,-1791,-852,317,-2197,-2277,6199,-3373,-688,5694,-428,-363,-1384,3474,-1076,-1788,-669,527
-1427,363,-2076,-136,3462,3698,-696,-1568,-96,-593,-3927,-3941,4092,2722,3889,49,905,550,3373,-6000,-82,389,2603,970,1968,-873,-1321,3344,672,704,882,1277,-1986,190,3857,1425,-154,863,56,540,6395,1184,-2376,-2552,1497,-20,-2571,-106,-2001,-323,1708,806,-2314,392,-3199,1305,2006,97,1389,3008,-942,-3652,2834,965,-90,2137,-564,-2748,-2001,-2018,-619,5100,-4860,1841,1272,-1260,-1712,-4173,-3055,-3640,-2197,-1778,-410,840,-1840,-3091,-422,885,-105,-319,45,-1175,-4310,-1350,1613,1470,-93,1500,-1413,-572,-498,92,648,3979,2718,-2246,1697,-2281,-3008,3923,-1449,-9,-369,-4895,-1319,2003,-699,2081,150,570,949,-668,-1265,-2324,965,361,1674,-1369,-1266,1651,-3713,-246,-1215,2677,48,-1811,2884,-1265,-2417,1544,-3507,-1500,-1429,3003,-2295,863
-78,-1717,2598,-2667,108,4000,-718,-1916,1778,-730,331,-5498,2666,-1663,5884,-678,-570,6296,-925,2029,2593,472,1543,377,3746,3129,437,5034,4915,-5187,-3291,1881,2690,-1095,-817,-2570,2200,-394,-3629,-2362,1828,-1457,-1529,-2783,-409,3156,1744,724,1402,1083,2677,960,230,-1500,1397,1192,-1393,5625,732,-487,1330,-3184,-2109,-3822,-2808,5242,249,-2689,1585,-1187,-881,-4670,-2285,643,-865,-37,-2908,-1621,-3328,1314,-369,-2356,1222,1008,-672,61,286,-1857,-779,-1704,1893,1443,2403,121,-4238,1308,7156,-1863,-875,-1189,-366,-507,-1604,3191,2383,-4605,1155,-100,-1435,4310,-3995,-16,-1137,201,2034,-866,-256,2316,2745,-2320,-602,1459,-585,-3683,-2868,1042,8384,-2333,-2698,650,-5082,-376,3765,-454,-3022,779,-36,3763,-3589,-4418,-1875,1904,872,3473,1819,-320
-950,-899,24,630,3162,2144,-514,-469,-1453,-1343,288,1391,3864,1304,-1061,-3869,1548,-1328,3171,-3002,-87,-3006,2340,-218,-163,601,64,1406,2224,471,2825,706,1892,5126,1740,-552,1525,-4385,2576,-2490,452,3666,-1266,-2964,1220,1373,-780,687,-586,-1411,-5523,2876,1339,-185,-1582,-2185,1223,944,1799,3838,441,-719,87,3490,281,-1892,398,749,2162,1059,-1786,1706,1003,1879,2308,-2782,-1347,-1954,-3203,1084,-3901,-2996,-1768,-441,-1036,-145,2909,1326,2103,434,3861,-748,1017,-1279,-575,-269,4185,267,2141,1392,-3540,-2415,3222,-12,-212,269,-683,1778,5,959,1910,-2212,-1482,-1858,-3798,-1236,-477,-3336,2314,-1729,3384,-1847,1551,-2509,1958,-3013,-3362,-2226,-3128,711,-1076,-3891,-4071,1405,-1802,1071,2576,790,-2702,-391,1412,-1345,2323,4894,-1070,-2758
403,-2592,4957,-123,1565,2763,-1990,2388,1282,2006,2686,-2467,1327,4082,209,519,-240,1258,591,1333,3132,1228,1057,2691,-1199,3154,-823,-1487,-587,-1013,2847,-356,-2199,2301,-369,-245,213,-3893,-1625,-1303,580,-831,-1274,1941,-886,1023,810,3432,1904,-1052,1778,2313,367,1157,1159,-8,1247,-1003,-243,-1088,1362,1933,-1056,-592,2307,190,137,1946,3489,3364,3227,-4465,-157,-1995,-2565,-2953,-2206,2621,-2174,-110,3376,694,-4277,-1196,-927,1862,1508,2141,3220,-3071,1571,3349,1898,3251,3678,-1912,2503,2934,1172,-1341,-699,-2477,-3799,-95,1661,-1264,2103,877,1095,2555,-1418,241,300,-1436,-202,1068,521,296,-1469,49,212,432,-1093,428,-3415,-1942,3150,1368,-533,2158,2399,15,2040,1710,-647,-1112,-758,2602,-496,1188,1529,-280,-2984,-883,-2698,-2991
-268,-15,2036,-1162,-1883,336,1317,-1742,202,1730,-243,2,-1164,544,1273,1677,-3024,-44,-1180,-971,3039,641,1368,-1505,891,2188,-617,-2056,845,-3609,-1137,-3826,764,-2217,-4880,1825,2151,-1994,-887,-254,-1211,-2162,918,-613,-2141,212,1188,2982,-357,1245,-624,104,-509,108,1032,1107,-860,-419,463,-3156,-601,3413,-1926,-2232,-1288,854,550,-895,-733,1465,2764,-4913,1171,4178,-2900,2587,-1153,759,964,1046,3212,3,-1204,-1082,-2362,2124,1746,-2032,491,1353,-960,1466,668,855,-269,-1196,2159,968,-148,645,-2551,863,924,-1316,266,319,-559,-1434,4057,-1564,-1670,-2153,-1666,4311,605,-93,-2618,1875,1160,-839,291,-772,-2018,2255,-1250,-439,523,2385,695,1015,-1041,604,1237,65,675,-81,2189,-613,1242,-1784,-184,657,-1412,145,-2459,-1668
4,-2778,-1906,895,3986,2076,4800,3568,2397,-1499,-2055,1400,1322,2697,392,964,-2763,1811,1180,-1626,2893,2221,6237,566,673,1890,-3196,837,-1657,-3383,531,-259,-1944,-302,-2140,1847,-1117,278,-525,-404,1254,-3178,958,-1612,121,-2257,-1203,510,-1618,3478,-1350,-1089,2172,1893,-3900,1182,561,4884,-526,1989,399,2287,1380,-2681,4295,504,-2229,4245,1124,-2404,3166,-544,563,2597,-920,-1152,939,-901,-5855,3219,-1997,7153,6424,473,-1339,200,421,553,-642,-85,-971,637,-521,3338,4311,-442,4447,2217,-226,-1175,-4809,-736,-1445,5974,-1386,2372,6822,-3664,2041,233,886,837,-1663,-1357,-2279,-2428,-186,6582,-3199,540,2093,-4227,181,-2225,-647,-1794,1360,-1484,820,3180,-561,-1326,1299,-1155,-2461,-3465,-1372,-636,-5637,-21,1214,3583,-985,3870,-1715,3613
2390,2556,2891,-633,66,1839,-880,-3701,-1933,2298,-838,-2789,1435,1698,2229,-373,-977,2106,-3741,1542,-822,-743,-1183,-2197,1290,-359,876,-1178,1228,-828,-336,683,-548,-1153,203,-140,-797,-1250,-1686,-1768,446,-1510,-2857,4497,27,-407,3121,1531,-838,-1685,2652,986,402,1327,4039,666,-1703,-2842,1946,-1132,-509,-43,942,-2096,42,240,2609,-1352,-3646,-611,-1920,-1342,-992,-789,904,-913,-1704,-49,-753,-1866,2838,-1787,-1863,344,-1587,545,-1400,-2748,327,-504,-1006,-1812,461,808,-2069,-693,-1145,-3681,-877,2230,1778,1090,-1795,1263,525,-2761,776,-523,-1504,2766,-1861,-1474,-1903,377,-778,2228,-975,679,-7,-1257,-4376,2892,-2709,2211,2448,1592,4655,1494,2582,-493,352,1216,3340,651,-2007,593,1052,-521,3630,-781,3141,-1358,1244,2041,-3362,-3049
114,-2773,-286,2879,-660,-752,1341,1485,5356,-4493,340,2825,460,466,1753,1992,2132,1971,1061,-3874,859,2196,320,1387,672,3037,-1004,843,1217,1567,1762,-790,24,-225,3,1153,250,-798,24,-220,435,-346,2600,-1351,2682,-1537,-1256,-2326,991,1348,656,1543,-13,649,398,20,-21,3268,-1294,-1015,-459,-1693,-1025,-79,1182,-3116,-1024,808,807,1058,518,-1020,1764,434,-787,-936,-260,-201,-79,-901,1764,406,-445,628,325,-1576,1270,461,-1308,2179,585,3552,1973,1284,1315,4903,1037,2586,746,-4253,-2110,-957,1856,2626,-2300,923,262,750,1777,-4,-183,1454,2222,-604,-723,-1991,1503,1939,-62,-1,-283,557,2928,69,437,951,-2434,-1615,-685,312,-2737,66,2571,693,2111,-2776,-1044,2867,-1183,-1140,-294,-368,-2366,585,1545,1105
-2247,3486,-6300,-4592,5054,3184,-1624,-1214,-3217,2080,-4780,-1071,-2893,-76,-576,-5003,-3150,-5205,4470,-3120,2870,-2483,2265,616,-1266,-4477,1153,-417,-1772,1621,-2101,2143,1121,1811,1870,361,157,3294,-1235,2750,2854,2989,-1606,-692,1240,-4016,-2121,150,1509,-93,-5531,-5291,-3123,1715,-5648,-2255,3692,-2811,2442,4737,2226,-1986,5658,3971,115,-243,344,-2715,-3104,-1896,1921,4720,-2878,1365,2658,-2035,601,-1487,-1427,-3224,-1989,1205,3695,-3530,-1498,-569,-2579,1308,-763,3305,-1751,-7506,-6133,-1765,-3072,-740,837,-2721,-1205,2726,-403,8806,78,1544,89,1441,3440,-4643,-3138,-3766,1385,-3004,-1154,-1996,123,1432,-4934,1157,788,3983,2640,-4137,789,-1682,2211,-1563,130,-3308,-2273,3641,1400,-1306,-2923,-2498,-3493,847,1987,-5674,-3073,1103,-495,-628,-2623,1811,-3241,2074
749,714,-1259,-836,355,676,338,-225,-998,1119,-1811,818,-2978,-1019,1710,-314,-2103,-3260,-2131,1964,-570,-1613,3361,-1720,798,-2683,678,199,-1006,-2085,-3747,2556,1971,-1541,241,-340,1191,2054,1556,-720,-1614,361,-360,1261,486,-3583,2052,1231,-51,-524,-38,-2082,-237,886,-1503,523,639,-570,-361,635,-259,-227,-739,-1864,-1615,-771,-1144,-969,-397,-1857,-2445,1290,-197,364,732,556,1746,-1219,192,2542,1108,-1396,2040,-2018,875,-1267,-3959,717,-592,1364,-966,-4540,112,-39,395,1970,357,-1526,-1631,709,-536,929,2437,2281,-1374,-1194,-608,-2917,-1824,-607,548,-591,-729,-1276,-503,-2493,-2187,1942,-1785,-1545,210,-1637,-958,457,323,35,-1657,-748,386,788,-2453,-152,1397,-2289,-903,-2887,-4589,-1830,992,-71,1259,71,2023,1565,1234,566
-5042,-92,-1847,-1958,-3213,3419,5604,-356,377,-1331,1127,-491,516,141,-1084,-2786,-1266,3096,-205,-3880,2078,-1552,-4399,-2604,518,-7,539,4215,1641,1046,-2902,-5579,-255,2995,-55,2628,2371,-86,214,-718,-1471,1467,-3469,989,670,3877,-1954,-180,2851,1722,-1222,2736,-1492,688,-3270,70,746,2723,2128,4097,-2192,-676,645,2608,2215,-178,-1412,825,1557,-1376,-2682,-822,2200,838,895,191,7,-285,564,-2422,-2384,847,4208,601,1612,5356,373,657,-2936,3704,154,1911,1166,2751,2586,-4318,1137,-1379,4282,3293,-3683,293,3120,-3936,2612,3075,-979,956,1867,-2985,-121,-5294,978,-228,-1285,1820,-692,2319,4697,5271,3931,-3442,0,-3539,-2124,-3204,-408,-22,-361,-175,-613,2668,-3882,-447,946,63,3968,-1780,-1135,3234,-1069,3841,1583,-2026,-1867,-1496
-5584,-1017,2471,-2497,-5946,5599,2454,-1365,2434,-1469,1600,-3457,-697,-190,4784,-119,-3004,479,-1529,-2779,1794,157,-3338,-668,2565,1331,1095,1063,2783,52,-1862,-5519,-895,25,-1757,-64,1601,3547,-174,1113,2359,-2423,-1978,-1508,-1447,833,-299,1869,1800,-379,1814,5038,-2622,1200,-230,436,-4425,2732,2491,1392,-6173,-448,-2322,4285,-3420,583,446,-4149,2425,-1074,-5019,-1126,2738,-1874,-2155,2103,-4015,1718,1167,-187,1328,-503,-145,-2122,1134,2361,-972,3528,-1239,3564,860,3277,-372,1775,994,-2713,28,683,2782,-106,-3249,-4584,5388,-4807,1983,1807,-2045,996,1955,1407,-794,-1365,2190,735,-440,3212,-185,486,2874,1979,597,-3217,-1386,-2484,-4676,865,-2834,4030,1706,-1645,-3881,5025,-1242,138,3047,-929,1445,880,769,4016,-4085,1819,-187,-2351,-256,-3616
