-266,1127,-1028,1345,-956,1590,2668,-678,-863,545,59,797,2194,-1529,-1656,-2860,-1160,-864,93,-402,-2640,111,-1004,-1401,-84,378,732,-2798,1535,1614,-1946,-925,413,-506,-602,137,-349,225,-637,-993,729,505,-340,-1448,965,1875,-2149,-436,414,418,559,2057,2163,-471,837,1459,-204,321,322,522,275,2203,-1063,36,4,2022,1720,206,43,-853,1130,-830,760,64,-1424,-1738,2141,-975,-1264,-756,984,1211,-183,-727,2287,1737,-870,-351,868,842,-1794,1727,707,-893,-1435,-1498,-1194,-864,-3085,-1996,-446,2030,-81,-664,-574,-1477,-984,-1577,-612,-356,-283,-417,206,-1794,773,-111,-56,1271,-301,-408,-512,-53
1949,1083,-1406,26,-1727,1660,1003,-675,-1363,-1814,-1568,-644,15,-1106,1993,-761,-706,260,217,-565,-559,-1565,-1344,-741,-938,803,1750,-126,644,3693,-1308,-1687,-2599,-236,-387,-2035,-2186,1765,1562,218,986,2548,749,-1110,2171,-310,712,-1915,1210,2234,1345,669,314,350,1780,2077,-1512,-1886,582,-684,-679,1961,-2745,1641,-595,3376,535,2029,966,1531,1325,-2682,-1578,-692,-1415,68,1175,-1010,-1846,-864,442,-258,-169,-795,1708,1616,-2412,-2096,1431,-1307,731,107,595,-2105,389,676,-861,-549,2890,-181,341,-1031,-901,1356,-2262,346,-567,784,-462,-1594,1762,212,-420,-1079,635,576,-57,-766,1259,1171,-703,1352
-1618,-2312,-560,1617,-831,-1543,2386,1297,406,2420,1233,1415,1872,-2461,-1158,-1147,-246,1959,-389,-1446,-514,2295,1287,802,778,-187,-952,232,-2456,-1307,2066,1421,-2540,-102,-15,-1148,2062,1025,65,-844,-97,-1001,424,2363,217,1188,-692,-1805,402,-1427,-28,912,-352,458,701,147,-1424,-1477,-1066,-1009,-636,-1272,1378,546,1372,-2761,446,-4090,-35,408,-3164,23,1334,-455,3660,-1764,-884,-1249,3945,1092,353,-94,-1295,-1972,266,-2620,-734,1435,1502,1055,-439,-248,753,-1060,567,771,130,-1417,27,589,-963,290,53,-630,648,-142,-2229,617,-303,-207,-1020,-728,50,229,-2421,155,1777,2632,781,-1336,-2546,-940
-1277,-1474,1082,177,-483,1636,2735,-338,1907,1370,-197,1913,1413,-153,-2736,-46,1415,3061,1152,123,-1095,-1281,2705,416,-201,-42,481,-456,577,1587,-1561,-740,1210,-1383,-1488,-2662,-298,-1209,4367,-704,-929,-749,-774,134,-225,399,-1134,-10,374,212,1020,250,-765,-2734,288,2405,-1608,-1013,1367,-236,-1801,-381,-847,917,1699,823,136,1680,1083,663,92,-281,-415,-2123,175,-601,1825,590,611,-1948,665,-430,11,-589,1031,-1424,-869,-1811,1189,839,525,2387,-371,-2029,1105,1942,2242,1078,-269,-2320,-202,-659,-440,-71,-1381,-1243,-1255,1350,535,-1110,-266,-1125,1267,-75,-53,1976,508,-150,-2146,-249,-1771,-589
-170,-198,-295,-2122,1397,-1643,-1983,-1120,1690,1518,607,23,-773,957,62,575,1416,191,1396,87,1004,300,-1847,894,1373,399,465,879,-1605,-863,-1675,82,-57,737,-1304,845,-185,401,-1899,977,-1819,-807,829,497,330,254,-403,1352,-1303,-942,-305,-968,1245,682,-868,618,-729,397,-160,2218,-1064,-114,3287,1864,-223,-1057,-592,-528,236,-96,-2750,2036,746,835,-936,2043,-249,149,-264,222,-611,282,-352,2118,-1110,-1310,816,-2390,-345,-625,-65,-1205,-1578,1422,546,1295,-765,-1650,659,839,1592,-1,2451,-966,373,-914,-540,1279,2406,714,-1347,-1016,-61,863,-136,-742,-1518,441,735,-5,-461,-1431
1382,610,-1702,-23,-469,-158,-145,-775,-547,41,-829,-984,770,1138,1341,645,723,130,907,-1023,1389,-2068,-795,1498,83,411,999,763,-2075,286,-1447,-1127,-1823,105,-3190,-262,-163,-1572,8,315,-171,-66,2523,1698,2014,-150,1420,-1675,195,-1497,832,-989,1155,61,69,315,-642,-544,-575,-484,1669,1718,261,-275,-2576,-1177,-673,-628,-500,1591,671,-1292,-1096,-526,69,421,962,532,757,1085,1026,0,70,722,-2000,-535,-1340,-1536,416,-839,417,-1090,-63,531,2014,2031,-1859,-2433,1631,-341,832,455,-1069,1300,1185,-14,-1963,1352,-1625,32,721,-147,-2090,-496,759,2531,-87,-411,1254,603,1021,308
-570,798,41,2057,-1512,-686,-217,1039,-1102,-943,-415,-424,1733,-3108,857,-648,430,-2493,501,-1007,-1138,-705,-1187,-1231,-1938,1576,-1254,-1406,-114,1365,-1451,411,-1049,-2009,-592,1159,-1585,989,-751,-1867,2089,204,368,-1,2252,-914,1311,-762,-2655,-1343,-800,31,2378,257,661,496,889,-796,-1151,2203,-166,1888,-911,-427,-31,132,228,1227,173,-1950,-166,454,-1370,1231,1537,717,-162,-1869,-3086,2121,-69,395,1400,912,483,-848,-26,-886,2181,-426,914,2456,-1214,445,-2168,1410,-2534,-102,-274,-313,2432,-200,-691,-499,-106,1239,-737,-198,63,1943,933,368,731,-808,779,-2535,835,134,-1891,-1245,469,2064
-184,710,917,1022,639,24,-1238,813,-750,-429,-1376,-15,-403,-481,-2220,-759,-326,-50,921,717,1124,136,514,1007,289,-315,-872,1659,222,753,350,979,2261,-629,-1865,611,1442,-292,-248,-1015,787,-228,923,140,-1476,-767,192,2313,-856,-1192,-2054,621,1557,515,367,-806,941,1181,185,201,129,1000,597,-435,574,840,2078,3346,-1910,532,1392,-341,-897,1019,1904,1208,70,-1537,-89,-105,1547,-3847,1933,-1786,671,1206,34,-378,1039,1250,-86,-419,-267,794,-796,-1573,-1061,3145,-884,783,1002,-948,-2181,-402,498,1563,1258,-1303,892,3106,1046,-1196,1642,-1057,2041,-1179,149,-1025,-993,-2667,489,970
754,-308,-1142,1694,-692,-1958,-462,1257,-216,-2880,-748,-644,-1300,-1161,572,-471,-769,108,85,-137,-236,1890,1357,-567,-1232,-271,-718,-1245,-669,130,507,14,-283,226,1532,605,-325,1612,-1390,-176,1565,-493,964,-16,66,-1195,-898,-572,-283,-470,-834,1687,-48,-617,1314,-1040,1670,-1823,369,1510,669,-788,-111,16,-256,-365,-235,-158,-1148,-516,101,638,87,-1059,461,172,-372,-568,1650,2032,-883,-1569,-1049,-305,-537,-121,-617,1776,-1124,1164,574,-267,846,451,-569,1129,353,-690,387,-695,1603,-469,239,639,587,2128,1012,1942,41,-70,-900,1454,672,271,-80,816,145,9,1686,-226,769,-916
874,1544,1202,-2105,1335,-137,-1889,-117,-465,839,297,-1027,272,-124,1887,-777,165,-1470,682,-786,326,-129,-2257,239,613,-922,-608,1844,-362,894,-1242,1339,220,291,-673,540,-397,-220,-2236,-476,-2170,749,-104,448,9,308,124,-759,-778,-383,-174,-1571,-24,1980,308,171,-721,356,-1632,173,-537,2031,1501,178,-364,302,1295,1539,1071,504,187,-1161,-824,1707,120,1385,125,-2927,-1993,-713,1055,176,2422,1904,-98,-578,973,-961,386,-994,449,-1095,-939,373,-346,240,-1741,-1017,1013,2248,-385,-822,-743,-1784,44,922,80,-1338,2054,787,1554,-1179,1071,1372,560,-1443,-840,1672,-579,-1321,-1020,1317
-559,709,495,-439,1533,-1837,-2098,2017,1052,-1572,829,-1360,-802,-157,-602,-2078,-243,967,516,-1018,-353,-607,830,-1178,-1253,-630,-2074,-551,-476,-250,-1922,1126,1082,388,966,1562,476,677,-241,-1214,-233,-1897,1431,3312,-1277,-1453,-2189,1385,-1244,-1030,-1649,-370,2366,-739,1369,1053,-949,-757,394,326,-1746,-430,870,-248,-257,21,444,-1686,448,-184,-664,1187,1866,-146,138,21,-2128,-1867,-288,65,-287,-1184,-1817,-1837,809,-1794,-135,124,-484,469,1998,198,214,2450,-941,1390,-1037,872,-130,-1209,2470,-69,-744,689,-969,-72,91,-1311,2555,1961,-1086,692,256,1974,-1166,872,-357,-302,85,-1200,-1039,190
208,1482,1430,-2284,2603,-2001,-3970,1251,607,-510,1898,-1775,-1466,435,1738,652,432,-2622,747,-2141,189,-1515,-1419,-1627,-978,-123,-473,395,983,-3289,-1572,567,651,1334,-95,790,1909,146,732,452,-1365,-951,384,2371,2118,-3039,-2273,1337,-1784,-966,-1516,-1002,1749,-2313,94,2446,1933,-662,-896,2346,-2011,-986,1379,232,-2453,-649,-501,901,-1234,1165,-534,410,-73,975,-1432,2084,-2367,-443,-3514,-355,-1703,313,-645,2435,-952,-1116,2089,-1196,-1890,-673,960,-45,-8,1176,-1284,3189,55,575,-711,960,249,-248,-195,801,536,130,2370,920,1228,2046,805,-652,-2018,2374,735,-202,-2228,-474,1163,-521,-861,-1468
1680,2042,-968,-1016,96,-282,334,-2999,-1695,-1870,1679,907,504,-177,553,-924,882,922,259,-128,414,138,-47,1224,1796,-1288,1635,467,-1344,1526,-552,-698,-831,790,-2392,-1414,-1922,999,-2251,-1452,93,1865,2007,196,-828,-276,-117,1124,284,-778,-182,418,-2364,607,433,-39,-2256,-61,-1121,-950,-1642,-709,-1579,1086,348,-1308,-558,59,-132,1824,998,258,204,-332,-1108,-238,539,-236,2268,2097,907,30,-132,1079,235,1650,-1227,-892,908,194,-1173,-1769,2047,-1589,2412,-1564,-1562,-1039,474,1176,320,1866,914,1543,-731,-357,-2651,480,-231,1433,88,1411,-64,-2658,-2129,-1180,-409,378,1860,1126,-62,877
2,602,-442,192,1211,-730,-215,-1326,-713,-779,1804,-921,1453,-1155,-132,-1334,-168,181,229,-660,506,-110,691,256,-825,620,2179,337,-860,711,386,-2221,-1183,-856,-227,-1322,-75,384,-1131,-538,1534,-135,-150,-1112,-200,-1212,-943,456,496,1126,-1478,1178,783,-310,-265,-109,638,-1037,-603,-110,-1114,-466,-626,267,213,1485,195,667,-1600,-560,1242,952,179,880,-2700,1810,-1497,1007,898,-375,507,-1170,-398,-1318,-822,-854,-1495,1249,-1263,1416,-101,-240,801,-720,-92,-814,-675,471,-2148,1379,63,1463,685,524,113,-750,354,984,704,1524,-395,918,-149,-488,-135,-1418,18,-1824,508,580,1278,-58
197,-264,1004,-1474,135,-399,-2160,1148,-166,607,1502,-1804,-416,919,2570,2285,1502,-1023,718,422,1738,-1505,-1502,1418,-725,-1162,-116,1854,246,-2138,931,1032,-10,-95,-284,-110,1732,-645,440,-22,-2008,498,-567,2143,920,-207,768,-2470,1467,469,-243,-1895,-453,1518,-1405,82,1074,451,-863,497,1008,234,1782,-1343,-170,-1349,-298,1213,-904,59,387,-1068,-101,-113,539,1767,-712,-883,-1219,67,80,-128,1157,620,-2435,-953,133,-1025,-1736,205,43,-183,184,-1123,1693,1844,1675,-182,2126,2012,-764,-2156,-496,-1510,1845,-515,546,-54,-2341,247,2077,-176,-250,2816,906,304,-737,927,682,-1007,445,470
-566,81,-855,103,-397,-453,-1369,1099,325,-730,-368,-128,-1048,-314,947,1240,-378,-1228,93,402,-42,-314,-1252,-759,-1363,-593,-1920,-47,-526,-1338,1175,650,579,-904,-143,1664,208,905,-355,-331,950,322,116,-313,1669,432,-195,1261,352,-214,-765,-2,2214,303,361,794,707,228,-601,1900,934,1632,1286,-946,-1030,329,450,-489,-831,-2413,806,527,-234,586,210,628,-607,-188,-1150,-108,-136,-403,10,-433,1966,1406,104,-1041,-1044,-683,1662,-545,-177,1506,-1548,469,290,560,1070,344,1100,-948,-513,1224,377,-482,2928,76,-755,-565,579,189,-963,662,-1170,-522,-656,-1533,725,171,783,310
33,-568,694,-1359,-33,2,-1083,1577,-975,1705,-1080,-1943,-938,1882,158,2014,169,-1452,-119,-513,682,389,669,693,2671,-724,-928,644,696,-2261,-826,-47,1842,297,453,-659,387,-837,-626,660,463,-1259,-206,645,-1209,305,-218,-807,1161,-1236,348,-1267,177,206,-2339,-2008,144,2593,670,403,2759,213,1871,1326,27,-1649,-406,-7,205,585,3,-62,-1525,-315,530,464,-670,-414,-919,-992,-1633,-1060,810,-46,-163,-39,2982,1641,223,1068,-142,-419,1996,812,1004,-297,428,1096,603,-884,-649,152,1273,-1916,-1415,1106,904,-1966,-609,177,-95,872,2649,-347,5,68,-1436,1377,-595,-1611,1895,2596
-64,-7,1953,-1680,696,1373,220,-962,1022,2115,1091,1258,-713,936,157,1474,613,-1478,-1554,228,-857,-3087,-1529,-185,362,788,1012,200,1847,-441,-2837,-223,-740,1757,140,-558,-550,-637,859,411,-2129,-403,-327,557,503,657,478,286,-1382,445,1044,253,-1519,-419,-1624,983,-740,333,-1168,-465,-647,-1163,-863,-1020,745,-1116,-1371,159,2080,917,-1309,-857,-270,-101,-273,165,-562,1152,-1347,-443,-1468,3365,87,-9,370,853,-471,-1595,1282,-1425,-98,2566,-102,-952,-860,807,814,-1668,-1182,-1127,233,1485,-53,-316,-357,-1589,998,-1615,1308,-2863,468,656,-575,-471,1859,1293,-1001,56,900,694,-1869,-656
426,1261,745,-23,243,1499,1213,-1484,934,1041,-436,2119,407,2865,-1161,-653,685,806,1046,265,-1553,-306,-498,531,385,-1050,-856,-235,954,-1387,-65,1986,1968,1749,-1753,2095,-1131,-3314,1065,-416,-1430,-1018,29,943,174,485,40,801,-794,-728,1668,33,-411,-1107,-271,604,-1006,-229,-651,-1496,1085,-322,-970,-1807,-652,-1340,1646,-250,1428,1009,946,-1309,641,-1819,886,-1495,1069,-865,-176,-1352,-421,2847,1861,1612,185,39,1657,-54,562,-61,-2617,295,-1617,-75,-264,-852,-1111,-1738,-250,135,-1048,276,-3312,831,1822,-1180,-739,-173,-44,-326,-776,-1777,-1120,-1733,2816,2775,-1701,1796,-232,-573,-509,-1963
-457,-468,979,114,-84,-361,1532,508,-1977,1599,1854,-788,1851,-2197,1297,-1167,-200,-1776,-465,-3175,-441,2875,343,-2037,1609,-97,1615,-2077,-41,-1546,-267,-719,-1540,-572,533,-353,-548,-1289,-37,460,537,-13,-1383,-251,-326,1144,99,-1885,184,-385,-652,1176,-333,-25,1407,-2210,1405,-954,-115,-61,293,-2179,-430,760,-1198,-62,-879,345,2251,982,-1163,-410,642,1806,-753,1664,-995,228,508,524,-2396,1468,-888,1651,-1289,-2179,686,3061,-455,-400,-607,1977,269,245,-629,-700,320,890,-2190,269,-2308,3011,1676,-307,-1423,-519,-677,-1615,351,-118,443,1767,1606,-282,-1332,-1491,963,2260,137,553,-663,1693
-138,-745,-918,424,-543,452,765,1206,212,310,-13,-813,275,-792,-267,-213,-1355,-214,-195,208,589,-186,-572,223,-540,335,1070,-757,883,-231,749,-1292,-859,653,-583,-94,1047,411,1025,1012,575,2026,-497,-780,841,427,-645,209,-17,634,-226,976,1071,104,435,2082,1084,0,394,54,-961,1764,353,452,-38,1082,783,-1144,-893,393,-255,-870,1441,76,-291,-1084,826,489,-1050,-1192,601,-993,-402,-1426,1208,1801,-986,-1061,-315,-1467,690,226,812,-803,-373,665,-344,309,147,-1243,-1476,-777,-376,30,54,-289,1812,-49,-1366,395,1495,-1445,512,946,-713,-192,166,-1329,-557,1142,-1866,-268
-1425,1229,1655,-2241,441,1431,-926,-173,389,-473,3141,872,-906,163,1540,-1674,-345,874,521,-1240,-845,-29,-1185,-2052,-1318,-598,-1836,-2082,665,307,-828,-133,2079,596,232,839,-775,456,1149,-1296,-1657,-2207,356,3255,-729,267,-2042,-588,-252,1567,857,-464,-778,852,-38,654,-1816,-1340,1123,-331,-59,-1430,-328,29,1346,-495,90,310,2112,1361,30,-81,1015,-142,-1505,-289,-1842,-391,-1097,524,-1820,2292,236,1646,-324,702,698,-1055,-2173,-455,-661,763,-1781,1229,-2084,-1551,853,1468,-1123,108,387,-909,-2555,1774,581,-2373,-413,-1863,-11,1040,-754,-176,333,2385,-1198,-1044,-966,2302,1472,-349,-351,-208
1170,216,-306,844,-708,-693,-541,1056,-205,-284,-4013,457,-436,436,-936,599,538,234,588,55,-215,-505,1528,788,569,-1029,-500,1374,-401,1097,-593,1488,700,-1090,29,788,210,161,-84,-805,1040,120,2894,-884,1239,-445,954,-2,-679,-1036,828,-1675,467,-1809,10,322,-573,702,-395,1329,1385,2375,595,-214,-2315,-435,141,2152,-627,-601,925,-943,-1372,-1125,2134,465,1492,-2270,1123,-81,-190,-1527,2591,880,2585,121,-371,-1438,1931,722,169,-2013,-464,774,304,477,-771,-1101,1582,-1481,2171,-606,293,-812,-670,1485,-670,1140,292,-729,343,-579,962,-1479,1641,743,-1150,344,-183,-2271,1686,557
965,1576,-305,-284,387,497,865,-2814,1181,-1586,1111,-166,1224,983,543,-1399,1570,753,1816,-289,496,-924,784,-184,-2122,-1115,1359,-201,173,596,-1079,-104,-220,-1191,-194,934,-2298,-764,-207,1006,-1705,210,654,-1405,285,-635,135,2465,-561,856,2469,626,-1011,-272,519,1267,-1238,-314,-544,724,-83,330,-3453,1406,1609,603,-1105,-1379,-165,-1033,1231,-958,2161,508,-1058,467,897,-165,-983,-628,29,1389,416,845,-450,-409,-1256,-1187,-381,-764,-192,3447,-1244,445,91,-1774,-970,-35,1103,1352,741,91,551,916,-681,-1266,246,1744,2699,1188,-2350,227,-1017,0,1684,449,-2008,-371,598,490,621,903
616,1324,818,-1881,1353,-1159,-1267,-573,567,-1772,1677,700,-1700,-661,-80,-2267,-108,-390,363,-1916,-305,114,145,-222,-723,-397,-297,-1376,781,-100,-1739,982,691,657,-8,-122,-1080,1193,-544,-1507,-1227,-1104,194,1077,-326,-493,-1566,1156,-1507,-508,-288,951,-1530,1109,2737,-339,-978,-2198,-367,174,-2224,-1024,199,432,141,-1300,-220,-224,196,995,-1682,1010,1299,-829,-1704,1542,-230,-2508,827,-497,-2149,1522,-151,1002,298,854,-1368,-858,-161,-247,1047,-756,-602,1360,-1211,392,733,-1078,-1471,135,778,-223,-64,2193,-45,-328,544,431,3363,-83,-385,192,453,747,-980,-1402,-357,-552,1505,67,-538,30
2200,-346,-1312,-842,-525,-296,212,-1341,-788,-13,-1413,-1672,-1002,1631,337,1189,887,-250,108,-1225,2216,-758,135,2287,1918,2560,3489,2388,-273,716,-1782,-1620,-1919,682,-1733,-2761,-432,-366,-846,802,995,365,1103,-212,-172,-878,1164,-1127,809,-150,799,-1075,-1037,1553,-649,-440,-367,248,238,-1593,663,2007,-1240,2579,1157,220,-899,-1240,-1850,2651,-1053,-949,-2005,-1009,-32,1555,-108,656,1414,-676,-348,-1309,-11,-137,-2389,-814,-1752,-572,2438,-248,-409,-1066,1157,-135,1880,1471,-1146,-353,1402,-567,1271,1409,779,732,-1241,942,-764,1663,938,568,412,365,-926,-1138,950,-237,99,-2203,-289,1294,1888,2402
-852,407,-278,294,-997,63,1980,-1626,379,-157,1147,3569,1396,-1642,-460,-792,438,830,1477,-1537,-2484,1015,559,355,-222,-90,-1132,-1482,-80,367,380,873,1631,-1170,-2166,-324,-925,-428,-122,-1614,-537,-788,-51,1216,1344,-561,-2214,143,-888,-1677,1150,-624,-1428,-925,1138,1330,-2958,-801,-1537,1007,-672,-774,-1652,723,223,-1112,604,-211,341,125,517,478,-370,-1369,1493,98,775,-1228,706,681,305,1857,473,408,848,-1370,-301,-449,1799,527,-60,1328,-879,-285,19,759,-65,-1201,-352,-183,980,-1036,-549,603,589,-1976,-2013,2753,1081,1668,-1287,-93,-51,-900,-1222,-427,675,1334,-988,-324,-830,-13
-488,-100,-559,-962,-254,-103,251,-1604,131,190,1360,1448,764,-8,47,-597,-544,1190,1405,-1381,-1318,-767,292,1335,71,124,-264,-484,-1098,-632,228,-929,-178,180,-1598,-2038,-381,1893,-434,-1522,-466,-2319,557,1729,-150,137,-1386,-295,-683,-1328,134,-306,219,805,-899,372,-3422,-488,-1077,176,-819,-1478,-325,514,602,-2096,-61,-1123,-957,1613,161,-631,-1710,-1870,1095,176,51,-646,2112,-140,-269,1510,-1193,322,-556,-527,-744,-58,-29,524,1811,-1143,-68,116,258,40,-292,-1657,-245,454,723,-327,230,2087,-215,-1871,-1372,265,1444,647,-253,60,-1498,-1052,-994,-421,-616,279,1343,-342,-681,-71
-617,268,-907,-279,-476,972,-69,-1002,-61,-329,107,8,260,-296,616,-944,-1821,908,595,319,-1043,-764,56,-760,-740,1200,860,-870,-862,1895,-326,-2343,-63,-203,249,330,-961,2303,-1571,94,-301,-872,1010,-376,-296,-354,-604,484,-180,1006,-61,536,1053,353,-535,1722,-781,346,789,1705,-625,243,-29,2081,171,1266,-382,-694,598,104,977,-91,285,791,-483,-473,-844,704,54,-338,996,-221,-1054,-645,277,1127,-105,-1132,-993,-309,731,-118,-69,1037,-612,-1790,-1230,549,183,-420,1730,-107,1012,376,-913,-235,-467,72,787,443,-1409,255,319,-450,-157,-369,-1133,170,766,1159,-42,-382
-678,171,-335,29,476,845,271,-985,8,-128,591,1283,404,-909,-197,-643,-960,631,-214,116,-680,542,-767,163,-516,863,615,-64,1236,186,1564,-384,711,339,-155,-413,585,425,116,-120,437,495,-1516,-373,764,-1072,-1243,399,-17,1889,-766,581,-410,-422,53,2136,-155,-736,560,-193,-690,41,-534,-124,136,1172,954,677,-264,-306,296,685,82,321,-1097,186,-356,663,-766,-532,598,669,-263,-484,-689,381,-185,-1473,-1397,3,-813,-1034,-63,-929,-601,125,1462,587,-1910,-174,-986,-848,-799,-351,719,-833,349,1004,-747,154,664,-1271,-568,699,-123,-51,673,-1143,-1082,476,-1125,-1572
-598,-370,-34,1764,-489,233,856,637,470,557,-729,192,1355,-420,-733,-1293,320,782,33,1553,-163,395,840,-716,-1357,-161,-60,-73,-927,1279,230,677,-1080,-817,656,2396,1345,-746,1177,103,-745,571,381,-234,935,2040,955,-430,733,154,659,119,915,-738,1632,-420,1380,306,758,938,44,-587,1269,-555,-678,437,943,1340,875,-1248,-787,484,1842,885,333,-1118,1070,-649,818,517,1054,552,672,525,422,-714,-1008,802,-818,1261,-2096,626,-1072,-753,904,-1006,-632,-98,123,377,-868,-696,-371,-1056,1877,476,-2281,-172,-1191,-668,-537,-369,-422,578,1696,758,898,1171,658,-1393,467,-1564
-418,-1111,-184,252,-123,562,149,47,122,1488,-760,19,203,-31,-505,609,-1185,699,-1256,1157,1420,-1252,1433,1707,548,1853,1782,1374,-40,-7,563,-1331,-1711,1287,-682,-1699,1840,801,-101,951,734,-406,124,-444,-1050,-798,1631,134,1051,470,340,-1314,455,1347,-898,816,328,212,-620,-561,525,69,1036,20,612,-794,268,-1309,21,771,-412,-238,-425,30,769,-1284,-623,302,978,-537,1900,-584,943,-1053,-261,475,235,-39,794,-336,-423,-1160,239,-742,1011,10,92,729,1018,1187,-640,-871,119,-475,358,888,-141,417,-197,-30,529,-699,-716,-783,379,-136,389,-460,-901,1437,254,-595
-572,-1180,1084,807,-365,-357,-72,1247,37,100,59,-347,691,-405,557,401,-207,-74,-757,654,-167,425,1531,301,-1374,-846,78,106,512,-1179,1328,56,-423,-447,1619,979,-350,249,-64,460,-309,-130,356,644,-803,1035,2057,5,-880,409,-1378,-111,-853,145,136,-1557,1281,173,-234,-497,990,-2137,493,-1241,144,-495,-477,824,192,-310,179,690,166,732,2433,169,-815,362,-149,812,-1624,-333,930,575,319,-963,29,844,-223,-344,727,677,-456,226,-298,-582,1220,-177,784,820,-898,-263,-157,-422,-106,1515,1111,-623,-451,-565,752,348,595,564,349,-838,960,858,-497,-524,-203,1663
589,-446,-957,-226,-408,-895,-622,-170,738,-1942,102,390,-1870,686,-415,432,967,1359,851,712,584,912,-1225,466,-319,-624,-392,108,85,-118,821,869,86,22,1346,-111,-162,1129,473,400,239,636,-449,-260,236,424,-1453,621,-265,1345,-44,1002,-68,119,101,237,-1082,-219,1099,-690,-1207,-494,281,774,473,-70,363,288,-1007,-472,-817,668,104,-654,-312,696,886,372,1326,351,-829,-957,-2217,-456,199,565,-1650,-767,-90,471,175,-784,112,-133,469,313,625,-399,941,-1198,16,-1455,642,824,200,-781,92,1091,-483,53,325,-251,-111,1246,-882,323,224,-461,667,-350,-209,-993
110,131,364,-702,265,-289,-330,-358,169,-418,890,-332,211,1040,558,57,625,497,548,2,-690,645,-45,-192,453,-693,-198,416,120,-375,1046,626,1552,-28,1797,-250,-1486,-420,-443,-129,-1146,321,-236,943,-266,646,-397,-695,514,787,-756,448,-1062,186,-641,-807,-383,565,317,-530,20,-1044,-741,3,354,-97,-466,-201,663,302,-504,37,191,-144,-670,698,-4,613,-443,228,-1098,514,534,1055,-414,-329,1353,-143,-394,301,-1887,180,500,-102,249,-1338,264,-521,-64,-61,-684,184,647,-285,-606,-446,-407,-910,-258,3,-1213,183,1165,1142,334,-735,-660,723,544,-592,348,186
-768,-721,-230,25,136,1157,189,-288,23,1615,-1045,693,-208,246,-1275,353,-1277,983,-955,382,551,-96,58,945,1046,1291,330,327,775,-382,945,-954,-109,1688,87,-533,543,-294,199,860,849,-422,-1086,-893,-604,-395,657,134,15,580,-381,-120,511,-306,-1402,721,-471,283,180,-387,286,250,1002,448,-538,69,395,-797,783,826,-663,152,-390,-131,-801,-412,309,881,-686,-224,987,738,-482,-1166,-227,644,658,-295,641,-359,-658,-1134,34,-1118,-308,-144,276,535,-182,347,-218,267,-52,-1005,-637,380,115,415,-1110,56,519,-1723,-102,-1018,-491,611,-94,-491,-1287,563,-427,-1166
-2,186,-213,387,88,-467,-126,320,497,-540,25,246,12,-88,-138,-199,279,188,565,-77,-14,289,-372,-201,-967,-1133,-821,-410,153,-552,601,629,457,-210,-172,1296,52,-432,153,-336,-281,80,592,45,546,-72,-57,196,-420,-36,364,255,602,-60,897,835,505,-662,-816,250,-65,968,623,-646,-338,304,-186,-571,-778,-733,726,3,1218,-2,172,-133,436,-406,-429,183,45,-418,702,471,776,-32,-421,-668,305,-691,605,-164,-568,825,81,152,-201,173,1177,405,278,54,-513,109,59,45,549,793,-395,327,468,-813,-560,388,3,460,-339,-43,-439,-270,130,-150
-203,358,362,654,-141,680,861,84,-710,173,-615,163,405,-405,-668,-99,697,-354,-1111,829,-145,691,775,-492,93,18,400,-196,43,660,-1205,144,-120,-445,281,138,291,-845,173,243,1050,608,-302,-24,-960,167,1013,521,471,58,50,-799,340,-272,682,-777,532,436,458,-226,660,-275,307,-189,269,681,-131,297,1058,-1150,147,1315,-219,897,-655,-240,461,136,-117,-90,802,-416,521,-265,769,-424,381,1218,-144,440,-89,199,-41,-1093,599,-746,112,639,-1094,-977,-433,821,196,-685,-655,282,-21,-789,-1288,-797,-122,1129,527,-985,-168,-214,868,-48,-888,-36,1201,984
105,-118,-194,292,-441,-17,342,53,28,-306,57,160,-198,-192,-93,-203,321,160,-63,122,66,-27,-411,-286,-164,259,90,-234,9,634,-93,164,-566,-126,83,188,-44,395,428,-422,-46,374,694,303,326,813,197,-710,480,32,501,662,-377,594,579,174,132,-139,-28,-186,-207,316,-564,-45,634,482,-59,558,-51,108,-656,189,424,-181,107,-122,271,-298,212,829,-152,-323,-513,-284,174,607,-323,-406,418,17,-681,113,-87,-64,21,-416,355,-98,400,-606,-98,-85,-302,-24,-199,-398,-879,225,-537,-293,372,359,-16,600,-239,-448,643,177,498,-116,-19,-99
-77,-202,-157,327,-394,395,404,-77,102,-45,-278,165,-195,328,-357,-406,-245,405,431,-601,-59,216,120,514,-736,217,-562,137,329,-253,813,568,187,-67,372,426,-722,-571,368,126,254,-245,-688,-244,661,288,-596,-610,-232,323,612,520,61,-679,-7,124,-729,214,383,-638,224,15,-1045,192,28,390,542,227,-250,247,590,-812,-548,-1132,441,315,-479,-256,-115,-582,-302,668,-527,-574,-598,102,-506,88,281,867,36,563,42,441,-926,-282,-191,-716,167,357,-438,-141,-601,110,328,-165,169,652,434,682,-12,-1034,-78,-337,113,743,-485,-319,147,-469,-195,-175
