901,845,2208,-1743,-353,-1648,638,-1585,2214,586,-1648,-1378,-502,-1202,-1958,-517,1174,-1241,710,-721,592,535,1773,1484,472,-1018,708,-20,-627,-1033,-585,3504,562,878,427,736,-61,594,-628,-2049,19,-507,942,1941,-1545,36,-2709,678,-1995,-684,-2257,-590,-1852,-1014,-129,638,-1200,-982,1201,-695,-622,-834,570,-410,-1782,559,-2405,-443,-499,-294,-191,-858,-1619,141,2033,2516,-1989,768,-2526,-2606,720,-1325,-1566,-490,-1418,657,919,-430,839,1729,1019,-1157,538,2098,212,1040,-325,455,728,132,1930,242,919,-1496,415,1880,763,-3732,469,1990,2295,894,-1898,-930,-1906,-3751,-220,-647,-1414,714,-65,744,-534,-2347,1051,858
725,-825,2321,-764,-589,312,-1234,-695,-2256,-1097,132,-695,13,-1181,-309,1928,632,-2411,629,2362,2784,-1134,406,1264,517,-703,877,-393,1177,-3134,414,1416,-654,1376,462,790,-2249,1284,714,-1040,-1671,-222,1108,1033,-1905,1047,-1168,1285,1104,560,-549,1615,442,-1027,699,219,-169,-53,-1139,-1131,48,426,-1999,-2446,-29,-2689,1298,2648,902,-1005,-1899,-862,-73,-881,-1661,317,417,-380,146,174,-2605,-1398,-2369,-1399,-1710,1303,-549,-929,-332,140,-1060,-139,-315,-1696,728,1267,2260,-771,-3505,1033,1153,-422,791,-364,1172,920,2060,-1990,-430,1592,2126,251,2045,1556,-107,-327,-944,-2734,1696,742,-2119,1584,509,900,1297,315
-258,1072,-697,3232,546,1297,-1873,-911,-1283,-2125,1341,3610,-3698,362,-548,-719,-1738,-1286,-2443,1914,-578,-62,1723,-1210,-2890,717,-1804,514,1642,3155,609,-1819,111,-320,-91,-944,2118,-3214,33,-1025,-1277,1167,-1093,-934,834,399,438,481,-1221,-1321,1262,-130,-1291,-2351,1072,1023,-998,2039,72,-210,-1647,-1187,103,-330,-1694,-513,672,-1585,274,718,1262,-1843,-3,-1331,1324,-658,-840,360,2035,-348,-210,1099,-179,1682,408,-39,976,886,2036,-683,-806,2668,1376,3401,1693,-143,-2219,-663,82,1809,-1315,1982,-433,2013,-487,-1938,529,1016,-2735,1426,-2657,-1074,2559,1913,957,503,-1813,1770,615,-1667,-1658,-1200,533,931,-2302,-1719
1600,957,1490,-457,-2757,899,-53,-643,-1657,-2691,-1130,-768,-2693,-1340,-240,3215,-474,-2785,-717,708,2925,-1844,-1088,-2384,-831,-992,101,2654,930,-932,-1196,881,-141,535,-2542,2470,-710,-493,517,-663,731,1428,3479,-85,-2134,1030,1460,-761,-1348,-1703,-968,630,346,-3291,-407,1186,-1821,2969,215,-725,602,1402,-2779,386,144,-2809,974,766,-2881,-86,-788,-2312,-807,-1674,786,-86,-1641,739,2884,-785,-620,454,-307,-1295,-172,1610,2068,508,806,602,1508,226,468,-1545,2338,2541,-492,238,-873,1941,368,1855,-1751,616,933,1605,2984,183,-389,2056,1316,1318,1805,1077,-129,-372,1279,-1662,2996,320,-2382,186,1,1577,-421,-1095
-684,-248,-118,-2560,-1746,752,1454,73,846,309,-1913,177,-1488,707,1614,917,-773,335,71,-35,-2188,-1978,-109,2269,-1291,-2821,570,1267,-393,-1401,-941,6,-747,197,-103,2437,-623,182,131,-2040,28,54,1377,1753,-1868,3724,-826,28,-106,1982,-2233,-1273,415,1384,951,-103,-978,371,-586,986,464,715,-1115,1528,-389,-1288,-84,958,-2819,510,-588,1714,1566,-1119,-1543,662,-1646,-963,-1353,-443,2050,-2177,2754,567,-1366,-179,-1168,-45,-1605,898,-478,-1090,207,-1934,1283,-1346,972,927,107,-1452,-1153,-523,-1749,-1032,-15,1673,448,-1605,2055,-1200,-963,-812,118,-1796,600,-1624,-92,1194,1218,457,-19,-234,355,-1531,2414,-1126
1384,90,-1134,-1668,-1849,1227,578,-1461,942,164,-3762,-1659,284,259,-2242,2338,1673,-180,-340,1291,-1744,1229,-1875,729,-666,-1524,3623,2521,-1391,-355,-3427,3207,-1352,-517,-1860,1157,1394,-832,-26,-1812,2579,-1130,496,84,-360,2765,329,-1913,-97,803,-2451,-3848,-1740,1236,390,-122,-2081,777,-21,1503,1947,527,-1054,1103,1881,1537,-193,1332,-4342,-268,148,403,1934,135,-1452,2425,-729,1538,-519,-1210,2859,-94,1388,-918,-741,1400,232,-2628,-584,107,953,855,561,-1739,2651,54,2223,2521,1400,-293,-2046,2144,-2329,1291,1585,1435,571,-1341,1805,206,3829,3033,-1115,-2028,1624,-727,1300,-1473,-239,1045,-32,767,-2530,-324,2268,216
-680,1868,684,-18,683,-2696,341,-1790,859,234,114,-560,1628,-791,-1325,720,697,-1879,955,1434,1185,2011,-414,1674,-267,177,-1281,-650,-627,-79,-879,2100,-331,1624,-1007,-1393,-1235,-1305,686,1278,-426,-214,-1480,379,3025,943,-2870,18,-73,644,-339,589,587,-140,218,-851,784,74,80,1192,661,-1360,-2992,-1006,165,11,-2847,-2541,2050,-1746,-170,-447,1632,3189,31,1070,66,-795,-952,-41,534,1444,-690,-1726,2056,-521,628,-148,792,-1273,704,-1487,-860,325,-1656,1915,119,631,-391,-2830,664,-194,1309,625,0,1341,188,-2463,-1019,-2717,-51,65,-2455,-2224,-1301,-1560,-1066,1209,-4167,1478,1458,-155,180,-759,-524,299
542,-653,-1174,369,69,-17,-13,-324,968,1616,-961,-1272,8,-136,-95,171,-151,273,-140,-675,-2166,-55,-789,551,477,237,1402,1682,-642,-15,-453,948,-1279,-1947,5,708,1706,-1488,-293,510,-882,-1485,766,312,577,-1111,433,-1226,938,-1275,-551,-1775,-628,566,-300,1440,-474,835,862,528,-315,-579,1319,2142,1092,1408,503,-1455,154,1935,-310,-537,680,609,-899,-442,80,-635,1516,-614,1307,-269,1236,381,102,-424,-41,-1585,-1556,585,1479,47,2107,-595,1193,-1739,-2056,88,792,-546,-1841,657,-804,1386,967,-576,355,238,-287,1211,807,2243,-22,860,-814,474,-439,-1969,391,-950,-447,258,-1157,2108,-115,-1134
386,-587,39,-551,107,710,-1508,172,-1530,-1818,731,2069,458,-223,415,87,-1072,2021,-2598,1437,1217,-623,753,-1026,197,1053,-252,-1356,1488,682,0,-432,-485,3,-1146,-1480,225,860,-555,-1473,-450,89,-1548,-618,-1227,275,770,-602,284,2064,-499,229,-1237,-561,865,-1997,97,302,-3101,-1362,673,-522,-373,-1792,2141,-911,-16,2021,-260,-608,128,575,269,-1277,-1231,390,-717,546,-98,167,-576,-207,-2174,-768,-128,2424,1057,732,1686,-532,-2106,761,-1771,483,-1278,966,1908,126,-1215,924,-1105,83,-271,-682,1677,226,994,-596,1033,-247,767,-904,578,563,1961,-1652,311,-407,371,-64,-327,-1533,650,-1568,-1525,-511
1249,2407,2479,-819,-1793,-1306,3289,-102,1468,-425,756,28,-1576,1227,-1431,-14,-705,-2069,481,-543,1323,-1707,-637,322,1626,-355,-1654,1251,-469,-2357,913,-224,1045,1009,-1200,2068,-3356,-764,1963,-417,1061,-533,567,1248,-999,-1275,-1577,1487,-1853,0,-1790,3634,75,-1098,1559,2031,-1440,1203,2063,1536,-435,477,833,303,-2498,-1192,155,-2091,454,1416,-3976,-2604,-1910,117,1193,740,-17,-980,-242,1211,1081,736,-1965,1845,468,1959,502,-540,1247,2288,3149,-1398,1870,341,1941,-168,-2365,-1601,1227,-2330,2595,-1170,744,-1263,-3397,126,-128,-1276,-1128,-59,108,-64,-2764,-1120,-3321,-811,-525,1753,-545,84,545,-754,1778,1116,240,-130
1314,-1312,-1167,-1581,-800,-432,1246,1388,328,1295,401,-1698,1772,-1300,3698,2347,-1681,408,-901,-1830,-953,104,-807,466,2068,-683,-246,1735,400,-780,-474,-1756,-1206,-2766,-931,1665,-2732,3673,-1441,-555,-296,682,2146,263,-1335,-792,706,-1713,1629,-24,3524,-1495,-162,857,757,-158,-1214,1394,-3066,208,-4,1648,1087,-374,1940,315,2006,1687,-2627,925,-2065,523,-1616,1456,-1858,-37,644,-384,1577,1418,473,-507,62,761,-2170,1731,-319,-887,-2907,899,-1033,-521,1623,-1231,687,-9,153,1446,-1330,-47,-271,-1643,-1424,424,1821,1629,27,666,1194,898,134,672,2791,-1782,-794,253,2496,-1741,2153,-1164,378,-982,1686,-672,93,-1629
-315,156,1520,-1722,529,428,177,359,1342,456,-415,-711,1735,1767,-3267,-1559,107,867,523,-1169,-156,-1280,1137,301,1504,1580,460,-1393,139,-1712,-184,604,1522,821,-481,574,-664,1192,-2931,1077,544,-686,-1354,-952,-954,254,109,106,385,1631,-700,788,-837,-300,928,-143,903,-1064,117,-737,-893,101,1561,507,1192,1312,-1228,849,959,309,-289,1220,-1163,-184,1315,-1677,-977,-439,-2662,503,603,-1540,523,528,-1102,-459,905,375,1972,575,-117,-391,-923,-468,838,-201,634,1005,-720,-76,388,-62,3221,-3174,382,-572,-716,403,920,-2520,-1020,111,-2279,356,-1201,-2371,948,1180,-709,-1344,2177,-867,-71,-1139,254,-441
-1147,346,-1238,1969,1583,16,2678,371,59,1863,522,1924,628,535,676,-41,208,547,2048,-581,-2625,2222,-1815,3263,-394,-44,983,-1237,-1919,-1111,516,599,-2178,639,2517,-2319,213,-891,522,2164,-1206,-251,-2317,1091,2195,-217,-2793,1660,-1221,-755,315,6,777,3001,886,591,2676,-604,-830,2155,-1353,-1396,-109,-460,-868,-80,-1496,-958,2733,2005,45,-648,630,882,1188,884,2310,1080,-744,-1108,1240,145,1841,1749,684,-1063,-1010,-3223,-3667,-706,1894,65,293,2409,-1460,-1765,-1608,-1356,793,-1798,810,210,136,1811,-1229,-1426,-482,-244,189,-729,-1057,-458,204,-690,-1161,-390,-1601,514,443,1294,237,1978,1252,511,2215,1223
514,-1054,1575,-140,-526,1299,315,1055,176,-1382,-942,636,-678,847,-805,-694,-931,462,-1852,2443,-777,-1598,1098,1170,1492,-284,617,-1205,1202,-150,560,1039,-460,-90,-88,-761,833,568,-483,-384,16,634,-1667,1542,-1999,-514,-1353,1348,-1382,962,-1144,-365,-769,-936,904,224,-60,-1118,-1144,-1562,-1856,-793,23,-952,1515,-1712,-1209,1236,1664,2596,608,-477,-1710,-2434,-128,1279,376,618,-930,-416,1511,-2355,-1587,1971,-1508,2521,1392,-208,625,659,580,1289,2085,690,2193,314,-997,-1718,-1727,1614,-317,-163,366,-164,2005,276,1346,-1902,624,727,1279,-641,-596,1431,-223,-2129,339,-746,1870,369,-1873,-317,-716,-1644,647,-104
1341,87,778,-586,-727,-540,1234,-1168,-1182,307,-141,-2108,1699,-1113,-451,2099,527,-1200,854,276,2749,857,-893,356,1738,-462,-811,957,1037,-1747,-850,2263,-254,954,466,-708,-1840,1205,-560,825,489,-627,268,662,-198,401,-1555,-903,609,384,558,-789,1030,-126,1526,-353,-474,-394,-1174,1883,1486,-915,-1023,-1214,1004,-758,1298,1511,1388,5,-2330,-564,-1553,209,-677,1068,2163,193,430,2368,1042,1153,-62,1289,-829,2765,558,-1228,-970,897,543,-674,-734,-328,-551,-86,393,123,33,396,2154,-752,402,-1497,-228,-1317,-702,-1142,484,-647,2339,1231,126,-1451,-240,-750,1461,-1939,-300,492,-32,1404,-600,1052,645,1771
190,492,-900,1149,-235,-759,1103,629,651,-1714,993,588,189,2278,738,716,-2239,1085,-1516,-1068,100,-211,-529,-268,171,388,-1030,-570,-834,3118,886,-687,-148,-1480,182,485,1035,-305,-333,-1484,271,-193,-754,1667,-488,-1681,1344,1816,-2141,14,557,1223,-461,243,779,-1823,-326,922,4,1348,1132,-156,-395,1139,-99,130,-816,-898,1555,1860,-244,-1125,1397,1398,-1098,-755,1435,840,1940,2210,22,1639,-2400,2100,-342,1500,1174,1164,879,67,50,-2275,-580,1394,1265,552,-1408,-1118,1025,-764,-248,979,-1895,2217,-339,-790,-1584,-1409,723,783,-1667,-1078,-377,1178,-736,1219,-2065,710,-780,405,-1306,-1337,333,-2388,-341,-796
-609,-474,-744,460,238,1894,-292,703,-1830,-2564,-770,3221,798,1554,-518,-542,-2130,2243,-202,659,392,-585,-170,377,-359,-71,884,-1800,348,-558,1553,-955,-1169,509,2208,-2814,-253,-558,-773,-771,946,1075,-1504,-939,-45,2844,321,146,1053,1318,502,681,191,110,1043,-1851,1482,-746,-3243,344,-1626,-768,-1106,-594,1981,702,942,1778,-386,-198,754,1099,268,-1430,-1037,-104,-536,-58,723,422,-181,-1073,436,-397,-2471,907,81,408,-77,-4,-1651,255,-915,930,-1614,-203,2478,-1066,-1374,1773,773,606,-518,428,1772,-1578,-106,582,-292,-903,-1047,-912,1578,-843,2364,2250,-2007,160,2383,264,-1584,709,833,-1479,572,569
-125,-612,-2567,862,1972,375,-2473,-1586,-1553,878,1915,662,2160,-664,343,332,1810,-232,-731,-707,1775,1026,722,-215,-3352,1103,635,-100,-744,-434,-842,-389,1575,-424,1216,-837,1309,-1447,-1262,1116,-706,-222,-461,-1400,751,-84,432,-1530,2033,1168,-404,-741,1626,1236,-951,1082,1844,1335,97,1008,1831,-845,-1059,-1252,417,14,2226,623,54,-1988,678,466,2034,-160,1112,-1533,-290,434,-1388,-630,-329,768,-918,-1117,-308,-3643,1528,221,-342,-2650,-1520,-629,-3830,-766,-4196,-1609,2940,2146,788,-1503,-1469,1220,-486,531,624,-1462,-747,452,1912,-969,493,-108,1914,759,1599,545,-666,-424,-138,-2677,1972,249,-573,1164,652,-1281
-194,736,-442,1188,2086,749,709,1328,-699,1127,339,1319,542,-1513,818,-803,-1450,2773,1925,-2560,-551,533,650,164,328,1351,-1584,-576,-1864,-196,1268,-238,562,481,125,-2372,536,282,208,1121,-171,-1000,-1719,-1307,1053,-1624,-716,458,738,78,564,1051,-1591,316,61,2059,2376,696,-1135,-1726,-3199,-1087,790,-1422,-131,186,97,469,1526,1087,-156,-414,-805,1142,2800,-751,142,1329,1189,-2843,170,1343,217,-71,234,38,-981,609,-238,-601,1002,1202,-264,2090,-1203,-1322,-972,-798,1268,1442,1114,-965,598,-1054,-2114,-819,-1682,1942,1430,-1427,-1944,-1046,-1723,-303,-164,-984,1338,-106,1126,712,340,1508,1774,2614,-1116,-524
-1261,-437,-527,793,456,1649,-3148,-2030,-2438,-964,-1928,404,-536,-178,-488,1636,-168,-86,-525,2625,1156,-279,-309,921,-1052,-2223,-244,1496,827,810,-738,857,-2832,1745,-1315,-2168,2199,-2258,-91,210,-1525,580,330,-1216,-89,2007,-260,-1470,1046,1635,-949,-1293,188,-561,-1111,-1166,922,1924,-907,-825,838,-261,-5066,-443,207,-382,474,150,-513,-909,1593,562,2273,-821,-862,-367,1499,-851,-61,611,-24,430,740,-1126,1735,-703,-44,1953,-123,-1126,-854,1412,-1071,-749,-1421,791,2052,721,-251,1360,-700,1639,433,2424,2477,-29,3259,1097,398,-1068,1025,935,2026,-33,3086,1563,-1000,-1322,129,-689,-3091,285,-235,1879,-915,-241
533,-589,-2311,426,-2189,574,696,511,1009,260,1142,-716,494,1599,1848,1316,-589,-481,-1733,-1636,582,-198,-567,-2035,170,62,1566,2076,707,1931,-1322,-1322,-303,-2679,702,1353,555,1609,-604,19,-398,40,2043,1902,-524,-1960,2129,-732,-618,-1411,1428,-394,324,-158,-944,-262,-1698,-98,1708,-607,3443,353,256,2328,1173,-228,625,619,-1318,-374,-20,-1670,-1561,-1446,-1113,-1566,-534,-574,439,947,789,350,1653,-623,-1230,-853,2860,-868,-1074,-983,-896,-505,-927,-1203,-338,-1211,-353,1451,-500,-1644,-2116,1815,-553,377,2617,-552,-251,240,551,2039,1129,2011,2211,768,312,2209,128,-390,728,-1592,64,1596,-1522,-2164,-380,-1534
876,2158,495,-2043,-1546,-1541,2972,-294,2099,69,-1298,564,237,-119,38,820,-1405,70,1004,-1178,-657,-116,-962,917,1440,-105,-64,-349,-1307,-1094,-1635,1405,-780,850,-1041,817,-2642,26,1357,-744,780,-109,1687,1283,240,1943,-2409,-1365,1060,-1144,417,299,-1950,614,792,-3,-715,258,-1231,1660,738,-1060,-1254,931,817,612,-1977,-857,-2280,-354,-2377,681,66,2401,-820,1285,-1348,-1387,1497,-1134,2017,-736,74,-1096,-926,1943,1414,-866,-1331,1123,1423,-1792,877,486,-726,895,-958,689,1325,-1328,1543,-538,-1489,456,-593,1812,-662,-3176,1044,-944,-802,1457,-2239,-3048,-1924,-1759,174,-41,34,2232,934,1010,-187,-671,12,-991
211,215,-406,705,-1717,343,-112,-50,1259,-319,-945,-850,-577,1000,783,622,-1135,-1818,-1581,1729,-635,365,-896,2544,595,-2033,-259,1070,143,117,312,-1746,-226,-1758,-1471,1603,726,-152,-311,378,27,-391,1532,-128,420,196,426,-15,1203,-964,286,-1207,1071,538,-506,1476,-1368,2770,-640,-372,-323,-1861,-1199,-458,-732,240,-194,-1915,-778,1412,-344,-2026,521,663,-121,-2293,1711,-3561,2229,477,1171,431,-221,901,-2078,-801,391,-768,-109,526,-214,1136,3011,-2003,1934,1370,-731,688,704,405,-819,562,247,2224,944,486,668,1254,-1107,1097,-1227,1510,1120,230,609,2465,-881,-457,-59,-881,-1949,-256,380,203,-1180,-1490
1535,-594,-1566,-1042,852,-2263,-630,-1943,-339,1654,675,-2197,3223,-2386,1116,753,1136,-1550,2014,-1046,916,2569,584,607,-125,-1217,-1584,894,-981,-966,-1717,403,-1171,88,-653,-535,-1172,369,-565,287,-490,-852,462,1053,1510,313,-2374,-729,2076,-124,1094,-2636,2409,857,590,-833,-196,-28,507,926,-366,816,-1541,-1641,-249,1034,198,-351,-1273,-1485,6,592,764,976,-172,-573,1475,-500,-953,1469,1221,348,-147,-2912,-169,-1704,-966,-171,-1869,-526,-1004,371,-832,-686,-2408,89,1783,1421,1443,-963,295,770,692,-507,767,-565,-380,-687,1990,-799,970,139,852,-3162,-8,496,714,-275,-434,-1153,2510,373,-995,631,968,1167
-1878,-2524,1061,-914,857,1220,-197,1171,815,1550,-2421,-1047,556,1352,330,-635,178,2670,-436,119,-1775,-864,1132,1227,4550,-900,3053,-743,612,-314,693,2117,-1199,418,1200,-377,2239,2307,-429,1312,-856,-1003,-185,1411,-828,-170,-633,-265,1065,71,956,-959,475,1608,862,-3045,761,-4103,-961,-2167,503,864,470,-203,1338,507,-303,-486,727,936,392,2115,262,-1285,-1817,92,1831,-88,-2263,1260,-432,-3546,2009,1148,-1872,-1107,-1171,905,-1839,-328,555,-7,-688,1152,-776,-2358,60,-501,-562,2334,522,-2347,73,-618,203,174,1760,-14,2216,186,-225,939,-714,257,285,-792,731,-1831,669,548,-2011,1319,-1937,-1054,1534,1615
-390,-1248,-122,-1387,802,-194,-484,-609,158,1772,997,-264,1199,110,346,1388,43,419,-647,-148,-1776,641,452,1349,2940,144,827,156,1400,440,-237,-90,-1218,-1100,700,-1896,-935,1764,-2121,964,-1843,-1998,1212,26,-578,-552,393,290,2908,1893,779,-457,-811,583,2002,-2194,-1232,-1222,-953,22,2391,1623,941,-1485,2501,-653,1241,1762,1137,438,-1050,1461,1274,361,-749,1789,-159,-605,-853,2133,-1912,-608,-280,928,-514,-32,-3168,-1148,-2446,-1273,-1084,-1808,-1870,-1805,-936,-1973,2990,818,-2083,519,668,-2246,1872,-561,1593,372,-642,-1634,1153,-542,1555,84,154,1031,-712,-2065,2250,-1086,755,1228,-290,-35,916,-859,258,1013
-567,2631,584,187,-192,851,427,-1761,-1,1994,511,218,-836,-2053,-450,1419,-305,-1542,1967,-1235,1330,810,-102,477,-255,-836,-2243,400,1070,460,-3287,1358,292,803,-1129,-3441,-2746,-363,474,932,-344,472,313,-522,2400,566,-2506,-472,776,1579,1530,-27,-1748,-476,-444,2191,1389,-966,307,503,436,-1323,-1276,-1624,-1328,-647,-282,1648,-621,-1146,-1386,785,-1359,-174,1607,371,-1603,49,-592,-1475,1840,263,76,-1429,-549,-136,784,545,-169,-1856,1679,83,-113,768,-1879,-1006,-108,1717,644,-1705,1137,-850,2925,-2109,-1158,-207,107,804,-222,-3367,450,1804,-21,-2453,-952,-3178,1667,51,-568,631,3157,1821,1077,2852,-2451,-1292
-168,-10,1790,-499,530,-1265,-2473,-1299,-1387,915,2078,-1222,-1793,-2441,1063,-283,809,-1266,418,559,1385,-64,2014,-2773,-853,1825,-3576,1119,2372,329,98,314,1077,455,-1469,-216,-772,-874,389,-361,-224,97,2364,-1420,-15,-388,1029,-1699,-678,247,-31,-85,-1071,-1530,14,-212,-961,246,271,-150,1459,673,423,-1411,-1272,-1765,2414,712,-849,-1723,1146,2067,273,-481,742,175,-1515,1315,-95,-418,-2738,1235,-525,-209,2084,-256,-2262,1691,1338,-1590,-197,-516,-1903,-178,-485,983,96,31,-1460,1183,-146,-2548,1267,-990,-922,-133,610,1181,-2005,629,53,516,1186,695,299,-1757,1120,1,-395,-249,58,-1958,1327,1122,-1691,1119
-514,454,1731,68,1868,-2749,-1173,-1482,607,1933,1195,-782,-1123,-3015,-601,-1213,253,-1976,2192,545,-1361,2214,2532,1456,-531,1084,-2422,-12,421,-711,870,1873,2051,779,1107,-615,-1478,-909,-364,-1079,-2787,-532,492,-85,1955,1126,-1903,-116,1913,-670,1142,695,-447,-1138,854,1227,5,-645,485,678,-2091,-1076,1743,-701,-1081,325,263,-90,2397,578,243,1026,928,2561,31,1343,-618,-379,-199,-1063,-3888,-93,-382,329,224,-1140,-3738,-454,-793,-150,-876,108,1739,1304,2490,349,-229,-665,-596,949,1616,-2038,3237,-281,-1467,93,-2272,-1971,-2988,-1695,-1393,-1205,407,-480,-1451,-1317,-1361,63,-1097,1670,901,-242,1908,1116,-1150,539
-574,-374,-281,1297,-243,3627,-1316,1197,267,-897,-910,2689,-1679,2067,-404,398,-2539,906,-1206,77,-432,-1003,1068,511,1007,486,1138,150,3043,412,232,-955,-1608,-175,280,-540,2731,-1299,-417,-1200,1163,295,1231,101,-1888,187,2096,826,290,315,-867,427,-1251,758,1350,-1241,-1434,-1025,395,-798,512,-1054,1042,-565,-741,-1249,359,1311,-1220,1852,-298,696,1137,-2542,826,-89,-757,26,-510,-396,-334,-247,-390,1314,-836,1408,-539,-217,629,-1299,111,1311,160,333,616,-1819,563,-383,-722,1046,-898,53,-138,396,1122,-1192,685,808,169,1598,568,1064,1431,986,1959,165,-1543,-1635,1210,-1076,-1046,1645,2230,-395,-795,809
-758,597,1018,673,1204,-203,-980,1429,2862,-589,-471,795,-1293,383,-769,-2475,114,-1518,-624,-1135,217,-1016,440,774,768,-1318,-1177,-2441,-207,-1288,294,92,2075,1768,362,1750,1043,942,-1639,215,2460,335,-399,-1815,-1682,575,690,248,-1549,-609,-335,613,1302,-1366,-638,1564,1002,645,2968,-2955,-1742,622,427,95,-1023,263,-1329,-2735,90,1558,837,61,-1344,1824,848,-1144,-1325,-2337,-355,-1902,253,-165,-2190,497,1703,-863,-253,2739,911,-994,1388,2673,-67,1150,2287,2574,365,311,1687,1734,2450,737,1963,944,-1158,983,-314,-249,-1646,-527,-3262,-2813,-3034,785,-1241,687,-1184,1963,-1024,-768,-77,-633,705,364,101,-595
829,-3222,-22,873,639,22,-1039,954,-1691,244,656,-1782,128,-2124,1891,-107,541,681,-1882,613,-269,784,1514,-1269,713,984,1529,1209,1889,821,2274,425,626,-1826,1764,1477,1898,1903,-1537,849,-1141,-392,-405,1659,-1600,-2238,774,-253,-548,-1497,1284,-1513,476,-886,1038,66,-1958,-1038,-1870,-1131,-1261,517,2428,-657,1518,-826,1391,845,927,763,1764,-584,-2558,-2203,-249,-18,2599,1733,650,648,-2098,-525,302,925,-1391,-388,22,-1314,76,1728,-832,697,1598,463,743,-434,-937,-796,-2585,2545,-2015,-1243,-763,-1178,1253,-538,989,475,410,3779,999,-514,2853,1943,-650,352,520,-3094,1946,-1450,-1436,44,-988,-362,584,-475
283,2174,1862,32,-498,-714,312,-3368,701,1296,-109,-1193,-558,-1020,-2848,2507,291,-2564,850,457,1237,2874,796,1500,1225,338,957,967,1341,346,-2663,3556,656,869,-236,-962,-1790,50,-1486,-368,-599,-1662,620,1168,1543,437,-1526,-406,-1096,268,-177,-559,-2556,-482,1033,328,-1723,-1156,-840,1094,1402,-2012,-216,-1473,-1573,100,-2369,2179,183,-412,-968,-648,-303,1315,1424,1286,468,-293,-1372,-675,-192,1364,-1578,-814,-384,858,265,-1950,547,532,2658,-860,640,1234,-990,388,105,-136,449,-880,590,567,1683,416,143,-182,232,-2829,33,-1138,2268,1937,-651,-2102,-2631,-3612,-876,-2164,-2117,1011,236,1761,513,285,-883,-787
906,824,608,-148,-896,-551,150,-1224,-517,-1167,709,1269,-737,-613,-1504,-217,1315,-650,-1101,966,1016,786,-1496,-733,-561,-42,343,-432,-86,135,-1162,391,-1408,732,-1349,-1644,-1528,-190,1050,411,204,83,-274,-99,114,779,-564,-278,-2014,-823,-315,957,-999,-1688,-290,-196,99,-175,-86,-1077,-114,-530,69,-1456,473,-202,-187,592,-714,-1622,795,-809,-1414,-1544,440,1083,-591,259,-1143,-835,-231,204,-1692,-1471,1060,502,917,-1102,867,677,471,187,-427,419,-922,2263,634,-231,-1343,453,-262,1081,1303,108,1281,1171,2012,-1920,-2348,1690,1698,790,63,-266,-26,-869,770,-1173,47,1300,204,143,171,335,-205,-8
100,-521,236,-1264,-498,-303,448,1240,638,267,-643,-557,673,627,441,-473,69,1054,-148,-78,-696,-1194,164,-209,831,347,515,78,-1045,-1535,525,-637,-140,-115,-601,2341,-512,1231,732,-297,-681,-1324,271,-492,-1402,431,214,-612,1449,-1824,-163,367,-931,948,83,-619,504,752,-373,-905,790,484,292,322,1142,718,-114,-355,-182,-624,-766,-107,35,1499,-1219,-1243,389,-213,-684,-448,-1766,-336,1640,103,-654,202,473,-556,-597,1406,-1423,664,161,-784,83,322,454,1121,-580,354,-125,394,-907,-926,48,753,-562,-485,-269,1261,334,625,84,1106,127,456,894,-1470,-314,-231,-37,230,-799,-417,519,-691
1483,-363,60,-1417,-224,485,-182,367,-275,-126,-232,-543,294,-29,-282,461,-1354,657,175,-377,-818,-1970,1024,-719,200,492,-1233,113,551,-1357,-600,-1733,-443,-1906,-238,654,-2378,-916,-721,-528,1077,-1353,1958,-1134,-536,110,464,-891,2249,1139,-598,159,-2022,189,1851,492,-461,314,-916,518,-633,-67,1742,-138,992,-193,1806,1072,-1033,631,-702,740,15,365,-32,263,-1180,181,572,-19,-107,548,132,1819,-1426,1550,-830,-708,-143,1053,-764,-1055,-81,-1029,782,-385,-521,1648,-1261,1658,-877,-670,-1364,220,640,-383,-561,-241,429,1036,223,303,742,73,-1032,-673,1673,-969,721,-604,451,197,-90,710,158,1024
940,-233,-111,514,195,351,-466,-18,-37,-1069,-485,860,99,-233,-1291,-252,-846,279,23,95,1251,341,721,-513,322,-1267,-230,-74,973,412,760,435,-72,-62,1167,-1382,298,-97,1535,-1351,704,-471,-203,632,-998,-1075,-1084,896,334,-545,-59,429,-733,-638,119,-509,-546,-1272,-605,-390,-1310,487,-251,-515,-943,566,386,-60,525,411,587,-300,-1020,-2396,-368,582,-1161,854,182,947,689,741,-1072,-121,-398,1490,346,274,81,521,-67,952,1111,886,-331,-571,1036,-473,232,387,1017,504,-85,-604,1403,227,-21,-1157,410,886,1264,-209,-1099,-1433,629,303,-1151,397,-304,-604,-31,944,-662,-144,-354,1440
801,74,-329,305,-88,-699,-4,-738,-1215,-586,428,-613,1095,-333,-600,376,703,-132,284,825,615,1690,-815,-356,91,462,67,-106,-674,86,-421,-603,-647,-196,-916,-728,-612,435,-332,679,255,-1207,-785,-765,1067,-179,350,18,403,-492,-82,-60,1098,-270,338,-1119,-132,77,-1060,393,334,683,-36,-222,828,235,324,216,108,-790,-333,-813,-277,681,289,-578,2373,-333,962,947,-356,1340,-440,-615,489,-51,-502,-843,586,752,-241,137,78,-498,-424,928,262,75,-283,421,220,1238,-155,873,-664,-879,-199,590,-451,372,205,-18,484,-1,-135,770,329,-848,-341,-134,-354,-677,-936,809,26,945
