-1579,-3426,-221,-85,989,1891,518,-1418,-1684,3506,-922,694,-1014,2643,-5065,3772,-2264,-640,-142,2637,-1063,1076,-1885,-674,1650,2972,-4873,2219,-428,1807,2078,-386,721,-2099,-2577,3985,-919,2679,2193,1445,-2302,-1112,4619,1674,-704,-943,1543,-2270,-5167,-2751,-3563,4413,-467,2599,-3219,-569,2624,-2116,-573,148,-2038,2162,1228,4745,1470,3020,-613,1744,3883,-384,-1410,2776,3437,-344,2727,941,1358,-713,2355,582,-3351,169,1199,303,-3117,-566,2247,-2993,-2470,2671,-185,-64,-1460,2398,1258,941,-1983,1120,-1596,108,521,3166,-379,-3385,593,1009,-657,613,336,2691,1383,635,1763,1981,-689,-397,875,-686,-3397,-625,-2456,2879,2951,851,19,3588,-1553,1335,-340,-3968,-1808,-3377,-79,-4455,1044,2208,-1097,714,-1736,-2688,-54,-436,-3724,1387,-1698,-827,-972,-4599,3641,-456,2608,830,246,-2051,2009,1639,2060,-973
676,1765,1044,-100,735,2762,-2994,-1294,3788,-5266,5314,295,5808,-3392,2212,-2879,4721,954,1902,-2272,-4999,3019,125,1309,-292,-5343,2118,-791,-3134,-4677,-2739,-612,-656,2631,1739,-5583,-1040,2046,-2041,-2890,832,6018,-1823,4110,809,1158,-1111,1418,1000,1243,1912,-6578,1574,3406,4006,3855,-4518,2445,-1865,537,-1250,1043,-2434,1027,5288,-3746,2174,301,-3899,-3644,298,-1675,-1135,-1562,2789,-6728,3961,2673,-4142,3072,1298,1409,-354,-2534,-3595,-66,1219,2475,5664,-4987,2618,-4168,-2859,-805,-1319,-2666,-944,-124,2386,-3113,-1733,-2006,4409,-850,-1998,2421,632,-2699,126,-1089,-1802,-4225,-1413,1547,1899,-1993,3203,3386,4833,-2246,4746,-7545,1725,1157,-2149,872,2496,2096,5077,3346,1327,1115,4425,4691,-2085,-4965,-2168,-4300,344,-1322,-1156,-2278,-198,-2775,816,2697,-916,3169,-8747,955,-846,1331,2888,-1264,-2770,-6431,-2223,2297
-3643,3006,1157,8956,-1792,5664,1239,1204,350,-57,3083,-1888,-2363,-2107,-2932,-1468,1515,-153,-2295,576,118,-2744,3412,2368,-1159,-4180,-2783,48,-3705,2579,524,2061,-3756,6154,1602,3393,4108,-58,-5807,4066,-3129,-163,2111,-1825,-4346,4376,1115,-1369,1238,-1396,1286,-2932,-1168,2289,2986,5631,-770,-4579,-229,-904,-518,-274,411,5445,2597,-7229,-5,-2121,-915,-4940,3831,751,3810,3397,3590,-1877,-4211,248,-4294,458,-507,4632,-3803,2122,1929,1033,-3386,-4356,4866,-1426,-2635,-1029,478,3267,-1738,1099,-2456,-2348,-3688,1966,-2767,-4425,-1094,-2452,-1902,-1879,1472,2968,-2936,-721,857,-1940,-2702,-1302,3009,-1486,-1810,673,3320,-133,-3275,-4658,310,1331,-5928,-684,-396,-2900,2440,1577,-2625,-2417,141,2935,2973,496,267,-6552,2281,-3121,-1065,-4568,-1435,3047,1849,2281,-2360,-2336,541,-2502,-939,-71,-4327,-3139,4136,-3443,-3741,3744
496,4987,-24,-1830,-1174,-21,-7439,3794,3177,-6303,1102,925,2453,2263,-696,-1973,4922,-2950,1451,-1472,-1162,925,2820,3731,-1503,-1450,2105,-2772,-6355,-2742,-1037,122,453,-1560,-1462,-4239,1279,4171,-4110,1015,-1610,3337,1753,2997,-158,2816,-92,863,3785,1240,4293,-4896,1467,-656,774,1639,-9299,1483,489,3864,289,-2482,-912,-1920,5875,-1583,2733,3030,-848,304,5069,1915,-2480,-2955,-5805,-4073,4398,-7,-3220,-1712,1315,-806,-2157,-5143,1748,-3321,8431,6454,3442,-3819,-274,-2207,2714,-617,3925,292,-66,3406,4659,2311,-1686,-2287,2007,-387,185,3896,5023,2955,-190,-3087,4950,-5462,-385,2579,218,-1280,2311,-2935,165,891,5180,-6147,-1705,-1009,-2560,439,-2985,5643,1972,656,-1631,6912,-465,2446,2394,-6425,2396,-2234,-684,-808,-646,-3058,709,2300,133,3969,1182,4321,-3347,-1349,1739,5705,1731,-1055,-868,884,2622,3537
-1045,4818,-8423,-295,-2268,-3030,524,-909,2516,-8534,569,-834,-210,-2881,4251,2770,-1268,-730,-3807,-2860,6960,-1892,6123,8292,2859,-5049,1856,1607,921,-919,5454,5067,-3163,-3260,3972,-2484,2011,2832,1917,-5855,675,2654,-5049,-325,-306,-507,-2338,3576,985,3358,3541,-6997,-733,-1579,-1750,-3358,-3844,5973,462,-1776,363,59,899,-4314,-4269,187,-773,2686,-3388,578,451,2070,-3582,-3918,-2588,3227,2096,5823,-2785,-4514,-1094,-2366,-5477,5696,-688,4207,1903,4802,1717,510,-1421,6138,-1361,495,-2714,-108,4965,2633,5489,4308,604,1601,5477,-1243,4823,1326,-55,-1665,1823,-4598,4575,-565,4234,4898,-1307,1146,-2699,1530,-2742,-2306,-2711,1009,2512,-3347,-2161,2099,3388,1368,315,4578,2209,5500,2141,-365,-146,3665,5688,-5098,-734,1676,3507,1821,-2163,6717,-1472,824,542,2423,-61,-1613,-883,542,-1036,4009,2521,136,7177,2381
463,-2475,4100,501,244,2191,4104,-1226,1297,-41,-3339,1961,-1218,-525,511,-492,787,-17,1006,351,-1275,957,-4949,-370,-4237,727,-4936,-1222,-1721,-1445,766,-1113,152,-2264,-1349,1704,-2342,-2045,-1740,1712,-4775,-3171,2099,40,-405,-1195,834,-1623,-32,4238,-3373,4878,18,-2486,-893,396,3206,-5040,297,-3609,613,-3094,5002,1694,-3176,3547,-2789,-511,913,1422,-75,-959,-1066,6715,250,2984,-69,247,631,558,-121,-3535,1337,-854,1349,-3985,-4422,-1211,1262,-2969,1762,-1592,5765,-3479,1955,-1304,-4189,-382,-2018,1705,76,1128,2269,-1920,15,-291,-1619,-308,1742,21,1668,1261,-2482,-17,-4515,25,2371,-2650,-205,1421,1151,1735,-1980,-5796,1528,-724,-14,-655,-2863,1365,-740,-1798,-516,138,-847,463,-922,-701,2584,-1591,1310,4350,3304,-960,129,-2078,536,1520,913,-238,2457,2073,964,-1005,-1985,-1112,-1855,-1619
978,-91,157,209,1164,-3387,1477,-4041,282,-3473,633,-1738,-1247,-129,-3961,2696,576,2490,-5587,-1706,819,-3061,226,3117,-1087,-1440,-2157,1774,1322,-694,4108,-3232,-2930,-963,2054,-1363,6903,-3957,-416,-1179,-4705,2411,-2068,-127,-1164,257,-43,-1144,2152,-2270,-1524,2750,-131,-878,-2261,35,3107,-754,0,-1859,2691,-1494,2451,299,-4072,2646,-3183,-3561,3097,4553,1138,-3482,-4406,1465,-491,2832,-173,4293,-2853,-2524,46,-1521,-1538,-1397,664,-3664,-4843,-524,1896,-1750,1586,944,-1064,-1408,-1056,-1874,-3025,-2622,-2215,187,-1970,876,-255,223,2074,-1962,661,-496,1880,59,2467,1273,667,-647,-1017,-318,3685,-1642,3646,-2404,-584,1335,-1339,-3187,-1348,167,2717,-1124,-1366,160,877,-1156,-1039,-2860,-5660,-1418,3470,283,1556,-2614,323,1100,441,435,-1151,-3950,-2599,1508,3215,-2916,-2611,2021,-576,2056,3764,-3996,997,-1948
-867,800,330,5341,-2899,2005,-628,584,2571,-4334,2612,982,340,-2507,-1778,602,-382,2270,-3060,4955,-603,774,2552,1746,4158,-4028,-5107,2181,-1528,-972,83,3666,-1989,168,1931,2652,2844,461,-3090,2873,-3927,2984,-2148,-1795,-1756,2247,-627,-2525,-1355,1853,-390,-3076,-2236,-1618,-1469,-593,2165,2721,-2602,-2596,-164,2497,169,3867,-2501,-374,-682,-839,1713,-1427,205,3994,3244,-714,1701,2465,3050,3536,-1132,676,2589,-340,-1152,-393,-2726,730,-4148,-1194,1332,-3375,-3358,27,3015,2310,-3263,2379,831,-982,-4467,-1563,-2119,2349,4254,334,1385,730,478,-1058,-1606,-2942,2174,181,-2981,113,93,-2747,1472,1410,1855,-1457,-3219,27,-207,-2956,-3218,1536,1304,-1431,-3303,2464,6075,-4080,1790,-1177,2305,3784,1335,-2115,1797,-1920,-1457,-1241,-1834,5961,-2197,-1912,-11,-1005,2395,-5888,191,-1443,-4137,-2023,1237,-4707,-4725,-99
-1473,-61,-5370,400,1682,-2550,1807,-487,1320,-635,-602,3409,-629,2806,-1166,4959,-1880,525,-345,-737,1277,-4019,5723,2377,2789,-567,3139,-1458,2111,871,3744,872,-3618,797,2038,-989,-303,514,1822,521,891,-925,-1892,-1865,1283,545,2657,1007,-3685,-732,1896,2474,-3835,-2357,-1755,-140,309,2182,-1877,-815,-1304,-1166,314,2273,-2645,2833,-3139,-429,-3038,-2258,-347,3006,-2377,227,1146,238,-4380,-3412,1540,-277,324,2343,1309,3861,964,2499,-142,-3557,196,6298,-2072,3685,-1639,2246,-2883,-756,2367,943,-4303,-1725,-1496,5290,3379,-282,-3950,-117,-4974,1141,1902,-3984,-2117,-231,3941,1435,800,813,-3763,-475,-2145,-5316,-3234,3561,3442,-550,-581,-781,2493,1844,1267,1935,-200,-1210,-152,2577,-2400,3665,-482,6256,30,3257,1226,2429,-3205,1121,845,1404,-605,-112,4826,-2912,485,-3941,-4652,-352,-3106,-340,-1723,-5643
-1064,-438,-657,-198,1505,1936,-587,3221,-3628,1472,648,-619,451,842,-2349,-1662,-2107,-1079,2293,2072,1033,-1448,1701,-1858,1057,2419,-451,2902,582,713,-1616,-2048,-1312,1605,2727,-1930,-54,2736,-1991,-2616,3059,-666,91,-500,-1429,-1090,2420,1619,206,-2384,380,-208,1846,342,-3250,1785,-270,231,3137,864,-750,1650,-2781,-2514,198,-3676,-1236,-1322,2257,2658,-2215,-404,2499,579,-1358,-119,-2855,251,-1995,-26,376,1275,-949,897,1037,-556,885,2251,-686,2031,-2514,273,-3314,1702,-1806,-732,2409,419,-1284,-4477,1550,-14,-5318,1389,422,1126,-1977,2538,-2939,196,3153,-275,-3782,-1787,2155,-2222,-2629,2486,1635,1905,-31,1064,860,665,-2035,2543,717,2126,-2491,-28,-403,-1237,2316,-4197,3253,1059,-5290,604,-3202,-2661,574,1187,-1274,2432,-789,2288,4221,318,-779,-619,2855,-2670,1202,-157,711,-1868,-4256,620
2475,-5382,3054,-4504,3862,949,548,1254,-1071,747,-89,4684,3485,-376,406,209,-4100,1897,3168,2449,-4688,1050,-3056,-2587,-4050,1607,-1699,367,3017,-604,-6098,-3479,-1883,1706,-79,401,-3527,-3991,-4854,995,2218,2086,1409,-1419,4629,-2675,1179,-3523,-2631,75,458,3509,2937,-1138,-3632,-2238,2246,-2719,193,-135,-686,466,1393,-555,-1015,-639,-1581,-3500,546,-2827,-6182,-1468,3768,466,-18,5266,1066,-5168,3137,1367,2164,-931,1772,-7086,-722,1788,-4763,-881,-1691,148,-1313,3693,2503,-181,-3556,-482,-1392,-3791,-6176,-3726,1823,1035,1820,-170,-3799,-1123,-178,4496,-551,1741,-3306,284,-4237,-2224,-1486,-1077,1644,-33,218,148,2099,-2381,2010,2172,-1084,-542,-1317,2151,-1376,869,590,-2334,-2435,-2924,-5982,-951,-7467,4657,-595,-43,-1529,-541,-1085,18,-207,-3263,72,-4287,2511,-2848,-451,1665,-650,-1449,-1408,562,-5095,-7185
-182,1247,-2159,-1546,515,521,5046,-398,-247,-781,1838,-593,-101,436,380,1235,-3417,-1319,495,-1420,52,-3498,-3717,1777,-2630,1871,5154,232,728,2757,-1738,-2658,111,-1957,4969,728,-9062,415,-5758,834,-2189,-2101,775,520,3772,-2414,5094,1971,12,3630,-3764,3122,2769,5542,-1638,-3278,-3205,-4185,504,1034,1645,3426,2154,677,-1642,-666,-1261,-1052,-2425,-1956,-2896,-865,-539,2439,1546,22,742,1338,-719,-4075,265,-2479,-3796,2679,-1804,333,-1030,945,5013,1087,738,4574,2827,-2989,2708,533,-1228,-921,-2208,-244,-43,-2530,5791,-2392,664,3401,1611,-2329,2795,-444,-1647,-3205,579,-983,-3439,-1369,186,-551,-1071,-956,1168,364,3689,685,-2414,1974,220,3164,452,5611,-2820,-2660,719,4099,-2121,-323,-4643,-1828,-1775,2263,1838,345,-1973,-1872,-515,2370,44,-4736,-2239,545,4131,-852,-3240,2261,-782,-473,-2431,-977
-3405,-732,-2873,2365,3902,2325,2923,-1443,-1404,535,-1442,3651,1018,-1655,-1064,4776,-2738,-2360,-1785,743,-101,-5116,5344,244,1024,-2866,-97,1489,2007,42,1022,-389,115,-1109,1955,139,1324,941,-400,-2585,-4041,3154,703,-2117,1,-905,295,-637,-3099,-2115,240,1537,-474,-144,484,535,1433,-1848,3200,-2119,239,-1757,2069,3995,-2349,690,-511,789,-1289,-793,-1226,2455,-1814,1606,4946,2738,-3523,-2063,1007,-2038,-879,1276,2437,486,815,2532,-130,-2526,-3131,4307,808,1514,-636,1614,1818,996,836,-2169,-2231,-2006,2537,672,-2547,-221,1008,291,-3682,2163,-2429,-3515,-1415,-729,2236,2291,1870,-2312,-2411,853,1026,-3729,-19,-524,789,681,-3412,2722,-2650,550,-2233,-160,-1823,-4722,-673,-1874,625,3936,2916,1307,4958,2776,-2966,1146,-3526,446,-1489,746,-2700,-1397,1657,-4088,3021,-2927,-1491,-2372,-3102,-4396,276,-819
-1668,1504,1265,552,3685,800,-3246,341,-4910,1937,642,-31,-672,1019,-5045,1168,2515,-1826,-4305,-1488,-3391,-12,853,-1579,2260,-3472,-3739,2231,-4082,2458,-1510,-729,3086,140,-2635,-2471,6644,1433,-1489,-1886,-3254,-860,2395,-1886,-791,3647,309,-1563,-648,-3303,-1464,309,3472,3200,1489,3491,1100,-3296,2947,1290,-559,-945,-43,596,5511,-5284,2231,-646,2951,3840,-184,-2773,-3397,-4681,3147,-505,-2853,-1839,-4566,-2094,2602,3925,690,-731,-295,-4166,1247,-5806,-3216,725,-1284,-3527,-5347,4689,2598,1925,-2614,2874,-504,114,-328,-1882,-4414,394,-787,410,337,67,-5831,3253,1830,640,180,4305,2034,-5236,-544,458,-1991,719,2459,-896,-2676,-852,1738,4311,-2563,537,489,-6886,-30,547,1621,-4153,1189,-1024,740,-1793,719,-6364,-2811,-1365,664,-458,1397,1204,40,3120,31,-4716,1689,-2901,318,-4994,1091,1191,-1217,3203
-3424,-819,-1026,5572,2224,3061,1129,-97,2442,-895,4252,1671,1181,-697,-4507,218,2920,326,-3466,4343,-4967,-977,5189,-458,1047,-3048,-2620,12,-805,-359,1899,-1061,-2259,5051,5021,-2152,2526,-2568,-1896,4409,-160,2686,-231,-2198,-4717,1733,232,-3485,1019,-2670,2884,-1328,-4934,475,-1698,643,-3433,-1529,622,1057,-3265,572,-1937,5801,4000,-1782,-1609,-786,-505,-929,-1059,579,2388,1000,2242,1738,-5331,1601,-1186,2323,1502,2422,515,2937,1620,-2113,-5029,-232,4721,1381,-3845,-1528,-2565,3182,-2431,2109,3059,-727,-1397,-6569,3646,852,-641,-2885,-6212,-2784,-276,3174,-2156,-1114,-224,-2636,1818,-3734,6205,196,828,-2832,2017,-5782,899,-4529,622,-1629,-5052,-1887,-550,-3599,3962,144,-3858,-625,-76,1723,-945,-135,-1488,-2671,3962,-454,-355,3685,-2068,2835,595,3835,-1292,-2032,-339,-6971,-229,-1211,-5592,-5928,-1050,-3439,-3652,-1355
1527,861,3114,3076,-2489,5660,2540,-239,2734,-1276,-2946,183,-2636,-3447,5513,-2001,438,-2468,3433,-144,355,199,1654,613,-2009,87,-2619,-2441,-687,-3286,-360,1390,-3,344,-2805,3022,-257,181,863,56,1552,-1561,3043,1658,-264,-996,-903,-281,-1343,35,2321,-2448,106,-2636,4293,1793,1439,-852,484,-868,486,-234,3048,-1601,-1032,-1013,1195,223,-5418,-1136,497,1866,-1347,3672,1047,-2343,5099,4617,186,2286,-3230,-2036,749,-1966,-936,-53,-1646,-53,4023,-181,3671,-1919,4030,-184,-2329,-27,544,-1605,-1012,1810,967,-433,-813,-2218,2124,506,2007,1769,127,-2624,-819,2937,-4620,-585,-3045,2798,388,606,646,4246,1446,-2117,-1900,-389,-341,-2814,-3096,-3040,-1197,173,2002,-1304,896,698,4128,69,1564,-4002,-1023,5264,1739,-1400,3515,621,-2285,796,-1172,-1958,-2208,3338,544,2836,-452,2404,-950,1210,528,1730
-1130,-1650,1464,440,25,1875,-2399,884,-372,-50,1841,492,2934,784,-423,-1586,1381,2306,-1297,2629,212,2713,-399,-972,1420,-1055,-2538,4198,-1705,126,-836,487,-1802,1656,-2956,1109,2176,-823,-1027,-1855,-2198,987,-53,2143,-1430,2698,-1392,-1443,-357,-2886,-924,1151,3770,1671,1628,2266,-2161,-305,209,-140,-2266,-206,-158,2673,2562,102,722,-311,4556,-2534,-1267,-1198,-797,-3096,121,-566,796,-1617,-2545,-1852,137,2223,-793,-1743,-3047,1504,-794,949,-3926,325,-1307,4487,-2645,3272,871,-1044,-1905,-883,686,428,-571,-2172,-1656,221,3971,4791,1697,-1728,-1322,2045,2835,-68,176,-837,2446,-4791,560,3994,968,-1492,-1290,725,5229,3235,-1242,3366,-985,2163,-1942,-2507,-2828,-2351,2180,-902,-296,2843,-985,-2200,182,-2319,-3007,-3317,-3449,983,-1634,-1786,-405,-427,-2048,-2531,-517,3597,1183,-3624,2799,-2439,-662,1957
-2906,3632,-2658,5038,-4471,3716,76,2578,3306,-3874,-527,-1481,-2652,-3546,860,660,-824,-1275,-1053,1500,4570,-193,4818,1481,1104,-3279,-1031,24,-3463,-1880,-434,4278,-3891,744,2822,2708,-1103,4262,-2154,-542,45,3717,-172,-3768,-3631,-561,-1766,516,1414,2183,1283,-5593,-3575,480,564,-1460,-2150,2948,1286,-755,1618,2129,-589,-1017,349,-994,-1251,1273,-3812,-3333,664,5445,2598,-1281,-1421,1572,1825,4087,-2435,2056,-909,-1613,-4614,2981,-1297,710,3771,1787,2650,-490,-3653,-445,3444,-530,-464,2044,4032,1399,-706,1180,-569,675,3075,-2776,2842,1936,898,1119,-1050,-4732,5910,-3448,619,1475,-409,1872,-8,-198,-2040,-1321,-925,-487,1452,-3018,-4438,-243,1392,-32,-170,2903,463,1642,319,-1256,4210,1425,2137,-6276,439,-2208,2856,495,-1022,8472,218,3283,1966,-2457,2218,-66,2311,-2481,-4654,2424,2001,-550,632,2951
2884,-2104,1972,1489,561,1479,6495,-5402,-93,1355,-251,-3085,-2172,-4519,2514,1327,-1706,2582,-258,132,-2144,-1991,-1457,-2485,-3419,1682,-426,1064,4573,708,-1135,-699,-696,1589,73,4264,1733,-4737,2875,-129,2520,-2390,-2933,-2226,-1796,-2514,2072,-960,878,-632,-1520,4518,-1917,-209,1857,-1322,4947,650,-2525,-1709,3352,2076,2740,-1665,-6396,1161,-2024,-2927,-2089,1602,-1155,680,-1070,2774,3880,1351,698,1776,-1171,1821,-3876,-979,4979,219,509,1855,-6024,-1189,2033,-627,2281,-438,675,532,-3786,3027,1164,-607,-3457,690,1613,1028,-1551,-1563,-304,-5597,-1063,-3128,879,559,-6390,1285,-1594,-3934,-3521,3854,178,-1181,81,-77,-557,1328,-1988,-1731,-1656,-1164,1278,-2543,1381,-759,2414,-2201,1203,-454,-3057,-825,-1304,-1855,3079,-373,-601,1674,1923,-1982,-1439,-3411,-4309,-4166,-957,4700,-3423,-2693,-2060,2204,2585,-962,-1106,-4011
3602,-961,1516,-4039,2148,-2006,-2048,-3650,3544,-4931,2139,4740,5170,-1296,5036,-1014,3396,2627,-78,-3346,-1823,6649,-2018,2602,-200,-3339,-558,-4796,-2039,-5630,-533,-1271,3769,3030,-3961,-3773,1992,-2565,1640,-999,10,1133,-2887,6365,4188,857,-1228,328,-2818,-1209,2712,-1394,4542,1605,3277,-2471,99,1468,495,720,-3521,-5222,395,1994,1166,2559,1299,29,-1446,-549,-1155,-1563,-3753,-3485,1840,-3681,3014,-118,2472,1271,1450,-42,-567,-4271,-1934,67,-897,1000,1237,-3256,1317,-744,1137,-2234,554,-5800,-4883,-456,4064,455,2651,-682,5237,-2488,47,-762,3973,-2096,4729,273,-2585,-1027,-49,3948,2306,1083,2126,-260,231,-3742,3093,-2388,187,615,2687,2177,1998,-9,1192,927,-441,951,-320,3474,-4855,-2472,-754,-2664,518,2844,-3091,50,-388,-2837,2130,-174,-1368,3008,-5147,-169,-986,5884,4723,-992,-4540,-40,360,-1789
-1811,-605,1835,-269,-875,0,826,-200,-1400,3027,-2932,-2565,-1724,1512,-3593,-504,-2280,1383,-828,-6,3715,1366,-39,947,387,1824,-2298,551,-3509,4394,3512,-434,-1595,-1786,-1117,2147,3291,-639,-1943,-725,-2158,-4022,3076,4323,-2538,2885,-240,1932,3543,-475,-3379,956,1815,670,-2580,2696,518,-1068,-3728,-898,695,3904,1746,-1344,2829,-3324,-3417,1074,289,-1366,-531,-403,1863,2288,960,-478,3220,1549,-4312,-4500,-105,26,171,-1053,-412,-2401,1558,263,44,676,223,2720,163,-1762,2086,-1597,-3629,1621,-1558,3439,-2283,-1246,5,2562,-395,-1530,-660,-425,-1693,2521,3024,26,1122,-3146,-216,-782,349,3583,-3027,95,-2174,1976,-128,-1417,2379,-1201,-2048,-3150,-2128,-3909,1663,-1700,1352,-674,668,1663,-1752,1446,-1084,-1296,533,-2078,2170,-949,-607,912,2881,-2145,1271,1392,2422,1695,-1272,3072,6832,-1555,3654,114
-530,2236,1884,-189,-4437,166,-2315,4404,-2561,2167,-782,-2066,-858,-670,974,-4249,2299,-3592,-650,259,8,147,-6164,-3151,919,795,2480,10,-2621,958,-4715,1557,3489,-3655,-2011,1271,-5252,2076,-3260,2356,-793,1756,3689,-635,-1580,-220,-3365,-91,4097,796,-1633,866,2186,994,2745,-701,-4581,-2143,1620,995,1611,4028,2203,-2215,3167,-3045,5253,-519,1278,-1281,1581,-3867,3953,-2768,-512,859,4715,844,1018,-1257,-1264,-3548,-3151,-909,-1390,-13,661,757,-849,-3373,1205,-875,2953,-2311,2644,2282,1302,2051,1385,898,-509,-4343,-334,2940,4086,6415,169,-2627,-2616,2751,2238,-539,-2944,685,-4614,-3573,1421,1412,-1043,7449,561,-559,-5074,72,5149,-2605,-1673,1107,-645,3330,380,825,2391,1382,4835,545,-2329,-1374,248,-1398,-351,-2856,2592,254,-210,2462,253,3186,-5030,2087,2976,-2170,2883,-20,838,1205,-918,3317
812,2451,-2694,3001,-1643,1882,2338,1247,34,1117,-785,853,-2093,3065,152,35,2818,-3823,-615,1680,-1198,-4347,2051,-719,3601,3414,1066,-1776,-1109,2419,1549,849,3297,-1698,1729,64,1791,-579,1893,3359,4457,-2925,3879,439,-2900,-119,1699,-3346,1724,-3700,4332,1987,-1674,23,2451,-3034,-6061,1134,-306,5242,2600,4311,-843,-933,2450,-464,55,721,-3393,1016,4234,4267,1805,-1628,777,-222,342,272,1669,875,-2561,-1711,-306,4594,427,661,3098,1037,7041,6168,1665,-1862,1687,-140,29,5503,7371,3153,-1699,-404,4643,5261,-369,-1421,136,144,808,-1998,1173,131,-2905,-994,1040,-3103,781,4235,-2177,-5783,-3763,1397,4432,1593,-481,83,-60,-2516,-4727,-103,2228,-702,-1864,1427,12,3032,2631,2011,-882,-845,502,5114,3465,3644,-140,565,-4251,5178,-3151,-3169,-311,2419,2932,-2585,538,-1120,-578,6182,646,2908
-2728,-1383,3094,5921,-4241,6292,1580,2235,3985,-159,950,-861,1534,623,2173,-7415,4982,1896,1841,6602,1911,1679,-461,-3262,-1476,-802,-1697,4382,-94,-1549,-492,-1165,-5332,1415,492,5052,-1476,50,-5850,95,461,-94,-1284,-1939,-1733,-216,-3799,-4754,4786,-1535,-1190,-474,2112,-869,285,4467,-1199,193,-445,-2507,-1529,2214,-2795,1669,2475,-986,-4097,969,2639,-4416,2698,1717,4696,4127,2303,1083,825,2599,-943,2942,1116,-2336,-5080,1816,-1999,-1114,-1177,4679,1795,-2443,79,2895,1850,-1061,2373,57,1829,-5306,-1442,-2405,-750,690,-1369,1733,4487,4530,-594,-1311,-349,1834,6119,-4213,-2753,-8065,3148,-834,3592,3837,2527,2835,-3026,-2528,4969,419,-4048,58,-2607,-1099,-4143,1801,-5065,-4690,4917,1092,3135,2241,-537,-4142,1929,-709,2866,202,-170,2217,-3340,-845,-1514,-2002,-3000,-134,-1444,3305,-1147,-3620,4425,-2360,-2909,5030
770,-5818,185,-2338,3259,998,-3094,-1280,731,-1955,1381,4977,5407,-877,-1571,2825,1511,3972,-2050,458,-1348,3582,2723,-1053,-2249,-1242,-4360,-1246,-1299,-8303,-1358,-2440,-1435,2230,-5088,2727,3202,319,4661,2,1302,3703,-2929,-942,2684,779,-3502,-3362,-2562,-6413,6513,2925,2359,1699,648,752,452,2141,2703,-783,-3075,-2825,3399,5244,-156,5286,-292,-5137,2290,-3266,656,2102,1261,-2982,1560,2862,-5418,-4340,63,4345,-1944,1223,473,-7874,126,-662,325,1061,-1960,866,-4048,-300,-4108,1707,-3881,-3772,-2275,-1794,-125,-3224,-620,4215,45,-3349,-2489,389,-1187,1949,-594,-2499,441,-427,724,4034,1881,-270,2668,2601,-624,-4928,-1303,-1871,3566,3129,-1996,1271,3510,2351,286,938,-1438,1300,-1898,-3151,-4520,-664,892,1063,3284,-4852,-4316,-1359,-6404,798,-3541,-6625,525,1316,3078,2907,-3727,3360,2756,-4601,1618,-3020,-1752,-4386
-1083,-2904,3305,2262,-1547,2093,5038,-2821,-3456,5400,-2499,-3175,-50,-3018,-386,-2129,-2577,-1081,504,970,1607,-1009,-5731,-2434,-1910,5788,-903,2016,1573,950,-831,-3814,2063,-4116,911,2674,-1049,2278,971,189,-1334,-66,1878,4182,-2930,-728,-3124,2837,287,-3222,-2651,2945,2006,-2112,1990,3269,4040,-2990,-3376,-4351,1495,5964,3577,236,-481,2927,1227,-91,1460,1661,1972,1688,3605,3880,4109,-754,2859,4714,1561,-2034,-5381,-856,2428,10,-1006,1918,-905,35,-853,514,4753,-1981,-1538,-3493,119,-1039,-2184,-2461,-1797,3236,1755,-2639,-6387,2225,5068,-3191,-1708,-844,3203,3915,-795,4530,-6006,-4257,-2004,-16,1892,1959,2116,2163,-1207,1216,-2571,2303,-1189,-4745,-2028,-5723,-1424,-1604,3440,-2038,-345,-2179,894,1874,3748,1023,950,0,759,487,5546,-1857,-4497,-2713,-1121,-1549,539,6005,1059,478,5064,2364,5332,-3436,4835,4198
-1690,885,-1777,451,-1794,-1503,-1529,-1740,3035,-3891,-1981,1529,-1203,696,1113,-2935,4571,-25,-444,1766,60,2728,2643,3027,1772,-3187,1331,-3036,-1041,-2911,1908,997,-2347,-28,-974,930,2325,-26,1662,-1085,-446,709,-1070,-177,-3357,4247,-993,-735,-1952,-3071,2506,-1383,-2829,708,-513,1416,-2951,2776,-423,-60,-2303,2064,194,-105,-3585,941,-2312,4086,-148,1723,2435,-28,-1644,-1086,569,809,-21,80,-669,-1313,-435,-1212,-799,2803,-671,-332,-856,-569,-1930,-645,-190,2481,169,2956,-1022,-2025,536,2311,694,861,1743,-2203,-431,2410,-1075,645,-397,2864,1656,1453,4117,3804,239,887,-3450,280,-1409,585,-1090,1053,-4912,-2190,-2397,-2291,3841,-2977,-1247,-2878,1721,-836,-4335,206,3422,2010,1850,1830,2077,695,326,4170,-2108,-2853,-1155,772,-1093,703,1366,3796,-4235,-1536,-960,-445,1688,2072,101,129,-241,-3737
