38,1300,920,1977,-178,-200,-587,904,296,-338,1079,-1174,-472,1227,-1542,834,-590,74,1399,-1379,3549,-629,-1073,129,-1585,1187,1560,59,-657,1270,-101,-1052,2400,1979,1140,-95,-915,754,24,586,555,-1059,210,-92,-26,957,1869,-892,197,-1310,-389,559,1183,-524,-597,-979,-2583,-76,-750,-1298,897,-2121,517,52,2018,-546,-853,1370,1059,-1221,-3053,-1205,-234,725,2331,-2496,-3237,-217,1504,-584,1336,-1929,-313,-438,625,-592,-107,-808,-47,392,-2590,-1566,1112,224,-1402,275,-561,62,-479,-574,-77,-35,-543,921,309,-1140,-1852,804,1201,-356,398,1578,348,1726,-1287,1407,951,-522,293,-1159,172,-2311,1151,-19,538,804,-417,656
-338,-1424,-816,1994,380,-48,-2150,-708,-1269,1213,-539,-2928,1430,2482,1173,321,3122,1682,-798,771,2767,-2274,1841,-2625,-360,2097,817,-197,-1292,523,-1172,934,-479,3351,1134,-1216,112,-628,1457,1201,712,3016,1448,-2181,2465,2793,-587,-1807,-695,-1278,75,-1597,463,811,-965,1558,563,-3284,-889,-896,3065,-434,1570,1813,1055,-1081,828,2221,1485,-2963,-2817,74,-1022,-94,-1610,-1781,-1262,-466,1807,798,2734,-2458,-796,1733,234,912,-725,158,-922,-610,1890,-816,1056,1318,-2904,2547,624,-2973,-1364,1542,-2614,1339,1816,-1378,-383,-518,-1514,2328,621,1858,-543,683,406,1986,88,-2172,450,-3018,-3178,-2333,-981,2504,1456,965,1358,87,-301,-410
337,319,-2517,2149,-369,527,-179,-1816,2373,2102,1858,-1209,-116,791,1009,-942,-739,1668,-206,961,60,-448,178,233,1382,5270,1119,967,-564,-2084,335,324,4491,-1862,1717,658,674,771,-640,-1243,439,539,-401,-54,632,1079,-2401,1330,-3808,-1969,372,-497,1938,-2358,708,-223,-125,1677,823,-1335,584,-2472,-518,-2554,1436,-1191,523,151,1900,749,-587,-2814,-978,899,1366,-1434,-949,1216,651,636,-297,293,-1058,214,895,-214,-738,1033,1142,684,2293,-1242,-1292,2002,-2223,3037,-1102,2230,1527,615,-1665,386,-1397,140,116,-174,-1871,-1644,2483,1939,-1347,1176,-1853,-870,1053,365,-934,-1178,-131,-1029,2431,354,846,-1592,-1720,645,1755,2799
-390,1826,285,-2161,-3038,220,-3274,1400,762,-3387,890,-278,-40,-2419,92,3338,-1368,206,1863,1801,1392,2604,-1824,1138,2298,808,1092,468,-380,1480,7,-2807,1273,-1766,1427,-29,2682,295,-2436,1381,593,-964,-1071,1343,-756,-105,2934,-255,1812,529,3085,4755,-529,-3074,-498,-1729,-1705,4829,2163,1914,-2355,1252,-1802,-2430,868,-2110,1653,-748,915,30,-2399,-1627,-343,-1934,591,-1067,726,1158,-178,1354,-2317,-146,-181,180,1290,-2103,-984,-1135,538,-1902,-1198,2810,1371,-2327,2310,-287,-3650,496,-101,-912,411,804,2088,796,1349,-193,-902,-2764,-1288,-2678,1037,1660,-867,2,-994,970,-3344,342,532,86,1511,2139,1315,-2607,1765,842,-2404,330
-1501,428,-791,105,-2186,-484,-113,-3014,-1635,-88,-2534,1035,2271,394,371,1786,-107,3392,-2293,3360,2772,-4888,755,-320,-1405,1022,-2,-2347,-34,-844,-2520,-127,-843,-202,-669,-1782,-55,-1382,-840,-938,379,106,1442,338,1408,2618,1119,-1585,-1792,1186,-664,-879,2493,-600,2130,901,-291,-450,1263,-1385,2437,4359,-71,1489,-1806,-1903,2867,1486,-488,-828,-634,3367,588,867,-1666,1282,2342,478,178,210,83,-665,-224,506,760,-886,-2586,-467,627,-777,387,-1310,1660,-1362,-1449,1102,-298,-2763,313,-1160,879,1553,215,468,1218,1682,-473,-211,-327,-723,-1150,286,-652,-1777,1445,1482,-2099,-2639,1869,-662,-1777,2478,-686,-1596,874,2424,-1207,-376
498,443,-1218,-1399,-107,797,-3007,0,2387,-622,1176,-1102,-2053,-1117,116,2020,-1651,-1553,535,3089,565,-565,-909,-49,869,2540,-1816,1838,272,-2907,-291,-1454,2140,-1641,2854,-956,2088,-672,-880,-2109,878,1276,-907,-905,1174,348,2418,-1310,-1062,-1656,30,969,451,-2965,-270,498,-706,3602,835,493,-2407,-1513,-1802,-3230,-1172,-99,2193,362,3979,-14,1027,-1189,-2072,-779,-1378,522,1720,-330,2215,2456,-593,-535,1922,1655,1426,-746,-1355,-310,1742,-3396,3719,888,616,1404,-577,25,-2778,1928,1641,48,-403,-322,1546,789,1001,1345,-608,-1937,-1295,-923,-1088,655,-183,-1220,535,525,-758,-908,1487,1402,1041,2285,-313,-1987,1225,2133,1566,199
-756,2244,1984,1103,335,-2567,2762,-1341,2467,1094,171,-1663,49,3984,1414,524,1224,544,764,122,-261,698,1048,1843,111,-471,-1719,1590,272,-343,235,2428,3085,-346,-324,112,-3096,1672,-2018,-1028,-545,40,2175,438,-1510,-565,655,-1210,-4001,-1125,-1519,-969,949,-2862,2100,1220,-1148,321,949,-2474,-761,63,-368,250,-726,-1205,-2419,-405,408,1534,780,488,-2315,875,1375,1948,-1263,-2671,-132,-1203,-1513,-1099,-2632,-1232,195,985,-260,-583,1846,-1700,-1881,-1943,-668,-45,-413,-569,23,1066,1235,619,3313,-812,1069,-1605,-1781,337,119,1077,2253,2837,-1471,787,1456,-1555,2908,-1617,-665,2668,-2737,552,669,-1884,1555,925,-1690,1865,3274,-301
-106,-320,-1294,-82,793,1577,-821,801,563,-952,1304,1236,-2078,-1626,-860,-1953,-3024,-841,-180,-2271,1182,-1284,-2162,610,-526,144,1033,44,-454,-1455,176,-601,775,529,-319,1139,1478,720,-152,-2041,-298,129,-1626,1027,-782,-1372,-719,1503,1023,-1602,-1798,-1250,2549,-520,631,2083,398,-73,-250,-1006,-1073,-111,-2662,278,1,1246,817,-935,1270,128,-270,-1575,605,-698,-884,1523,-471,2045,1318,999,-480,145,2365,-563,-24,-791,1521,144,2046,974,1487,-569,-1998,-172,-19,2431,75,448,-1081,-1326,-2313,-694,-2012,-1042,-417,1071,970,-737,-96,173,-1880,1211,-2047,-1128,-1949,2045,313,-345,1678,392,1118,-1420,-2590,-1623,-886,-1461,735,-205
73,20,-2763,-294,-1751,-354,-833,-3922,2080,538,2167,-455,1787,-1782,75,1234,1324,1474,-1427,4205,-1254,157,-485,1706,1582,2688,1686,437,-464,-2949,1602,-1449,3448,-3630,-170,318,1136,340,-1263,1022,1528,-1537,-1148,3272,-818,39,-1284,-1620,-1569,-2301,2651,631,2647,-2013,1341,-2310,26,4650,1233,439,-1617,-594,182,-2798,-37,1228,822,217,423,-1529,936,4,-565,2198,611,-2657,640,2811,-644,2132,-565,94,209,2592,-87,-1297,-2039,-818,744,932,972,1098,522,2135,338,1104,-3726,2908,2407,-293,-217,570,-1676,764,1537,844,874,-2410,261,-1211,775,-283,-687,-2341,4618,1161,-1837,-1425,-142,-1076,783,3315,1284,-1378,-541,115,-1645,1812
862,-1969,-96,-1974,-1583,4182,-540,1016,-737,-2204,1018,642,1114,-174,-617,-1525,-697,-186,-1147,-937,-825,338,-1045,-2203,564,-190,2241,-2027,-727,1901,-1822,-1833,-3220,554,-1942,-446,3908,-2183,-450,1334,-2806,247,-1270,-2702,2473,759,1106,71,2961,1734,-8,-1092,101,3117,-2982,147,-159,-2346,2139,941,1998,-160,812,-573,1072,1142,-642,-1230,-121,-1939,-1550,356,-313,-111,54,-783,-245,2689,-1330,-102,1368,-3140,-439,-757,-2626,1338,1462,-1565,-1637,2210,-1672,-263,-3273,-1734,-1159,-408,-1067,-1877,-2953,1752,-2607,-1500,-1802,-1321,-1711,-938,2254,-2232,-1315,-36,1384,-507,1783,1256,-2608,-1704,2837,2018,1052,934,-859,-350,-1951,108,991,-2240,-1360,-1308
-2538,-67,354,215,1069,275,867,-1259,-1915,-236,-360,2052,1575,2073,-536,855,1198,646,124,-91,-179,-1554,1106,1316,-1807,194,1057,-1143,-21,-1360,87,-1451,-2684,3396,-3146,473,169,-844,-1329,-1980,-1268,-169,-104,1147,-1047,1379,-1049,-335,2101,1929,-766,-947,1094,-8,2456,1594,2254,-2695,-1987,-4359,163,1554,-2547,600,-1291,768,574,2372,1197,-255,-147,179,720,-732,-1723,1786,524,287,-691,-614,794,-170,346,2084,-1091,174,3314,-498,1000,-1203,183,25,-3798,849,-1009,2570,942,1332,-1066,917,-109,-1107,-352,-906,-2201,1645,1319,898,-822,2685,-2472,268,682,849,2226,-2292,1348,1409,-1312,1805,926,-3005,-272,-1219,2542,-102,-1356,2324
32,-436,-1315,72,-2363,1180,1339,156,-2210,1455,-339,3471,1334,-958,-1015,-1613,393,2360,-896,750,125,1210,742,-326,2312,102,-2817,-1637,2143,1353,-300,630,-1692,-1327,852,-1534,-2084,-3256,927,659,-232,47,559,-119,-1174,1669,-1208,1097,-818,2674,1067,1170,365,3717,840,53,-350,-2325,1563,369,1381,2258,1875,-4,-1162,-379,121,-354,-3897,728,-621,780,2814,-128,1327,2227,473,855,-3968,789,2206,3662,-1194,-2361,578,2529,153,3046,-1562,2614,2345,-1681,1754,-1299,2810,-1613,1777,-498,249,403,456,1707,-31,339,1556,-610,-33,-829,-671,-664,-418,-2754,1285,1921,880,2367,645,457,828,-1297,-2952,-288,362,-193,557,156,-3054,1195
-1586,987,-1111,1753,-1196,-2173,1255,-3517,-665,2301,-1160,83,2620,205,1005,1005,705,2775,-1277,1798,-377,-1884,1854,1613,-863,726,-163,-924,-258,-2284,-314,-375,1771,-800,-589,1511,-2282,-367,-128,-784,412,-304,1860,451,-2043,2164,-1911,-772,-1746,880,1680,-434,2562,-2831,2060,-473,411,-297,-265,-119,873,3919,166,1789,-1582,-2348,168,1120,-509,923,618,819,380,1373,12,61,2256,-302,-184,-441,-982,102,-939,953,1344,-1170,-1579,738,1453,312,-87,807,1089,-1127,-659,800,-435,-802,381,-1181,1364,1954,1136,552,-336,2525,-771,-668,201,1783,-1926,-53,-2192,-1075,2632,-688,-1658,-2083,-427,-651,253,530,-70,-1540,-1654,1920,381,2528
3298,-2138,-3145,-2206,1432,1289,-1762,1911,273,-342,552,-535,-2099,-3460,1244,277,-2299,-1845,-1818,-526,17,106,480,-1777,283,-864,-1193,479,-594,557,2305,-1142,-240,385,1807,1863,3074,-1943,1477,541,2348,797,-2559,-968,-195,271,-756,1360,301,-1673,-678,440,-610,1388,-242,-1595,1201,1424,-744,1064,-1544,1013,989,-2166,-761,1950,1549,679,-1049,-1318,-346,700,-359,-2311,729,79,626,-1069,-1466,286,273,2032,5654,1132,1451,-116,-1595,-245,-1166,702,2949,17,820,10,1292,-1058,-2204,1131,506,-572,-2512,21,-1279,2444,4480,1,-1873,-182,201,-4572,305,-289,270,225,-2932,3990,-351,-2184,2341,-813,-1260,2156,110,-403,2109,-1706,-935,-1382
457,-2086,506,-1902,1715,1118,564,-1446,-201,1038,530,-932,936,-596,-884,-2200,1206,-103,-482,-352,-290,-2808,-723,2894,-2285,-2595,-123,-1933,519,-1251,517,1267,-599,924,-2646,321,843,-16,-162,-3362,-2174,-1306,1747,547,939,-137,-538,-584,-58,-1030,-4131,-711,3137,1147,1723,1194,1355,-803,842,1139,-2044,119,44,343,-1282,2536,-1555,-1570,-116,-911,260,1090,-2492,1589,-1211,-45,1387,2866,-1214,285,-1315,-1972,4007,1620,-1712,31,1521,-1918,1778,-506,-316,-1073,-969,218,-430,-1040,-2743,-514,297,-1565,-747,45,-3157,-2222,-1438,1472,3414,1062,-1528,-617,-1439,1264,1550,366,142,-2530,-754,134,-1673,632,1093,-2344,-1288,-755,-673,-989,-893,-429
113,455,243,469,168,1152,443,2765,189,-381,-231,-906,-1710,838,-1361,-75,-2318,695,1379,-2107,1356,-1282,-506,2035,-633,-220,1318,-1882,734,1563,-623,1739,1858,-2467,-205,650,1454,233,1044,-557,-1650,471,723,-1227,656,265,1173,1644,-2,556,-1503,-1240,220,18,-964,1568,-2790,979,1040,-531,1112,-314,-1774,1396,-146,-1076,571,-1759,346,1781,-1901,-1251,250,-878,-781,1427,968,-3755,-1060,-1075,-1399,-617,-241,-1231,801,-722,659,432,815,-2552,-1032,207,-759,-1643,-2210,-924,1055,-810,-838,-2261,955,-777,1731,832,971,-460,-1770,17,1121,-205,-2271,378,-1003,602,-1999,462,-473,2486,1941,1270,1777,-2371,23,-1892,-142,-2579,468,1705
-262,-125,-1350,1453,-898,-387,256,-1380,431,483,350,629,1210,1023,1766,-2214,1377,719,-518,712,-1320,-10,346,1127,899,2411,-434,918,-439,-1099,-586,1952,-230,-653,873,-11,-2003,389,1350,659,1796,841,-1749,-1200,728,528,-2435,-236,-1961,690,2373,1176,-189,-58,497,-999,1220,-202,-57,538,59,-261,769,-9,-1099,587,-255,486,-1003,723,9,-2372,-501,707,163,1060,76,1302,195,362,-702,1188,-1557,27,-540,762,142,782,-1141,2330,1674,1273,1227,-742,-439,1091,143,-1148,800,1501,-1505,1692,1360,494,-409,574,1015,551,127,1171,1724,-1640,-116,-74,-329,136,-628,-324,-774,-1956,-24,752,803,639,-600,-971,1957,1211
-1291,-2100,-3074,1364,1396,358,-203,-1168,452,-631,-261,848,-400,-1334,-808,-1353,-445,-927,-25,219,-1100,-2722,-635,3125,-2227,1496,3198,-1041,411,-5010,-874,1496,-1240,-185,-252,816,1446,300,-774,-2413,-951,-1297,-822,240,484,-583,-3128,672,416,-786,-926,-641,1948,-978,-33,1970,2654,-337,-1243,-1587,-97,153,-2477,1065,-512,2813,1067,1770,351,1502,1027,-1657,452,1467,-2876,1199,1024,1400,697,-57,-477,-169,2501,3735,-1585,-2420,1201,-912,2666,1498,1597,1183,-3713,-980,-1742,2530,-1277,1119,430,-2351,-2699,-575,-2606,54,794,2481,1947,-1681,-912,1537,-3125,-1579,-1127,-607,1940,999,1380,-1745,1928,663,837,-1405,-2730,-3151,894,-1843,-820,2379
-1971,642,552,-109,-2192,179,-1155,253,-1002,-2601,-251,1342,-25,-777,-859,-545,-1570,-301,-1230,1095,-342,128,-592,342,-311,208,1909,-81,-1297,-158,-674,1010,-510,-1139,-19,837,-427,-173,-2096,-2240,-801,-1133,28,1043,-691,-240,3759,-595,-980,944,618,2126,-806,-1441,55,1268,-969,1199,1003,2067,-680,454,33,1572,10,-2216,194,-986,774,1156,-628,-956,-934,-492,-1704,1786,-421,15,-905,-388,444,-1991,-698,-918,-2294,2484,-1243,-175,1637,-908,1451,3137,1073,-1584,608,416,-822,-1825,-663,-379,1923,1885,-49,800,-188,-1477,951,-418,-2228,-404,1567,-194,666,-32,-974,-1878,924,92,990,-374,-510,132,-1351,-1221,440,1546,440,-634
383,419,721,-1645,-1603,-477,-1060,413,492,-1517,-568,-1989,816,-274,1509,1420,-840,-629,419,-424,1344,1463,-1063,-786,1560,-1662,-299,817,-1922,-868,1448,-952,2127,603,331,1203,767,807,-171,800,1164,-303,782,861,396,366,4494,-1349,-165,386,893,1938,914,-2982,254,-541,-1515,3025,478,1174,-1442,1948,-1728,1208,780,-485,-2097,-1391,-65,-1755,-644,796,-690,192,1196,-886,881,1313,-491,469,180,-1075,-492,537,1409,-174,-1290,-733,1755,-1534,-2857,1047,470,-687,1996,-650,-1569,446,-522,-197,1207,-331,1571,-395,-1924,-559,313,-96,-423,367,1262,143,1223,701,-953,-906,-2078,18,-524,-771,658,79,675,-466,1867,117,-1005,-390
-2026,-267,1437,575,1904,-385,17,-817,-2219,163,-1579,2098,1209,-1357,-743,3081,2643,581,-540,-860,-3016,1558,2738,547,-1314,1266,1306,-558,1426,115,-3632,-1452,-2982,2619,-1721,-1211,-1635,-654,970,-1077,-1786,338,-406,1643,-236,581,-992,1358,2746,2250,1156,26,-2532,1222,-658,-595,2840,-3040,-2375,1532,811,-1545,-1396,-634,170,865,2254,1122,712,-1830,2918,1900,1939,1,-1186,-610,1710,582,-200,-772,1269,1633,-1957,1058,422,1450,2525,1581,-324,-2146,1268,-258,-2490,780,-786,2298,2559,-1140,-1413,542,744,785,-486,-846,-833,259,829,-1105,-174,1347,1111,569,-1071,2268,1341,150,2048,615,769,1091,1528,-1432,65,-1252,1186,491,-2302,2220
942,352,121,-749,-441,1085,-928,-997,1693,421,2308,-2784,-606,675,1294,1327,903,426,-1247,-1199,-933,2383,9,-553,100,-143,-647,352,1250,1932,-571,-2081,2218,-996,-1795,560,-953,-346,-476,-871,39,1035,589,-1911,821,1093,218,-743,154,-294,742,-656,141,-825,-463,435,-794,1193,-357,1935,-247,-2388,18,-1915,-80,1149,-548,298,-710,-1112,678,18,-340,-1481,1799,-1766,1060,1513,473,869,714,308,-308,-239,1785,27,407,-539,-1124,-1765,-1050,-1395,-450,1129,-716,-168,-329,479,-157,282,-1337,-1080,-1022,-201,-1811,944,896,-601,1533,-1125,-363,2689,1016,912,-286,-194,-111,673,-110,-355,1139,2215,2470,237,522,-723,-836,228
149,3426,1672,1570,549,-2172,725,1258,885,-1501,-66,1893,-1316,623,-1979,1431,-1953,-1720,348,-1324,1600,1252,-1707,1235,-1731,1960,1724,2325,-304,-273,360,-230,1830,-291,-70,1278,-1376,2597,2174,2865,1777,-2207,-757,1312,156,244,2600,1223,-1836,-1425,3412,52,-207,-2470,1760,-2402,-3598,2769,-945,-2868,-1169,-1186,-145,761,629,-867,-508,-451,-588,804,-750,-1105,-1403,2218,695,-2448,-2434,-2017,2189,-1533,-3300,405,-806,-131,-1147,-72,-1219,-2066,1158,-665,-1523,-155,1806,737,-1203,1595,1463,1253,363,-1348,1549,-236,1191,4949,604,1789,801,12,2260,-932,2349,1574,-1793,-2428,-1261,3142,-1772,883,3539,-230,-373,-2676,-1296,612,-1584,844,1844,-417
1531,-299,-236,419,2573,-839,427,2627,806,1728,1121,-679,-1205,-841,-1737,-1072,-404,-1338,1978,-2555,932,457,-1177,1928,-186,-518,-1240,2444,368,-362,1848,1973,-111,-213,1709,817,-834,8,1468,726,311,-365,-231,258,-2255,-590,587,-795,-87,-2664,-857,-291,1304,-1048,-391,-368,-2204,689,-69,-777,-610,-1984,-487,577,-929,124,-2069,-864,-526,-104,660,-1107,-696,1178,1088,-238,-1107,-1506,-573,-414,-1189,992,1102,-36,532,-974,1864,-15,-43,21,1770,-612,410,484,1303,596,-140,1957,-387,-980,-851,746,309,140,1508,1040,-1234,-932,-582,760,-2081,-191,-1146,1628,466,2471,-321,221,-1700,51,1580,-2439,-490,-1018,-521,-484,-371,-1928
227,-985,-941,-1298,-592,4557,-3317,1228,-281,-2413,1984,349,-395,-296,466,667,-2058,-1941,-749,-792,920,-1148,-446,-2486,-2523,740,1615,1566,-18,1106,-1234,-4489,-655,999,-685,901,3310,-1319,817,-284,871,4733,-2500,-2136,1921,2544,914,-1070,4425,22,1561,-441,-355,1164,-1570,631,-726,-1240,-1281,-384,1815,-1522,-822,-2660,624,926,1398,-260,1570,-3362,-1785,-1120,-466,-4087,-790,1413,-1205,1552,1271,-1519,159,-1175,2532,-961,272,1897,700,-206,943,-1444,1233,-1659,-1445,-448,-1555,2286,338,-1854,-877,1746,-1975,-267,-478,-770,-1852,-1392,-1283,-697,561,44,-1341,2782,-307,637,-1730,-2068,2598,1406,1223,1186,-625,896,-819,-1129,2351,-1808,-153,319
2035,1232,1220,140,2118,1315,325,3136,1934,298,1872,744,-4823,-799,-2322,-2416,-1999,-822,1860,-2793,2495,1372,-1353,285,728,2214,-1175,1404,-256,283,-736,1187,2520,-508,1087,-1022,36,-144,2234,524,-2559,-1109,422,1339,-443,-1606,1951,2487,-1517,-2088,-790,-301,-335,-599,-192,207,-2083,2136,2212,-3033,-1814,-3606,-355,-1363,789,663,-793,-2351,1147,-371,-201,-1453,-212,1736,840,-885,-2992,993,448,1175,-193,1514,-1079,-3135,-953,2709,-113,264,429,828,1193,-1480,619,2337,-1542,731,801,1387,808,652,-1341,-350,-1442,-1337,653,-784,2,1033,1704,-458,2143,1869,109,-136,-2921,1772,91,1667,2099,-877,1250,-2356,-1156,766,-3691,335,1066,-1487
1519,-710,134,-1379,2537,603,931,1225,682,973,1415,-1034,-1144,147,-5,397,914,734,-337,-3343,994,-339,-393,-1194,129,-1706,-1590,1254,-620,1226,577,949,-3071,1612,-1351,2488,-993,-4761,785,209,-1032,-123,-366,-527,-2231,979,-151,-674,533,-2446,-1754,-2093,1000,121,886,-1162,-385,-1088,229,-783,-550,-345,-62,1469,-492,1724,850,141,872,-314,623,3629,1048,-103,2589,-920,-481,-643,592,518,2768,322,-94,163,-233,-39,1397,996,-2583,948,3059,-1226,-2318,813,560,-686,-727,757,-1504,191,-855,-795,-2370,-1374,187,1574,-723,-63,663,-757,-1473,-571,-838,1084,231,1334,777,-1169,-2416,468,-1326,-1661,390,528,299,-1800,-1026,-2104
-1002,493,-2684,2468,1964,-2078,-494,-294,2588,-855,814,786,-1377,874,523,2102,1551,-490,270,350,335,1659,-1183,833,-660,272,974,2731,890,-2204,2886,1370,577,997,395,237,-222,475,1958,-1837,1930,-1169,-847,1110,-1765,-503,-2255,1195,-511,-2086,606,-1565,-650,-838,-57,3652,2445,-829,-2247,-643,-1452,-255,48,-1587,967,1957,1232,2447,2651,1217,-86,-2092,-178,-283,1195,343,68,-2142,2862,660,2150,299,906,4015,-1027,-119,3347,1591,1986,-1047,2108,714,-2077,2122,-2545,2375,1109,3836,751,-2946,-1378,504,-803,1844,1457,488,-510,-246,1308,2478,-4207,277,-229,210,776,1828,1737,-2555,406,64,1335,862,-140,-1599,-429,-463,-449,2178
736,560,2323,589,34,-175,1539,178,367,1487,-931,-900,196,8,-336,-150,1208,103,2846,-797,1628,54,13,380,-1614,-551,-1706,-408,2002,419,-1757,-130,393,-439,2029,-1718,-2630,-121,375,392,-1204,-770,1813,-694,-944,1588,550,-1148,-516,242,-698,1354,1189,802,-493,-865,-2713,-594,881,1953,745,-944,311,872,1798,387,-1509,-582,-1858,-206,2576,1563,1089,3048,2807,-697,224,402,382,-905,644,-528,-2581,-978,1798,1193,-6,348,-1046,2424,-2390,-2467,1050,-281,1577,-2074,1360,261,481,-765,1600,467,-585,-1161,-109,-415,-233,976,2372,-362,-142,304,-638,1520,1481,87,-676,-666,-140,-1202,-581,-1495,-413,898,-1408,398,-512,277
174,1342,1584,-2463,-700,1405,824,-742,-162,-2238,-540,4119,6,-1052,-1005,850,-1376,-614,-515,1915,1424,-1048,-376,-356,-2692,-1209,-1386,172,995,669,143,-1278,-1470,-149,-2759,-1346,2705,633,-783,262,-1218,-77,-121,3693,-494,1379,1266,400,1532,1664,45,1841,-289,1174,1862,-1001,478,616,1227,-1643,-1829,1121,-613,-1523,244,711,740,-2269,153,-60,-87,1596,-989,-1017,-873,-337,-716,1643,895,-1746,-2517,495,2643,-1506,-1020,1744,-626,-889,1220,465,-1565,-1403,338,441,-824,-497,841,1504,3139,843,1658,258,-1210,906,855,1310,537,1100,1053,-1522,1814,2279,638,-2874,294,-900,-800,2217,1931,1354,-996,1683,-2880,1161,-1850,498,-110,-830
-2020,357,644,1359,-2076,-280,62,451,-1480,-310,625,-689,-286,807,-1754,-822,-196,340,1167,937,-936,465,-224,1056,1665,335,922,-1929,-654,1178,-1132,-68,586,-514,222,-621,-839,1127,-2430,-184,-1749,-51,2,-1148,-776,-55,-211,-679,36,1483,698,662,-497,349,-1324,1199,423,-1302,426,-1408,-1083,-519,-656,1947,-473,-2604,-357,880,-3,1833,-1814,-2192,1446,723,-1403,534,-215,79,-871,461,300,-513,-2086,-1790,-679,-184,198,282,-627,642,-1508,1663,169,-2585,1473,-1694,39,-965,-935,163,645,-1721,1778,52,205,-258,23,635,-1764,255,39,-1889,594,1619,352,-834,630,1979,-1573,-33,-1991,-1209,1254,1413,1162,1645,-94,1693
-1922,-39,582,-360,1063,-610,350,-2429,-465,-213,1798,-858,-786,1448,1812,-693,2201,835,-2172,-1239,-2905,492,1713,1642,-324,-2153,-435,-1283,-502,1584,-1263,-950,-2033,2089,-3118,1511,-2060,-691,-3281,-2940,-685,175,-1530,1239,-1220,84,-1541,-423,1557,188,-757,-986,-586,-364,964,985,4266,-1988,-2568,814,-1817,-410,-958,1326,-2973,-132,1528,1235,1048,258,636,125,1175,-2033,-923,977,1062,1056,218,-573,732,1089,1225,-1039,-134,-327,1662,-194,-1271,-1139,107,1478,-1288,340,441,1874,1728,-685,-679,282,-1876,-2240,-773,-1443,-2998,2804,3633,1523,-173,351,-856,1098,701,380,-384,-1919,837,1901,-2291,228,508,2197,3437,1558,178,730,1245,-200
511,1687,1002,-1129,-1209,204,763,-2222,3353,-1938,-215,-597,-935,662,4112,1460,-87,724,-773,715,-1474,485,428,-381,-38,491,-931,2446,-1900,-59,-2004,-570,2434,-2203,851,842,526,1641,125,-2537,537,83,-1718,-894,1033,461,1317,-369,-2376,114,240,1998,-903,-2285,1407,-3077,1206,3422,55,2743,-1910,613,-280,-1457,-21,-189,-110,-1009,1095,-313,1660,859,-816,-987,1997,-23,-151,923,944,39,-1874,595,-1149,-608,876,2377,-2676,296,128,-116,-1613,255,-223,657,255,-195,-1007,76,1686,476,1179,-92,-986,85,-499,19,-702,1659,3197,-663,2997,1485,482,-2631,-212,-771,-1205,1205,2078,-1016,334,3389,1222,1493,-2342,-54,3734,1022
1143,-1931,-1167,609,481,191,97,1007,1151,480,-443,-4590,-1530,-470,302,-187,-1612,-1955,698,-1299,145,161,-353,-1923,757,-1371,540,205,315,-967,1498,2105,2617,-779,-326,1034,1612,1723,-334,366,134,1013,3468,-2248,688,-1109,56,688,-1206,-894,-2124,-2456,-34,-2459,-2587,733,0,732,790,-71,1036,252,-984,1327,2397,-543,-2422,-1093,279,228,-303,-19,-443,-1395,2076,268,1032,-1998,-1046,-994,834,-1868,103,-746,-376,209,-1016,-1111,2068,1203,-1103,-1056,39,-1575,-922,-366,-2331,-450,-1005,-2525,256,-331,-267,-267,-366,-2072,-364,-711,1053,-48,-1041,-349,1332,874,756,114,-953,-1209,-862,381,747,-425,-383,676,-1151,-1457,2102,-644
-2233,142,1200,1221,-551,-1396,649,-712,-340,-1283,-1639,-161,-23,2158,562,-289,1312,249,-69,-37,-308,42,530,-395,-109,-1229,23,583,-335,406,-1523,2814,-1826,516,-814,-1262,-699,1764,-1380,-1944,-557,518,2475,-1067,878,-1237,-182,-2067,-1010,65,-980,913,-1326,7,-396,787,2774,-584,224,297,1319,1347,-615,1694,326,-343,-1581,-115,-118,1339,-631,391,71,-1159,-1384,1857,-626,-274,-20,666,227,-1318,-1254,111,-1643,-982,826,1022,1112,-595,-658,717,-761,-1365,720,-37,796,-1672,-2148,177,428,-443,1034,-1414,-2306,-1002,904,66,-2639,2928,-378,-979,1888,373,1170,-2794,1567,1600,-1316,-312,-873,763,-641,933,198,1582,2386,196
-1108,2405,616,1070,-2311,-551,1480,-1691,1163,1036,1571,-654,1040,2895,1947,-811,-452,3491,-231,317,584,283,815,509,284,739,477,-1596,56,1599,1055,-770,1429,94,-717,2419,-1274,106,-2191,-543,-1571,367,810,-122,-1256,-644,412,-467,-1812,864,862,-854,2068,-194,672,2164,-555,-874,1615,-2168,102,466,122,824,-107,-1829,-868,-155,661,2080,-1366,-973,-565,-430,2673,-837,-191,-1441,77,64,1040,-1039,-3785,-1497,-297,-348,768,1079,-597,-150,-1294,1561,-1310,-578,-1647,-991,-134,174,-371,593,1177,472,196,-190,-1496,-57,-1076,943,1247,1352,-677,657,-594,1010,-907,-2296,-475,929,146,-1681,303,-470,681,1020,-399,1247,704,718
