-847,-2028,1051,645,206,2925,1027,-1337,635,144,-300,187,225,-1565,-373,608,1110,391,331,3004,1809,-1740,1133,742,-1509,1155,1438,333,4548,578,1670,-788,-1768,3240,217,-1587,1423,-997,450,-1042,-1296,-1389,-8,1,1308,1867,813,-1634,-1007,-1268,-280,602,4482,-2564,3385,-1193,2533,2180,-2415,1124,-1319,-340,-1763,-1127,-1868,1376,504,497,3608,-2871,-1631,-1841,2269,-2199,-2848,-697,837,-296,-1112,3972,2341,1483,1020,651,14,-1219,-2639,398,-262,-622,-4578,-1684,3509,-2728,586,-1238,3412,1016,-343,-726,-1033,-2401,1817,-649,-1431,-1378,-998,-2110,-992,620,-11,-690,-245,1164,96,1252,-480,337,2276,-1078,115,549,-184,529,-2261,-2015,3409,-620,151,325,-1782,-1600,1156,-1496,-1915,-1750,2319,-449,-620,1248,3154,-1368,730,-1071
1372,609,658,1179,-785,302,-67,3335,-2954,-418,1155,1048,1498,954,-1845,-1923,89,1015,2088,184,-1184,-249,-2078,1488,-1555,1200,899,739,-1679,-1175,-3297,1720,92,844,-2150,-2023,68,1884,2687,-664,1845,-813,-925,-610,147,-391,-444,-1266,-1020,811,-1023,1942,-1347,1456,-1665,-732,-990,1220,3325,826,1141,398,2653,568,1857,1463,646,2290,714,-899,-1516,-976,-980,2288,26,-1995,-1543,-689,-3229,1157,-1822,-549,-720,-650,2693,1017,-1717,-1530,440,2996,-127,-688,7,127,1723,1625,-647,-845,-3283,-741,920,125,623,-2529,-327,-757,-990,2088,646,-1303,-2538,59,-1357,-219,-2523,-1329,1687,-153,-770,1013,3795,-3519,425,381,-1681,161,16,183,658,2425,-2204,-3131,-3025,1469,959,1658,-2582,-4549,-1725,1089,152,2371,-1462,-67
644,-540,156,941,-1819,2124,1272,-689,-554,-1900,-3797,-335,-2709,-2721,-3123,-3460,-2194,2351,646,-1559,-2400,1721,-1669,-589,1261,402,1488,800,968,4589,1003,-453,-4940,549,-2372,1051,-67,1629,975,-3999,-1900,982,-2646,-136,2409,606,6209,1505,362,-2657,-5904,2219,4487,-1364,3296,-4643,-1953,521,-729,649,864,-281,447,513,580,691,-3961,344,-1160,-181,-4256,-1605,724,4138,1372,1337,-10,-391,-4181,-530,273,214,2823,410,1419,112,1410,-4517,-2295,3102,-1881,-142,667,-1698,-1347,1054,-1467,2208,-4539,3310,698,1209,-1056,1537,2436,-5023,-3693,-40,2590,-968,-3145,739,-1464,2418,2535,3355,3220,-1047,5313,-4934,2955,-1774,-2946,-127,-3279,-312,1898,672,1585,-3753,-606,2257,-1614,-640,1970,591,-800,-6,124,1127,762,-219,2963,-434
734,-320,1592,-146,-649,-1370,159,-946,2704,-506,-693,-1595,2819,-4755,-934,-14,4271,782,1783,425,838,1132,1844,1928,761,-2634,149,-1451,4984,649,1320,-3039,-594,1087,-1306,4172,2312,-469,-1498,-3183,1185,-3257,814,1940,1296,4216,-46,292,-2181,1624,-1575,1981,1058,-2401,1653,1776,4451,1223,3426,-633,-678,2134,-754,589,773,2934,1499,-668,146,-1422,-2058,-716,672,-935,480,3041,3279,-1941,2079,131,702,4247,1043,-1891,831,-1340,2623,-2288,-2655,-2607,-2274,269,1614,1257,-556,-4666,1496,-580,1714,904,-2958,2035,1377,-1071,-1644,-136,1300,-462,4537,-1236,-540,-1675,-643,-1670,244,-86,1640,-588,-380,2072,-1109,1386,252,632,1180,588,-635,-2737,-1754,2756,-1484,2453,939,1836,146,1492,1240,-860,-1689,2079,1145,-2508,1729,-552
4487,2072,1287,595,-2947,525,-1689,-1367,1578,-1948,-811,-5219,1299,-5163,2552,1735,3040,730,-2358,1950,-483,709,1709,-3676,-1761,-3079,-2015,-1423,5249,-1470,-436,-3510,-2724,-1240,-2388,4632,4253,-1536,204,-1424,7171,-1173,-58,2323,2493,4432,4454,3557,-2060,-2117,503,3004,3485,1073,3135,-2890,-818,1300,-1175,-2493,-2013,3254,-1181,133,-4838,2222,124,-5703,-2897,-1823,-2782,1161,955,-1930,926,3494,4074,1226,-1641,-2334,-793,-1675,3127,1318,-540,-1498,4047,732,-1979,-655,-5175,735,-484,2132,-1188,-5971,3709,-991,800,-47,1143,999,153,1902,1643,-2410,-341,-2694,-1050,1444,1667,-479,1624,1699,-451,-3605,1608,-2374,2721,2693,-5795,-1492,2063,398,-3909,1109,110,-3394,-174,-1977,-346,2001,-1791,-3482,-1270,2413,2719,5515,-3830,2986,527,-3507,2418,-2639
837,-863,1400,-1253,495,-533,-989,-800,-879,830,726,1418,1090,-1572,-72,-92,58,2629,2929,4165,1041,-1564,-418,-1301,-2515,908,-832,2032,-1164,-743,-3841,3260,-136,3205,1202,-2947,-126,1561,1269,-427,3617,-660,-1620,-900,-1700,-75,-289,-694,-2099,-2610,-711,-248,-1270,141,-1278,3133,2110,-1739,-199,172,-2648,378,1542,-1071,1032,4719,1727,1017,807,1974,665,-96,-2589,-1690,-3388,-1279,-865,-564,-1863,509,323,1481,-2242,-2662,-595,1770,82,-458,1919,552,-498,-706,752,-2541,1329,-51,239,-2960,-197,-1651,391,-608,-1735,-3312,-735,-103,2183,-2902,-1357,-2164,-2201,622,2217,-750,-1870,-363,1344,2334,278,803,2292,4,2854,1620,265,-2167,-1449,-457,2846,633,1550,-4935,1166,-2382,-778,-1245,-1087,-1319,-2000,-245,-541,1413,331,1655
1018,1855,-580,429,138,-229,2313,251,587,1091,96,1011,-1566,-1939,-868,938,445,1812,-1479,-2296,253,-419,1670,3134,1759,1762,-397,1032,2529,653,3943,-2832,387,-117,-910,1325,-287,-616,-404,-358,2180,66,-983,2525,983,381,-92,641,-1169,928,-1783,898,-1627,-2671,753,2727,1654,-503,-23,675,-3174,755,-2646,1347,2081,-575,283,-1415,1195,-3075,-665,2685,1286,-3710,3544,3932,192,-1306,1722,-1169,-616,-1443,2944,2412,346,-330,789,487,1462,-907,1281,1791,-499,292,-2681,-2478,-335,-2160,-1071,728,1068,1123,-2264,-433,720,1008,-381,-1328,891,440,885,-473,1188,1324,-467,-3238,-532,-726,1758,205,-1255,324,-16,-1250,-471,2483,1525,2274,25,516,2373,1105,376,-463,-1327,-1370,2339,376,-378,-122,-129,-3466,780,1258
-1925,16,1507,2824,2588,-430,2103,-1121,-1966,-1123,1336,-1501,-1194,3110,3623,1545,1143,-3199,-2013,1601,-385,-2259,-478,-562,-845,-2467,2108,1594,-1255,-2157,-2230,-2049,571,-3174,1291,1850,129,-1299,1069,-1070,1808,720,502,-2410,-3496,161,1164,2725,-1916,-4181,-2131,-1157,2458,4139,1760,-2176,2107,-2998,203,-1870,5102,-7334,1459,-154,-1687,1407,1496,1019,-657,-838,2264,1174,781,513,-715,-4098,-2287,62,3134,1054,-2763,1380,856,-16,765,-939,-2253,1832,1203,696,-1046,-811,3301,-166,245,-1678,-2386,1489,-1410,22,1428,-681,-432,130,-21,1215,2667,-1807,-595,1544,-607,-1027,1328,1555,-590,-4209,-4614,-750,-2649,182,1299,-2521,-2009,-210,-2412,1433,-3158,4166,-2336,-644,1266,727,-1091,-2421,1389,2371,-2008,309,414,-1595,-3957,440,502,-104
3165,-1326,-79,1447,-1003,-699,-1634,3598,-2813,-3197,-2114,-362,-2374,710,-2764,-2198,2023,-535,-1246,-358,-1724,952,-392,1745,-2587,2238,3742,1390,-724,-1552,-474,-92,-223,2814,-1027,56,-2747,2941,-3903,188,273,-2084,670,1335,2032,-1290,4252,-76,-2109,-4088,2082,2037,993,1436,180,3822,-1447,1109,306,1162,-251,1000,2129,747,-1631,-1594,-1404,707,383,999,-796,216,2763,2798,986,915,-1127,1359,-2639,1245,2709,-1013,176,2433,439,2308,2337,3047,336,3118,-2033,-1399,458,-4059,1329,266,744,-177,-3666,329,2086,1378,-1177,-1245,-1129,-5154,-3570,-2073,449,-530,-289,1975,193,-270,3550,-29,21,-1409,3286,-465,-3383,-1579,-1567,-1920,-1148,-1462,242,-1767,805,2093,-2150,1549,-2956,-566,-1589,-3743,-232,-113,391,1209,1903,-4583,31,412
2462,-1850,1827,678,140,418,-3277,176,252,-2807,230,-1129,781,-314,673,-3034,-1088,1011,530,-209,-1081,2660,1501,-445,-2442,-993,323,1421,177,2061,457,458,1900,-725,-828,52,-1288,26,-2038,101,256,-2753,649,-1700,703,-1704,286,1021,-1524,-1300,4056,822,-268,728,2114,1449,-1145,475,2201,-2084,-190,2364,-221,1469,-1825,-3404,-2071,1301,-1112,1340,-1288,227,-308,242,1428,330,1556,1681,235,-3229,161,1256,1063,603,-2720,-165,1217,604,-2845,78,-2624,1117,-1149,1120,835,195,2644,-2568,-450,-1002,4250,-117,-153,1606,-903,-2273,785,-1581,-950,1803,-306,-887,-192,-902,-1743,-1696,717,-2547,25,1358,-875,2837,388,997,213,39,187,-1925,-433,-2168,-248,-1178,-1160,-4206,1170,-1440,-412,2023,-879,1665,1027,215,846,149
-1171,-814,-877,-2951,2115,-287,-47,-3549,1312,4669,2827,-424,222,-658,2603,-1129,-1548,-590,-102,-579,325,-3073,5086,-2942,-568,506,-4059,-456,369,-65,2244,3282,2433,-2694,325,-1782,-277,-2507,-552,1394,1571,945,-2073,-1830,-2001,-919,-2192,-1514,-420,-1157,2844,-1256,-4128,34,298,3366,-2154,-2347,-2019,-482,-2540,-1328,-132,1614,-629,291,-334,268,1513,3866,1048,149,-2241,-3986,-3125,21,4690,-2280,2152,-1969,659,-1830,-2119,-3705,-3316,119,-942,1995,524,-1949,762,4494,-413,-919,1049,-1060,207,1643,435,-3634,956,-2826,-3327,145,1414,-52,5627,-1737,-3902,685,-884,1461,-2015,798,-22,-374,-1775,2429,-769,-836,506,5378,940,543,-1899,1238,-4131,-3455,-461,-2184,3900,-1911,2471,-3783,-1606,-3198,-409,1446,2059,519,850,804,440,2225
1141,1439,599,1409,-133,-268,2259,-166,-32,1405,-727,1535,1347,-2194,-2854,696,2621,2122,1292,1714,-68,2226,-2008,1994,703,1062,828,1194,266,-1303,-2735,736,-2850,1520,-1976,1799,3088,1757,441,-303,146,1315,65,-39,-1076,1393,-706,187,-2513,1366,-1177,147,-403,-524,1459,-318,1686,1287,1680,2160,-503,-2649,2158,1060,954,2766,2128,535,-571,-34,-2229,2056,646,509,1484,3158,-1483,-2141,-705,1200,457,724,1608,-2483,-82,953,666,-3404,846,1107,559,-1491,1062,2365,13,-386,396,-1331,530,2175,-1190,3749,3915,-2313,443,-630,-2027,1402,6170,741,-824,1157,2174,461,-1963,-2458,821,2563,419,1033,1299,-824,-518,2173,-1931,-1595,2191,2356,-2516,512,-75,749,1732,2073,-2113,737,3995,-651,-746,573,-367,-1468,2985,-1310
-676,-2466,-500,-2893,-286,1861,-2338,-2338,1399,-76,-630,599,1193,-3294,1779,43,1009,3683,3191,310,805,-155,332,-4336,-798,-2006,-2831,-1428,332,4170,5364,3999,1077,2393,2450,-4365,2076,-1062,-253,1316,-1601,-270,-1233,-673,-933,171,-906,-2036,1160,2196,2284,1560,-1829,-4995,6,248,-1307,-1055,-325,47,-4053,1381,-1038,-1635,-2899,-576,-957,-2322,1767,1457,-2161,-1800,-287,-1991,-2947,-524,2239,2144,955,-571,1939,1459,-80,-674,1048,-1113,-1978,-979,-22,-542,-954,-3315,-1577,-1772,-286,-198,1266,-2354,3598,-89,108,-2269,-749,-652,-2845,732,3814,-2017,-1684,-1219,-97,1218,-146,-298,-1119,643,1532,269,-412,-2108,-1093,3206,1256,3502,2249,879,813,1015,398,-2136,-1156,-1455,3940,-932,-255,-1825,482,2088,694,980,-18,3038,-526,-1647
-350,-726,-2306,646,1596,2935,-28,-335,79,2541,-1512,54,1919,858,59,688,129,1991,1228,-2920,-671,-2792,2407,-1291,-5588,-1058,4938,2534,-1266,1089,1069,1152,2045,208,1197,-1126,-151,2770,928,1487,-4219,-2073,-891,-3387,-617,-3057,1305,-2584,-216,-2093,1065,1051,-872,-301,4590,-281,-333,459,-1063,1098,-681,-142,970,3288,3062,-1985,167,-929,297,2523,-2485,1107,1209,1906,-1449,-2018,-324,-14,-3923,1799,-169,874,1581,-573,-2468,616,-4526,122,-3401,3425,364,-1718,-526,-3445,4705,1708,153,4232,778,845,908,-639,1361,942,-3509,-448,1126,893,-157,-904,-505,511,-3432,1518,1340,307,1499,1931,781,-2650,3844,-664,-28,-1219,-5070,1800,936,-631,-514,-4546,-898,-2344,1608,-3759,-3426,-1227,-1184,-1287,61,4583,185,1698,1393,-2791
2225,-15,-328,-2731,-3907,-617,-2553,1495,-1569,-1427,1456,-787,-232,-1455,-1176,-3154,1365,-1788,-1027,-1123,75,4058,-1667,-2427,-1348,1842,-5490,-2622,-1685,-273,1912,2315,-620,992,-1956,-863,-628,1052,-114,-2217,1953,-1610,-481,1152,2351,1704,126,-1246,1205,475,2023,1570,-1487,2566,-4470,1517,-5902,935,1844,-378,-2449,2603,332,-2625,-2148,1487,-2167,-634,-2948,2407,-2525,-1814,-3417,1481,-1254,1659,2015,1384,-4501,418,1010,-833,-1408,-1848,57,1282,3625,-1289,23,-2,-125,1694,-2678,582,-503,-679,2540,113,-241,-1624,-938,433,-2304,-1411,-879,-2590,1116,1610,-826,12,-1340,-767,-2490,470,1050,2670,2169,261,1057,-903,-3666,-216,1680,1984,-127,-1790,-999,-5353,1742,898,-2526,4,-1310,3076,1969,-2799,-1529,-377,1694,1532,862,1601,-1096,767
847,1576,104,2293,-541,1682,622,-1791,1678,-1403,-1102,815,-3695,1070,-581,-645,2309,-295,1862,1542,-3294,-1542,-1474,1588,3154,-152,-508,286,2317,214,1973,-546,-1381,1522,-1924,2778,1631,601,-766,6463,-1418,142,1585,2743,-228,2342,-1721,287,481,2707,1146,816,759,-1776,115,-1102,1337,1290,2509,2295,1163,-1136,2808,678,-12,420,-35,678,471,-1243,217,-186,3747,1373,201,-204,1803,-2900,-136,54,696,-1070,453,2643,1072,-1778,-817,-260,-470,-1054,2419,-4904,331,615,-566,-1273,-1515,-953,2238,-3029,-2218,2163,3657,-1045,-696,-1694,-1023,-322,2299,114,2408,3095,3257,-1548,-1469,375,3638,1861,-1052,2838,-551,200,780,2206,-169,-2120,787,-2465,-1366,2180,-4385,3579,768,2342,-1307,2277,414,2220,-2512,-1585,916,-2310,-2788,-2934
1297,1697,3024,1825,-3150,2942,1218,474,89,791,1134,-441,-1923,-203,-3468,-1186,-1647,-845,-1966,228,-673,1754,447,-1869,-3794,1849,-516,747,1963,-1599,-2869,477,-2659,-242,-1981,-732,2300,262,2331,-628,-386,1822,-1926,-4201,-438,-74,-2379,-2162,-1585,426,-501,789,2316,2896,2991,-1071,74,3022,935,910,853,-937,1622,5643,-1165,2014,3539,2751,-13,-1157,-1870,1293,-1062,1462,-261,-896,-2215,-4196,-1447,2527,1395,2621,308,-1898,-2306,-1468,1171,-681,4,464,-3540,1625,1273,1017,2010,1500,1392,1430,-1544,-1367,540,975,3317,-1346,2085,-1762,-813,2068,1784,960,-2137,-1181,-2218,1431,-1009,-1807,-344,3834,2309,-486,1836,483,246,-1347,-3352,-3234,-382,-1328,-2017,-1578,385,189,-560,-1534,1430,-213,1037,-406,-1076,3772,3136,3769,3023,-155
-2598,-2559,-2031,-3999,681,-969,-2367,-934,44,87,286,-967,4865,-1470,4445,1354,1330,3553,2960,-1593,3091,995,938,-233,-620,-4569,-120,-2356,-4018,5383,3392,685,1784,-3251,2341,-1851,-1377,609,600,-2310,1562,-283,43,-1296,-297,-1927,2164,-1459,2121,1013,-80,2623,-1403,-1227,-1281,-687,315,-2288,-245,511,-2652,-93,-1615,-4273,-929,-1268,-1588,-2495,846,2139,-2408,-2043,-924,-2037,-1143,-1369,581,5307,858,-3201,355,4902,-1987,-618,2502,0,-845,-511,326,147,-2238,-1278,-1557,539,486,709,1705,523,2522,661,-2326,-863,-2106,556,-3931,3744,3717,655,-2574,515,-415,-2593,144,-2136,-939,1794,563,-734,-2669,-1650,-2171,881,291,2521,2250,1916,495,2494,-79,-4292,-573,-2917,2316,922,-448,-1015,-1005,-1646,3268,1774,-2097,1223,-1318,756
2750,496,875,3294,-838,4654,443,-304,-2096,-1942,-1323,2106,-2179,-593,591,-594,1594,598,-2962,714,-3089,926,-4027,-2424,-2392,2246,-866,1482,2892,-1599,1054,649,-1449,4981,-72,547,2024,21,4012,-227,-3763,-1966,769,1257,2026,901,-928,527,709,516,3897,-143,4193,2436,3788,-516,1028,2839,-30,443,1265,3193,502,435,278,1325,789,269,2681,-1931,-2150,-1133,-36,723,-970,-539,1971,452,-1334,1182,371,-2387,3864,843,293,145,-3230,-1836,-1105,3016,-1017,-2939,1835,313,2388,-1142,1498,368,485,-616,2058,1284,3821,-140,-1125,-1491,-607,681,2174,313,-1890,979,-211,2191,-2107,94,-706,-1494,1476,-87,1545,-1963,1721,-770,-3026,-376,5121,2781,2675,-727,-2709,129,-2618,-1244,-798,1910,4349,1456,-1033,2734,2299,1183,570,-2814
-220,-3820,1597,33,3363,-1396,-252,-1484,-1172,412,3768,425,1028,2441,2110,-3885,-1507,-3525,1581,6076,187,955,8,158,-154,-1879,-1873,1275,-7,552,-2568,-1920,-526,-682,-443,2151,-1058,-2647,-1668,1260,1,-896,1516,2391,-1708,-566,-473,2722,172,-2508,1197,1809,257,-1182,-1554,-24,-2147,-587,-240,-3088,3021,-2471,626,-3880,-2432,-1404,-1836,3569,-304,2739,1854,-1779,1573,258,-1622,-159,790,-291,-110,-837,-138,-611,-2991,-1439,-3710,45,1929,558,180,-297,-770,1875,447,2083,832,1899,2083,-1923,-1490,-2615,1600,-1460,-3112,1512,-1723,-994,3113,-3592,-1166,4020,44,2954,-1509,-1202,-701,-703,-1664,-1806,-2288,1663,1671,3325,-2133,3454,1280,-2482,-2002,-3281,-794,1073,-734,469,1359,-394,-415,-2735,-1955,714,1115,-1714,858,-179,252,2902
658,1404,-690,1023,-244,596,1767,2345,3234,1181,879,-1552,26,-2122,-3304,1436,-956,-1338,-125,-568,2442,-1542,706,-523,830,931,1784,-1962,2460,530,2629,-1169,-285,2694,943,1734,2442,-2521,-3475,1192,-2964,-2107,-2275,2008,1275,2248,-370,5904,-1801,802,4501,-959,631,-2598,590,2294,68,2762,1614,587,-1909,1761,-3315,-212,-318,-1158,-933,-3322,-1686,-3716,1807,2279,1904,652,979,1085,2051,1832,1024,-2641,2303,-1418,494,3603,785,4733,-1922,292,962,-2438,-1721,-1222,-361,-1680,-2476,-1517,1118,-3294,2511,1623,716,-384,-250,-46,-590,1521,-4495,-4844,-1851,-1804,4083,-512,1775,-533,1712,1024,1637,-1035,-1210,-1171,-3969,-1357,-3440,-1786,2211,2236,3254,-1006,-411,3689,603,3465,856,890,-1190,2041,2169,4744,-1885,-858,-581,-4268,2294,-3303
-3208,-581,-346,608,-197,473,-229,-66,1998,877,1423,-4557,1307,-577,2068,14,-599,-3251,206,-1506,2812,-940,3525,-2337,-1042,-2419,-55,-2287,326,-1296,1233,-2121,-2258,-2726,-173,854,978,-1903,-140,-2717,-289,-605,-729,-1135,-1509,2473,-151,1359,537,-3241,-2395,2481,1677,3883,2393,-230,-1522,-829,-1051,-3045,-2058,-3146,-2677,1185,-2994,-2363,447,-1894,-4661,680,-16,-683,2334,2229,-2378,-1974,-884,-842,805,491,-1585,3256,-3987,404,-3748,925,-1350,-215,1503,-1103,1350,2499,-2448,590,-967,-193,-2245,2094,381,2406,-2693,1484,-47,4710,1407,-1592,1329,-1015,-2454,-1162,3891,204,762,702,2456,-2400,-3817,-2413,-2002,-1463,-2153,-86,-1331,-894,47,1657,-3885,-909,23,1861,1034,1568,2022,-1578,880,1295,-1890,1646,-402,-1516,-1334,1276,44,-4538
125,-2047,1954,-740,2762,-3422,-349,446,-1467,-2554,-895,609,1704,-815,-2017,-5111,-450,-1418,3387,1249,3290,3340,-1776,3714,-2595,-3743,1768,-2049,409,1412,-898,2007,1553,-981,2573,-2426,-263,1993,-2642,750,1358,-1334,616,-305,-320,-413,243,-593,-938,146,-2928,1305,-1539,-2046,-2086,-38,-309,-3001,3284,300,3526,2241,-1194,-3738,542,-191,-2606,1099,84,3076,1868,-267,-787,1197,-533,-787,-3027,-1571,-1161,872,1668,1920,-2877,-2636,-1102,519,3717,-751,-1244,1421,1413,-335,-2998,-1091,-317,507,3062,-2070,-372,-80,1429,-1307,-2772,516,-1293,-1711,-1108,2945,1977,1501,-3130,-2203,-1449,-3957,-650,-1087,559,255,-347,784,2105,1123,2022,5020,2472,-2124,-465,-1409,-759,-1254,-2651,-174,164,1590,3551,616,-3112,-1034,-1007,-914,-3354,86,964,285
-595,495,470,-2642,-4132,-1343,-3132,2125,1789,687,-131,-1084,-409,-111,-2332,477,-3551,3341,-340,-3150,18,1357,3582,-93,-744,2619,-943,-2162,-1813,648,1910,893,794,-2848,-2091,-1895,-2295,1142,-551,-1349,2804,-942,-2525,-823,2318,-2168,-1805,-4939,1090,275,-1747,-1103,-2141,1430,-1477,3020,-1836,207,-1182,381,-3040,1251,-2550,2688,-2415,-147,1613,1045,-2692,-1248,-345,-27,-2543,-919,-216,2431,-1442,1204,572,-370,1560,3592,-1642,539,1444,1705,-151,1322,1655,27,-978,2363,-1312,433,-1633,1538,-599,371,-1268,1269,-1428,1829,-1205,-1865,1881,747,-1657,1771,-1981,-2071,21,-134,1262,-1148,2709,1852,1506,-561,1365,-662,-2017,806,646,-2604,3550,2065,-1774,-2890,138,-218,3539,348,133,756,852,-2185,-3087,-478,8,1025,1467,2490,-3198,2893
2045,-1859,3675,2149,2433,-1688,-2946,-999,-973,-4429,330,-384,1610,-2074,471,-2625,1978,1351,2253,4594,1545,-405,-281,756,-4371,-3030,859,1669,3258,-940,718,859,223,1627,1461,-809,1502,523,1265,-797,3948,-4746,1262,1998,-1735,1787,548,1746,-4341,-2211,-956,-121,2427,-1851,3199,2262,1831,-1611,3399,-2779,3381,832,-119,-755,-3485,961,-130,-768,1311,546,415,-1717,-2090,-1954,-679,-1441,-317,1052,2843,473,964,1458,781,-2983,370,-686,985,123,571,118,-2770,-3886,5273,-1385,116,-2698,-204,-3422,508,-3770,2811,657,-2433,-907,-1553,-2153,2195,-4037,3798,-1341,-2616,153,1952,-2508,-2385,-1147,1837,-2618,-105,3048,3348,930,1895,2924,2617,1316,-1290,-1873,854,3016,1788,-1624,-1324,-2234,1517,2624,-3522,2763,-3398,-919,-1679,110,-27,273
-139,694,838,-1041,1615,-644,1418,-2321,2923,1182,172,679,421,-1004,-128,662,-1680,-589,2129,1418,1998,361,-2432,-610,2110,-3750,-2167,7,1197,2179,-211,-714,-337,34,1988,1337,2098,-1637,-786,1259,-1991,4063,-2141,103,-1599,1141,-1682,3295,1009,3554,540,-801,659,-2349,741,364,2047,-24,389,-231,880,932,-1050,-479,2525,699,-311,-1550,555,1560,758,1137,-1963,-1700,-117,-1790,398,-565,362,-3158,1059,-1340,-42,-2158,-687,-2099,1818,-1649,-1113,-2357,-854,-789,-1823,172,294,-820,-50,-4427,5249,-1029,-541,-538,-563,111,-1484,2683,2054,-985,1381,430,-399,-565,844,-2481,-727,905,1119,2601,-945,-1392,982,2801,1733,3219,1223,-1988,298,544,26,-511,1325,854,1853,-1324,377,1903,1551,3189,-21,-2062,-1265,808,2548,948
-1689,-628,-1123,948,667,574,2366,3092,-110,-89,2376,1594,734,1742,182,1396,680,-4105,-1423,-416,1867,2890,-2296,2891,4319,610,1618,573,513,-1007,-183,-3919,-1934,196,-1128,2069,-295,-1490,-4531,-1180,-3169,2025,3396,1004,980,1035,-3641,112,1602,2771,4009,-364,1757,-183,-3234,663,-370,3978,-13,1394,-855,973,-5679,-4053,1200,-4037,1715,1519,-493,-3033,2874,3022,1152,1720,714,158,-1404,-314,-633,1087,-1746,286,-777,809,787,-1829,-137,970,65,-3473,1373,-554,18,179,-1376,1559,1107,-2964,2862,2745,-300,-155,1790,1328,-2773,269,-1303,2770,-1870,480,3215,-501,-719,-1548,676,-939,-1643,-509,-1642,-3531,-4170,-1289,-1928,-1144,1657,-1212,1598,1233,-788,4294,-2228,2173,-22,3994,686,-503,4230,-1498,1080,-3034,2018,-1583,375,-1177
-844,460,914,3240,-1038,2989,-1297,3340,258,-492,254,30,416,2659,1835,1221,-2247,235,-983,-1951,-519,-3475,1623,1147,-1596,400,-2254,-811,-1779,-4221,1785,-1360,-1455,-1556,-1882,-640,1227,-1755,2494,52,1020,-2663,-2231,20,2649,-1591,-5621,-1468,2211,2828,2246,102,4221,5418,977,682,-55,1333,-1331,-2430,-2561,1682,-1533,4190,-1536,-1018,1076,-149,-904,-4421,-1889,-237,-1707,442,-977,-2523,-1276,1111,-28,1037,-227,567,-1014,-506,-1766,-1009,-3419,-329,582,837,720,-1608,681,423,-977,3058,-1075,683,-2047,-328,-2508,1917,2863,-782,2077,1757,448,1681,241,-2347,2542,589,3942,-1950,-1227,300,-1760,-3362,-856,691,254,-1192,1906,-4357,-1119,1659,556,2024,2732,4203,911,85,-3348,-4136,-154,2358,166,-630,-2210,360,2698,2554,-4297,-1992
1835,1558,1602,3267,-2373,5223,2062,3919,-2746,1249,2533,1913,-2035,-42,-1015,1108,949,1139,-513,549,-1005,-4774,1872,-1957,-5031,3011,97,2008,-54,-1988,-48,853,-968,4843,-2636,-538,2724,-1293,4061,-602,2972,-1944,-3581,-1144,1038,375,-1736,-126,-2862,-1879,2228,2527,-1148,1059,1120,3139,291,1052,-270,2384,-5310,-437,2930,6581,299,4705,4855,3179,742,-4878,-1287,1767,-187,-583,-2227,-3739,-3014,-1998,-3344,2412,-2466,1502,-1235,-1432,1358,1011,-2252,-152,1675,1082,-2947,-1642,1798,-1799,2364,1242,3284,-2665,-3163,-1811,-87,1720,-25,-4065,-491,-327,1369,-2270,-1972,-233,1133,-1570,2813,1470,-2357,-3996,727,2358,1369,-3616,874,-3483,593,-2098,-6489,-580,2086,877,2667,2867,1710,-3032,-171,-4030,-1770,-862,2593,-2782,-1892,5561,2338,4040,-1171,715
1919,270,3076,2111,1588,-2242,280,-1841,1045,772,-526,2344,-2522,1978,-5199,-1868,-4682,1814,-822,2911,-2448,2720,-194,1208,-1570,3257,1282,4351,-170,-818,-3757,-790,2263,-1790,-1223,-1582,-1448,1281,-354,1169,-1672,1483,-2490,-1707,-1583,-2885,346,2145,-2373,-3637,-1728,-4161,1142,658,1583,2116,2118,-346,3363,-1867,3886,-3077,3041,3394,401,-326,-565,2386,1528,2000,1998,3182,-1792,164,1999,3102,-2568,-4804,2349,-181,3757,-1605,2398,343,-3684,1381,2391,-1089,1792,-393,-61,1428,1047,1256,-591,1023,-2275,-2067,-2692,-2415,4390,1518,-1752,-565,3647,-962,-3680,-2230,4004,487,-1582,2598,-416,2387,554,-264,-260,1965,-189,2125,3985,2805,-1579,1469,1727,-247,-121,-847,-4070,-332,1518,2139,953,-1566,596,-1520,-759,2826,-693,-2790,-1814,-1064,3383,3097
1370,-1500,-1807,1254,-207,1225,-307,1941,616,-1302,-2980,1045,-980,-147,-2590,81,1268,370,-384,-2299,-480,224,972,2485,929,1789,2438,1063,-410,2933,2853,-1970,149,3970,109,1431,-2117,520,-2489,-381,-5014,-2342,1232,1960,2347,-889,3386,2183,-798,-363,2320,1842,1030,-2575,2108,1992,131,2251,-878,1243,-1580,2477,109,1508,1681,-4443,-2603,-1865,302,-549,-2487,927,2865,2334,2333,2380,-141,2708,-1398,-1653,2560,-260,1195,2971,194,500,1798,-893,-2702,-259,-1993,-2,164,-1319,-204,1177,1423,137,-1294,2392,-474,885,371,1711,-983,-2442,-3467,-1865,1849,-38,2877,-347,-1545,-720,1721,2166,1207,-1601,2413,-2276,-2712,1017,-2846,-2327,-2034,-415,3836,-382,1415,407,-924,2388,-763,-471,-3191,-4729,4402,87,1800,1640,4134,-4464,1394,-556
